,HH_ID,F2,Fuel_roster_name,F3,F3_oth,F_4,F_4oth,F_5,F_6,F_7,F_8,F_9,F_10,F_4_text,F_11,F_12,F_13_1,F_13oth,F_14__1,F_14__2,F_14__3,F_14__4,F_14__5,F_14__6,F_14__7,F_14__8,F_14__111
5873,3029514922301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5874,3029514922301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5875,3029514922401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5876,3029514922401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5877,3029514922401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5878,3029514922401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5879,3029514922401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5880,3029514922403.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5881,3029514922403.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5882,3029514922403.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5883,3029514922403.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5884,3029514922403.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5885,3029514922701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5886,3029514922701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5887,3029514922701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5888,3029514922701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5889,3029514922701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5890,3029517121301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5891,3029517121301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5892,3029517121301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5893,3029517121301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5894,3029517121301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5895,3029517121601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5896,3029517121601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5897,3029517121601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5898,3029517121601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5899,3029517121601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5900,3029517121802.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5901,3029517121802.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5902,3029517121802.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5903,3029517121802.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5904,3029517121802.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5905,3029517121803.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5906,3029517121803.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5907,3029517121803.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5908,3029517121803.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5909,3029517121803.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5910,3029517122707.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5911,3029517122707.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5912,3029517122707.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5913,3029517122707.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5914,3029517122707.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5915,3029517122801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5916,3029517122801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5917,3029517122801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5918,3029517122801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5919,3029517122801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5920,3029517122904.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5921,3029517122904.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5922,3029517122904.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5923,3029517122904.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5924,3029517122904.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5925,3029517123302.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5926,3029517123302.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5927,3029517123302.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5928,3029517123302.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5929,3029517123302.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5930,3029517123503.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5931,3029517123503.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5932,3029517123503.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5933,3029517123503.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5934,3029517123503.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5935,3029517123701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5936,3029517123701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5937,3029517123701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5938,3029517123701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5939,3029517123701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5940,3029517124101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5941,3029517124101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5942,3029517124101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5943,3029517124101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5944,3029517124101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5945,3029517124303.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5946,3029517124303.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5947,3029517124303.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5948,3029517124303.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5949,3029517124303.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5950,3029517124801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5951,3029517124801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5952,3029517124801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5953,3029517124801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5954,3029517124801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5955,3029517125001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5956,3029517125001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5957,3029517125001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5958,3029517125001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5959,3029517125001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5960,3030509040201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5961,3030509040201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5962,3030509040201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5963,3030509040201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5964,3030509040201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5965,3030509040202.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5966,3030509040202.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5967,3030509040202.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5968,3030509040202.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5969,3030509040202.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5970,3030509040401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5971,3030509040401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5972,3030509040401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5973,3030509040401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5974,3030509040401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5975,3030509040601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5976,3030509040601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5977,3030509040601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5978,3030509040601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5979,3030509040601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5980,3030509040602.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5981,3030509040602.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5982,3030509040602.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5983,3030509040602.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5984,3030509040602.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5985,3030509040603.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5986,3030509040603.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5987,3030509040603.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5988,3030509040603.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5989,3030509040603.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5990,3030509040701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5991,3030509040701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5992,3030509040701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5993,3030509040701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5994,3030509040701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
5995,3030509041002.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
5996,3030509041002.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5997,3030509041002.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
5998,3030509041002.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
5999,3030509041002.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6000,3030509041101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6001,3030509041101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6002,3030509041101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6003,3030509041101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6004,3030509041101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6005,3030509041203.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6006,3030509041203.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6007,3030509041203.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6008,3030509041203.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6009,3030509041203.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6010,3030509042601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6011,3030509042601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6012,3030509042601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6013,3030509042601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6014,3030509042601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6015,3030509042604.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6016,3030509042604.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6017,3030509042604.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6018,3030509042604.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6019,3030509042604.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6020,3030509042702.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6021,3030509042702.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6022,3030509042702.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6023,3030509042702.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6024,3030509042702.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6025,3030509042801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6026,3030509042801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6027,3030509042801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6028,3030509042801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6029,3030509042801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6030,3031503520201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6031,3031503520201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6032,3031503520201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6033,3031503520201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6034,3031503520201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6035,3031503520202.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6036,3031503520202.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6037,3031503520202.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6038,3031503520202.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6039,3031503520202.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6040,3031503520301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6041,3031503520301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6042,3031503520301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6043,3031503520301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6044,3031503520301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6045,3031503520303.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6046,3031503520303.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6047,3031503520303.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6048,3031503520303.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6049,3031503520303.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6050,3031503520601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6051,3031503520601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6052,3031503520601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6053,3031503520601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6054,3031503520601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6055,3031503520701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6056,3031503520701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6057,3031503520701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6058,3031503520701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6059,3031503520701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6060,3031503520901.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6061,3031503520901.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6062,3031503520901.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6063,3031503520901.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6064,3031503520901.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6065,3031503521101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6066,3031503521101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6067,3031503521101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6068,3031503521101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6069,3031503521101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6070,3031503521302.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6071,3031503521302.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6072,3031503521302.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6073,3031503521302.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6074,3031503521302.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6075,3031503521601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6076,3031503521601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6077,3031503521601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6078,3031503521601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6079,3031503521601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6080,3031503522001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6081,3031503522001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6082,3031503522001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6083,3031503522001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6084,3031503522001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6085,3031503522101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6086,3031503522101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6087,3031503522101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6088,3031503522101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6089,3031503522101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6090,3031503522201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6091,3031503522201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6092,3031503522201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6093,3031503522201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6094,3031503522201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6095,3031503522301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6096,3031503522301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6097,3031503522301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6098,3031503522301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6099,3031503522301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6100,3032509020201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6101,3032509020201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6102,3032509020201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6103,3032509020201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6104,3032509020201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6105,3032509020301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6106,3032509020301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6107,3032509020301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6108,3032509020301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6109,3032509020301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6110,3032509021101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6111,3032509021101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6112,3032509021101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6113,3032509021101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6114,3032509021101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6115,3032509021202.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6116,3032509021202.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6117,3032509021202.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6118,3032509021202.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6119,3032509021202.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6120,3032509021401.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6121,3032509021401.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6122,3032509021401.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6123,3032509021401.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6124,3032509021401.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6125,3032509021701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6126,3032509021701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6127,3032509021701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6128,3032509021701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6129,3032509021701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6130,3032509021801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6131,3032509021801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6132,3032509021801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6133,3032509021801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6134,3032509021801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6135,3032509022001.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6136,3032509022001.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6137,3032509022001.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6138,3032509022001.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6139,3032509022001.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6140,3032509022101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6141,3032509022101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6142,3032509022101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6143,3032509022101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6144,3032509022101.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6145,3032509022201.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6146,3032509022201.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6147,3032509022201.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6148,3032509022201.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6149,3032509022201.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6150,3032509022701.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6151,3032509022701.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6152,3032509022701.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6153,3032509022701.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6154,3032509022701.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6155,3032509023601.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6156,3032509023601.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6157,3032509023601.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6158,3032509023601.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6159,3032509023601.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6160,3032509023801.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6161,3032509023801.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6162,3032509023801.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6163,3032509023801.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6164,3032509023801.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6165,3032509024301.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6166,3032509024301.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6167,3032509024301.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6168,3032509024301.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6169,3032509024301.0,"Other, specify",,No,,,,,,,,,,,,,,,,,,,,,,,
6170,3032512620101.0,Candle,,No,,,,,,,,,,,,,,,,,,,,,,,
6171,3032512620101.0,Open wick lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
6172,3032512620101.0,Hurricane lamp with glass cover,,No,,,,,,,,,,,,,,,,,,,,,,,
6173,3032512620101.0,Pressurized mantle lamp,,No,,,,,,,,,,,,,,,,,,,,,,,
