"","HHID","A1","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22"
"3418",1305030213116,3,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3419",1305030213116,1,2,1,33,1,1,2,1,1,8,7,NA,NA,NA,19,3,12,6,888,12,2
"3420",1305030213116,2,1,3,17,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3421",1305030213116,6,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422",1305030213116,4,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423",1305030213116,5,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3424",1305030213117,1,2,1,36,1,1,2,2,1,8,1,2,1,1,16,8,12,6,150000,12,2
"3425",1305030213117,2,2,7,26,1,1,2,2,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3426",1305030213118,2,2,2,33,1,1,2,1,1,1,7,NA,NA,NA,1,6,12,3,20000,12,1
"3427",1305030213118,5,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3428",1305030213118,4,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429",1305030213118,3,1,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3430",1305030213118,6,2,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3431",1305030213118,1,1,1,31,1,1,2,1,1,1,7,NA,NA,NA,13,8,12,3,40000,12,6
"3432",1305030213119,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3433",1305030213119,5,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434",1305030213119,2,2,2,38,1,1,2,1,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3435",1305030213119,1,1,1,36,1,1,2,1,1,1,2,2,2,888,1,6,12,6,5000,12,6
"3436",1305030213119,7,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437",1305030213119,3,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3438",1305030213119,4,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3439",1305030213120,3,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440",1305030213120,4,1,3,6,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3441",1305030213120,1,1,1,29,1,1,2,1,1,1,7,NA,NA,NA,13,8,2,1,30000,2,6
"3442",1305030213120,5,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443",1305030213120,2,2,2,27,1,1,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3444",1306010213121,1,2,1,55,1,1,2,1,1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3445",1306010213121,2,1,3,21,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3446",1306010213122,3,1,3,19,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3447",1306010213122,2,2,12,24,1,1,2,2,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3448",1306010213122,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449",1306010213122,1,2,1,40,1,1,2,1,1,8,7,NA,NA,NA,20,2,12,6,888,12,1
"3450",1306010213122,5,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451",1306010213122,4,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3452",1306010213123,4,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453",1306010213123,3,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3454",1306010213123,5,2,9,23,1,1,1,2,1,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3455",1306010213123,1,1,1,38,1,1,2,3,1,1,4,2,1,1,7,8,12,6,888,12,6
"3456",1306010213123,2,2,2,35,1,1,2,3,1,1,1,2,1,1,9,7,12,6,888,12,2
"3457",1306010213124,7,2,9,17,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3458",1306010213124,5,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459",1306010213124,1,1,1,34,1,1,2,2,1,1,1,2,1,888,8,8,12,6,150000,12,6
"3460",1306010213124,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461",1306010213124,2,2,2,32,1,1,2,3,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3462",1306010213124,6,1,9,25,1,1,2,5,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3463",1306010213124,3,2,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464",1306010213125,1,2,1,40,1,1,2,1,1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3465",1306010213125,2,2,3,17,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3466",1306010213126,1,1,1,39,1,1,2,2,1,1,1,2,1,888,6,8,12,5,90000,12,6
"3467",1306010213126,2,2,2,29,1,1,2,3,1,1,1,2,1,888,19,7,12,6,60000,12,1
"3468",1306010213126,4,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469",1306010213126,3,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470",1306010213126,5,2,9,24,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3471",1306010213127,3,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472",1306010213127,2,2,2,27,1,1,2,5,1,1,4,2,1,1,7,8,12,6,2e+05,12,2
"3473",1306010213127,1,1,1,34,1,1,2,5,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3474",1306010213128,1,1,1,28,1,1,2,5,1,5,1,1,1,1,7,8,12,6,3e+05,12,1
"3475",1306010213129,2,1,5,29,1,1,2,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3476",1306010213129,1,1,1,64,1,1,2,5,1,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3477",1306010213129,4,2,12,18,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3478",1306010213129,3,1,3,26,1,1,2,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3479",1306010213130,2,2,2,35,1,1,2,2,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3480",1306010213130,1,1,1,37,1,1,2,5,1,1,1,2,2,888,7,6,12,6,888,12,6
"3481",1306010213131,1,2,1,36,1,1,2,5,1,5,1,2,2,888,15,7,12,5,888,12,1
"3482",1306010213132,1,1,1,29,1,1,2,5,1,5,7,NA,NA,NA,3,8,3,6,150000,2,1
"3483",1307020713133,4,2,3,18,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3484",1307020713133,1,2,1,61,1,2,NA,NA,1,8,4,1,2,1,7,9,12,6,80000,12,2
"3485",1307020713133,3,1,3,20,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3486",1307020713133,2,1,3,22,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3487",1307020713134,2,2,2,53,1,1,2,5,1,1,1,2,2,888,19,8,12,5,150000,12,3
"3488",1307020713134,1,1,1,65,1,1,2,5,1,1,1,2,2,888,13,8,12,5,2e+05,12,6
"3489",1307020713134,3,1,3,25,1,1,2,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3490",1307020713134,5,2,3,20,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3491",1307020713134,4,1,3,22,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3492",1307020713135,2,2,2,31,1,1,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3493",1307020713135,3,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494",1307020713135,4,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495",1307020713135,5,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496",1307020713135,1,1,1,41,1,1,2,2,1,1,7,NA,NA,NA,7,8,12,5,35000,12,4
"3497",1307020713136,1,1,1,51,1,1,2,3,1,1,1,2,1,888,13,7,12,5,150000,12,6
"3498",1307020713136,2,2,2,38,1,1,2,3,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3499",1307020713136,5,2,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500",1307020713136,3,1,3,13,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3501",1307020713136,4,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502",1307020713137,6,2,5,16,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3503",1307020713137,4,2,3,17,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3504",1307020713137,7,2,13,20,1,2,NA,NA,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3505",1307020713137,2,2,2,43,1,1,2,5,1,1,1,2,1,1,15,7,12,5,888,12,2
"3506",1307020713137,3,2,9,32,1,1,2,5,1,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3507",1307020713137,5,2,3,16,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3508",1307020713137,1,1,1,52,1,1,2,3,1,1,4,1,1,1,7,8,12,6,888,12,6
"3509",1307020713138,1,2,1,32,1,1,2,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3510",1307020713138,2,2,7,33,1,1,1,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3511",1307020713139,3,2,3,22,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3512",1307020713139,1,1,1,53,1,1,2,3,1,1,3,1,2,1,7,6,12,6,888,12,6
"3513",1307020713139,2,2,2,50,1,2,NA,NA,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3514",1307020713139,4,1,13,27,1,2,NA,NA,1,5,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3515",1307020713140,1,1,1,43,1,1,2,5,1,1,1,2,2,888,17,7,12,5,888,12,6
"3516",1307020713140,5,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517",1307020713140,2,2,2,37,1,1,2,3,1,1,3,1,2,1,7,6,12,6,60000,12,2
"3518",1307020713140,3,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3519",1307020713140,6,2,13,24,1,1,2,1,1,5,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3520",1307020713140,4,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521",1307020713141,3,2,3,21,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3522",1307020713141,2,2,2,41,1,1,2,1,1,1,4,1,1,6,7,3,12,6,888,12,2
"3523",1307020713141,1,1,1,49,1,1,2,2,1,1,4,1,1,1,7,3,12,6,250000,12,6
"3524",1307020713141,4,2,3,18,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3525",1307020713142,3,1,3,20,1,1,2,4,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3526",1307020713142,2,2,2,52,1,1,2,2,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3527",1307020713142,1,1,1,54,1,1,2,3,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3528",1307020713143,2,2,2,58,1,2,NA,NA,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3529",1307020713143,1,1,1,60,1,1,2,3,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3530",1307020713143,3,2,4,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531",1307020713144,3,1,12,22,1,1,2,2,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3532",1307020713144,4,2,5,24,1,1,2,5,1,5,1,2,2,888,7,2,12,6,120000,12,2
"3533",1307020713144,2,2,2,29,1,1,2,3,1,1,3,1,2,888,7,9,12,7,250000,12,6
"3534",1307020713144,1,1,1,45,1,1,2,5,1,1,3,1,2,888,19,8,12,5,3e+05,12,6
"3535",1307020813145,3,1,3,25,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3536",1307020813145,2,2,2,50,1,1,2,1,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3537",1307020813145,1,1,1,54,1,1,2,3,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3538",1307020813146,3,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3539",1307020813146,5,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540",1307020813146,4,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3541",1307020813146,2,2,2,30,1,1,2,5,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3542",1307020813146,1,1,1,38,1,1,2,3,1,1,1,2,2,888,7,8,12,6,150000,12,6
"3543",1307020813148,2,2,2,33,1,1,2,5,1,1,1,2,2,888,3,8,12,5,2e+05,12,2
"3544",1307020813148,1,1,1,48,1,1,2,7,1,1,3,1,1,1,7,8,12,6,4e+05,12,6
"3545",1307020813148,4,2,12,17,1,1,2,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3546",1307020813148,8,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547",1307020813148,7,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548",1307020813148,5,1,3,15,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3549",1307020813148,3,2,12,20,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3550",1307020813148,6,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551",1307020813149,5,1,3,18,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3552",1307020813149,2,1,3,25,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3553",1307020813149,6,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554",1307020813149,8,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555",1307020813149,1,1,1,53,1,1,2,4,1,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3556",1307020813149,7,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557",1307020813149,3,2,3,23,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3558",1307020813149,4,2,3,21,1,1,1,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3559",1307020813150,2,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3560",1307020813150,1,2,1,34,1,2,NA,NA,1,8,7,NA,NA,NA,20,6,12,7,50000,12,1
"3561",1307020813150,4,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562",1307020813150,3,1,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3563",1307020813151,4,2,3,23,1,1,1,5,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3564",1307020813151,5,2,3,18,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3565",1307020813151,6,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
