,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KH_a,KH_b,KH_86,KH_87,KH_88
2200,04320600302,4,32,6,3,2,2,2,1,2,,2.0,1.0,
2201,04320600302,4,32,6,3,2,2,2,2,2,,2.0,1.0,
2202,04320600302,4,32,6,3,2,2,2,3,2,,2.0,1.0,
2203,04320600302,4,32,6,3,2,2,2,4,2,,2.0,1.0,
2204,04320600302,4,32,6,3,2,2,2,5,2,,2.0,1.0,
2205,04320600302,4,32,6,3,2,2,2,6,2,,2.0,1.0,
2206,04320600302,4,32,6,3,2,2,2,7,2,,2.0,1.0,
2207,04320600302,4,32,6,3,2,2,2,8,2,,2.0,1.0,
2208,04320600302,4,32,6,3,2,2,2,9,2,,2.0,1.0,
2209,04320600302,4,32,6,3,2,2,2,10,2,,2.0,1.0,
2210,04320600302,4,32,6,3,2,2,2,11,2,,2.0,1.0,
2211,04320600302,4,32,6,3,2,2,2,12,2,,2.0,1.0,
2212,04320600302,4,32,6,3,2,2,2,13,2,,2.0,1.0,
2213,04320600302,4,32,6,3,2,2,2,14,2,,2.0,1.0,
2214,04320600302,4,32,6,3,2,2,2,15,2,,2.0,1.0,
2215,04320600302,4,32,6,3,2,2,2,16,2,,2.0,1.0,
2216,04320600302,4,32,6,3,2,2,2,17,2,,2.0,1.0,
2217,04320600302,4,32,6,3,2,2,2,18,2,,2.0,1.0,
2218,04320600302,4,32,6,3,2,2,2,19,2,,2.0,1.0,
2219,04320600302,4,32,6,3,2,2,2,20,2,,2.0,1.0,
2220,04321200208,4,32,12,2,8,1,2,1,1,800.0,,,
2221,04321200208,4,32,12,2,8,1,2,2,1,7.0,,,
2222,04321200208,4,32,12,2,8,1,2,3,1,15.0,,,
2223,04321200208,4,32,12,2,8,1,2,4,1,15.0,,,
2224,04321200208,4,32,12,2,8,1,2,5,1,50.0,,,
2225,04321200208,4,32,12,2,8,1,2,6,1,14.0,,,
2226,04321200208,4,32,12,2,8,1,2,7,1,15.0,,,
2227,04321200208,4,32,12,2,8,1,2,8,2,,2.0,1.0,
2228,04321200208,4,32,12,2,8,1,2,9,2,,2.0,1.0,
2229,04321200208,4,32,12,2,8,1,2,10,2,,2.0,1.0,
2230,04321200208,4,32,12,2,8,1,2,11,1,10.0,,,1.0
2231,04321200208,4,32,12,2,8,1,2,12,1,1.0,,,1.0
2232,04321200208,4,32,12,2,8,1,2,13,1,3.0,,,1.0
2233,04321200208,4,32,12,2,8,1,2,14,1,,,,1.0
2234,04321200208,4,32,12,2,8,1,2,15,1,4.0,,,1.0
2235,04321200208,4,32,12,2,8,1,2,16,1,1.0,,,1.0
2236,04321200208,4,32,12,2,8,1,2,17,1,1.0,,,1.0
2237,04321200208,4,32,12,2,8,1,2,18,2,,1.0,1.0,
2238,04321200208,4,32,12,2,8,1,2,19,2,,2.0,1.0,
2239,04321200208,4,32,12,2,8,1,2,20,1,3.0,,,1.0
2240,04321600405,4,32,16,4,5,2,5,1,2,,2.0,1.0,
2241,04321600405,4,32,16,4,5,2,5,2,2,,2.0,1.0,
2242,04321600405,4,32,16,4,5,2,5,3,2,,2.0,1.0,
2243,04321600405,4,32,16,4,5,2,5,4,2,,2.0,1.0,
2244,04321600405,4,32,16,4,5,2,5,5,2,,2.0,1.0,
2245,04321600405,4,32,16,4,5,2,5,6,2,,2.0,1.0,
2246,04321600405,4,32,16,4,5,2,5,7,2,,2.0,1.0,
2247,04321600405,4,32,16,4,5,2,5,8,2,,2.0,1.0,
2248,04321600405,4,32,16,4,5,2,5,9,2,,2.0,1.0,
2249,04321600405,4,32,16,4,5,2,5,10,2,,2.0,1.0,
2250,04321600405,4,32,16,4,5,2,5,11,2,,2.0,1.0,
2251,04321600405,4,32,16,4,5,2,5,12,2,,2.0,1.0,
2252,04321600405,4,32,16,4,5,2,5,13,2,,2.0,1.0,
2253,04321600405,4,32,16,4,5,2,5,14,2,,2.0,1.0,
2254,04321600405,4,32,16,4,5,2,5,15,2,,2.0,1.0,
2255,04321600405,4,32,16,4,5,2,5,16,2,,2.0,1.0,
2256,04321600405,4,32,16,4,5,2,5,17,2,,2.0,1.0,
2257,04321600405,4,32,16,4,5,2,5,18,2,,2.0,1.0,
2258,04321600405,4,32,16,4,5,2,5,19,2,,2.0,1.0,
2259,04321600405,4,32,16,4,5,2,5,20,2,,2.0,1.0,
2260,04330600803,4,33,6,8,3,2,5,1,2,,2.0,1.0,
2261,04330600803,4,33,6,8,3,2,5,2,2,,2.0,1.0,
2262,04330600803,4,33,6,8,3,2,5,3,2,,2.0,1.0,
2263,04330600803,4,33,6,8,3,2,5,4,2,,2.0,1.0,
2264,04330600803,4,33,6,8,3,2,5,5,2,,2.0,1.0,
2265,04330600803,4,33,6,8,3,2,5,6,2,,2.0,1.0,
2266,04330600803,4,33,6,8,3,2,5,7,2,,2.0,1.0,
2267,04330600803,4,33,6,8,3,2,5,8,2,,2.0,1.0,
2268,04330600803,4,33,6,8,3,2,5,9,2,,2.0,1.0,
2269,04330600803,4,33,6,8,3,2,5,10,2,,2.0,1.0,
2270,04330600803,4,33,6,8,3,2,5,11,2,,2.0,1.0,
2271,04330600803,4,33,6,8,3,2,5,12,2,,2.0,1.0,
2272,04330600803,4,33,6,8,3,2,5,13,2,,2.0,1.0,
2273,04330600803,4,33,6,8,3,2,5,14,2,,2.0,1.0,
2274,04330600803,4,33,6,8,3,2,5,15,2,,2.0,1.0,
2275,04330600803,4,33,6,8,3,2,5,16,2,,2.0,1.0,
2276,04330600803,4,33,6,8,3,2,5,17,2,,2.0,1.0,
2277,04330600803,4,33,6,8,3,2,5,18,2,,2.0,1.0,
2278,04330600803,4,33,6,8,3,2,5,19,2,,2.0,1.0,
2279,04330600803,4,33,6,8,3,2,5,20,2,,2.0,2.0,
2280,04330600803,4,33,6,8,3,2,6,1,1,1.0,,,
2281,04330600803,4,33,6,8,3,2,6,2,2,,1.0,3.0,
2282,04330600803,4,33,6,8,3,2,6,3,2,,1.0,3.0,
2283,04330600803,4,33,6,8,3,2,6,4,2,,2.0,1.0,
2284,04330600803,4,33,6,8,3,2,6,5,2,,1.0,1.0,
2285,04330600803,4,33,6,8,3,2,6,6,2,,1.0,1.0,
2286,04330600803,4,33,6,8,3,2,6,7,2,,1.0,1.0,
2287,04330600803,4,33,6,8,3,2,6,8,2,,1.0,1.0,
2288,04330600803,4,33,6,8,3,2,6,9,2,,2.0,1.0,
2289,04330600803,4,33,6,8,3,2,6,10,2,,1.0,1.0,
2290,04330600803,4,33,6,8,3,2,6,11,2,,2.0,1.0,
2291,04330600803,4,33,6,8,3,2,6,12,2,,2.0,1.0,
2292,04330600803,4,33,6,8,3,2,6,13,2,,2.0,1.0,
2293,04330600803,4,33,6,8,3,2,6,14,2,,2.0,1.0,
2294,04330600803,4,33,6,8,3,2,6,15,2,,2.0,1.0,
2295,04330600803,4,33,6,8,3,2,6,16,2,,2.0,1.0,
2296,04330600803,4,33,6,8,3,2,6,17,2,,2.0,1.0,
2297,04330600803,4,33,6,8,3,2,6,18,2,,2.0,1.0,
2298,04330600803,4,33,6,8,3,2,6,19,2,,2.0,1.0,
2299,04330600803,4,33,6,8,3,2,6,20,2,,2.0,1.0,
2300,04330801809,4,33,8,18,9,2,7,1,2,,2.0,1.0,
2301,04330801809,4,33,8,18,9,2,7,2,2,,2.0,1.0,
2302,04330801809,4,33,8,18,9,2,7,3,2,,1.0,1.0,
2303,04330801809,4,33,8,18,9,2,7,4,2,,1.0,1.0,
2304,04330801809,4,33,8,18,9,2,7,5,2,,1.0,1.0,
2305,04330801809,4,33,8,18,9,2,7,6,2,,1.0,1.0,
2306,04330801809,4,33,8,18,9,2,7,7,2,,1.0,1.0,
2307,04330801809,4,33,8,18,9,2,7,8,2,,2.0,1.0,
2308,04330801809,4,33,8,18,9,2,7,9,2,,2.0,1.0,
2309,04330801809,4,33,8,18,9,2,7,10,2,,1.0,1.0,
2310,04330801809,4,33,8,18,9,2,7,11,2,,2.0,1.0,
2311,04330801809,4,33,8,18,9,2,7,12,2,,2.0,1.0,
2312,04330801809,4,33,8,18,9,2,7,13,2,,1.0,1.0,
2313,04330801809,4,33,8,18,9,2,7,14,2,,2.0,1.0,
2314,04330801809,4,33,8,18,9,2,7,15,2,,2.0,1.0,
2315,04330801809,4,33,8,18,9,2,7,16,2,,2.0,1.0,
2316,04330801809,4,33,8,18,9,2,7,17,2,,2.0,1.0,
2317,04330801809,4,33,8,18,9,2,7,18,2,,2.0,1.0,
2318,04330801809,4,33,8,18,9,2,7,19,2,,2.0,1.0,
2319,04330801809,4,33,8,18,9,2,7,20,2,,2.0,1.0,
2320,04340300103,4,34,3,1,3,1,3,1,1,100.0,,,
2321,04340300103,4,34,3,1,3,1,3,2,1,1.0,,,
2322,04340300103,4,34,3,1,3,1,3,3,1,4.0,,,
2323,04340300103,4,34,3,1,3,1,3,4,2,,2.0,1.0,
2324,04340300103,4,34,3,1,3,1,3,5,2,,2.0,1.0,
2325,04340300103,4,34,3,1,3,1,3,6,2,,2.0,1.0,
2326,04340300103,4,34,3,1,3,1,3,7,2,,2.0,1.0,
2327,04340300103,4,34,3,1,3,1,3,8,2,,2.0,1.0,
2328,04340300103,4,34,3,1,3,1,3,9,2,,2.0,1.0,
2329,04340300103,4,34,3,1,3,1,3,10,2,,2.0,1.0,
2330,04340300103,4,34,3,1,3,1,3,11,1,1.0,,,1.0
2331,04340300103,4,34,3,1,3,1,3,12,2,,2.0,1.0,
2332,04340300103,4,34,3,1,3,1,3,13,1,2.0,,,1.0
2333,04340300103,4,34,3,1,3,1,3,14,1,1.0,,,1.0
2334,04340300103,4,34,3,1,3,1,3,15,1,3.0,,,1.0
2335,04340300103,4,34,3,1,3,1,3,16,2,,2.0,1.0,
2336,04340300103,4,34,3,1,3,1,3,17,2,,2.0,1.0,
2337,04340300103,4,34,3,1,3,1,3,18,2,,2.0,1.0,
2338,04340300103,4,34,3,1,3,1,3,19,2,,2.0,1.0,
2339,04340300103,4,34,3,1,3,1,3,20,2,,2.0,1.0,
2340,04340900114,4,34,9,1,14,1,2,1,1,30.0,,,
2341,04340900114,4,34,9,1,14,1,2,2,1,1.0,,,
2342,04340900114,4,34,9,1,14,1,2,3,1,3.0,,,
2343,04340900114,4,34,9,1,14,1,2,4,1,,,,
2344,04340900114,4,34,9,1,14,1,2,5,2,,2.0,1.0,
2345,04340900114,4,34,9,1,14,1,2,6,2,,2.0,1.0,
2346,04340900114,4,34,9,1,14,1,2,7,1,3.0,,,
2347,04340900114,4,34,9,1,14,1,2,8,2,,2.0,1.0,
2348,04340900114,4,34,9,1,14,1,2,9,2,,2.0,1.0,
2349,04340900114,4,34,9,1,14,1,2,10,2,,2.0,1.0,
2350,04340900114,4,34,9,1,14,1,2,11,1,1.0,,,1.0
2351,04340900114,4,34,9,1,14,1,2,12,2,,2.0,1.0,
2352,04340900114,4,34,9,1,14,1,2,13,1,2.0,,,1.0
2353,04340900114,4,34,9,1,14,1,2,14,1,1.0,,,1.0
2354,04340900114,4,34,9,1,14,1,2,15,2,,2.0,1.0,
2355,04340900114,4,34,9,1,14,1,2,16,2,,2.0,1.0,
2356,04340900114,4,34,9,1,14,1,2,17,2,,2.0,1.0,
2357,04340900114,4,34,9,1,14,1,2,18,2,,2.0,1.0,
2358,04340900114,4,34,9,1,14,1,2,19,2,,2.0,1.0,
2359,04340900114,4,34,9,1,14,1,2,20,2,,2.0,1.0,
2360,04360100202,4,36,1,2,2,1,8,1,1,64.0,,,
2361,04360100202,4,36,1,2,2,1,8,2,1,2.0,,,
2362,04360100202,4,36,1,2,2,1,8,3,1,6.0,,,
2363,04360100202,4,36,1,2,2,1,8,4,1,4.0,,,
2364,04360100202,4,36,1,2,2,1,8,5,2,,2.0,1.0,
2365,04360100202,4,36,1,2,2,1,8,6,2,,2.0,1.0,
2366,04360100202,4,36,1,2,2,1,8,7,1,3.0,,,
2367,04360100202,4,36,1,2,2,1,8,8,2,,2.0,1.0,
2368,04360100202,4,36,1,2,2,1,8,9,2,,2.0,1.0,
2369,04360100202,4,36,1,2,2,1,8,10,2,,2.0,1.0,
2370,04360100202,4,36,1,2,2,1,8,11,1,1.0,,,1.0
2371,04360100202,4,36,1,2,2,1,8,12,2,,2.0,1.0,
2372,04360100202,4,36,1,2,2,1,8,13,1,1.0,,,1.0
2373,04360100202,4,36,1,2,2,1,8,14,1,1.0,,,1.0
2374,04360100202,4,36,1,2,2,1,8,15,1,2.0,,,1.0
2375,04360100202,4,36,1,2,2,1,8,16,2,,2.0,1.0,
2376,04360100202,4,36,1,2,2,1,8,17,2,,2.0,1.0,
2377,04360100202,4,36,1,2,2,1,8,18,2,,2.0,1.0,
2378,04360100202,4,36,1,2,2,1,8,19,2,,1.0,1.0,
2379,04360100202,4,36,1,2,2,1,8,20,2,,1.0,1.0,
2380,04360101005,4,36,1,10,5,1,5,1,1,30.0,,,
2381,04360101005,4,36,1,10,5,1,5,1,1,14.0,,,
2382,04360101005,4,36,1,10,5,1,5,2,1,1.0,,,
2383,04360101005,4,36,1,10,5,1,5,2,2,,2.0,1.0,
2384,04360101005,4,36,1,10,5,1,5,3,1,5.0,,,
2385,04360101005,4,36,1,10,5,1,5,3,1,8.0,,,
2386,04360101005,4,36,1,10,5,1,5,4,2,,2.0,1.0,
2387,04360101005,4,36,1,10,5,1,5,4,2,,1.0,1.0,
2388,04360101005,4,36,1,10,5,1,5,5,2,,2.0,1.0,
2389,04360101005,4,36,1,10,5,1,5,5,2,,2.0,1.0,
2390,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
2391,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
2392,04360101005,4,36,1,10,5,1,5,7,1,2.0,,,
2393,04360101005,4,36,1,10,5,1,5,7,1,5.0,,,
2394,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
2395,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
2396,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
2397,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
2398,04360101005,4,36,1,10,5,1,5,10,2,,2.0,1.0,
2399,04360101005,4,36,1,10,5,1,5,10,2,,2.0,1.0,
2400,04360101005,4,36,1,10,5,1,5,11,1,1.0,,,1.0
2401,04360101005,4,36,1,10,5,1,5,11,2,,2.0,1.0,
2402,04360101005,4,36,1,10,5,1,5,12,2,,2.0,1.0,
2403,04360101005,4,36,1,10,5,1,5,12,2,,2.0,1.0,
2404,04360101005,4,36,1,10,5,1,5,13,1,2.0,,,1.0
2405,04360101005,4,36,1,10,5,1,5,13,1,2.0,,,1.0
2406,04360101005,4,36,1,10,5,1,5,14,1,1.0,,,1.0
2407,04360101005,4,36,1,10,5,1,5,14,2,,2.0,1.0,
2408,04360101005,4,36,1,10,5,1,5,15,1,2.0,,,1.0
2409,04360101005,4,36,1,10,5,1,5,15,1,20.0,,,1.0
2410,04360101005,4,36,1,10,5,1,5,16,2,,2.0,1.0,
2411,04360101005,4,36,1,10,5,1,5,16,2,,2.0,1.0,
2412,04360101005,4,36,1,10,5,1,5,17,2,,2.0,1.0,
2413,04360101005,4,36,1,10,5,1,5,17,2,,2.0,1.0,
2414,04360101005,4,36,1,10,5,1,5,18,2,,2.0,1.0,
2415,04360101005,4,36,1,10,5,1,5,18,2,,2.0,1.0,
2416,04360101005,4,36,1,10,5,1,5,19,2,,2.0,1.0,
2417,04360101005,4,36,1,10,5,1,5,19,2,,2.0,1.0,
2418,04360101005,4,36,1,10,5,1,5,20,2,,2.0,1.0,
2419,04360101005,4,36,1,10,5,1,5,20,2,,2.0,1.0,
2420,04360101402,4,36,1,14,2,1,4,1,1,200.0,,,
2421,04360101402,4,36,1,14,2,1,4,2,1,2.0,,,
2422,04360101402,4,36,1,14,2,1,4,3,1,150.0,,,
2423,04360101402,4,36,1,14,2,1,4,4,1,150.0,,,
2424,04360101402,4,36,1,14,2,1,4,5,1,10.0,,,
2425,04360101402,4,36,1,14,2,1,4,6,1,2.0,,,
2426,04360101402,4,36,1,14,2,1,4,7,1,3.0,,,
2427,04360101402,4,36,1,14,2,1,4,8,2,,2.0,1.0,
2428,04360101402,4,36,1,14,2,1,4,9,2,,2.0,1.0,
2429,04360101402,4,36,1,14,2,1,4,10,2,,2.0,1.0,
2430,04360101402,4,36,1,14,2,1,4,11,1,2.0,,,1.0
2431,04360101402,4,36,1,14,2,1,4,12,1,2.0,,,1.0
2432,04360101402,4,36,1,14,2,1,4,13,1,6.0,,,1.0
2433,04360101402,4,36,1,14,2,1,4,14,1,4.0,,,1.0
2434,04360101402,4,36,1,14,2,1,4,15,1,10.0,,,1.0
2435,04360101402,4,36,1,14,2,1,4,16,1,5.0,,,1.0
2436,04360101402,4,36,1,14,2,1,4,17,1,2.0,,,1.0
2437,04360101402,4,36,1,14,2,1,4,18,1,1.0,,,1.0
2438,04360101402,4,36,1,14,2,1,4,19,1,1.0,,,1.0
2439,04360101402,4,36,1,14,2,1,4,20,1,1.0,,,1.0
2440,04380100110,4,38,1,1,10,1,16,1,1,50.0,,,
2441,04380100110,4,38,1,1,10,1,16,2,1,2.0,,,
2442,04380100110,4,38,1,1,10,1,16,3,1,7.0,,,
2443,04380100110,4,38,1,1,10,1,16,4,2,,1.0,1.0,
2444,04380100110,4,38,1,1,10,1,16,5,2,,2.0,1.0,
2445,04380100110,4,38,1,1,10,1,16,6,2,,2.0,1.0,
2446,04380100110,4,38,1,1,10,1,16,7,1,5.0,,,
2447,04380100110,4,38,1,1,10,1,16,8,2,,2.0,1.0,
2448,04380100110,4,38,1,1,10,1,16,9,2,,2.0,1.0,
2449,04380100110,4,38,1,1,10,1,16,10,2,,2.0,1.0,
2450,04380100110,4,38,1,1,10,1,16,11,1,3.0,,,1.0
2451,04380100110,4,38,1,1,10,1,16,12,2,,2.0,1.0,
2452,04380100110,4,38,1,1,10,1,16,13,1,2.0,,,1.0
2453,04380100110,4,38,1,1,10,1,16,14,1,1.0,,,1.0
2454,04380100110,4,38,1,1,10,1,16,15,1,2.0,,,2.0
2455,04380100110,4,38,1,1,10,1,16,16,2,,2.0,1.0,
2456,04380100110,4,38,1,1,10,1,16,17,2,,1.0,1.0,
2457,04380100110,4,38,1,1,10,1,16,18,2,,2.0,1.0,
2458,04380100110,4,38,1,1,10,1,16,19,2,,2.0,1.0,
2459,04380100110,4,38,1,1,10,1,16,20,2,,2.0,1.0,
2460,04380100203,4,38,1,2,3,1,3,1,1,70.0,,,
2461,04380100203,4,38,1,2,3,1,3,2,1,1.0,,,
2462,04380100203,4,38,1,2,3,1,3,3,1,4.0,,,
2463,04380100203,4,38,1,2,3,1,3,4,2,,1.0,1.0,
2464,04380100203,4,38,1,2,3,1,3,5,2,,2.0,1.0,
2465,04380100203,4,38,1,2,3,1,3,6,2,,2.0,1.0,
2466,04380100203,4,38,1,2,3,1,3,7,1,6.0,,,
2467,04380100203,4,38,1,2,3,1,3,8,2,,2.0,1.0,
2468,04380100203,4,38,1,2,3,1,3,9,2,,2.0,1.0,
2469,04380100203,4,38,1,2,3,1,3,10,2,,2.0,1.0,
2470,04380100203,4,38,1,2,3,1,3,11,1,1.0,,,1.0
2471,04380100203,4,38,1,2,3,1,3,12,2,,1.0,1.0,
2472,04380100203,4,38,1,2,3,1,3,13,1,3.0,,,1.0
2473,04380100203,4,38,1,2,3,1,3,14,1,1.0,,,1.0
2474,04380100203,4,38,1,2,3,1,3,15,1,4.0,,,1.0
2475,04380100203,4,38,1,2,3,1,3,16,2,,1.0,1.0,
2476,04380100203,4,38,1,2,3,1,3,17,2,,2.0,1.0,
2477,04380100203,4,38,1,2,3,1,3,18,2,,1.0,1.0,
2478,04380100203,4,38,1,2,3,1,3,19,2,,1.0,1.0,
2479,04380100203,4,38,1,2,3,1,3,20,2,,2.0,1.0,
2480,04381000108,4,38,10,1,8,1,1,1,1,50.0,,,
2481,04381000108,4,38,10,1,8,1,1,2,1,2.0,,,
2482,04381000108,4,38,10,1,8,1,1,3,1,6.0,,,
2483,04381000108,4,38,10,1,8,1,1,4,2,,1.0,1.0,
2484,04381000108,4,38,10,1,8,1,1,5,2,,1.0,1.0,
2485,04381000108,4,38,10,1,8,1,1,6,2,,2.0,1.0,
2486,04381000108,4,38,10,1,8,1,1,7,1,3.0,,,
2487,04381000108,4,38,10,1,8,1,1,8,2,,2.0,1.0,
2488,04381000108,4,38,10,1,8,1,1,9,2,,2.0,1.0,
2489,04381000108,4,38,10,1,8,1,1,10,2,,2.0,1.0,
2490,04381000108,4,38,10,1,8,1,1,11,1,1.0,,,1.0
2491,04381000108,4,38,10,1,8,1,1,12,2,,1.0,1.0,
2492,04381000108,4,38,10,1,8,1,1,13,1,2.0,,,1.0
2493,04381000108,4,38,10,1,8,1,1,14,1,1.0,,,1.0
2494,04381000108,4,38,10,1,8,1,1,15,1,2.0,,,1.0
2495,04381000108,4,38,10,1,8,1,1,16,2,,1.0,1.0,
2496,04381000108,4,38,10,1,8,1,1,17,2,,2.0,1.0,
2497,04381000108,4,38,10,1,8,1,1,18,2,,1.0,1.0,
2498,04381000108,4,38,10,1,8,1,1,19,2,,2.0,1.0,
2499,04381000108,4,38,10,1,8,1,1,20,2,,2.0,1.0,
2500,04381001704,4,38,10,17,4,2,4,1,2,,2.0,1.0,
2501,04381001704,4,38,10,17,4,2,4,2,2,,2.0,1.0,
2502,04381001704,4,38,10,17,4,2,4,3,2,,2.0,1.0,
2503,04381001704,4,38,10,17,4,2,4,4,2,,2.0,1.0,
2504,04381001704,4,38,10,17,4,2,4,5,2,,2.0,1.0,
2505,04381001704,4,38,10,17,4,2,4,6,2,,2.0,1.0,
2506,04381001704,4,38,10,17,4,2,4,7,2,,2.0,1.0,
2507,04381001704,4,38,10,17,4,2,4,8,2,,2.0,1.0,
2508,04381001704,4,38,10,17,4,2,4,9,2,,2.0,1.0,
2509,04381001704,4,38,10,17,4,2,4,10,2,,2.0,1.0,
2510,04381001704,4,38,10,17,4,2,4,11,2,,2.0,1.0,
2511,04381001704,4,38,10,17,4,2,4,12,2,,2.0,1.0,
2512,04381001704,4,38,10,17,4,2,4,13,2,,2.0,1.0,
2513,04381001704,4,38,10,17,4,2,4,14,2,,2.0,1.0,
2514,04381001704,4,38,10,17,4,2,4,15,2,,2.0,1.0,
2515,04381001704,4,38,10,17,4,2,4,16,2,,2.0,1.0,
2516,04381001704,4,38,10,17,4,2,4,17,2,,2.0,1.0,
2517,04381001704,4,38,10,17,4,2,4,18,2,,2.0,1.0,
2518,04381001704,4,38,10,17,4,2,4,19,2,,2.0,1.0,
2519,04381001704,4,38,10,17,4,2,4,20,2,,2.0,1.0,
2520,04381100116,4,38,11,1,16,1,1,1,1,12.0,,,
2521,04381100116,4,38,11,1,16,1,1,2,1,1.0,,,
2522,04381100116,4,38,11,1,16,1,1,3,1,4.0,,,
2523,04381100116,4,38,11,1,16,1,1,4,2,,2.0,1.0,
2524,04381100116,4,38,11,1,16,1,1,5,2,,2.0,1.0,
2525,04381100116,4,38,11,1,16,1,1,6,2,,2.0,1.0,
2526,04381100116,4,38,11,1,16,1,1,7,1,4.0,,,
2527,04381100116,4,38,11,1,16,1,1,8,2,,2.0,1.0,
2528,04381100116,4,38,11,1,16,1,1,9,2,,2.0,1.0,
2529,04381100116,4,38,11,1,16,1,1,10,2,,2.0,1.0,
2530,04381100116,4,38,11,1,16,1,1,11,2,,2.0,1.0,
2531,04381100116,4,38,11,1,16,1,1,12,2,,2.0,1.0,
2532,04381100116,4,38,11,1,16,1,1,13,1,2.0,,,1.0
2533,04381100116,4,38,11,1,16,1,1,14,1,1.0,,,1.0
2534,04381100116,4,38,11,1,16,1,1,15,1,2.0,,,1.0
2535,04381100116,4,38,11,1,16,1,1,16,2,,2.0,1.0,
2536,04381100116,4,38,11,1,16,1,1,17,2,,2.0,1.0,
2537,04381100116,4,38,11,1,16,1,1,18,2,,1.0,1.0,
2538,04381100116,4,38,11,1,16,1,1,19,2,,1.0,1.0,
2539,04381100116,4,38,11,1,16,1,1,20,2,,1.0,1.0,
2540,04381100516,4,38,11,5,16,1,16,1,1,4.0,,,
2541,04381100516,4,38,11,5,16,1,16,2,1,1.0,,,
2542,04381100516,4,38,11,5,16,1,16,3,2,,2.0,1.0,
2543,04381100516,4,38,11,5,16,1,16,4,2,,1.0,1.0,
2544,04381100516,4,38,11,5,16,1,16,5,2,,2.0,1.0,
2545,04381100516,4,38,11,5,16,1,16,6,2,,2.0,1.0,
2546,04381100516,4,38,11,5,16,1,16,7,1,1.0,,,
2547,04381100516,4,38,11,5,16,1,16,8,2,,2.0,1.0,
2548,04381100516,4,38,11,5,16,1,16,9,1,,,,
2549,04381100516,4,38,11,5,16,1,16,10,2,,2.0,1.0,
2550,04381100516,4,38,11,5,16,1,16,11,1,1.0,,,1.0
2551,04381100516,4,38,11,5,16,1,16,12,2,,2.0,1.0,
2552,04381100516,4,38,11,5,16,1,16,13,1,1.0,,,1.0
2553,04381100516,4,38,11,5,16,1,16,14,2,,2.0,1.0,
2554,04381100516,4,38,11,5,16,1,16,15,1,1.0,,,1.0
2555,04381100516,4,38,11,5,16,1,16,16,2,,1.0,1.0,
2556,04381100516,4,38,11,5,16,1,16,17,2,,2.0,1.0,
2557,04381100516,4,38,11,5,16,1,16,18,2,,1.0,1.0,
2558,04381100516,4,38,11,5,16,1,16,19,2,,1.0,1.0,
2559,04381100516,4,38,11,5,16,1,16,20,2,,1.0,1.0,
2560,04381100606,4,38,11,6,6,1,6,1,1,70.0,,,
2561,04381100606,4,38,11,6,6,1,6,2,1,1.0,,,
2562,04381100606,4,38,11,6,6,1,6,3,1,3.0,,,
2563,04381100606,4,38,11,6,6,1,6,4,1,,,,
2564,04381100606,4,38,11,6,6,1,6,5,1,1.0,,,
2565,04381100606,4,38,11,6,6,1,6,6,1,1.0,,,
2566,04381100606,4,38,11,6,6,1,6,7,1,4.0,,,
2567,04381100606,4,38,11,6,6,1,6,8,2,,2.0,1.0,
2568,04381100606,4,38,11,6,6,1,6,9,2,,2.0,1.0,
2569,04381100606,4,38,11,6,6,1,6,10,2,,2.0,1.0,
2570,04381100606,4,38,11,6,6,1,6,11,1,1.0,,,1.0
2571,04381100606,4,38,11,6,6,1,6,12,2,,2.0,1.0,
2572,04381100606,4,38,11,6,6,1,6,13,1,2.0,,,1.0
2573,04381100606,4,38,11,6,6,1,6,14,1,1.0,,,1.0
2574,04381100606,4,38,11,6,6,1,6,15,1,6.0,,,1.0
2575,04381100606,4,38,11,6,6,1,6,16,2,,1.0,1.0,
2576,04381100606,4,38,11,6,6,1,6,17,2,,2.0,1.0,
2577,04381100606,4,38,11,6,6,1,6,18,2,,2.0,1.0,
2578,04381100606,4,38,11,6,6,1,6,19,2,,2.0,1.0,
2579,04381100606,4,38,11,6,6,1,6,20,2,,2.0,1.0,
2580,04390300402,4,39,3,4,2,2,1,1,2,,2.0,1.0,
2581,04390300402,4,39,3,4,2,2,1,2,2,,2.0,1.0,
2582,04390300402,4,39,3,4,2,2,1,3,2,,2.0,1.0,
2583,04390300402,4,39,3,4,2,2,1,4,2,,2.0,1.0,
2584,04390300402,4,39,3,4,2,2,1,5,2,,2.0,1.0,
2585,04390300402,4,39,3,4,2,2,1,6,2,,2.0,1.0,
2586,04390300402,4,39,3,4,2,2,1,7,2,,2.0,1.0,
2587,04390300402,4,39,3,4,2,2,1,8,2,,2.0,1.0,
2588,04390300402,4,39,3,4,2,2,1,9,2,,2.0,1.0,
2589,04390300402,4,39,3,4,2,2,1,10,2,,2.0,1.0,
2590,04390300402,4,39,3,4,2,2,1,11,2,,2.0,1.0,
2591,04390300402,4,39,3,4,2,2,1,12,2,,2.0,1.0,
