,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,F2,F3
1104,04360100202,4,36,1,2,2,1,2,7,1
1105,04360100202,4,36,1,2,2,1,2,8,2
1106,04360100202,4,36,1,2,2,1,2,9,2
1107,04360100202,4,36,1,2,2,1,8,1,2
1108,04360100202,4,36,1,2,2,1,8,2,2
1109,04360100202,4,36,1,2,2,1,8,3,2
1110,04360100202,4,36,1,2,2,1,8,4,2
1111,04360100202,4,36,1,2,2,1,8,5,2
1112,04360100202,4,36,1,2,2,1,8,6,2
1113,04360100202,4,36,1,2,2,1,8,7,1
1114,04360100202,4,36,1,2,2,1,8,8,2
1115,04360100202,4,36,1,2,2,1,8,9,2
1116,04360100513,4,36,1,5,13,1,5,1,2
1117,04360100513,4,36,1,5,13,1,5,2,2
1118,04360100513,4,36,1,5,13,1,5,3,2
1119,04360100513,4,36,1,5,13,1,5,4,2
1120,04360100513,4,36,1,5,13,1,5,5,2
1121,04360100513,4,36,1,5,13,1,5,6,2
1122,04360100513,4,36,1,5,13,1,5,7,1
1123,04360100513,4,36,1,5,13,1,5,8,1
1124,04360100513,4,36,1,5,13,1,5,9,2
1125,04360101005,4,36,1,10,5,1,5,1,2
1126,04360101005,4,36,1,10,5,1,5,2,2
1127,04360101005,4,36,1,10,5,1,5,3,2
1128,04360101005,4,36,1,10,5,1,5,4,2
1129,04360101005,4,36,1,10,5,1,5,5,2
1130,04360101005,4,36,1,10,5,1,5,6,2
1131,04360101005,4,36,1,10,5,1,5,7,1
1132,04360101005,4,36,1,10,5,1,5,8,2
1133,04360101005,4,36,1,10,5,1,5,9,2
1134,04360101005,4,36,1,10,5,1,10,1,2
1135,04360101005,4,36,1,10,5,1,10,2,2
1136,04360101005,4,36,1,10,5,1,10,3,2
1137,04360101005,4,36,1,10,5,1,10,4,2
1138,04360101005,4,36,1,10,5,1,10,5,2
1139,04360101005,4,36,1,10,5,1,10,6,2
1140,04360101005,4,36,1,10,5,1,10,7,2
1141,04360101005,4,36,1,10,5,1,10,8,2
1142,04360101005,4,36,1,10,5,1,10,9,2
1143,04360101402,4,36,1,14,2,1,4,1,2
1144,04360101402,4,36,1,14,2,1,4,2,2
1145,04360101402,4,36,1,14,2,1,4,3,2
1146,04360101402,4,36,1,14,2,1,4,4,2
1147,04360101402,4,36,1,14,2,1,4,5,2
1148,04360101402,4,36,1,14,2,1,4,6,2
1149,04360101402,4,36,1,14,2,1,4,7,1
1150,04360101402,4,36,1,14,2,1,4,8,1
1151,04360101402,4,36,1,14,2,1,4,9,2
1152,04381000108,4,38,10,1,8,1,1,1,2
1153,04381000108,4,38,10,1,8,1,1,2,2
1154,04381000108,4,38,10,1,8,1,1,3,2
1155,04381000108,4,38,10,1,8,1,1,4,2
1156,04381000108,4,38,10,1,8,1,1,5,2
1157,04381000108,4,38,10,1,8,1,1,6,2
1158,04381000108,4,38,10,1,8,1,1,7,1
1159,04381000108,4,38,10,1,8,1,1,8,2
1160,04381000108,4,38,10,1,8,1,1,9,2
1161,04381001704,4,38,10,17,4,2,4,1,2
1162,04381001704,4,38,10,17,4,2,4,2,2
1163,04381001704,4,38,10,17,4,2,4,3,2
1164,04381001704,4,38,10,17,4,2,4,4,2
1165,04381001704,4,38,10,17,4,2,4,5,2
1166,04381001704,4,38,10,17,4,2,4,6,2
1167,04381001704,4,38,10,17,4,2,4,7,2
1168,04381001704,4,38,10,17,4,2,4,8,2
1169,04381001704,4,38,10,17,4,2,4,9,2
1170,04381100101,4,38,11,1,1,1,1,1,2
1171,04381100101,4,38,11,1,1,1,1,2,2
1172,04381100101,4,38,11,1,1,1,1,3,2
1173,04381100101,4,38,11,1,1,1,1,4,2
1174,04381100101,4,38,11,1,1,1,1,5,2
1175,04381100101,4,38,11,1,1,1,1,6,2
1176,04381100101,4,38,11,1,1,1,1,7,1
1177,04381100101,4,38,11,1,1,1,1,8,2
1178,04381100101,4,38,11,1,1,1,1,9,2
1179,04381100116,4,38,11,1,16,1,11,1,2
1180,04381100116,4,38,11,1,16,1,11,2,2
1181,04381100116,4,38,11,1,16,1,11,3,2
1182,04381100116,4,38,11,1,16,1,11,4,2
1183,04381100116,4,38,11,1,16,1,11,5,2
1184,04381100116,4,38,11,1,16,1,11,6,2
1185,04381100116,4,38,11,1,16,1,11,7,1
1186,04381100116,4,38,11,1,16,1,11,8,1
1187,04381100116,4,38,11,1,16,1,11,9,2
1188,04381100116,4,38,11,1,16,1,111,1,2
1189,04381100116,4,38,11,1,16,1,111,2,2
1190,04381100116,4,38,11,1,16,1,111,3,2
1191,04381100116,4,38,11,1,16,1,111,4,2
1192,04381100116,4,38,11,1,16,1,111,5,2
1193,04381100116,4,38,11,1,16,1,111,6,2
1194,04381100116,4,38,11,1,16,1,111,7,1
1195,04381100116,4,38,11,1,16,1,111,8,2
1196,04381100116,4,38,11,1,16,1,111,9,2
1197,04381100516,4,38,11,5,16,1,16,1,2
1198,04381100516,4,38,11,5,16,1,16,2,1
1199,04381100516,4,38,11,5,16,1,16,3,1
1200,04381100516,4,38,11,5,16,1,16,4,2
1201,04381100516,4,38,11,5,16,1,16,5,2
1202,04381100516,4,38,11,5,16,1,16,6,2
1203,04381100516,4,38,11,5,16,1,16,7,1
1204,04381100516,4,38,11,5,16,1,16,8,1
1205,04381100516,4,38,11,5,16,1,16,9,2
1206,04381100606,4,38,11,6,6,1,6,1,2
1207,04381100606,4,38,11,6,6,1,6,2,2
1208,04381100606,4,38,11,6,6,1,6,3,2
1209,04381100606,4,38,11,6,6,1,6,4,2
1210,04381100606,4,38,11,6,6,1,6,5,2
1211,04381100606,4,38,11,6,6,1,6,6,2
1212,04381100606,4,38,11,6,6,1,6,7,1
1213,04381100606,4,38,11,6,6,1,6,8,2
1214,04381100606,4,38,11,6,6,1,6,9,2
1215,04390300402,4,39,3,4,2,2,1,1,1
1216,04390300402,4,39,3,4,2,2,1,2,2
1217,04390300402,4,39,3,4,2,2,1,3,2
1218,04390300402,4,39,3,4,2,2,1,4,2
1219,04390300402,4,39,3,4,2,2,1,5,2
1220,04390300402,4,39,3,4,2,2,1,6,2
1221,04390300402,4,39,3,4,2,2,1,7,1
1222,04390300402,4,39,3,4,2,2,1,8,1
1223,04390300402,4,39,3,4,2,2,1,9,2
1224,04390300601,4,39,3,6,1,2,1,1,1
1225,04390300601,4,39,3,6,1,2,1,2,2
1226,04390300601,4,39,3,6,1,2,1,3,2
1227,04390300601,4,39,3,6,1,2,1,4,1
1228,04390300601,4,39,3,6,1,2,1,5,2
1229,04390300601,4,39,3,6,1,2,1,6,2
1230,04390300601,4,39,3,6,1,2,1,7,1
1231,04390300601,4,39,3,6,1,2,1,8,2
1232,04390300601,4,39,3,6,1,2,1,9,2
1233,04390302201,4,39,3,22,1,2,1,1,2
1234,04390302201,4,39,3,22,1,2,1,2,2
1235,04390302201,4,39,3,22,1,2,1,3,1
1236,04390302201,4,39,3,22,1,2,1,4,1
1237,04390302201,4,39,3,22,1,2,1,5,2
1238,04390302201,4,39,3,22,1,2,1,6,2
1239,04390302201,4,39,3,22,1,2,1,7,2
1240,04390302201,4,39,3,22,1,2,1,8,1
1241,04390302201,4,39,3,22,1,2,1,9,2
1242,04391000302,4,39,10,3,2,2,1,1,2
1243,04391000302,4,39,10,3,2,2,1,2,2
1244,04391000302,4,39,10,3,2,2,1,3,2
1245,04391000302,4,39,10,3,2,2,1,4,2
1246,04391000302,4,39,10,3,2,2,1,5,2
1247,04391000302,4,39,10,3,2,2,1,6,2
1248,04391000302,4,39,10,3,2,2,1,7,1
1249,04391000302,4,39,10,3,2,2,1,8,1
1250,04391000302,4,39,10,3,2,2,1,9,2
1251,05400100401,5,40,1,4,1,2,6,1,1
1252,05400100401,5,40,1,4,1,2,6,2,1
1253,05400100401,5,40,1,4,1,2,6,3,2
1254,05400100401,5,40,1,4,1,2,6,4,1
1255,05400100401,5,40,1,4,1,2,6,5,1
1256,05400100401,5,40,1,4,1,2,6,6,2
1257,05400100401,5,40,1,4,1,2,6,7,1
1258,05400100401,5,40,1,4,1,2,6,8,1
1259,05400100401,5,40,1,4,1,2,6,9,2
1260,05400101101,5,40,1,11,1,2,8,1,1
1261,05400101101,5,40,1,11,1,2,8,2,1
1262,05400101101,5,40,1,11,1,2,8,3,2
1263,05400101101,5,40,1,11,1,2,8,4,1
1264,05400101101,5,40,1,11,1,2,8,5,1
1265,05400101101,5,40,1,11,1,2,8,6,2
1266,05400101101,5,40,1,11,1,2,8,7,1
1267,05400101101,5,40,1,11,1,2,8,8,1
1268,05400101101,5,40,1,11,1,2,8,9,2
1269,05400101201,5,40,1,12,1,2,7,1,1
1270,05400101201,5,40,1,12,1,2,7,2,1
1271,05400101201,5,40,1,12,1,2,7,3,2
1272,05400101201,5,40,1,12,1,2,7,4,1
1273,05400101201,5,40,1,12,1,2,7,5,1
1274,05400101201,5,40,1,12,1,2,7,6,2
1275,05400101201,5,40,1,12,1,2,7,7,1
1276,05400101201,5,40,1,12,1,2,7,8,1
1277,05400101201,5,40,1,12,1,2,7,9,2
1278,05400300103,5,40,3,1,3,1,3,1,1
1279,05400300103,5,40,3,1,3,1,3,2,1
1280,05400300103,5,40,3,1,3,1,3,3,2
1281,05400300103,5,40,3,1,3,1,3,4,1
1282,05400300103,5,40,3,1,3,1,3,5,1
1283,05400300103,5,40,3,1,3,1,3,6,1
1284,05400300103,5,40,3,1,3,1,3,7,1
1285,05400300103,5,40,3,1,3,1,3,8,1
1286,05400300103,5,40,3,1,3,1,3,9,2
1287,05400301101,5,40,3,11,1,2,1,1,1
1288,05400301101,5,40,3,11,1,2,1,2,2
1289,05400301101,5,40,3,11,1,2,1,3,2
1290,05400301101,5,40,3,11,1,2,1,4,2
1291,05400301101,5,40,3,11,1,2,1,5,2
1292,05400301101,5,40,3,11,1,2,1,6,2
1293,05400301101,5,40,3,11,1,2,1,7,2
1294,05400301101,5,40,3,11,1,2,1,8,2
1295,05400301101,5,40,3,11,1,2,1,9,2
1296,05400401501,5,40,4,15,1,2,2,1,1
1297,05400401501,5,40,4,15,1,2,2,2,2
1298,05400401501,5,40,4,15,1,2,2,3,2
1299,05400401501,5,40,4,15,1,2,2,4,2
1300,05400401501,5,40,4,15,1,2,2,5,2
1301,05400401501,5,40,4,15,1,2,2,6,2
1302,05400401501,5,40,4,15,1,2,2,7,2
1303,05400401501,5,40,4,15,1,2,2,8,1
1304,05400401501,5,40,4,15,1,2,2,9,2
1305,05410415801,5,41,4,158,1,2,1,1,1
1306,05410415801,5,41,4,158,1,2,1,2,2
1307,05410415801,5,41,4,158,1,2,1,3,2
1308,05410415801,5,41,4,158,1,2,1,4,1
1309,05410415801,5,41,4,158,1,2,1,5,2
1310,05410415801,5,41,4,158,1,2,1,6,2
1311,05410415801,5,41,4,158,1,2,1,7,1
1312,05410415801,5,41,4,158,1,2,1,8,1
1313,05410415801,5,41,4,158,1,2,1,9,2
1314,05410603406,5,41,6,34,6,2,4,1,1
1315,05410603406,5,41,6,34,6,2,4,2,1
1316,05410603406,5,41,6,34,6,2,4,3,2
1317,05410603406,5,41,6,34,6,2,4,4,1
1318,05410603406,5,41,6,34,6,2,4,5,1
1319,05410603406,5,41,6,34,6,2,4,6,2
1320,05410603406,5,41,6,34,6,2,4,7,1
1321,05410603406,5,41,6,34,6,2,4,8,1
1322,05410603406,5,41,6,34,6,2,4,9,1
1323,05410700901,5,41,7,9,1,2,2,1,1
1324,05410700901,5,41,7,9,1,2,2,2,1
1325,05410700901,5,41,7,9,1,2,2,3,1
1326,05410700901,5,41,7,9,1,2,2,4,1
1327,05410700901,5,41,7,9,1,2,2,5,1
1328,05410700901,5,41,7,9,1,2,2,6,2
1329,05410700901,5,41,7,9,1,2,2,7,1
1330,05410700901,5,41,7,9,1,2,2,8,1
1331,05410700901,5,41,7,9,1,2,2,9,2
1332,05420299912,5,42,2,999,12,1,5,1,1
1333,05420299912,5,42,2,999,12,1,5,2,1
1334,05420299912,5,42,2,999,12,1,5,3,2
1335,05420299912,5,42,2,999,12,1,5,4,1
1336,05420299912,5,42,2,999,12,1,5,5,1
1337,05420299912,5,42,2,999,12,1,5,6,2
1338,05420299912,5,42,2,999,12,1,5,7,1
1339,05420299912,5,42,2,999,12,1,5,8,1
1340,05420299912,5,42,2,999,12,1,5,9,2
1341,06460301303,6,46,3,13,3,2,13,1,2
1342,06460301303,6,46,3,13,3,2,13,2,2
1343,06460301303,6,46,3,13,3,2,13,3,2
1344,06460301303,6,46,3,13,3,2,13,4,2
1345,06460301303,6,46,3,13,3,2,13,5,2
1346,06460301303,6,46,3,13,3,2,13,6,2
1347,06460301303,6,46,3,13,3,2,13,7,2
1348,06460301303,6,46,3,13,3,2,13,8,2
1349,06460301303,6,46,3,13,3,2,13,9,2
1350,06460500108,6,46,5,1,8,1,5,1,2
1351,06460500108,6,46,5,1,8,1,5,2,2
1352,06460500108,6,46,5,1,8,1,5,3,2
1353,06460500108,6,46,5,1,8,1,5,4,2
1354,06460500108,6,46,5,1,8,1,5,5,2
1355,06460500108,6,46,5,1,8,1,5,6,2
1356,06460500108,6,46,5,1,8,1,5,7,1
1357,06460500108,6,46,5,1,8,1,5,8,1
1358,06460500108,6,46,5,1,8,1,5,9,2
1359,06460701104,6,46,7,11,4,2,12,1,2
1360,06460701104,6,46,7,11,4,2,12,2,2
1361,06460701104,6,46,7,11,4,2,12,3,2
1362,06460701104,6,46,7,11,4,2,12,4,2
1363,06460701104,6,46,7,11,4,2,12,5,2
1364,06460701104,6,46,7,11,4,2,12,6,2
1365,06460701104,6,46,7,11,4,2,12,7,2
1366,06460701104,6,46,7,11,4,2,12,8,2
1367,06460701104,6,46,7,11,4,2,12,9,2
1368,06460701302,6,46,7,13,2,2,11,1,2
1369,06460701302,6,46,7,13,2,2,11,2,2
1370,06460701302,6,46,7,13,2,2,11,3,2
1371,06460701302,6,46,7,13,2,2,11,4,2
1372,06460701302,6,46,7,13,2,2,11,5,2
1373,06460701302,6,46,7,13,2,2,11,6,2
1374,06460701302,6,46,7,13,2,2,11,7,2
1375,06460701302,6,46,7,13,2,2,11,8,2
1376,06460701302,6,46,7,13,2,2,11,9,2
1377,06470300204,6,47,3,2,4,1,2,1,2
1378,06470300204,6,47,3,2,4,1,2,2,2
1379,06470300204,6,47,3,2,4,1,2,3,2
1380,06470300204,6,47,3,2,4,1,2,4,2
1381,06470300204,6,47,3,2,4,1,2,5,2
1382,06470300204,6,47,3,2,4,1,2,6,2
1383,06470300204,6,47,3,2,4,1,2,7,1
1384,06470300204,6,47,3,2,4,1,2,8,2
1385,06470300204,6,47,3,2,4,1,2,9,2
1386,06470300314,6,47,3,3,14,1,3,1,2
1387,06470300314,6,47,3,3,14,1,3,2,2
1388,06470300314,6,47,3,3,14,1,3,3,2
1389,06470300314,6,47,3,3,14,1,3,4,2
1390,06470300314,6,47,3,3,14,1,3,5,2
1391,06470300314,6,47,3,3,14,1,3,6,2
1392,06470300314,6,47,3,3,14,1,3,7,1
1393,06470300314,6,47,3,3,14,1,3,8,2
1394,06470300314,6,47,3,3,14,1,3,9,2
1395,06470301201,6,47,3,12,1,2,1,1,2
1396,06470301201,6,47,3,12,1,2,1,2,2
1397,06470301201,6,47,3,12,1,2,1,3,1
1398,06470301201,6,47,3,12,1,2,1,4,2
1399,06470301201,6,47,3,12,1,2,1,5,1
1400,06470301201,6,47,3,12,1,2,1,6,2
1401,06470301201,6,47,3,12,1,2,1,7,2
1402,06470301201,6,47,3,12,1,2,1,8,2
1403,06470301201,6,47,3,12,1,2,1,9,2
1404,06470305101,6,47,3,51,1,2,1,1,2
1405,06470305101,6,47,3,51,1,2,1,2,1
1406,06470305101,6,47,3,51,1,2,1,3,2
1407,06470305101,6,47,3,51,1,2,1,4,1
1408,06470305101,6,47,3,51,1,2,1,5,2
1409,06470305101,6,47,3,51,1,2,1,6,2
1410,06470305101,6,47,3,51,1,2,1,7,2
1411,06470305101,6,47,3,51,1,2,1,8,1
1412,06470305101,6,47,3,51,1,2,1,9,2
1413,06480200101,6,48,2,1,1,1,1,1,2
1414,06480200101,6,48,2,1,1,1,1,2,2
1415,06480200101,6,48,2,1,1,1,1,3,2
1416,06480200101,6,48,2,1,1,1,1,4,2
1417,06480200101,6,48,2,1,1,1,1,5,2
1418,06480200101,6,48,2,1,1,1,1,6,2
1419,06480200101,6,48,2,1,1,1,1,7,2
1420,06480200101,6,48,2,1,1,1,1,8,2
1421,06480200101,6,48,2,1,1,1,1,9,2
1422,06480201401,6,48,2,14,1,2,1,1,1
1423,06480201401,6,48,2,14,1,2,1,2,2
1424,06480201401,6,48,2,14,1,2,1,3,2
1425,06480201401,6,48,2,14,1,2,1,4,1
1426,06480201401,6,48,2,14,1,2,1,5,2
1427,06480201401,6,48,2,14,1,2,1,6,2
1428,06480201401,6,48,2,14,1,2,1,7,1
1429,06480201401,6,48,2,14,1,2,1,8,1
1430,06480201401,6,48,2,14,1,2,1,9,2
1431,06490800103,6,49,8,1,3,1,4,1,2
1432,06490800103,6,49,8,1,3,1,4,2,2
1433,06490800103,6,49,8,1,3,1,4,3,2
1434,06490800103,6,49,8,1,3,1,4,4,2
1435,06490800103,6,49,8,1,3,1,4,5,2
1436,06490800103,6,49,8,1,3,1,4,6,2
1437,06490800103,6,49,8,1,3,1,4,7,2
1438,06490800103,6,49,8,1,3,1,4,8,2
1439,06490800103,6,49,8,1,3,1,4,9,2
1440,07500600204,7,50,6,2,4,2,2,1,1
1441,07500600204,7,50,6,2,4,2,2,2,1
1442,07500600204,7,50,6,2,4,2,2,3,2
1443,07500600204,7,50,6,2,4,2,2,4,1
1444,07500600204,7,50,6,2,4,2,2,5,1
1445,07500600204,7,50,6,2,4,2,2,6,2
1446,07500600204,7,50,6,2,4,2,2,7,2
1447,07500600204,7,50,6,2,4,2,2,8,2
1448,07500600204,7,50,6,2,4,2,2,9,2
1449,07500601802,7,50,6,18,2,2,1,1,1
1450,07500601802,7,50,6,18,2,2,1,2,1
1451,07500601802,7,50,6,18,2,2,1,3,1
1452,07500601802,7,50,6,18,2,2,1,4,1
1453,07500601802,7,50,6,18,2,2,1,5,1
1454,07500601802,7,50,6,18,2,2,1,6,2
1455,07500601802,7,50,6,18,2,2,1,7,1
1456,07500601802,7,50,6,18,2,2,1,8,1
1457,07500601802,7,50,6,18,2,2,1,9,2
1458,07500901704,7,50,9,17,4,2,3,1,1
1459,07500901704,7,50,9,17,4,2,3,2,1
1460,07500901704,7,50,9,17,4,2,3,3,2
1461,07500901704,7,50,9,17,4,2,3,4,1
1462,07500901704,7,50,9,17,4,2,3,5,1
1463,07500901704,7,50,9,17,4,2,3,6,2
1464,07500901704,7,50,9,17,4,2,3,7,1
1465,07500901704,7,50,9,17,4,2,3,8,1
1466,07500901704,7,50,9,17,4,2,3,9,2
1467,07501400105,7,50,14,1,5,1,1,1,2
1468,07501400105,7,50,14,1,5,1,1,2,2
1469,07501400105,7,50,14,1,5,1,1,3,2
1470,07501400105,7,50,14,1,5,1,1,4,2
1471,07501400105,7,50,14,1,5,1,1,5,2
1472,07501400105,7,50,14,1,5,1,1,6,2
1473,07501400105,7,50,14,1,5,1,1,7,1
1474,07501400105,7,50,14,1,5,1,1,8,2
1475,07501400105,7,50,14,1,5,1,1,9,2
1476,07510100104,7,51,1,1,4,1,1,1,2
1477,07510100104,7,51,1,1,4,1,1,2,2
1478,07510100104,7,51,1,1,4,1,1,3,2
1479,07510100104,7,51,1,1,4,1,1,4,1
1480,07510100104,7,51,1,1,4,1,1,5,2
1481,07510100104,7,51,1,1,4,1,1,6,2
1482,07510100104,7,51,1,1,4,1,1,7,1
1483,07510100104,7,51,1,1,4,1,1,8,2
1484,07510100104,7,51,1,1,4,1,1,9,2
1485,07511000702,7,51,10,7,2,2,4,1,1
1486,07511000702,7,51,10,7,2,2,4,2,1
1487,07511000702,7,51,10,7,2,2,4,3,1
1488,07511000702,7,51,10,7,2,2,4,4,1
1489,07511000702,7,51,10,7,2,2,4,5,1
1490,07511000702,7,51,10,7,2,2,4,6,1
1491,07511000702,7,51,10,7,2,2,4,7,1
1492,07511000702,7,51,10,7,2,2,4,8,1
1493,07511000702,7,51,10,7,2,2,4,9,2
1494,07511100128,7,51,11,1,28,1,1,1,2
1495,07511100128,7,51,11,1,28,1,1,2,1
1496,07511100128,7,51,11,1,28,1,1,3,2
1497,07511100128,7,51,11,1,28,1,1,4,1
1498,07511100128,7,51,11,1,28,1,1,5,2
1499,07511100128,7,51,11,1,28,1,1,6,2
1500,07511100128,7,51,11,1,28,1,1,7,1
1501,07511100128,7,51,11,1,28,1,1,8,2
1502,07511100128,7,51,11,1,28,1,1,9,2
1503,07511100224,7,51,11,2,24,1,1,1,2
1504,07511100224,7,51,11,2,24,1,1,2,1
1505,07511100224,7,51,11,2,24,1,1,3,2
1506,07511100224,7,51,11,2,24,1,1,4,2
1507,07511100224,7,51,11,2,24,1,1,5,2
1508,07511100224,7,51,11,2,24,1,1,6,2
1509,07511100224,7,51,11,2,24,1,1,7,1
1510,07511100224,7,51,11,2,24,1,1,8,2
1511,07511100224,7,51,11,2,24,1,1,9,2
1512,07520100101,7,52,1,1,1,1,1,1,2
1513,07520100101,7,52,1,1,1,1,1,2,2
1514,07520100101,7,52,1,1,1,1,1,3,2
1515,07520100101,7,52,1,1,1,1,1,4,2
1516,07520100101,7,52,1,1,1,1,1,5,2
1517,07520100101,7,52,1,1,1,1,1,6,2
1518,07520100101,7,52,1,1,1,1,1,7,1
1519,07520100101,7,52,1,1,1,1,1,8,2
1520,07520100101,7,52,1,1,1,1,1,9,2
1521,07520301304,7,52,3,13,4,2,18,1,1
1522,07520301304,7,52,3,13,4,2,18,2,1
1523,07520301304,7,52,3,13,4,2,18,3,2
1524,07520301304,7,52,3,13,4,2,18,4,1
1525,07520301304,7,52,3,13,4,2,18,5,2
1526,07520301304,7,52,3,13,4,2,18,6,2
1527,07520301304,7,52,3,13,4,2,18,7,2
1528,07520301304,7,52,3,13,4,2,18,8,1
1529,07520301304,7,52,3,13,4,2,18,9,2
1530,07520500901,7,52,5,9,1,2,17,1,1
1531,07520500901,7,52,5,9,1,2,17,2,2
1532,07520500901,7,52,5,9,1,2,17,3,2
1533,07520500901,7,52,5,9,1,2,17,4,1
1534,07520500901,7,52,5,9,1,2,17,5,2
1535,07520500901,7,52,5,9,1,2,17,6,2
1536,07520500901,7,52,5,9,1,2,17,7,2
1537,07520500901,7,52,5,9,1,2,17,8,1
1538,07520500901,7,52,5,9,1,2,17,9,2
1539,07520701406,7,52,7,14,6,2,19,1,1
1540,07520701406,7,52,7,14,6,2,19,2,2
1541,07520701406,7,52,7,14,6,2,19,3,2
1542,07520701406,7,52,7,14,6,2,19,4,1
1543,07520701406,7,52,7,14,6,2,19,5,2
1544,07520701406,7,52,7,14,6,2,19,6,2
1545,07520701406,7,52,7,14,6,2,19,7,1
1546,07520701406,7,52,7,14,6,2,19,8,1
1547,07520701406,7,52,7,14,6,2,19,9,2
1548,07530300603,7,53,3,6,3,2,1,1,2
1549,07530300603,7,53,3,6,3,2,1,2,1
1550,07530300603,7,53,3,6,3,2,1,3,1
1551,07530300603,7,53,3,6,3,2,1,4,2
1552,07530300603,7,53,3,6,3,2,1,5,2
1553,07530300603,7,53,3,6,3,2,1,6,2
1554,07530300603,7,53,3,6,3,2,1,7,2
1555,07530300603,7,53,3,6,3,2,1,8,2
1556,07530300603,7,53,3,6,3,2,1,9,2
1557,07530302901,7,53,3,29,1,2,2,1,1
1558,07530302901,7,53,3,29,1,2,2,2,2
1559,07530302901,7,53,3,29,1,2,2,3,2
1560,07530302901,7,53,3,29,1,2,2,4,1
1561,07530302901,7,53,3,29,1,2,2,5,2
1562,07530302901,7,53,3,29,1,2,2,6,2
1563,07530302901,7,53,3,29,1,2,2,7,1
1564,07530302901,7,53,3,29,1,2,2,8,1
1565,07530302901,7,53,3,29,1,2,2,9,2
1566,07530400605,7,53,4,6,5,1,1,1,2
1567,07530400605,7,53,4,6,5,1,1,2,2
1568,07530400605,7,53,4,6,5,1,1,3,2
1569,07530400605,7,53,4,6,5,1,1,4,2
1570,07530400605,7,53,4,6,5,1,1,5,2
1571,07530400605,7,53,4,6,5,1,1,6,2
1572,07530400605,7,53,4,6,5,1,1,7,1
1573,07530400605,7,53,4,6,5,1,1,8,1
1574,07530400605,7,53,4,6,5,1,1,9,2
1575,07540401003,7,54,4,10,3,2,4,1,2
1576,07540401003,7,54,4,10,3,2,4,2,2
1577,07540401003,7,54,4,10,3,2,4,3,2
1578,07540401003,7,54,4,10,3,2,4,4,2
1579,07540401003,7,54,4,10,3,2,4,5,2
1580,07540401003,7,54,4,10,3,2,4,6,2
1581,07540401003,7,54,4,10,3,2,4,7,2
1582,07540401003,7,54,4,10,3,2,4,8,2
1583,07540401003,7,54,4,10,3,2,4,9,2
1584,07540401303,7,54,4,13,3,2,3,1,2
1585,07540401303,7,54,4,13,3,2,3,2,2
1586,07540401303,7,54,4,13,3,2,3,3,2
1587,07540401303,7,54,4,13,3,2,3,4,2
1588,07540401303,7,54,4,13,3,2,3,5,2
1589,07540401303,7,54,4,13,3,2,3,6,2
1590,07540401303,7,54,4,13,3,2,3,7,2
1591,07540401303,7,54,4,13,3,2,3,8,1
1592,07540401303,7,54,4,13,3,2,3,9,2
1593,07540700103,7,54,7,1,3,1,1,1,1
1594,07540700103,7,54,7,1,3,1,1,2,2
1595,07540700103,7,54,7,1,3,1,1,3,2
1596,07540700103,7,54,7,1,3,1,1,4,1
1597,07540700103,7,54,7,1,3,1,1,5,2
1598,07540700103,7,54,7,1,3,1,1,6,1
1599,07540700103,7,54,7,1,3,1,1,7,1
1600,07540700103,7,54,7,1,3,1,1,8,1
1601,07540700103,7,54,7,1,3,1,1,9,1
1602,07540700202,7,54,7,2,2,1,1,1,2
1603,07540700202,7,54,7,2,2,1,1,2,2
1604,07540700202,7,54,7,2,2,1,1,3,2
1605,07540700202,7,54,7,2,2,1,1,4,2
1606,07540700202,7,54,7,2,2,1,1,5,2
1607,07540700202,7,54,7,2,2,1,1,6,1
1608,07540700202,7,54,7,2,2,1,1,7,1
1609,07540700202,7,54,7,2,2,1,1,8,2
1610,07540700202,7,54,7,2,2,1,1,9,1
1611,07540700315,7,54,7,3,15,1,3,1,1
1612,07540700315,7,54,7,3,15,1,3,2,2
1613,07540700315,7,54,7,3,15,1,3,3,2
1614,07540700315,7,54,7,3,15,1,3,4,2
1615,07540700315,7,54,7,3,15,1,3,5,2
1616,07540700315,7,54,7,3,15,1,3,6,2
1617,07540700315,7,54,7,3,15,1,3,7,2
1618,07540700315,7,54,7,3,15,1,3,8,2
1619,07540700315,7,54,7,3,15,1,3,9,2
1620,07550200101,7,55,2,1,1,2,16,1,1
1621,07550200101,7,55,2,1,1,2,16,2,1
1622,07550200101,7,55,2,1,1,2,16,3,1
1623,07550200101,7,55,2,1,1,2,16,4,1
1624,07550200101,7,55,2,1,1,2,16,5,1
1625,07550200101,7,55,2,1,1,2,16,6,2
1626,07550200101,7,55,2,1,1,2,16,7,1
1627,07550200101,7,55,2,1,1,2,16,8,1
1628,07550200101,7,55,2,1,1,2,16,9,2
1629,07550200109,7,55,2,1,9,1,1,1,2
1630,07550200109,7,55,2,1,9,1,1,2,2
1631,07550200109,7,55,2,1,9,1,1,3,2
1632,07550200109,7,55,2,1,9,1,1,4,2
1633,07550200109,7,55,2,1,9,1,1,5,2
1634,07550200109,7,55,2,1,9,1,1,6,2
1635,07550200109,7,55,2,1,9,1,1,7,2
1636,07550200109,7,55,2,1,9,1,1,8,2
1637,07550200109,7,55,2,1,9,1,1,9,2
1638,07551300102,7,55,13,1,2,1,1,1,2
1639,07551300102,7,55,13,1,2,1,1,2,2
