,HHID,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C137_1,C138,C139,C140,C141,C142,C143
3652,14760500409012,,,,,,,,,,,,,,,,,,,,
3653,14760500409013,,,,,,,,,,,,,,,,,,,,
3654,14760500409014,,,,,,,,,,,,,,,,,,,,
3655,14760500409015,,,,,,,,,,,,,,,,,,,,
3656,14760500409016,,,,,,,,,,,,,,,,,,,,
3657,14760500409017,,,,,,,,,,,,,,,,,,,,
3658,14760500409018,,,,,,,,,,,,,,,,,,,,
3659,14760500409019,,,,,,,,,,,,,,,,,,,,
3660,14760500409020,,,,,,,,,,,,,,,,,,,,
3661,14760500430001,,,,,,,,,,,,,,,,,,,,
3662,14760500430002,,,,,,,,,,,,,,,,,,,,
3663,14760500430003,,,,,,,,,,,,,,,,,,,,
3664,14760500430004,,,,,,,,,,,,,,,,,,,,
3665,14760500430005,,,,,,,,,,,,,,,,,,,,
3666,14760500430006,,,,,,,,,,,,,,,,,,,,
3667,14760500430007,,,,,,,,,,,,,,,,,,,,
3668,14760500430008,,,,,,,,,,,,,,,,,,,,
3669,14760500430009,,,,,,,,,,,,,,,,,,,,
3670,14760500430010,,,,,,,,,,,,,,,,,,,,
3671,14760500430011,,,,,,,,,,,,,,,,,,,,
3672,14760500430012,,,,,,,,,,,,,,,,,,,,
3673,14760500430013,,,,,,,,,,,,,,,,,,,,
3674,14760500430014,,,,,,,,,,,,,,,,,,,,
3675,14760500430015,,,,,,,,,,,,,,,,,,,,
3676,14760500430016,1.0,1.0,like feloresent,3.0,1.0,15.0,12.0,2.0,1.0,2.0,1.0,,450.0,1.0,3.0,,2.0,2.0,12.0,111.0
3677,14760500430017,,,,,,,,,,,,,,,,,,,,
3678,14760500430018,,,,,,,,,,,,,,,,,,,,
3679,14760500430019,,,,,,,,,,,,,,,,,,,,
3680,14760500430020,,,,,,,,,,,,,,,,,,,,
3681,14760500507001,,,,,,,,,,,,,,,,,,,,
3682,14760500507002,,,,,,,,,,,,,,,,,,,,
3683,14760500507003,,,,,,,,,,,,,,,,,,,,
3684,14760500507004,,,,,,,,,,,,,,,,,,,,
3685,14760500507005,,,,,,,,,,,,,,,,,,,,
3686,14760500507006,,,,,,,,,,,,,,,,,,,,
3687,14760500507007,,,,,,,,,,,,,,,,,,,,
3688,14760500507008,,,,,,,,,,,,,,,,,,,,
3689,14760500507009,,,,,,,,,,,,,,,,,,,,
3690,14760500507010,,,,,,,,,,,,,,,,,,,,
3691,14760500507011,,,,,,,,,,,,,,,,,,,,
3692,14760500507012,,,,,,,,,,,,,,,,,,,,
3693,14760500507013,,,,,,,,,,,,,,,,,,,,
3694,14760500507014,,,,,,,,,,,,,,,,,,,,
3695,14760500507015,,,,,,,,,,,,,,,,,,,,
3696,14760500507016,,,,,,,,,,,,,,,,,,,,
3697,14760500507017,,,,,,,,,,,,,,,,,,,,
3698,14760500507018,,,,,,,,,,,,,,,,,,,,
3699,14760500507019,,,,,,,,,,,,,,,,,,,,
3700,14760500507020,,,,,,,,,,,,,,,,,,,,
3701,14760500517001,,,,,,,,,,,,,,,,,,,,
3702,14760500517002,,,,,,,,,,,,,,,,,,,,
3703,14760500517003,,,,,,,,,,,,,,,,,,,,
3704,14760500517004,,,,,,,,,,,,,,,,,,,,
3705,14760500517005,,,,,,,,,,,,,,,,,,,,
3706,14760500517006,,,,,,,,,,,,,,,,,,,,
3707,14760500517007,,,,,,,,,,,,,,,,,,,,
3708,14760500517008,,,,,,,,,,,,,,,,,,,,
3709,14760500517009,,,,,,,,,,,,,,,,,,,,
3710,14760500517010,,,,,,,,,,,,,,,,,,,,
3711,14760500517011,,,,,,,,,,,,,,,,,,,,
3712,14760500517012,,,,,,,,,,,,,,,,,,,,
3713,14760500517013,,,,,,,,,,,,,,,,,,,,
3714,14760500517014,,,,,,,,,,,,,,,,,,,,
3715,14760500517015,,,,,,,,,,,,,,,,,,,,
3716,14760500517016,,,,,,,,,,,,,,,,,,,,
3717,14760500517018,,,,,,,,,,,,,,,,,,,,
3718,14760500517019,,,,,,,,,,,,,,,,,,,,
3719,14760500517020,,,,,,,,,,,,,,,,,,,,
3720,14760500517044,,,,,,,,,,,,,,,,,,,,
3721,14760500527001,,,,,,,,,,,,,,,,,,,,
3722,14760500527002,,,,,,,,,,,,,,,,,,,,
3723,14760500527003,,,,,,,,,,,,,,,,,,,,
3724,14760500527004,,,,,,,,,,,,,,,,,,,,
3725,14760500527005,,,,,,,,,,,,,,,,,,,,
3726,14760500527006,,,,,,,,,,,,,,,,,,,,
3727,14760500527007,,,,,,,,,,,,,,,,,,,,
3728,14760500527008,,,,,,,,,,,,,,,,,,,,
3729,14760500527009,,,,,,,,,,,,,,,,,,,,
3730,14760500527010,,,,,,,,,,,,,,,,,,,,
3731,14760500527011,,,,,,,,,,,,,,,,,,,,
3732,14760500527012,,,,,,,,,,,,,,,,,,,,
3733,14760500527013,,,,,,,,,,,,,,,,,,,,
3734,14760500527014,,,,,,,,,,,,,,,,,,,,
3735,14760500527015,,,,,,,,,,,,,,,,,,,,
3736,14760500527016,,,,,,,,,,,,,,,,,,,,
3737,14760500527017,,,,,,,,,,,,,,,,,,,,
3738,14760500527018,,,,,,,,,,,,,,,,,,,,
3739,14760500527019,,,,,,,,,,,,,,,,,,,,
3740,14760500527020,,,,,,,,,,,,,,,,,,,,
3741,14760500532001,,,,,,,,,,,,,,,,,,,,
3742,14760500532002,,,,,,,,,,,,,,,,,,,,
3743,14760500532003,,,,,,,,,,,,,,,,,,,,
3744,14760500532004,,,,,,,,,,,,,,,,,,,,
3745,14760500532005,,,,,,,,,,,,,,,,,,,,
3746,14760500532006,,,,,,,,,,,,,,,,,,,,
3747,14760500532007,,,,,,,,,,,,,,,,,,,,
3748,14760500532008,,,,,,,,,,,,,,,,,,,,
3749,14760500532009,,,,,,,,,,,,,,,,,,,,
3750,14760500532010,,,,,,,,,,,,,,,,,,,,
3751,14760500532011,,,,,,,,,,,,,,,,,,,,
3752,14760500532012,,,,,,,,,,,,,,,,,,,,
3753,14760500532013,,,,,,,,,,,,,,,,,,,,
3754,14760500532014,,,,,,,,,,,,,,,,,,,,
3755,14760500532015,,,,,,,,,,,,,,,,,,,,
3756,14760500532016,,,,,,,,,,,,,,,,,,,,
3757,14760500532017,,,,,,,,,,,,,,,,,,,,
3758,14760500532018,,,,,,,,,,,,,,,,,,,,
3759,14760500532019,,,,,,,,,,,,,,,,,,,,
3760,14760500532020,,,,,,,,,,,,,,,,,,,,
3761,14760500613002,,,,,,,,,,,,,,,,,,,,
3762,14760500613003,,,,,,,,,,,,,,,,,,,,
3763,14760500613004,,,,,,,,,,,,,,,,,,,,
3764,14760500613005,,,,,,,,,,,,,,,,,,,,
3765,14760500613006,,,,,,,,,,,,,,,,,,,,
3766,14760500613007,,,,,,,,,,,,,,,,,,,,
3767,14760500613008,,,,,,,,,,,,,,,,,,,,
3768,14760500613009,,,,,,,,,,,,,,,,,,,,
3769,14760500613010,,,,,,,,,,,,,,,,,,,,
3770,14760500613011,,,,,,,,,,,,,,,,,,,,
3771,14760500613012,,,,,,,,,,,,,,,,,,,,
3772,14760500613013,,,,,,,,,,,,,,,,,,,,
3773,14760500613014,,,,,,,,,,,,,,,,,,,,
3774,14760500613015,,,,,,,,,,,,,,,,,,,,
3775,14760500613016,,,,,,,,,,,,,,,,,,,,
3776,14760500613017,,,,,,,,,,,,,,,,,,,,
3777,14760500613018,,,,,,,,,,,,,,,,,,,,
3778,14760500613019,,,,,,,,,,,,,,,,,,,,
3779,14760500613020,,,,,,,,,,,,,,,,,,,,
3780,14760500802001,,,,,,,,,,,,,,,,,,,,
3781,14760500802002,,,,,,,,,,,,,,,,,,,,
3782,14760500802003,,,,,,,,,,,,,,,,,,,,
3783,14760500802004,,,,,,,,,,,,,,,,,,,,
3784,14760500802005,,,,,,,,,,,,,,,,,,,,
3785,14760500802006,,,,,,,,,,,,,,,,,,,,
3786,14760500802007,,,,,,,,,,,,,,,,,,,,
3787,14760500802008,,,,,,,,,,,,,,,,,,,,
3788,14760500802009,,,,,,,,,,,,,,,,,,,,
3789,14760500802010,,,,,,,,,,,,,,,,,,,,
3790,14760500802011,,,,,,,,,,,,,,,,,,,,
3791,14760500802012,,,,,,,,,,,,,,,,,,,,
3792,14760500802017,,,,,,,,,,,,,,,,,,,,
3793,14760500802018,,,,,,,,,,,,,,,,,,,,
3794,14760500802019,,,,,,,,,,,,,,,,,,,,
3795,14760500802020,,,,,,,,,,,,,,,,,,,,
3796,14760500802065,,,,,,,,,,,,,,,,,,,,
3797,14760500802070,,,,,,,,,,,,,,,,,,,,
3798,14760500802075,,,,,,,,,,,,,,,,,,,,
3799,14760500802080,,,,,,,,,,,,,,,,,,,,
3800,14760500811002,,,,,,,,,,,,,,,,,,,,
3801,14760500811007,,,,,,,,,,,,,,,,,,,,
3802,14760500811012,,,,,,,,,,,,,,,,,,,,
3803,14760500811017,,,,,,,,,,,,,,,,,,,,
3804,14760500811022,,,,,,,,,,,,,,,,,,,,
3805,14760500811027,,,,,,,,,,,,,,,,,,,,
3806,14760500811032,,,,,,,,,,,,,,,,,,,,
3807,14760500811037,,,,,,,,,,,,,,,,,,,,
3808,14760500811042,,,,,,,,,,,,,,,,,,,,
3809,14760500811047,,,,,,,,,,,,,,,,,,,,
3810,14760500811052,,,,,,,,,,,,,,,,,,,,
3811,14760500811057,,,,,,,,,,,,,,,,,,,,
3812,14760500811062,,,,,,,,,,,,,,,,,,,,
3813,14760500811067,,,,,,,,,,,,,,,,,,,,
3814,14760500811072,,,,,,,,,,,,,,,,,,,,
3815,14760500811077,,,,,,,,,,,,,,,,,,,,
3816,14760500811082,,,,,,,,,,,,,,,,,,,,
3817,14760500811087,,,,,,,,,,,,,,,,,,,,
3818,14760500811092,,,,,,,,,,,,,,,,,,,,
3819,14760500811097,,,,,,,,,,,,,,,,,,,,
3820,14770600201001,1.0,10.0,??? ???No:JY-9799,1.0,,,,,,,,,,,,,,,,
3821,14770600201002,,,,,,,,,,,,,,,,,,,,
3822,14770600201003,,,,,,,,,,,,,,,,,,,,
3823,14770600201004,,,,,,,,,,,,,,,,,,,,
3824,14770600201005,,,,,,,,,,,,,,,,,,,,
3825,14770600201006,,,,,,,,,,,,,,,,,,,,
3826,14770600201007,,,,,,,,,,,,,,,,,,,,
3827,14770600201008,,,,,,,,,,,,,,,,,,,,
3828,14770600201010,,,,,,,,,,,,,,,,,,,,
3829,14770600201011,,,,,,,,,,,,,,,,,,,,
3830,14770600201012,,,,,,,,,,,,,,,,,,,,
3831,14770600201017,,,,,,,,,,,,,,,,,,,,
3832,14770600305001,,,,,,,,,,,,,,,,,,,,
3833,14770600305002,,,,,,,,,,,,,,,,,,,,
3834,14770600305004,,,,,,,,,,,,,,,,,,,,
3835,14770600305006,,,,,,,,,,,,,,,,,,,,
3836,14770600305008,,,,,,,,,,,,,,,,,,,,
3837,14770600305009,,,,,,,,,,,,,,,,,,,,
3838,14770600305010,,,,,,,,,,,,,,,,,,,,
3839,14770600305011,,,,,,,,,,,,,,,,,,,,
3840,14770600305012,,,,,,,,,,,,,,,,,,,,
3841,14770600305013,,,,,,,,,,,,,,,,,,,,
3842,14770600305014,,,,,,,,,,,,,,,,,,,,
3843,14770600305015,,,,,,,,,,,,,,,,,,,,
3844,14770600305016,,,,,,,,,,,,,,,,,,,,
3845,14770600305017,,,,,,,,,,,,,,,,,,,,
3846,14770600305018,,,,,,,,,,,,,,,,,,,,
3847,14770600305019,,,,,,,,,,,,,,,,,,,,
3848,14770600305020,,,,,,,,,,,,,,,,,,,,
3849,14770600305022,,,,,,,,,,,,,,,,,,,,
3850,14770600404001,,,,,,,,,,,,,,,,,,,,
3851,14770600404002,,,,,,,,,,,,,,,,,,,,
3852,14770600404003,,,,,,,,,,,,,,,,,,,,
3853,14770600404005,,,,,,,,,,,,,,,,,,,,
3854,14770600404006,,,,,,,,,,,,,,,,,,,,
3855,14770600404007,,,,,,,,,,,,,,,,,,,,
3856,14770600404008,,,,,,,,,,,,,,,,,,,,
3857,14770600404009,,,,,,,,,,,,,,,,,,,,
3858,14770600404010,,,,,,,,,,,,,,,,,,,,
3859,14770600404011,,,,,,,,,,,,,,,,,,,,
3860,14770600404012,,,,,,,,,,,,,,,,,,,,
3861,14770600404013,,,,,,,,,,,,,,,,,,,,
3862,14770600404014,,,,,,,,,,,,,,,,,,,,
3863,14770600404015,,,,,,,,,,,,,,,,,,,,
3864,14770600404016,,,,,,,,,,,,,,,,,,,,
3865,14770600404017,,,,,,,,,,,,,,,,,,,,
3866,14770600404018,,,,,,,,,,,,,,,,,,,,
3867,14770600404019,,,,,,,,,,,,,,,,,,,,
3868,14770600404020,,,,,,,,,,,,,,,,,,,,
3869,14770600528001,,,,,,,,,,,,,,,,,,,,
3870,14770600528002,,,,,,,,,,,,,,,,,,,,
3871,14770600528010,,,,,,,,,,,,,,,,,,,,
3872,14770600528014,,,,,,,,,,,,,,,,,,,,
3873,14770600528015,,,,,,,,,,,,,,,,,,,,
3874,14770600528016,,,,,,,,,,,,,,,,,,,,
3875,14770600528017,,,,,,,,,,,,,,,,,,,,
3876,14770600528018,,,,,,,,,,,,,,,,,,,,
3877,14770600528026,,,,,,,,,,,,,,,,,,,,
3878,14770600528034,,,,,,,,,,,,,,,,,,,,
3879,14770600528042,,,,,,,,,,,,,,,,,,,,
3880,14770600528058,,,,,,,,,,,,,,,,,,,,
3881,14770600528066,,,,,,,,,,,,,,,,,,,,
3882,14770600528074,,,,,,,,,,,,,,,,,,,,
3883,14770600528082,,,,,,,,,,,,,,,,,,,,
3884,14770600528090,,,,,,,,,,,,,,,,,,,,
3885,14770600528098,,,,,,,,,,,,,,,,,,,,
3886,14770600528099,,,,,,,,,,,,,,,,,,,,
3887,14770600528146,,,,,,,,,,,,,,,,,,,,
3888,14770600528154,,,,,,,,,,,,,,,,,,,,
3889,14770600625001,,,,,,,,,,,,,,,,,,,,
3890,14770600625008,,,,,,,,,,,,,,,,,,,,
3891,14770600625009,,,,,,,,,,,,,,,,,,,,
3892,14770600625011,,,,,,,,,,,,,,,,,,,,
3893,14770600625012,,,,,,,,,,,,,,,,,,,,
3894,14770600625013,,,,,,,,,,,,,,,,,,,,
3895,14770600625014,,,,,,,,,,,,,,,,,,,,
3896,14770600625015,1.0,4.0,China unversal,1.0,,,,,,,,,,,,,,,,
3897,14770600625016,,,,,,,,,,,,,,,,,,,,
3898,14770600625017,,,,,,,,,,,,,,,,,,,,
3899,14770600625018,,,,,,,,,,,,,,,,,,,,
3900,14770600625019,,,,,,,,,,,,,,,,,,,,
3901,14770600625020,,,,,,,,,,,,,,,,,,,,
3902,14770600625022,,,,,,,,,,,,,,,,,,,,
3903,14770600625029,,,,,,,,,,,,,,,,,,,,
3904,14770600625036,,,,,,,,,,,,,,,,,,,,
3905,14770600625043,,,,,,,,,,,,,,,,,,,,
3906,14770600625050,,,,,,,,,,,,,,,,,,,,
3907,14770600625064,,,,,,,,,,,,,,,,,,,,
3908,14770600821003,,,,,,,,,,,,,,,,,,,,
3909,14770600821005,,,,,,,,,,,,,,,,,,,,
3910,14770600821006,,,,,,,,,,,,,,,,,,,,
3911,14770600821007,,,,,,,,,,,,,,,,,,,,
3912,14770600821008,,,,,,,,,,,,,,,,,,,,
3913,14770600821009,,,,,,,,,,,,,,,,,,,,
3914,14770600821010,,,,,,,,,,,,,,,,,,,,
3915,14770600821011,,,,,,,,,,,,,,,,,,,,
3916,14770600821012,,,,,,,,,,,,,,,,,,,,
3917,14770600821018,,,,,,,,,,,,,,,,,,,,
3918,14770600821033,,,,,,,,,,,,,,,,,,,,
3919,14770600821048,,,,,,,,,,,,,,,,,,,,
3920,14770600929002,,,,,,,,,,,,,,,,,,,,
3921,14770600929003,,,,,,,,,,,,,,,,,,,,
3922,14770600929004,,,,,,,,,,,,,,,,,,,,
3923,14770600929005,,,,,,,,,,,,,,,,,,,,
3924,14770600929006,,,,,,,,,,,,,,,,,,,,
3925,14770600929007,,,,,,,,,,,,,,,,,,,,
3926,14770600929008,,,,,,,,,,,,,,,,,,,,
3927,14770600929009,,,,,,,,,,,,,,,,,,,,
3928,14770600929010,,,,,,,,,,,,,,,,,,,,
3929,14770600929012,,,,,,,,,,,,,,,,,,,,
3930,14770600929014,,,,,,,,,,,,,,,,,,,,
3931,14770600929015,,,,,,,,,,,,,,,,,,,,
3932,14770600929016,,,,,,,,,,,,,,,,,,,,
3933,14770600929017,,,,,,,,,,,,,,,,,,,,
3934,14770600929018,,,,,,,,,,,,,,,,,,,,
3935,14770600929019,,,,,,,,,,,,,,,,,,,,
3936,14770600929020,,,,,,,,,,,,,,,,,,,,
3937,14780700220001,,,,,,,,,,,,,,,,,,,,
3938,14780700220002,,,,,,,,,,,,,,,,,,,,
3939,14780700220003,,,,,,,,,,,,,,,,,,,,
3940,14780700220004,1.0,4.0,gh,2.0,2.0,6.0,5.0,2.0,1.0,2.0,1.0,,530.0,1.0,3.0,,2.0,2.0,6.0,111.0
3941,14780700220005,,,,,,,,,,,,,,,,,,,,
3942,14780700220006,,,,,,,,,,,,,,,,,,,,
3943,14780700220007,,,,,,,,,,,,,,,,,,,,
3944,14780700220008,,,,,,,,,,,,,,,,,,,,
3945,14780700220009,,,,,,,,,,,,,,,,,,,,
3946,14780700220010,,,,,,,,,,,,,,,,,,,,
3947,14780700220011,,,,,,,,,,,,,,,,,,,,
3948,14780700220012,,,,,,,,,,,,,,,,,,,,
3949,14780700524001,,,,,,,,,,,,,,,,,,,,
3950,14780700524002,,,,,,,,,,,,,,,,,,,,
3951,14780700524003,,,,,,,,,,,,,,,,,,,,
3952,14780700524004,,,,,,,,,,,,,,,,,,,,
3953,14780700524005,,,,,,,,,,,,,,,,,,,,
3954,14780700524006,,,,,,,,,,,,,,,,,,,,
3955,14780700524007,,,,,,,,,,,,,,,,,,,,
3956,14780700524008,,,,,,,,,,,,,,,,,,,,
3957,14780700524009,,,,,,,,,,,,,,,,,,,,
3958,14780700524010,,,,,,,,,,,,,,,,,,,,
3959,14780700524011,,,,,,,,,,,,,,,,,,,,
3960,14780700524012,1.0,1.0,China,1.0,,,,,,,,,,,,,,,,
3961,14780700911001,,,,,,,,,,,,,,,,,,,,
3962,14780700911003,,,,,,,,,,,,,,,,,,,,
3963,14780700911004,,,,,,,,,,,,,,,,,,,,
3964,14780700911005,,,,,,,,,,,,,,,,,,,,
3965,14780700911006,,,,,,,,,,,,,,,,,,,,
3966,14780700911007,,,,,,,,,,,,,,,,,,,,
3967,14780700911008,,,,,,,,,,,,,,,,,,,,
3968,14780700911014,,,,,,,,,,,,,,,,,,,,
3969,14780700911035,,,,,,,,,,,,,,,,,,,,
3970,14780700911037,,,,,,,,,,,,,,,,,,,,
3971,14780700911080,,,,,,,,,,,,,,,,,,,,
3972,14780700911089,,,,,,,,,,,,,,,,,,,,
3973,14790800116001,,,,,,,,,,,,,,,,,,,,
3974,14790800116002,,,,,,,,,,,,,,,,,,,,
3975,14790800116003,,,,,,,,,,,,,,,,,,,,
3976,14790800116012,,,,,,,,,,,,,,,,,,,,
3977,14790800116021,,,,,,,,,,,,,,,,,,,,
3978,14790800116030,,,,,,,,,,,,,,,,,,,,
3979,14790800116033,,,,,,,,,,,,,,,,,,,,
3980,14790800116039,,,,,,,,,,,,,,,,,,,,
3981,14790800116048,,,,,,,,,,,,,,,,,,,,
3982,14790800116057,,,,,,,,,,,,,,,,,,,,
3983,14790800116066,1.0,3.0,8006,1.0,,,,,,,,,,,,,,,,
3984,14790800116093,,,,,,,,,,,,,,,,,,,,
3985,14790800116111,,,,,,,,,,,,,,,,,,,,
3986,14790800116120,,,,,,,,,,,,,,,,,,,,
3987,14790800116129,,,,,,,,,,,,,,,,,,,,
3988,14790800116138,,,,,,,,,,,,,,,,,,,,
3989,14790800116147,,,,,,,,,,,,,,,,,,,,
3990,14790800116156,,,,,,,,,,,,,,,,,,,,
3991,14790800116165,,,,,,,,,,,,,,,,,,,,
3992,14790800116174,,,,,,,,,,,,,,,,,,,,
3993,14790800152001,,,,,,,,,,,,,,,,,,,,
3994,14790800152002,,,,,,,,,,,,,,,,,,,,
3995,14790800152003,,,,,,,,,,,,,,,,,,,,
3996,14790800152004,,,,,,,,,,,,,,,,,,,,
3997,14790800152005,,,,,,,,,,,,,,,,,,,,
3998,14790800152006,,,,,,,,,,,,,,,,,,,,
3999,14790800152007,,,,,,,,,,,,,,,,,,,,
4000,14790800152008,,,,,,,,,,,,,,,,,,,,
4001,14790800152009,,,,,,,,,,,,,,,,,,,,
4002,14790800152010,,,,,,,,,,,,,,,,,,,,
4003,14790800152011,,,,,,,,,,,,,,,,,,,,
4004,14790800152012,,,,,,,,,,,,,,,,,,,,
4005,14790800204001,,,,,,,,,,,,,,,,,,,,
4006,14790800204002,,,,,,,,,,,,,,,,,,,,
4007,14790800204003,1.0,99.0,no,2.0,2.0,5.0,,2.0,3.0,2.0,4.0,1.0,,,,,,2.0,2.0,111.0
4008,14790800204004,1.0,4.0,sp-p-3-5w,2.0,3.0,5.0,888.0,2.0,1.0,2.0,1.0,,800.0,1.0,2.0,,2.0,2.0,2.0,3.0
4009,14790800204005,,,,,,,,,,,,,,,,,,,,
4010,14790800204006,,,,,,,,,,,,,,,,,,,,
4011,14790800204007,,,,,,,,,,,,,,,,,,,,
4012,14790800204008,,,,,,,,,,,,,,,,,,,,
4013,14790800204009,,,,,,,,,,,,,,,,,,,,
4014,14790800204010,,,,,,,,,,,,,,,,,,,,
4015,14790800204011,,,,,,,,,,,,,,,,,,,,
4016,14790800204012,,,,,,,,,,,,,,,,,,,,
4017,14790800204013,,,,,,,,,,,,,,,,,,,,
4018,14790800204014,,,,,,,,,,,,,,,,,,,,
4019,14790800204015,,,,,,,,,,,,,,,,,,,,
4020,14790800204016,,,,,,,,,,,,,,,,,,,,
4021,14790800204017,,,,,,,,,,,,,,,,,,,,
4022,14790800204018,,,,,,,,,,,,,,,,,,,,
4023,14790800204019,,,,,,,,,,,,,,,,,,,,
4024,14790800204020,,,,,,,,,,,,,,,,,,,,
4025,14790800217001,,,,,,,,,,,,,,,,,,,,
4026,14790800217002,,,,,,,,,,,,,,,,,,,,
4027,14790800217003,,,,,,,,,,,,,,,,,,,,
4028,14790800217004,,,,,,,,,,,,,,,,,,,,
4029,14790800217005,,,,,,,,,,,,,,,,,,,,
4030,14790800217006,,,,,,,,,,,,,,,,,,,,
4031,14790800217007,,,,,,,,,,,,,,,,,,,,
4032,14790800217008,,,,,,,,,,,,,,,,,,,,
4033,14790800217009,,,,,,,,,,,,,,,,,,,,
4034,14790800217010,,,,,,,,,,,,,,,,,,,,
4035,14790800217011,,,,,,,,,,,,,,,,,,,,
4036,14790800217012,,,,,,,,,,,,,,,,,,,,
4037,14790800217013,,,,,,,,,,,,,,,,,,,,
4038,14790800217014,,,,,,,,,,,,,,,,,,,,
4039,14790800217015,,,,,,,,,,,,,,,,,,,,
4040,14790800217016,,,,,,,,,,,,,,,,,,,,
4041,14790800217017,,,,,,,,,,,,,,,,,,,,
4042,14790800217018,,,,,,,,,,,,,,,,,,,,
4043,14790800217019,,,,,,,,,,,,,,,,,,,,
4044,14790800217020,,,,,,,,,,,,,,,,,,,,
4045,14790800503001,,,,,,,,,,,,,,,,,,,,
4046,14790800503002,,,,,,,,,,,,,,,,,,,,
4047,14790800503003,,,,,,,,,,,,,,,,,,,,
4048,14790800503004,,,,,,,,,,,,,,,,,,,,
4049,14790800503005,,,,,,,,,,,,,,,,,,,,
4050,14790800503006,,,,,,,,,,,,,,,,,,,,
4051,14790800503007,,,,,,,,,,,,,,,,,,,,
4052,14790800503008,,,,,,,,,,,,,,,,,,,,
4053,14790800503009,,,,,,,,,,,,,,,,,,,,
4054,14790800503010,,,,,,,,,,,,,,,,,,,,
4055,14790800503011,,,,,,,,,,,,,,,,,,,,
4056,14790800503012,,,,,,,,,,,,,,,,,,,,
4057,14790800503013,,,,,,,,,,,,,,,,,,,,
4058,14790800503014,,,,,,,,,,,,,,,,,,,,
4059,14790800503015,,,,,,,,,,,,,,,,,,,,
4060,14790800503016,,,,,,,,,,,,,,,,,,,,
4061,14790800503017,,,,,,,,,,,,,,,,,,,,
4062,14790800503018,,,,,,,,,,,,,,,,,,,,
4063,14790800503019,,,,,,,,,,,,,,,,,,,,
4064,14790800503020,,,,,,,,,,,,,,,,,,,,
4065,14790800514001,,,,,,,,,,,,,,,,,,,,
4066,14790800514002,,,,,,,,,,,,,,,,,,,,
4067,14790800514003,,,,,,,,,,,,,,,,,,,,
4068,14790800514004,,,,,,,,,,,,,,,,,,,,
4069,14790800514005,,,,,,,,,,,,,,,,,,,,
4070,14790800514006,,,,,,,,,,,,,,,,,,,,
4071,14790800514007,1.0,12.0,GDLITE GD 8006,2.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,,1500.0,1.0,3.0,,2.0,2.0,1.0,111.0
4072,14790800514008,,,,,,,,,,,,,,,,,,,,
4073,14790800514009,,,,,,,,,,,,,,,,,,,,
4074,14790800514010,,,,,,,,,,,,,,,,,,,,
4075,14790800514011,,,,,,,,,,,,,,,,,,,,
4076,14790800514012,,,,,,,,,,,,,,,,,,,,
4077,14790800514013,,,,,,,,,,,,,,,,,,,,
4078,14790800514014,,,,,,,,,,,,,,,,,,,,
4079,14790800514015,,,,,,,,,,,,,,,,,,,,
4080,14790800514016,,,,,,,,,,,,,,,,,,,,
4081,14790800514017,,,,,,,,,,,,,,,,,,,,
4082,14790800514018,,,,,,,,,,,,,,,,,,,,
4083,14790800514019,,,,,,,,,,,,,,,,,,,,
4084,14790800514020,,,,,,,,,,,,,,,,,,,,
4085,14790800611001,,,,,,,,,,,,,,,,,,,,
4086,14790800611002,,,,,,,,,,,,,,,,,,,,
4087,14790800611003,,,,,,,,,,,,,,,,,,,,
4088,14790800611004,,,,,,,,,,,,,,,,,,,,
4089,14790800611005,,,,,,,,,,,,,,,,,,,,
4090,14790800611006,,,,,,,,,,,,,,,,,,,,
4091,14790800611007,,,,,,,,,,,,,,,,,,,,
4092,14790800611008,,,,,,,,,,,,,,,,,,,,
4093,14790800611009,,,,,,,,,,,,,,,,,,,,
4094,14790800611010,,,,,,,,,,,,,,,,,,,,
4095,14790800611011,,,,,,,,,,,,,,,,,,,,
4096,14790800611012,,,,,,,,,,,,,,,,,,,,
4097,14790800611013,,,,,,,,,,,,,,,,,,,,
4098,14790800611014,,,,,,,,,,,,,,,,,,,,
4099,14790800611015,,,,,,,,,,,,,,,,,,,,
4100,14790800611016,,,,,,,,,,,,,,,,,,,,
4101,14790800611017,,,,,,,,,,,,,,,,,,,,
4102,14790800611018,,,,,,,,,,,,,,,,,,,,
4103,14790800611019,,,,,,,,,,,,,,,,,,,,
4104,14790800611020,,,,,,,,,,,,,,,,,,,,
4105,14790800622001,,,,,,,,,,,,,,,,,,,,
4106,14790800622002,1.0,99.0,solar device,2.0,3.0,888.0,,1.0,1.0,1.0,1.0,,900.0,1.0,3.0,,2.0,2.0,1.0,111.0
4107,14790800622003,,,,,,,,,,,,,,,,,,,,
4108,14790800622004,,,,,,,,,,,,,,,,,,,,
4109,14790800622005,,,,,,,,,,,,,,,,,,,,
4110,14790800622006,,,,,,,,,,,,,,,,,,,,
4111,14790800622007,,,,,,,,,,,,,,,,,,,,
4112,14790800622008,,,,,,,,,,,,,,,,,,,,
4113,14790800622009,,,,,,,,,,,,,,,,,,,,
4114,14790800622010,,,,,,,,,,,,,,,,,,,,
4115,14790800622011,,,,,,,,,,,,,,,,,,,,
4116,14790800622012,,,,,,,,,,,,,,,,,,,,
4117,14790800622013,,,,,,,,,,,,,,,,,,,,
4118,14790800622014,,,,,,,,,,,,,,,,,,,,
