,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,G1,G2,G2_1,G3,G3_other,G4,G5,G6,G7
715,03180700305,3,18,7,3,5,1,1,6,Diesel,2,,,,,,
716,03180700305,3,18,7,3,5,1,1,7,Coal/Lignite,2,,,,,,
717,03180700305,3,18,7,3,5,1,1,8,Ethanol/Biogas,2,,,,,,
718,03180700305,3,18,7,3,5,1,1,9,Animal waste/dung,1,5.0,,25.0,2.0,15.0,28.0
719,03180700305,3,18,7,3,5,1,1,10,Briquette/pellet,2,,,,,,
720,03190201401,3,19,2,14,1,2,9,1,LPG/cooking gas,2,,,,,,
721,03190201401,3,19,2,14,1,2,9,2,Electricity,2,,,,,,
722,03190201401,3,19,2,14,1,2,9,3,Wood/Twigs,1,11.0,,15.0,2.0,15.0,20.0
723,03190201401,3,19,2,14,1,2,9,4,Charcoal	,1,2.0,,55.0,2.0,55.0,90.0
724,03190201401,3,19,2,14,1,2,9,5,Kerosene,2,,,,,,
725,03190201401,3,19,2,14,1,2,9,6,Diesel,2,,,,,,
726,03190201401,3,19,2,14,1,2,9,7,Coal/Lignite,2,,,,,,
727,03190201401,3,19,2,14,1,2,9,8,Ethanol/Biogas,2,,,,,,
728,03190201401,3,19,2,14,1,2,9,9,Animal waste/dung,1,10.0,,,2.0,,
729,03190201401,3,19,2,14,1,2,9,10,Briquette/pellet,2,,,,,,
730,03190202501,3,19,2,25,1,2,8,1,LPG/cooking gas,2,,,,,,
731,03190202501,3,19,2,25,1,2,8,2,Electricity,2,,,,,,
732,03190202501,3,19,2,25,1,2,8,3,Wood/Twigs,1,11.0,,70.0,2.0,50.0,70.0
733,03190202501,3,19,2,25,1,2,8,4,Charcoal	,1,2.0,,90.0,2.0,70.0,90.0
734,03190202501,3,19,2,25,1,2,8,5,Kerosene,2,,,,,,
735,03190202501,3,19,2,25,1,2,8,6,Diesel,2,,,,,,
736,03190202501,3,19,2,25,1,2,8,7,Coal/Lignite,2,,,,,,
737,03190202501,3,19,2,25,1,2,8,8,Ethanol/Biogas,2,,,,,,
738,03190202501,3,19,2,25,1,2,8,9,Animal waste/dung,1,10.0,free and not for sale,,1.0,,
739,03190202501,3,19,2,25,1,2,8,10,Briquette/pellet,2,,,,,,
740,03190402004,3,19,4,20,4,2,10,1,LPG/cooking gas,2,,,,,,
741,03190402004,3,19,4,20,4,2,10,2,Electricity,2,,,,,,
742,03190402004,3,19,4,20,4,2,10,3,Wood/Twigs,1,11.0,,10.0,2.0,10.0,15.0
743,03190402004,3,19,4,20,4,2,10,4,Charcoal	,1,2.0,,50.0,2.0,50.0,90.0
744,03190402004,3,19,4,20,4,2,10,5,Kerosene,2,,,,,,
745,03190402004,3,19,4,20,4,2,10,6,Diesel,2,,,,,,
746,03190402004,3,19,4,20,4,2,10,7,Coal/Lignite,2,,,,,,
747,03190402004,3,19,4,20,4,2,10,8,Ethanol/Biogas,2,,,,,,
748,03190402004,3,19,4,20,4,2,10,9,Animal waste/dung,1,10.0,,,2.0,,
749,03190402004,3,19,4,20,4,2,10,10,Briquette/pellet,2,,,,,,
750,03200100113,3,20,1,1,13,2,1,1,LPG/cooking gas,2,,,,,,
751,03200100113,3,20,1,1,13,2,1,2,Electricity,2,,,,,,
752,03200100113,3,20,1,1,13,2,1,3,Wood/Twigs,1,11.0,kemir,20.0,1.0,,
753,03200100113,3,20,1,1,13,2,1,4,Charcoal	,1,4.0,,27.0,1.0,,
754,03200100113,3,20,1,1,13,2,1,5,Kerosene,2,,,,,,
755,03200100113,3,20,1,1,13,2,1,6,Diesel,2,,,,,,
756,03200100113,3,20,1,1,13,2,1,7,Coal/Lignite,2,,,,,,
757,03200100113,3,20,1,1,13,2,1,8,Ethanol/Biogas,2,,,,,,
758,03200100113,3,20,1,1,13,2,1,9,Animal waste/dung,2,,,,,,
759,03200100113,3,20,1,1,13,2,1,10,Briquette/pellet,2,,,,,,
760,03200100807,3,20,1,8,7,2,7,1,LPG/cooking gas,2,,,,,,
761,03200100807,3,20,1,8,7,2,7,2,Electricity,2,,,,,,
762,03200100807,3,20,1,8,7,2,7,3,Wood/Twigs,1,12.0,,40.0,1.0,,
763,03200100807,3,20,1,8,7,2,7,4,Charcoal	,2,,,,,,
764,03200100807,3,20,1,8,7,2,7,5,Kerosene,1,7.0,,14.0,1.0,,
765,03200100807,3,20,1,8,7,2,7,6,Diesel,2,,,,,,
766,03200100807,3,20,1,8,7,2,7,7,Coal/Lignite,2,,,,,,
767,03200100807,3,20,1,8,7,2,7,8,Ethanol/Biogas,2,,,,,,
768,03200100807,3,20,1,8,7,2,7,9,Animal waste/dung,2,,,,,,
769,03200100807,3,20,1,8,7,2,7,10,Briquette/pellet,2,,,,,,
770,03200200209,3,20,2,2,9,1,4,1,LPG/cooking gas,2,,,,,,
771,03200200209,3,20,2,2,9,1,4,2,Electricity,1,15.0,,0.27,1.0,,
772,03200200209,3,20,2,2,9,1,4,3,Wood/Twigs,1,11.0,,50.0,2.0,15.0,50.0
773,03200200209,3,20,2,2,9,1,4,4,Charcoal	,1,5.0,,14.0,2.0,14.0,25.0
774,03200200209,3,20,2,2,9,1,4,5,Kerosene,1,7.0,,17.5,1.0,,
775,03200200209,3,20,2,2,9,1,4,6,Diesel,1,7.0,,13.8,1.0,,
776,03200200209,3,20,2,2,9,1,4,7,Coal/Lignite,2,,,,,,
777,03200200209,3,20,2,2,9,1,4,8,Ethanol/Biogas,2,,,,,,
778,03200200209,3,20,2,2,9,1,4,9,Animal waste/dung,2,,,,,,
779,03200200209,3,20,2,2,9,1,4,10,Briquette/pellet,2,,,,,,
780,03210101214,3,21,1,12,14,1,1,1,LPG/cooking gas,2,,,,,,
781,03210101214,3,21,1,12,14,1,1,2,Electricity,1,15.0,,0.65,1.0,,
782,03210101214,3,21,1,12,14,1,1,3,Wood/Twigs,1,3.0,,25.0,2.0,25.0,35.0
783,03210101214,3,21,1,12,14,1,1,4,Charcoal	,1,6.0,,17.5,2.0,17.5,20.0
784,03210101214,3,21,1,12,14,1,1,5,Kerosene,2,,,,,,
785,03210101214,3,21,1,12,14,1,1,6,Diesel,2,,,,,,
786,03210101214,3,21,1,12,14,1,1,7,Coal/Lignite,2,,,,,,
787,03210101214,3,21,1,12,14,1,1,8,Ethanol/Biogas,2,,,,,,
788,03210101214,3,21,1,12,14,1,1,9,Animal waste/dung,1,5.0,,40.0,2.0,25.0,45.0
789,03210101214,3,21,1,12,14,1,1,10,Briquette/pellet,2,,,,,,
790,04220202602,4,22,2,26,2,2,1,1,LPG/cooking gas,2,,,,,,
791,04220202602,4,22,2,26,2,2,1,2,Electricity,2,,,,,,
792,04220202602,4,22,2,26,2,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
793,04220202602,4,22,2,26,2,2,1,4,Charcoal	,2,,,,,,
794,04220202602,4,22,2,26,2,2,1,5,Kerosene,2,,,,,,
795,04220202602,4,22,2,26,2,2,1,6,Diesel,2,,,,,,
796,04220202602,4,22,2,26,2,2,1,7,Coal/Lignite,2,,,,,,
797,04220202602,4,22,2,26,2,2,1,8,Ethanol/Biogas,1,7.0,,26.0,2.0,20.0,30.0
798,04220202602,4,22,2,26,2,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
799,04220202602,4,22,2,26,2,2,1,10,Briquette/pellet,2,,,,,,
800,04220800303,4,22,8,3,3,2,1,1,LPG/cooking gas,2,,,,,,
801,04220800303,4,22,8,3,3,2,1,2,Electricity,2,,,,,,
802,04220800303,4,22,8,3,3,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
803,04220800303,4,22,8,3,3,2,1,4,Charcoal	,2,,,,,,
804,04220800303,4,22,8,3,3,2,1,5,Kerosene,2,,,,,,
805,04220800303,4,22,8,3,3,2,1,6,Diesel,2,,,,,,
806,04220800303,4,22,8,3,3,2,1,7,Coal/Lignite,2,,,,,,
807,04220800303,4,22,8,3,3,2,1,8,Ethanol/Biogas,1,7.0,,30.0,2.0,30.0,90.0
808,04220800303,4,22,8,3,3,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
809,04220800303,4,22,8,3,3,2,1,10,Briquette/pellet,2,,,,,,
810,04230200302,4,23,2,3,2,2,1,1,LPG/cooking gas,2,,,,,,
811,04230200302,4,23,2,3,2,2,1,2,Electricity,2,,,,,,
812,04230200302,4,23,2,3,2,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
813,04230200302,4,23,2,3,2,2,1,4,Charcoal	,2,,,,,,
814,04230200302,4,23,2,3,2,2,1,5,Kerosene,2,,,,,,
815,04230200302,4,23,2,3,2,2,1,6,Diesel,2,,,,,,
816,04230200302,4,23,2,3,2,2,1,7,Coal/Lignite,2,,,,,,
817,04230200302,4,23,2,3,2,2,1,8,Ethanol/Biogas,1,7.0,,30.0,2.0,27.0,35.0
818,04230200302,4,23,2,3,2,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
819,04230200302,4,23,2,3,2,2,1,10,Briquette/pellet,2,,,,,,
820,04231300304,4,23,13,3,4,2,1,1,LPG/cooking gas,2,,,,,,
821,04231300304,4,23,13,3,4,2,1,2,Electricity,2,,,,,,
822,04231300304,4,23,13,3,4,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
823,04231300304,4,23,13,3,4,2,1,4,Charcoal	,2,,,,,,
824,04231300304,4,23,13,3,4,2,1,5,Kerosene,2,,,,,,
825,04231300304,4,23,13,3,4,2,1,6,Diesel,2,,,,,,
826,04231300304,4,23,13,3,4,2,1,7,Coal/Lignite,2,,,,,,
827,04231300304,4,23,13,3,4,2,1,8,Ethanol/Biogas,1,7.0,,18.0,2.0,18.0,27.0
828,04231300304,4,23,13,3,4,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
829,04231300304,4,23,13,3,4,2,1,10,Briquette/pellet,2,,,,,,
830,04231301905,4,23,13,19,5,2,1,1,LPG/cooking gas,2,,,,,,
831,04231301905,4,23,13,19,5,2,1,2,Electricity,2,,,,,,
832,04231301905,4,23,13,19,5,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
833,04231301905,4,23,13,19,5,2,1,4,Charcoal	,2,,,,,,
834,04231301905,4,23,13,19,5,2,1,5,Kerosene,2,,,,,,
835,04231301905,4,23,13,19,5,2,1,6,Diesel,2,,,,,,
836,04231301905,4,23,13,19,5,2,1,7,Coal/Lignite,2,,,,,,
837,04231301905,4,23,13,19,5,2,1,8,Ethanol/Biogas,1,7.0,,30.0,2.0,30.0,45.0
838,04231301905,4,23,13,19,5,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
839,04231301905,4,23,13,19,5,2,1,10,Briquette/pellet,2,,,,,,
840,04240101704,4,24,1,17,4,2,1,1,LPG/cooking gas,2,,,,,,
841,04240101704,4,24,1,17,4,2,1,2,Electricity,1,15.0,,,1.0,,
842,04240101704,4,24,1,17,4,2,1,3,Wood/Twigs,1,12.0,,30.0,2.0,30.0,40.0
843,04240101704,4,24,1,17,4,2,1,4,Charcoal	,1,5.0,,75.0,2.0,75.0,90.0
844,04240101704,4,24,1,17,4,2,1,5,Kerosene,2,,,,,,
845,04240101704,4,24,1,17,4,2,1,6,Diesel,2,,,,,,
846,04240101704,4,24,1,17,4,2,1,7,Coal/Lignite,2,,,,,,
847,04240101704,4,24,1,17,4,2,1,8,Ethanol/Biogas,2,,,,,,
848,04240101704,4,24,1,17,4,2,1,9,Animal waste/dung,2,,,,,,
849,04240101704,4,24,1,17,4,2,1,10,Briquette/pellet,2,,,,,,
850,04240602203,4,24,6,22,3,2,1,1,LPG/cooking gas,2,,,,,,
851,04240602203,4,24,6,22,3,2,1,2,Electricity,2,,,,,,
852,04240602203,4,24,6,22,3,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
853,04240602203,4,24,6,22,3,2,1,4,Charcoal	,2,,,,,,
854,04240602203,4,24,6,22,3,2,1,5,Kerosene,2,,,,,,
855,04240602203,4,24,6,22,3,2,1,6,Diesel,2,,,,,,
856,04240602203,4,24,6,22,3,2,1,7,Coal/Lignite,2,,,,,,
857,04240602203,4,24,6,22,3,2,1,8,Ethanol/Biogas,1,7.0,,20.0,2.0,20.0,24.0
858,04240602203,4,24,6,22,3,2,1,9,Animal waste/dung,2,,,,,,
859,04240602203,4,24,6,22,3,2,1,10,Briquette/pellet,2,,,,,,
860,04242204001,4,24,22,40,1,2,1,1,LPG/cooking gas,2,,,,,,
861,04242204001,4,24,22,40,1,2,1,2,Electricity,2,,,,,,
862,04242204001,4,24,22,40,1,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
863,04242204001,4,24,22,40,1,2,1,4,Charcoal	,2,,,,,,
864,04242204001,4,24,22,40,1,2,1,5,Kerosene,2,,,,,,
865,04242204001,4,24,22,40,1,2,1,6,Diesel,2,,,,,,
866,04242204001,4,24,22,40,1,2,1,7,Coal/Lignite,2,,,,,,
867,04242204001,4,24,22,40,1,2,1,8,Ethanol/Biogas,1,7.0,,16.0,2.0,16.0,18.0
868,04242204001,4,24,22,40,1,2,1,9,Animal waste/dung,2,,,,,,
869,04242204001,4,24,22,40,1,2,1,10,Briquette/pellet,2,,,,,,
870,04250800404,4,25,8,4,4,2,4,1,LPG/cooking gas,2,,,,,,
871,04250800404,4,25,8,4,4,2,4,2,Electricity,2,,,,,,
872,04250800404,4,25,8,4,4,2,4,3,Wood/Twigs,1,3.0,,10.0,2.0,50.0,60.0
873,04250800404,4,25,8,4,4,2,4,4,Charcoal	,1,1.0,,35.0,1.0,,
874,04250800404,4,25,8,4,4,2,4,5,Kerosene,1,7.0,,12.0,2.0,10.0,15.0
875,04250800404,4,25,8,4,4,2,4,6,Diesel,2,,,,,,
876,04250800404,4,25,8,4,4,2,4,7,Coal/Lignite,2,,,,,,
877,04250800404,4,25,8,4,4,2,4,8,Ethanol/Biogas,2,,,,,,
878,04250800404,4,25,8,4,4,2,4,9,Animal waste/dung,2,,,,,,
879,04250800404,4,25,8,4,4,2,4,10,Briquette/pellet,2,,,,,,
880,04260801102,4,26,8,11,2,2,1,1,LPG/cooking gas,2,,,,,,
881,04260801102,4,26,8,11,2,2,1,2,Electricity,2,,,,,,
882,04260801102,4,26,8,11,2,2,1,3,Wood/Twigs,1,11.0,,20.0,1.0,,
883,04260801102,4,26,8,11,2,2,1,4,Charcoal	,2,,,,,,
884,04260801102,4,26,8,11,2,2,1,5,Kerosene,2,,,,,,
885,04260801102,4,26,8,11,2,2,1,6,Diesel,1,7.0,,30.0,2.0,24.0,30.0
886,04260801102,4,26,8,11,2,2,1,7,Coal/Lignite,2,,,,,,
887,04260801102,4,26,8,11,2,2,1,8,Ethanol/Biogas,2,,,,,,
888,04260801102,4,26,8,11,2,2,1,9,Animal waste/dung,1,6.0,,,2.0,,
889,04260801102,4,26,8,11,2,2,1,10,Briquette/pellet,2,,,,,,
890,04260803103,4,26,8,31,3,2,1,1,LPG/cooking gas,2,,,,,,
891,04260803103,4,26,8,31,3,2,1,2,Electricity,2,,,,,,
892,04260803103,4,26,8,31,3,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
893,04260803103,4,26,8,31,3,2,1,4,Charcoal	,2,,,,,,
894,04260803103,4,26,8,31,3,2,1,5,Kerosene,2,,,,,,
895,04260803103,4,26,8,31,3,2,1,6,Diesel,1,7.0,,45.0,2.0,36.0,45.0
896,04260803103,4,26,8,31,3,2,1,7,Coal/Lignite,2,,,,,,
897,04260803103,4,26,8,31,3,2,1,8,Ethanol/Biogas,2,,,,,,
898,04260803103,4,26,8,31,3,2,1,9,Animal waste/dung,2,,,,,,
899,04260803103,4,26,8,31,3,2,1,10,Briquette/pellet,2,,,,,,
900,04261701902,4,26,17,19,2,2,1,1,LPG/cooking gas,2,,,,,,
901,04261701902,4,26,17,19,2,2,1,2,Electricity,2,,,,,,
902,04261701902,4,26,17,19,2,2,1,3,Wood/Twigs,1,12.0,,40.0,1.0,,
903,04261701902,4,26,17,19,2,2,1,4,Charcoal	,1,5.0,,75.0,1.0,,
904,04261701902,4,26,17,19,2,2,1,5,Kerosene,2,,,,,,
905,04261701902,4,26,17,19,2,2,1,6,Diesel,1,7.0,,36.0,1.0,,
906,04261701902,4,26,17,19,2,2,1,7,Coal/Lignite,2,,,,,,
907,04261701902,4,26,17,19,2,2,1,8,Ethanol/Biogas,2,,,,,,
908,04261701902,4,26,17,19,2,2,1,9,Animal waste/dung,1,5.0,,,2.0,,
909,04261701902,4,26,17,19,2,2,1,10,Briquette/pellet,2,,,,,,
910,04271800107,4,27,18,1,7,1,2,1,LPG/cooking gas,2,,,,,,
911,04271800107,4,27,18,1,7,1,2,2,Electricity,1,15.0,,0.27,1.0,,
912,04271800107,4,27,18,1,7,1,2,3,Wood/Twigs,1,11.0,,14.0,1.0,,
913,04271800107,4,27,18,1,7,1,2,4,Charcoal	,1,5.0,,15.0,1.0,,
914,04271800107,4,27,18,1,7,1,2,5,Kerosene,2,,,,,,
915,04271800107,4,27,18,1,7,1,2,6,Diesel,2,,,,,,
916,04271800107,4,27,18,1,7,1,2,7,Coal/Lignite,2,,,,,,
917,04271800107,4,27,18,1,7,1,2,8,Ethanol/Biogas,2,,,,,,
918,04271800107,4,27,18,1,7,1,2,9,Animal waste/dung,1,10.0,number,0.5,1.0,,
919,04271800107,4,27,18,1,7,1,2,10,Briquette/pellet,2,,,,,,
920,04280201505,4,28,2,15,5,2,5,1,LPG/cooking gas,2,,,,,,
921,04280201505,4,28,2,15,5,2,5,2,Electricity,2,,,,,,
922,04280201505,4,28,2,15,5,2,5,3,Wood/Twigs,1,3.0,,20.0,1.0,,
923,04280201505,4,28,2,15,5,2,5,4,Charcoal	,1,5.0,,13.0,2.0,12.0,25.0
924,04280201505,4,28,2,15,5,2,5,5,Kerosene,1,7.0,,15.0,2.0,9.0,11.0
925,04280201505,4,28,2,15,5,2,5,6,Diesel,2,,,,,,
926,04280201505,4,28,2,15,5,2,5,7,Coal/Lignite,2,,,,,,
927,04280201505,4,28,2,15,5,2,5,8,Ethanol/Biogas,2,,,,,,
928,04280201505,4,28,2,15,5,2,5,9,Animal waste/dung,2,,,,,,
929,04280201505,4,28,2,15,5,2,5,10,Briquette/pellet,2,,,,,,
930,04280203203,4,28,2,32,3,2,4,1,LPG/cooking gas,2,,,,,,
931,04280203203,4,28,2,32,3,2,4,2,Electricity,2,,,,,,
932,04280203203,4,28,2,32,3,2,4,3,Wood/Twigs,1,3.0,,15.0,1.0,,
933,04280203203,4,28,2,32,3,2,4,4,Charcoal	,1,2.0,,15.0,2.0,10.0,20.0
934,04280203203,4,28,2,32,3,2,4,5,Kerosene,2,,,,,,
935,04280203203,4,28,2,32,3,2,4,6,Diesel,2,,,,,,
936,04280203203,4,28,2,32,3,2,4,7,Coal/Lignite,2,,,,,,
937,04280203203,4,28,2,32,3,2,4,8,Ethanol/Biogas,2,,,,,,
938,04280203203,4,28,2,32,3,2,4,9,Animal waste/dung,1,2.0,,12.0,2.0,12.0,13.0
939,04280203203,4,28,2,32,3,2,4,10,Briquette/pellet,2,,,,,,
940,04280900226,4,28,9,2,26,1,4,1,LPG/cooking gas,2,,,,,,
941,04280900226,4,28,9,2,26,1,4,2,Electricity,1,15.0,,0.27,1.0,,
942,04280900226,4,28,9,2,26,1,4,3,Wood/Twigs,1,3.0,,40.0,1.0,,
943,04280900226,4,28,9,2,26,1,4,4,Charcoal	,1,8.0,,3.0,1.0,,
944,04280900226,4,28,9,2,26,1,4,5,Kerosene,2,,,,,,
945,04280900226,4,28,9,2,26,1,4,6,Diesel,2,,,,,,
946,04280900226,4,28,9,2,26,1,4,7,Coal/Lignite,2,,,,,,
947,04280900226,4,28,9,2,26,1,4,8,Ethanol/Biogas,2,,,,,,
948,04280900226,4,28,9,2,26,1,4,9,Animal waste/dung,2,,,,,,
949,04280900226,4,28,9,2,26,1,4,10,Briquette/pellet,2,,,,,,
950,04290100110,4,29,1,1,10,1,1,1,LPG/cooking gas,2,,,,,,
951,04290100110,4,29,1,1,10,1,1,2,Electricity,1,15.0,,1.67,1.0,,
952,04290100110,4,29,1,1,10,1,1,3,Wood/Twigs,1,3.0,,50.0,1.0,,
953,04290100110,4,29,1,1,10,1,1,4,Charcoal	,1,2.0,,20.0,1.0,,
954,04290100110,4,29,1,1,10,1,1,5,Kerosene,2,,,,,,
955,04290100110,4,29,1,1,10,1,1,6,Diesel,2,,,,,,
956,04290100110,4,29,1,1,10,1,1,7,Coal/Lignite,2,,,,,,
957,04290100110,4,29,1,1,10,1,1,8,Ethanol/Biogas,2,,,,,,
958,04290100110,4,29,1,1,10,1,1,9,Animal waste/dung,2,,,,,,
959,04290100110,4,29,1,1,10,1,1,10,Briquette/pellet,2,,,,,,
960,04290500106,4,29,5,1,6,1,6,1,LPG/cooking gas,2,,,,,,
961,04290500106,4,29,5,1,6,1,6,2,Electricity,1,15.0,,0.27,1.0,,
962,04290500106,4,29,5,1,6,1,6,3,Wood/Twigs,1,3.0,,50.0,1.0,,
963,04290500106,4,29,5,1,6,1,6,4,Charcoal	,1,4.0,,20.0,1.0,,
964,04290500106,4,29,5,1,6,1,6,5,Kerosene,2,,,,,,
965,04290500106,4,29,5,1,6,1,6,6,Diesel,2,,,,,,
966,04290500106,4,29,5,1,6,1,6,7,Coal/Lignite,2,,,,,,
967,04290500106,4,29,5,1,6,1,6,8,Ethanol/Biogas,2,,,,,,
968,04290500106,4,29,5,1,6,1,6,9,Animal waste/dung,1,10.0,,2.0,1.0,,
969,04290500106,4,29,5,1,6,1,6,10,Briquette/pellet,2,,,,,,
970,04291500905,4,29,15,9,5,2,5,1,LPG/cooking gas,2,,,,,,
971,04291500905,4,29,15,9,5,2,5,2,Electricity,2,,,,,,
972,04291500905,4,29,15,9,5,2,5,3,Wood/Twigs,2,,,,,,
973,04291500905,4,29,15,9,5,2,5,4,Charcoal	,2,,,,,,
974,04291500905,4,29,15,9,5,2,5,5,Kerosene,2,,,,,,
975,04291500905,4,29,15,9,5,2,5,6,Diesel,2,,,,,,
976,04291500905,4,29,15,9,5,2,5,7,Coal/Lignite,2,,,,,,
977,04291500905,4,29,15,9,5,2,5,8,Ethanol/Biogas,2,,,,,,
978,04291500905,4,29,15,9,5,2,5,9,Animal waste/dung,1,2.0,,50.0,2.0,,
979,04291500905,4,29,15,9,5,2,5,10,Briquette/pellet,2,,,,,,
980,04291501302,4,29,15,13,2,2,2,1,LPG/cooking gas,2,,,,,,
981,04291501302,4,29,15,13,2,2,2,2,Electricity,2,,,,,,
982,04291501302,4,29,15,13,2,2,2,3,Wood/Twigs,1,3.0,,35.0,2.0,30.0,60.0
983,04291501302,4,29,15,13,2,2,2,4,Charcoal	,1,2.0,,50.0,2.0,25.0,35.0
984,04291501302,4,29,15,13,2,2,2,5,Kerosene,1,7.0,,45.0,2.0,25.0,35.0
985,04291501302,4,29,15,13,2,2,2,6,Diesel,2,,,,,,
986,04291501302,4,29,15,13,2,2,2,7,Coal/Lignite,2,,,,,,
987,04291501302,4,29,15,13,2,2,2,8,Ethanol/Biogas,2,,,,,,
988,04291501302,4,29,15,13,2,2,2,9,Animal waste/dung,2,,,,,,
989,04291501302,4,29,15,13,2,2,2,10,Briquette/pellet,2,,,,,,
990,04291501302,4,29,15,13,2,2,3,1,LPG/cooking gas,2,,,,,,
991,04291501302,4,29,15,13,2,2,3,2,Electricity,2,,,,,,
992,04291501302,4,29,15,13,2,2,3,3,Wood/Twigs,2,,,,,,
993,04291501302,4,29,15,13,2,2,3,4,Charcoal	,1,2.0,,10.0,2.0,5.0,6.0
994,04291501302,4,29,15,13,2,2,3,5,Kerosene,1,7.0,,50.0,2.0,50.0,75.0
995,04291501302,4,29,15,13,2,2,3,6,Diesel,2,,,,,,
996,04291501302,4,29,15,13,2,2,3,7,Coal/Lignite,2,,,,,,
997,04291501302,4,29,15,13,2,2,3,8,Ethanol/Biogas,2,,,,,,
998,04291501302,4,29,15,13,2,2,3,9,Animal waste/dung,1,1.0,,23.0,2.0,,
999,04291501302,4,29,15,13,2,2,3,10,Briquette/pellet,1,1.0,,20.0,2.0,,
1000,04291801901,4,29,18,19,1,2,1,1,LPG/cooking gas,2,,,,,,
1001,04291801901,4,29,18,19,1,2,1,2,Electricity,1,15.0,,15.0,2.0,15.0,16.0
1002,04291801901,4,29,18,19,1,2,1,3,Wood/Twigs,1,2.0,,20.0,1.0,,
1003,04291801901,4,29,18,19,1,2,1,4,Charcoal	,1,5.0,,15.0,2.0,15.0,50.0
1004,04291801901,4,29,18,19,1,2,1,5,Kerosene,1,7.0,,15.0,2.0,15.0,53.0
1005,04291801901,4,29,18,19,1,2,1,6,Diesel,2,,,,,,
1006,04291801901,4,29,18,19,1,2,1,7,Coal/Lignite,2,,,,,,
1007,04291801901,4,29,18,19,1,2,1,8,Ethanol/Biogas,2,,,,,,
1008,04291801901,4,29,18,19,1,2,1,9,Animal waste/dung,1,10.0,,20.0,2.0,12.0,23.0
1009,04291801901,4,29,18,19,1,2,1,10,Briquette/pellet,2,,,,,,
1010,04292500402,4,29,25,4,2,1,4,1,LPG/cooking gas,1,7.0,,20.0,1.0,,
1011,04292500402,4,29,25,4,2,1,4,2,Electricity,1,15.0,,0.27,1.0,,
1012,04292500402,4,29,25,4,2,1,4,3,Wood/Twigs,1,3.0,,60.0,1.0,,
1013,04292500402,4,29,25,4,2,1,4,4,Charcoal	,1,4.0,,20.0,1.0,,
1014,04292500402,4,29,25,4,2,1,4,5,Kerosene,1,7.0,,14.0,1.0,,
1015,04292500402,4,29,25,4,2,1,4,6,Diesel,2,,,,,,
1016,04292500402,4,29,25,4,2,1,4,7,Coal/Lignite,2,,,,,,
1017,04292500402,4,29,25,4,2,1,4,8,Ethanol/Biogas,2,,,,,,
1018,04292500402,4,29,25,4,2,1,4,9,Animal waste/dung,2,,,,,,
1019,04292500402,4,29,25,4,2,1,4,10,Briquette/pellet,2,,,,,,
1020,04300400106,4,30,4,1,6,1,2,1,LPG/cooking gas,1,7.0,,22.0,2.0,22.0,25.0
1021,04300400106,4,30,4,1,6,1,2,2,Electricity,1,15.0,,,1.0,,
1022,04300400106,4,30,4,1,6,1,2,3,Wood/Twigs,1,11.0,,60.0,2.0,55.0,60.0
1023,04300400106,4,30,4,1,6,1,2,4,Charcoal	,1,4.0,,20.0,1.0,,
1024,04300400106,4,30,4,1,6,1,2,5,Kerosene,2,,,,,,
1025,04300400106,4,30,4,1,6,1,2,6,Diesel,2,,,,,,
1026,04300400106,4,30,4,1,6,1,2,7,Coal/Lignite,2,,,,,,
1027,04300400106,4,30,4,1,6,1,2,8,Ethanol/Biogas,2,,,,,,
1028,04300400106,4,30,4,1,6,1,2,9,Animal waste/dung,2,,,,,,
1029,04300400106,4,30,4,1,6,1,2,10,Briquette/pellet,2,,,,,,
1030,04300800105,4,30,8,1,5,2,5,1,LPG/cooking gas,2,,,,,,
1031,04300800105,4,30,8,1,5,2,5,2,Electricity,2,,,,,,
1032,04300800105,4,30,8,1,5,2,5,3,Wood/Twigs,1,3.0,,15.0,2.0,15.0,25.0
1033,04300800105,4,30,8,1,5,2,5,4,Charcoal	,1,2.0,,20.0,1.0,,
1034,04300800105,4,30,8,1,5,2,5,5,Kerosene,1,7.0,,23.0,2.0,11.0,25.0
1035,04300800105,4,30,8,1,5,2,5,6,Diesel,2,,,,,,
1036,04300800105,4,30,8,1,5,2,5,7,Coal/Lignite,2,,,,,,
1037,04300800105,4,30,8,1,5,2,5,8,Ethanol/Biogas,2,,,,,,
1038,04300800105,4,30,8,1,5,2,5,9,Animal waste/dung,2,,,,,,
1039,04300800105,4,30,8,1,5,2,5,10,Briquette/pellet,2,,,,,,
1040,04301301004,4,30,13,10,4,2,4,1,LPG/cooking gas,2,,,,,,
1041,04301301004,4,30,13,10,4,2,4,2,Electricity,2,,,,,,
