,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KW_a,KW_b,KW_73,KW_74,KW_75
790,04220202602,4,22,2,26,2,2,1,1,2,,2.0,1.0,
791,04220202602,4,22,2,26,2,2,1,2,2,,2.0,1.0,
792,04220202602,4,22,2,26,2,2,1,3,2,,2.0,1.0,
793,04220202602,4,22,2,26,2,2,1,4,2,,2.0,1.0,
794,04220202602,4,22,2,26,2,2,1,5,2,,2.0,1.0,
795,04220202602,4,22,2,26,2,2,1,6,2,,2.0,1.0,
796,04220202602,4,22,2,26,2,2,1,7,2,,2.0,1.0,
797,04220202602,4,22,2,26,2,2,1,8,2,,2.0,1.0,
798,04220202602,4,22,2,26,2,2,1,9,2,,2.0,1.0,
799,04220202602,4,22,2,26,2,2,1,10,2,,2.0,1.0,
800,04220800303,4,22,8,3,3,2,1,1,2,,2.0,1.0,
801,04220800303,4,22,8,3,3,2,1,2,2,,2.0,1.0,
802,04220800303,4,22,8,3,3,2,1,3,2,,2.0,1.0,
803,04220800303,4,22,8,3,3,2,1,4,2,,2.0,1.0,
804,04220800303,4,22,8,3,3,2,1,5,2,,2.0,1.0,
805,04220800303,4,22,8,3,3,2,1,6,2,,2.0,1.0,
806,04220800303,4,22,8,3,3,2,1,7,2,,2.0,1.0,
807,04220800303,4,22,8,3,3,2,1,8,2,,2.0,1.0,
808,04220800303,4,22,8,3,3,2,1,9,2,,2.0,1.0,
809,04220800303,4,22,8,3,3,2,1,10,1,1.0,,,1.0
810,04230200302,4,23,2,3,2,2,1,1,2,,2.0,1.0,
811,04230200302,4,23,2,3,2,2,1,2,2,,2.0,1.0,
812,04230200302,4,23,2,3,2,2,1,3,2,,2.0,1.0,
813,04230200302,4,23,2,3,2,2,1,4,2,,2.0,1.0,
814,04230200302,4,23,2,3,2,2,1,5,2,,2.0,1.0,
815,04230200302,4,23,2,3,2,2,1,6,2,,2.0,1.0,
816,04230200302,4,23,2,3,2,2,1,7,2,,2.0,1.0,
817,04230200302,4,23,2,3,2,2,1,8,2,,2.0,1.0,
818,04230200302,4,23,2,3,2,2,1,9,2,,2.0,1.0,
819,04230200302,4,23,2,3,2,2,1,10,2,,2.0,1.0,
820,04231300304,4,23,13,3,4,2,1,1,2,,2.0,1.0,
821,04231300304,4,23,13,3,4,2,1,2,2,,2.0,1.0,
822,04231300304,4,23,13,3,4,2,1,3,2,,2.0,1.0,
823,04231300304,4,23,13,3,4,2,1,4,2,,2.0,1.0,
824,04231300304,4,23,13,3,4,2,1,5,2,,2.0,1.0,
825,04231300304,4,23,13,3,4,2,1,6,2,,2.0,1.0,
826,04231300304,4,23,13,3,4,2,1,7,2,,2.0,1.0,
827,04231300304,4,23,13,3,4,2,1,8,2,,2.0,1.0,
828,04231300304,4,23,13,3,4,2,1,9,2,,2.0,1.0,
829,04231300304,4,23,13,3,4,2,1,10,2,,2.0,1.0,
830,04231301905,4,23,13,19,5,2,1,1,2,,2.0,1.0,
831,04231301905,4,23,13,19,5,2,1,2,2,,2.0,1.0,
832,04231301905,4,23,13,19,5,2,1,3,2,,2.0,1.0,
833,04231301905,4,23,13,19,5,2,1,4,2,,2.0,1.0,
834,04231301905,4,23,13,19,5,2,1,5,2,,2.0,1.0,
835,04231301905,4,23,13,19,5,2,1,6,2,,2.0,1.0,
836,04231301905,4,23,13,19,5,2,1,7,2,,2.0,1.0,
837,04231301905,4,23,13,19,5,2,1,8,2,,2.0,1.0,
838,04231301905,4,23,13,19,5,2,1,9,2,,2.0,1.0,
839,04231301905,4,23,13,19,5,2,1,10,2,,2.0,1.0,
840,04240101704,4,24,1,17,4,2,1,1,2,,2.0,3.0,
841,04240101704,4,24,1,17,4,2,1,2,2,,,,
842,04240101704,4,24,1,17,4,2,1,3,2,,,,
843,04240101704,4,24,1,17,4,2,1,4,2,,2.0,1.0,
844,04240101704,4,24,1,17,4,2,1,5,2,,2.0,1.0,
845,04240101704,4,24,1,17,4,2,1,6,2,,2.0,3.0,
846,04240101704,4,24,1,17,4,2,1,7,2,,2.0,3.0,
847,04240101704,4,24,1,17,4,2,1,8,2,,2.0,1.0,
848,04240101704,4,24,1,17,4,2,1,9,2,,2.0,1.0,
849,04240101704,4,24,1,17,4,2,1,10,2,,2.0,1.0,
850,04240602203,4,24,6,22,3,2,1,1,2,,2.0,1.0,
851,04240602203,4,24,6,22,3,2,1,2,2,,2.0,1.0,
852,04240602203,4,24,6,22,3,2,1,3,2,,2.0,1.0,
853,04240602203,4,24,6,22,3,2,1,4,2,,2.0,1.0,
854,04240602203,4,24,6,22,3,2,1,5,2,,2.0,1.0,
855,04240602203,4,24,6,22,3,2,1,6,2,,2.0,1.0,
856,04240602203,4,24,6,22,3,2,1,7,2,,2.0,1.0,
857,04240602203,4,24,6,22,3,2,1,8,2,,2.0,1.0,
858,04240602203,4,24,6,22,3,2,1,9,2,,2.0,1.0,
859,04240602203,4,24,6,22,3,2,1,10,2,,2.0,1.0,
860,04242204001,4,24,22,40,1,2,1,1,2,,2.0,1.0,
861,04242204001,4,24,22,40,1,2,1,2,2,,2.0,1.0,
862,04242204001,4,24,22,40,1,2,1,3,2,,2.0,1.0,
863,04242204001,4,24,22,40,1,2,1,4,2,,2.0,1.0,
864,04242204001,4,24,22,40,1,2,1,5,2,,2.0,1.0,
865,04242204001,4,24,22,40,1,2,1,6,2,,2.0,1.0,
866,04242204001,4,24,22,40,1,2,1,7,1,1.0,,,
867,04242204001,4,24,22,40,1,2,1,8,2,,2.0,1.0,
868,04242204001,4,24,22,40,1,2,1,9,2,,2.0,1.0,
869,04242204001,4,24,22,40,1,2,1,10,2,,2.0,1.0,
870,04260801102,4,26,8,11,2,2,1,1,2,,2.0,1.0,
871,04260801102,4,26,8,11,2,2,1,2,2,,2.0,1.0,
872,04260801102,4,26,8,11,2,2,1,3,2,,2.0,1.0,
873,04260801102,4,26,8,11,2,2,1,4,2,,2.0,1.0,
874,04260801102,4,26,8,11,2,2,1,5,2,,2.0,1.0,
875,04260801102,4,26,8,11,2,2,1,6,2,,2.0,1.0,
876,04260801102,4,26,8,11,2,2,1,7,2,,2.0,1.0,
877,04260801102,4,26,8,11,2,2,1,8,2,,2.0,1.0,
878,04260801102,4,26,8,11,2,2,1,9,2,,2.0,1.0,
879,04260801102,4,26,8,11,2,2,1,10,1,1.0,,,
880,04260803103,4,26,8,31,3,2,1,1,2,,2.0,1.0,
881,04260803103,4,26,8,31,3,2,1,2,2,,2.0,1.0,
882,04260803103,4,26,8,31,3,2,1,3,2,,2.0,1.0,
883,04260803103,4,26,8,31,3,2,1,4,2,,2.0,1.0,
884,04260803103,4,26,8,31,3,2,1,5,2,,2.0,1.0,
885,04260803103,4,26,8,31,3,2,1,6,2,,2.0,1.0,
886,04260803103,4,26,8,31,3,2,1,7,2,,2.0,1.0,
887,04260803103,4,26,8,31,3,2,1,8,2,,2.0,1.0,
888,04260803103,4,26,8,31,3,2,1,9,2,,2.0,1.0,
889,04260803103,4,26,8,31,3,2,1,10,2,,2.0,1.0,
890,04261701902,4,26,17,19,2,2,1,1,2,,2.0,1.0,
891,04261701902,4,26,17,19,2,2,1,2,1,1.0,,,
892,04261701902,4,26,17,19,2,2,1,3,2,,2.0,1.0,
893,04261701902,4,26,17,19,2,2,1,4,2,,2.0,1.0,
894,04261701902,4,26,17,19,2,2,1,5,2,,2.0,1.0,
895,04261701902,4,26,17,19,2,2,1,6,2,,2.0,1.0,
896,04261701902,4,26,17,19,2,2,1,7,2,,2.0,1.0,
897,04261701902,4,26,17,19,2,2,1,8,2,,2.0,1.0,
898,04261701902,4,26,17,19,2,2,1,9,1,1.0,,,
899,04261701902,4,26,17,19,2,2,1,10,2,,2.0,1.0,
900,04271800107,4,27,18,1,7,1,2,1,1,120.0,,,1.0
901,04271800107,4,27,18,1,7,1,2,2,2,,2.0,1.0,
902,04271800107,4,27,18,1,7,1,2,3,1,1.0,,,1.0
903,04271800107,4,27,18,1,7,1,2,4,2,,2.0,1.0,
904,04271800107,4,27,18,1,7,1,2,5,2,,2.0,1.0,
905,04271800107,4,27,18,1,7,1,2,6,2,,2.0,1.0,
906,04271800107,4,27,18,1,7,1,2,7,2,,2.0,1.0,
907,04271800107,4,27,18,1,7,1,2,8,2,,2.0,1.0,
908,04271800107,4,27,18,1,7,1,2,9,2,,2.0,1.0,
909,04271800107,4,27,18,1,7,1,2,10,2,,2.0,1.0,
910,04280201505,4,28,2,15,5,2,5,1,2,,2.0,1.0,
911,04280201505,4,28,2,15,5,2,5,2,2,,2.0,1.0,
912,04280201505,4,28,2,15,5,2,5,3,2,,2.0,1.0,
913,04280201505,4,28,2,15,5,2,5,4,2,,2.0,1.0,
914,04280201505,4,28,2,15,5,2,5,5,2,,2.0,1.0,
915,04280201505,4,28,2,15,5,2,5,6,2,,2.0,1.0,
916,04280201505,4,28,2,15,5,2,5,7,2,,2.0,1.0,
917,04280201505,4,28,2,15,5,2,5,8,2,,2.0,1.0,
918,04280201505,4,28,2,15,5,2,5,9,2,,2.0,1.0,
919,04280201505,4,28,2,15,5,2,5,10,2,,2.0,1.0,
920,04280203203,4,28,2,32,3,2,4,1,2,,2.0,555.0,2.0
921,04280203203,4,28,2,32,3,2,4,2,2,,2.0,1.0,
922,04280203203,4,28,2,32,3,2,4,3,2,,2.0,1.0,
923,04280203203,4,28,2,32,3,2,4,4,2,,2.0,1.0,
924,04280203203,4,28,2,32,3,2,4,5,2,,2.0,1.0,
925,04280203203,4,28,2,32,3,2,4,6,2,,2.0,1.0,
926,04280203203,4,28,2,32,3,2,4,7,2,,2.0,1.0,
927,04280203203,4,28,2,32,3,2,4,8,2,,2.0,1.0,
928,04280203203,4,28,2,32,3,2,4,9,2,,2.0,1.0,
929,04280203203,4,28,2,32,3,2,4,10,2,,2.0,1.0,
930,04280900226,4,28,9,2,26,1,4,1,1,4.0,,,1.0
931,04280900226,4,28,9,2,26,1,4,2,2,,1.0,1.0,
932,04280900226,4,28,9,2,26,1,4,3,2,,2.0,1.0,
933,04280900226,4,28,9,2,26,1,4,4,2,,2.0,1.0,
934,04280900226,4,28,9,2,26,1,4,5,2,,2.0,1.0,
935,04280900226,4,28,9,2,26,1,4,6,2,,2.0,1.0,
936,04280900226,4,28,9,2,26,1,4,7,2,,1.0,1.0,
937,04280900226,4,28,9,2,26,1,4,8,2,,2.0,1.0,
938,04280900226,4,28,9,2,26,1,4,9,2,,2.0,1.0,
939,04280900226,4,28,9,2,26,1,4,10,2,,2.0,1.0,
940,04290500106,4,29,5,1,6,1,6,1,1,10.0,,,1.0
941,04290500106,4,29,5,1,6,1,6,2,2,,2.0,1.0,
942,04290500106,4,29,5,1,6,1,6,3,2,,2.0,1.0,
943,04290500106,4,29,5,1,6,1,6,4,2,,2.0,1.0,
944,04290500106,4,29,5,1,6,1,6,5,2,,2.0,1.0,
945,04290500106,4,29,5,1,6,1,6,6,2,,2.0,1.0,
946,04290500106,4,29,5,1,6,1,6,7,2,,2.0,1.0,
947,04290500106,4,29,5,1,6,1,6,8,2,,2.0,1.0,
948,04290500106,4,29,5,1,6,1,6,9,2,,2.0,1.0,
949,04290500106,4,29,5,1,6,1,6,10,2,,2.0,1.0,
950,04291500905,4,29,15,9,5,2,5,1,1,1.0,,,1.0
951,04291500905,4,29,15,9,5,2,5,2,1,1.0,,,1.0
952,04291500905,4,29,15,9,5,2,5,3,1,2.0,,,1.0
953,04291500905,4,29,15,9,5,2,5,4,2,,2.0,1.0,
954,04291500905,4,29,15,9,5,2,5,5,2,,2.0,1.0,
955,04291500905,4,29,15,9,5,2,5,6,2,,2.0,1.0,
956,04291500905,4,29,15,9,5,2,5,7,2,,2.0,1.0,
957,04291500905,4,29,15,9,5,2,5,8,2,,2.0,1.0,
958,04291500905,4,29,15,9,5,2,5,9,2,,2.0,1.0,
959,04291500905,4,29,15,9,5,2,5,10,2,,2.0,1.0,
960,04291501302,4,29,15,13,2,2,2,1,2,,2.0,1.0,
961,04291501302,4,29,15,13,2,2,2,2,2,,2.0,1.0,
962,04291501302,4,29,15,13,2,2,2,3,2,,2.0,1.0,
963,04291501302,4,29,15,13,2,2,2,4,2,,2.0,1.0,
964,04291501302,4,29,15,13,2,2,2,5,2,,2.0,1.0,
965,04291501302,4,29,15,13,2,2,2,6,2,,2.0,1.0,
966,04291501302,4,29,15,13,2,2,2,7,2,,2.0,1.0,
967,04291501302,4,29,15,13,2,2,2,8,2,,2.0,1.0,
968,04291501302,4,29,15,13,2,2,2,9,2,,2.0,1.0,
969,04291501302,4,29,15,13,2,2,2,10,2,,2.0,1.0,
970,04291801901,4,29,18,19,1,2,1,1,2,,2.0,1.0,
971,04291801901,4,29,18,19,1,2,1,2,2,,2.0,1.0,
972,04291801901,4,29,18,19,1,2,1,3,2,,2.0,1.0,
973,04291801901,4,29,18,19,1,2,1,4,2,,2.0,1.0,
974,04291801901,4,29,18,19,1,2,1,5,2,,2.0,1.0,
975,04291801901,4,29,18,19,1,2,1,6,2,,2.0,1.0,
976,04291801901,4,29,18,19,1,2,1,7,2,,2.0,1.0,
977,04291801901,4,29,18,19,1,2,1,8,2,,2.0,1.0,
978,04291801901,4,29,18,19,1,2,1,9,2,,2.0,1.0,
979,04291801901,4,29,18,19,1,2,1,10,2,,2.0,1.0,
980,04292500402,4,29,25,4,2,1,4,1,1,20.0,,,1.0
981,04292500402,4,29,25,4,2,1,4,2,1,1.0,,,1.0
982,04292500402,4,29,25,4,2,1,4,3,2,,2.0,1.0,
983,04292500402,4,29,25,4,2,1,4,4,2,,2.0,1.0,
984,04292500402,4,29,25,4,2,1,4,5,2,,2.0,1.0,
985,04292500402,4,29,25,4,2,1,4,6,2,,2.0,1.0,
986,04292500402,4,29,25,4,2,1,4,7,2,,2.0,1.0,
987,04292500402,4,29,25,4,2,1,4,8,2,,2.0,1.0,
988,04292500402,4,29,25,4,2,1,4,9,2,,2.0,1.0,
989,04292500402,4,29,25,4,2,1,4,10,2,,2.0,1.0,
990,04300400106,4,30,4,1,6,1,6,1,1,5.0,,,1.0
991,04300400106,4,30,4,1,6,1,6,2,2,,2.0,1.0,
992,04300400106,4,30,4,1,6,1,6,3,2,,2.0,1.0,
993,04300400106,4,30,4,1,6,1,6,4,2,,2.0,1.0,
994,04300400106,4,30,4,1,6,1,6,5,2,,2.0,1.0,
995,04300400106,4,30,4,1,6,1,6,6,2,,2.0,1.0,
996,04300400106,4,30,4,1,6,1,6,7,2,,2.0,1.0,
997,04300400106,4,30,4,1,6,1,6,8,2,,2.0,1.0,
998,04300400106,4,30,4,1,6,1,6,9,2,,2.0,1.0,
999,04300400106,4,30,4,1,6,1,6,10,2,,2.0,1.0,
1000,04300800105,4,30,8,1,5,2,5,1,2,,2.0,1.0,
1001,04300800105,4,30,8,1,5,2,5,2,2,,2.0,1.0,
1002,04300800105,4,30,8,1,5,2,5,3,2,,2.0,1.0,
1003,04300800105,4,30,8,1,5,2,5,4,2,,2.0,1.0,
1004,04300800105,4,30,8,1,5,2,5,5,2,,2.0,1.0,
1005,04300800105,4,30,8,1,5,2,5,6,2,,2.0,1.0,
1006,04300800105,4,30,8,1,5,2,5,7,2,,2.0,1.0,
1007,04300800105,4,30,8,1,5,2,5,8,2,,2.0,1.0,
1008,04300800105,4,30,8,1,5,2,5,9,2,,2.0,1.0,
1009,04300800105,4,30,8,1,5,2,5,10,2,,2.0,1.0,
1010,04300800105,4,30,8,1,5,2,8,1,2,,2.0,1.0,
1011,04300800105,4,30,8,1,5,2,8,2,2,,2.0,1.0,
1012,04300800105,4,30,8,1,5,2,8,3,2,,2.0,1.0,
1013,04300800105,4,30,8,1,5,2,8,4,2,,2.0,1.0,
1014,04300800105,4,30,8,1,5,2,8,5,2,,2.0,1.0,
1015,04300800105,4,30,8,1,5,2,8,6,2,,2.0,1.0,
1016,04300800105,4,30,8,1,5,2,8,7,2,,2.0,1.0,
1017,04300800105,4,30,8,1,5,2,8,8,2,,2.0,1.0,
1018,04300800105,4,30,8,1,5,2,8,9,2,,2.0,1.0,
1019,04300800105,4,30,8,1,5,2,8,10,2,,2.0,1.0,
1020,04300802504,4,30,8,25,4,2,4,1,2,,2.0,1.0,
1021,04300802504,4,30,8,25,4,2,4,2,2,,2.0,1.0,
1022,04300802504,4,30,8,25,4,2,4,3,2,,2.0,1.0,
1023,04300802504,4,30,8,25,4,2,4,4,2,,2.0,1.0,
1024,04300802504,4,30,8,25,4,2,4,5,2,,2.0,1.0,
1025,04300802504,4,30,8,25,4,2,4,6,2,,2.0,1.0,
1026,04300802504,4,30,8,25,4,2,4,7,2,,2.0,1.0,
1027,04300802504,4,30,8,25,4,2,4,8,2,,2.0,1.0,
1028,04300802504,4,30,8,25,4,2,4,9,2,,2.0,1.0,
1029,04300802504,4,30,8,25,4,2,4,10,2,,2.0,1.0,
1030,04301301004,4,30,13,10,4,2,4,1,2,,1.0,1.0,
1031,04301301004,4,30,13,10,4,2,4,2,2,,1.0,3.0,
1032,04301301004,4,30,13,10,4,2,4,3,2,,2.0,1.0,
1033,04301301004,4,30,13,10,4,2,4,4,2,,1.0,1.0,
1034,04301301004,4,30,13,10,4,2,4,5,2,,2.0,1.0,
1035,04301301004,4,30,13,10,4,2,4,6,2,,2.0,1.0,
1036,04301301004,4,30,13,10,4,2,4,7,2,,2.0,1.0,
1037,04301301004,4,30,13,10,4,2,4,8,2,,2.0,1.0,
1038,04301301004,4,30,13,10,4,2,4,9,2,,2.0,1.0,
1039,04301301004,4,30,13,10,4,2,4,10,2,,2.0,1.0,
1040,04311103311,4,31,11,33,11,2,10,1,2,,2.0,1.0,
1041,04311103311,4,31,11,33,11,2,10,2,2,,2.0,1.0,
1042,04311103311,4,31,11,33,11,2,10,3,2,,2.0,1.0,
1043,04311103311,4,31,11,33,11,2,10,4,2,,2.0,1.0,
1044,04311103311,4,31,11,33,11,2,10,5,2,,2.0,1.0,
1045,04311103311,4,31,11,33,11,2,10,6,2,,2.0,1.0,
1046,04311103311,4,31,11,33,11,2,10,7,2,,2.0,1.0,
1047,04311103311,4,31,11,33,11,2,10,8,2,,2.0,1.0,
1048,04311103311,4,31,11,33,11,2,10,9,2,,2.0,1.0,
1049,04311103311,4,31,11,33,11,2,10,10,2,,2.0,1.0,
1050,04311200105,4,31,12,1,5,1,10,1,1,3.0,,,1.0
1051,04311200105,4,31,12,1,5,1,10,2,2,,1.0,555.0,1.0
1052,04311200105,4,31,12,1,5,1,10,3,1,3.0,,,1.0
1053,04311200105,4,31,12,1,5,1,10,4,2,,1.0,3.0,
1054,04311200105,4,31,12,1,5,1,10,5,2,,2.0,555.0,1.0
1055,04311200105,4,31,12,1,5,1,10,6,2,,2.0,555.0,1.0
1056,04311200105,4,31,12,1,5,1,10,7,2,,1.0,1.0,
1057,04311200105,4,31,12,1,5,1,10,8,2,,1.0,1.0,
1058,04311200105,4,31,12,1,5,1,10,9,2,,1.0,1.0,
1059,04311200105,4,31,12,1,5,1,10,10,2,,2.0,1.0,
1060,04311201223,4,31,12,12,23,2,23,1,2,,2.0,1.0,
1061,04311201223,4,31,12,12,23,2,23,2,2,,1.0,1.0,
1062,04311201223,4,31,12,12,23,2,23,3,1,1.0,,,1.0
1063,04311201223,4,31,12,12,23,2,23,4,2,,2.0,1.0,
1064,04311201223,4,31,12,12,23,2,23,5,2,,2.0,1.0,
1065,04311201223,4,31,12,12,23,2,23,6,2,,2.0,1.0,
1066,04311201223,4,31,12,12,23,2,23,7,2,,,,
1067,04311201223,4,31,12,12,23,2,23,8,1,1.0,,,1.0
1068,04311201223,4,31,12,12,23,2,23,9,1,1.0,,,1.0
1069,04311201223,4,31,12,12,23,2,23,10,2,,2.0,1.0,
1070,04320400608,4,32,4,6,8,2,3,1,1,1.0,,,1.0
1071,04320400608,4,32,4,6,8,2,3,2,2,,2.0,1.0,
1072,04320400608,4,32,4,6,8,2,3,3,2,,2.0,1.0,
1073,04320400608,4,32,4,6,8,2,3,4,2,,2.0,1.0,
1074,04320400608,4,32,4,6,8,2,3,5,2,,2.0,1.0,
1075,04320400608,4,32,4,6,8,2,3,6,2,,2.0,1.0,
1076,04320400608,4,32,4,6,8,2,3,7,2,,2.0,1.0,
1077,04320400608,4,32,4,6,8,2,3,8,2,,2.0,1.0,
1078,04320400608,4,32,4,6,8,2,3,9,2,,2.0,1.0,
1079,04320400608,4,32,4,6,8,2,3,10,2,,2.0,1.0,
1080,04320501610,4,32,5,16,10,2,10,1,2,,2.0,1.0,
1081,04320501610,4,32,5,16,10,2,10,2,2,,2.0,1.0,
1082,04320501610,4,32,5,16,10,2,10,3,2,,2.0,1.0,
1083,04320501610,4,32,5,16,10,2,10,4,2,,2.0,1.0,
1084,04320501610,4,32,5,16,10,2,10,5,2,,2.0,1.0,
1085,04320501610,4,32,5,16,10,2,10,6,2,,2.0,1.0,
1086,04320501610,4,32,5,16,10,2,10,7,2,,2.0,1.0,
1087,04320501610,4,32,5,16,10,2,10,8,2,,2.0,1.0,
1088,04320501610,4,32,5,16,10,2,10,9,2,,2.0,1.0,
1089,04320501610,4,32,5,16,10,2,10,10,2,,2.0,1.0,
1090,04320600302,4,32,6,3,2,2,2,1,2,,2.0,1.0,
1091,04320600302,4,32,6,3,2,2,2,2,2,,2.0,1.0,
1092,04320600302,4,32,6,3,2,2,2,3,2,,2.0,1.0,
1093,04320600302,4,32,6,3,2,2,2,4,2,,2.0,1.0,
1094,04320600302,4,32,6,3,2,2,2,5,2,,2.0,1.0,
1095,04320600302,4,32,6,3,2,2,2,6,2,,2.0,1.0,
1096,04320600302,4,32,6,3,2,2,2,7,2,,2.0,1.0,
1097,04320600302,4,32,6,3,2,2,2,8,2,,2.0,1.0,
1098,04320600302,4,32,6,3,2,2,2,9,2,,2.0,1.0,
1099,04320600302,4,32,6,3,2,2,2,10,2,,2.0,1.0,
1100,04321200208,4,32,12,2,8,1,2,1,1,8.0,,,1.0
1101,04321200208,4,32,12,2,8,1,2,2,2,,2.0,1.0,
1102,04321200208,4,32,12,2,8,1,2,3,2,,2.0,1.0,
1103,04321200208,4,32,12,2,8,1,2,4,2,,2.0,1.0,
1104,04321200208,4,32,12,2,8,1,2,5,2,,1.0,1.0,
1105,04321200208,4,32,12,2,8,1,2,6,2,,2.0,1.0,
1106,04321200208,4,32,12,2,8,1,2,7,2,,1.0,1.0,
1107,04321200208,4,32,12,2,8,1,2,8,2,,2.0,1.0,
1108,04321200208,4,32,12,2,8,1,2,9,2,,2.0,1.0,
1109,04321200208,4,32,12,2,8,1,2,10,2,,2.0,1.0,
1110,04321600405,4,32,16,4,5,2,5,1,2,,2.0,1.0,
1111,04321600405,4,32,16,4,5,2,5,2,2,,2.0,1.0,
1112,04321600405,4,32,16,4,5,2,5,3,2,,2.0,1.0,
1113,04321600405,4,32,16,4,5,2,5,4,2,,2.0,1.0,
1114,04321600405,4,32,16,4,5,2,5,5,2,,2.0,1.0,
1115,04321600405,4,32,16,4,5,2,5,6,2,,2.0,1.0,
1116,04321600405,4,32,16,4,5,2,5,7,2,,2.0,1.0,
1117,04321600405,4,32,16,4,5,2,5,8,2,,2.0,1.0,
1118,04321600405,4,32,16,4,5,2,5,9,2,,2.0,1.0,
1119,04321600405,4,32,16,4,5,2,5,10,2,,2.0,1.0,
1120,04330600803,4,33,6,8,3,2,5,1,2,,2.0,1.0,
1121,04330600803,4,33,6,8,3,2,5,2,2,,2.0,1.0,
1122,04330600803,4,33,6,8,3,2,5,3,2,,2.0,1.0,
1123,04330600803,4,33,6,8,3,2,5,4,2,,2.0,1.0,
1124,04330600803,4,33,6,8,3,2,5,5,2,,2.0,1.0,
1125,04330600803,4,33,6,8,3,2,5,6,2,,2.0,1.0,
1126,04330600803,4,33,6,8,3,2,5,7,2,,,,
1127,04330600803,4,33,6,8,3,2,5,8,2,,2.0,1.0,
1128,04330600803,4,33,6,8,3,2,5,9,2,,2.0,1.0,
1129,04330600803,4,33,6,8,3,2,5,10,2,,2.0,1.0,
1130,04330600803,4,33,6,8,3,2,6,1,2,,2.0,1.0,
1131,04330600803,4,33,6,8,3,2,6,2,2,,2.0,1.0,
1132,04330600803,4,33,6,8,3,2,6,3,2,,2.0,1.0,
1133,04330600803,4,33,6,8,3,2,6,4,2,,2.0,1.0,
1134,04330600803,4,33,6,8,3,2,6,5,2,,2.0,1.0,
1135,04330600803,4,33,6,8,3,2,6,6,2,,2.0,1.0,
1136,04330600803,4,33,6,8,3,2,6,7,2,,2.0,1.0,
1137,04330600803,4,33,6,8,3,2,6,8,2,,2.0,1.0,
1138,04330600803,4,33,6,8,3,2,6,9,2,,2.0,1.0,
1139,04330600803,4,33,6,8,3,2,6,10,2,,2.0,1.0,
1140,04330801809,4,33,8,18,9,2,7,1,2,,1.0,1.0,
1141,04330801809,4,33,8,18,9,2,7,2,2,,2.0,1.0,
1142,04330801809,4,33,8,18,9,2,7,3,1,1.0,,,2.0
1143,04330801809,4,33,8,18,9,2,7,4,2,,1.0,1.0,
1144,04330801809,4,33,8,18,9,2,7,5,2,,1.0,1.0,
1145,04330801809,4,33,8,18,9,2,7,6,2,,1.0,1.0,
1146,04330801809,4,33,8,18,9,2,7,7,1,2.0,,,2.0
1147,04330801809,4,33,8,18,9,2,7,8,2,,1.0,1.0,
1148,04330801809,4,33,8,18,9,2,7,9,2,,1.0,1.0,
1149,04330801809,4,33,8,18,9,2,7,10,2,,2.0,1.0,
1150,04340300103,4,34,3,1,3,1,3,1,1,20.0,,,1.0
1151,04340300103,4,34,3,1,3,1,3,2,2,,1.0,1.0,
1152,04340300103,4,34,3,1,3,1,3,3,1,1.0,,,1.0
1153,04340300103,4,34,3,1,3,1,3,4,2,,2.0,1.0,
1154,04340300103,4,34,3,1,3,1,3,5,2,,2.0,1.0,
1155,04340300103,4,34,3,1,3,1,3,6,2,,2.0,1.0,
1156,04340300103,4,34,3,1,3,1,3,7,2,,2.0,1.0,
1157,04340300103,4,34,3,1,3,1,3,8,2,,2.0,1.0,
1158,04340300103,4,34,3,1,3,1,3,9,2,,2.0,1.0,
1159,04340300103,4,34,3,1,3,1,3,10,2,,2.0,1.0,
1160,04340900114,4,34,9,1,14,1,2,1,1,6.0,,,1.0
1161,04340900114,4,34,9,1,14,1,2,2,2,,,,
1162,04340900114,4,34,9,1,14,1,2,3,2,,2.0,1.0,
1163,04340900114,4,34,9,1,14,1,2,4,2,,2.0,1.0,
1164,04340900114,4,34,9,1,14,1,2,5,2,,2.0,1.0,
1165,04340900114,4,34,9,1,14,1,2,6,2,,2.0,1.0,
1166,04340900114,4,34,9,1,14,1,2,7,2,,2.0,1.0,
1167,04340900114,4,34,9,1,14,1,2,8,2,,2.0,1.0,
1168,04340900114,4,34,9,1,14,1,2,9,2,,2.0,1.0,
1169,04340900114,4,34,9,1,14,1,2,10,2,,2.0,1.0,
1170,04360100202,4,36,1,2,2,1,8,1,1,10.0,,,1.0
1171,04360100202,4,36,1,2,2,1,8,2,2,,2.0,1.0,
1172,04360100202,4,36,1,2,2,1,8,3,2,,2.0,1.0,
1173,04360100202,4,36,1,2,2,1,8,4,2,,2.0,1.0,
1174,04360100202,4,36,1,2,2,1,8,5,1,1.0,,,1.0
1175,04360100202,4,36,1,2,2,1,8,6,2,,2.0,1.0,
1176,04360100202,4,36,1,2,2,1,8,7,2,,2.0,1.0,
1177,04360100202,4,36,1,2,2,1,8,8,2,,2.0,1.0,
1178,04360100202,4,36,1,2,2,1,8,9,2,,2.0,1.0,
1179,04360100202,4,36,1,2,2,1,8,10,2,,2.0,1.0,
1180,04360101005,4,36,1,10,5,1,5,1,1,10.0,,,1.0
1181,04360101005,4,36,1,10,5,1,5,1,1,23.0,,,1.0
1182,04360101005,4,36,1,10,5,1,5,2,1,1.0,,,1.0
