,HHID,H2,H3,H4,H5,H6,H7,H8,H9,H12,H13,H14,H14_unit,H15,C2
6424,02090100104032,3,1,,1.0,,,,,1.0,11.0,0.0,-88.0,,1
6425,02090100104032,4,1,,1.0,,,,,12.0,1.0,1.0,5.0,100.0,1
6426,02090100104032,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6427,02090100104032,6,2,,,,,,,,,,,,1
6428,02090100104032,7,2,,,,,,,,,,,,1
6429,02090100104032,8,2,,,,,,,,,,,,1
6430,02090100104032,9,2,,,,,,,,,,,,1
6431,02090100104032,10,2,,,,,,,,,,,,1
6432,02090100104032,11,2,,,,,,,,,,,,1
6433,02090100104032,12,2,,,,,,,,,,,,1
6434,02090100104032,13,2,,,,,,,,,,,,1
6435,02090100104032,14,1,1.0,,,,,,8.0,15.0,30.0,15.0,5.0,1
6436,02090100104032,15,2,,,,,,,,,,,,1
6437,02090100104032,16,2,,,,,,,,,,,,1
6438,02090100104032,17,2,,,,,,,,,,,,1
6439,02090100104032,18,2,,,,,,,,,,,,1
6440,02090100104032,19,2,,,,,,,,,,,,1
6441,02090100104044,1,2,,,,,,,,,,,,1
6442,02090100104044,2,2,,,,,,,,,,,,1
6443,02090100104044,3,1,,1.0,,,,,1.0,12.0,4.0,12.0,0.0,1
6444,02090100104044,4,1,,1.0,,,,,20.0,1.0,1.0,5.0,100.0,1
6445,02090100104044,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6446,02090100104044,6,2,,,,,,,,,,,,1
6447,02090100104044,7,2,,,,,,,,,,,,1
6448,02090100104044,8,2,,,,,,,,,,,,1
6449,02090100104044,9,2,,,,,,,,,,,,1
6450,02090100104044,10,2,,,,,,,,,,,,1
6451,02090100104044,11,2,,,,,,,,,,,,1
6452,02090100104044,12,2,,,,,,,,,,,,1
6453,02090100104044,13,2,,,,,,,,,,,,1
6454,02090100104044,14,1,1.0,,,,,,10.0,15.0,40.0,15.0,15.0,1
6455,02090100104044,15,2,,,,,,,,,,,,1
6456,02090100104044,16,2,,,,,,,,,,,,1
6457,02090100104044,17,2,,,,,,,,,,,,1
6458,02090100104044,18,2,,,,,,,,,,,,1
6459,02090100104044,19,2,,,,,,,,,,,,1
6460,02090100104056,1,2,,,,,,,,,,,,1
6461,02090100104056,2,2,,,,,,,,,,,,1
6462,02090100104056,3,1,,1.0,,,,,1.0,12.0,4.0,12.0,0.0,1
6463,02090100104056,4,1,,1.0,,,,,4.0,8.0,16.0,8.0,100.0,1
6464,02090100104056,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6465,02090100104056,6,2,,,,,,,,,,,,1
6466,02090100104056,7,2,,,,,,,,,,,,1
6467,02090100104056,8,2,,,,,,,,,,,,1
6468,02090100104056,9,2,,,,,,,,,,,,1
6469,02090100104056,10,2,,,,,,,,,,,,1
6470,02090100104056,11,2,,,,,,,,,,,,1
6471,02090100104056,12,2,,,,,,,,,,,,1
6472,02090100104056,13,2,,,,,,,,,,,,1
6473,02090100104056,14,1,1.0,,,,,,10.0,15.0,43.0,15.0,15.0,1
6474,02090100104056,15,2,,,,,,,,,,,,1
6475,02090100104056,16,2,,,,,,,,,,,,1
6476,02090100104056,17,2,,,,,,,,,,,,1
6477,02090100104056,18,2,,,,,,,,,,,,1
6478,02090100104056,19,2,,,,,,,,,,,,1
6479,02090100104068,1,2,,,,,,,,,,,,1
6480,02090100104068,2,2,,,,,,,,,,,,1
6481,02090100104068,3,1,,1.0,,,,,2.0,10.0,8.0,10.0,0.0,1
6482,02090100104068,4,1,,1.0,,,,,3.0,8.0,12.0,8.0,60.0,1
6483,02090100104068,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6484,02090100104068,6,2,,,,,,,,,,,,1
6485,02090100104068,7,2,,,,,,,,,,,,1
6486,02090100104068,8,2,,,,,,,,,,,,1
6487,02090100104068,9,2,,,,,,,,,,,,1
6488,02090100104068,10,2,,,,,,,,,,,,1
6489,02090100104068,11,2,,,,,,,,,,,,1
6490,02090100104068,12,2,,,,,,,,,,,,1
6491,02090100104068,13,2,,,,,,,,,,,,1
6492,02090100104068,14,1,1.0,,,,,,10.0,15.0,40.0,15.0,15.0,1
6493,02090100104068,15,2,,,,,,,,,,,,1
6494,02090100104068,16,2,,,,,,,,,,,,1
6495,02090100104068,17,2,,,,,,,,,,,,1
6496,02090100104068,18,2,,,,,,,,,,,,1
6497,02090100104068,19,2,,,,,,,,,,,,1
6498,02090100104080,1,2,,,,,,,,,,,,1
6499,02090100104080,2,2,,,,,,,,,,,,1
6500,02090100104080,3,1,,1.0,,,,,1.0,12.0,4.0,12.0,0.0,1
6501,02090100104080,4,1,,1.0,,,,,10.0,1.0,1.0,5.0,100.0,1
6502,02090100104080,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6503,02090100104080,6,2,,,,,,,,,,,,1
6504,02090100104080,7,2,,,,,,,,,,,,1
6505,02090100104080,8,2,,,,,,,,,,,,1
6506,02090100104080,9,2,,,,,,,,,,,,1
6507,02090100104080,10,2,,,,,,,,,,,,1
6508,02090100104080,11,2,,,,,,,,,,,,1
6509,02090100104080,12,2,,,,,,,,,,,,1
6510,02090100104080,13,2,,,,,,,,,,,,1
6511,02090100104080,14,1,1.0,1.0,1.0,1.0,,,23.0,15.0,90.0,15.0,30.0,1
6512,02090100104080,15,2,,,,,,,,,,,,1
6513,02090100104080,16,2,,,,,,,,,,,,1
6514,02090100104080,17,2,,,,,,,,,,,,1
6515,02090100104080,18,2,,,,,,,,,,,,1
6516,02090100104080,19,2,,,,,,,,,,,,1
6517,02090100104092,1,2,,,,,,,,,,,,1
6518,02090100104092,2,1,,1.0,,,,,1.0,11.0,4.0,11.0,120.0,1
6519,02090100104092,3,2,,,,,,,,,,,,1
6520,02090100104092,4,1,,1.0,,,,,25.0,1.0,1.0,2.0,180.0,1
6521,02090100104092,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6522,02090100104092,6,2,,,,,,,,,,,,1
6523,02090100104092,7,2,,,,,,,,,,,,1
6524,02090100104092,8,2,,,,,,,,,,,,1
6525,02090100104092,9,2,,,,,,,,,,,,1
6526,02090100104092,10,2,,,,,,,,,,,,1
6527,02090100104092,11,2,,,,,,,,,,,,1
6528,02090100104092,12,2,,,,,,,,,,,,1
6529,02090100104092,13,2,,,,,,,,,,,,1
6530,02090100104092,14,1,1.0,,,,,,26.0,15.0,,,40.0,1
6531,02090100104092,15,2,,,,,,,,,,,,1
6532,02090100104092,16,2,,,,,,,,,,,,1
6533,02090100104092,17,2,,,,,,,,,,,,1
6534,02090100104092,18,2,,,,,,,,,,,,1
6535,02090100104092,19,2,,,,,,,,,,,,1
6536,02090100104104,1,2,,,,,,,,,,,,1
6537,02090100104104,2,1,,1.0,,,,,1.0,12.0,4.0,12.0,120.0,1
6538,02090100104104,3,2,,,,,,,,,,,,1
6539,02090100104104,4,1,,1.0,,,,,15.0,1.0,1.0,5.0,80.0,1
6540,02090100104104,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6541,02090100104104,6,2,,,,,,,,,,,,1
6542,02090100104104,7,2,,,,,,,,,,,,1
6543,02090100104104,8,2,,,,,,,,,,,,1
6544,02090100104104,9,2,,,,,,,,,,,,1
6545,02090100104104,10,2,,,,,,,,,,,,1
6546,02090100104104,11,2,,,,,,,,,,,,1
6547,02090100104104,12,2,,,,,,,,,,,,1
6548,02090100104104,13,2,,,,,,,,,,,,1
6549,02090100104104,14,1,1.0,,,,,,30.0,15.0,90.0,15.0,35.0,1
6550,02090100104104,15,2,,,,,,,,,,,,1
6551,02090100104104,16,2,,,,,,,,,,,,1
6552,02090100104104,17,2,,,,,,,,,,,,1
6553,02090100104104,18,2,,,,,,,,,,,,1
6554,02090100104104,19,2,,,,,,,,,,,,1
6555,02090100104116,1,2,,,,,,,,,,,,1
6556,02090100104116,2,2,,,,,,,,,,,,1
6557,02090100104116,3,2,,,,,,,,,,,,1
6558,02090100104116,4,1,,1.0,,,,,15.0,1.0,1.0,5.0,100.0,1
6559,02090100104116,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6560,02090100104116,6,2,,,,,,,,,,,,1
6561,02090100104116,7,2,,,,,,,,,,,,1
6562,02090100104116,8,2,,,,,,,,,,,,1
6563,02090100104116,9,2,,,,,,,,,,,,1
6564,02090100104116,10,2,,,,,,,,,,,,1
6565,02090100104116,11,2,,,,,,,,,,,,1
6566,02090100104116,12,2,,,,,,,,,,,,1
6567,02090100104116,13,2,,,,,,,,,,,,1
6568,02090100104116,14,1,1.0,1.0,,,,,35.0,15.0,,,60.0,1
6569,02090100104116,15,2,,,,,,,,,,,,1
6570,02090100104116,16,2,,,,,,,,,,,,1
6571,02090100104116,17,2,,,,,,,,,,,,1
6572,02090100104116,18,2,,,,,,,,,,,,1
6573,02090100104116,19,2,,,,,,,,,,,,1
6574,02090100104128,1,2,,,,,,,,,,,,1
6575,02090100104128,2,2,,,,,,,,,,,,1
6576,02090100104128,3,1,,1.0,,,,,1.0,12.0,4.0,12.0,0.0,1
6577,02090100104128,4,1,,1.0,,,,,25.0,1.0,1.0,4.0,150.0,1
6578,02090100104128,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6579,02090100104128,6,2,,,,,,,,,,,,1
6580,02090100104128,7,2,,,,,,,,,,,,1
6581,02090100104128,8,2,,,,,,,,,,,,1
6582,02090100104128,9,2,,,,,,,,,,,,1
6583,02090100104128,10,2,,,,,,,,,,,,1
6584,02090100104128,11,2,,,,,,,,,,,,1
6585,02090100104128,12,2,,,,,,,,,,,,1
6586,02090100104128,13,2,,,,,,,,,,,,1
6587,02090100104128,14,1,1.0,,,,,,10.0,15.0,40.0,15.0,12.0,1
6588,02090100104128,15,2,,,,,,,,,,,,1
6589,02090100104128,16,2,,,,,,,,,,,,1
6590,02090100104128,17,2,,,,,,,,,,,,1
6591,02090100104128,18,2,,,,,,,,,,,,1
6592,02090100104128,19,2,,,,,,,,,,,,1
6593,02090100104140,1,2,,,,,,,,,,,,1
6594,02090100104140,2,2,,,,,,,,,,,,1
6595,02090100104140,3,2,,,,,,,,,,,,1
6596,02090100104140,4,1,,1.0,,,,,25.0,1.0,1.0,4.0,180.0,1
6597,02090100104140,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6598,02090100104140,6,2,,,,,,,,,,,,1
6599,02090100104140,7,2,,,,,,,,,,,,1
6600,02090100104140,8,2,,,,,,,,,,,,1
6601,02090100104140,9,2,,,,,,,,,,,,1
6602,02090100104140,10,2,,,,,,,,,,,,1
6603,02090100104140,11,2,,,,,,,,,,,,1
6604,02090100104140,12,2,,,,,,,,,,,,1
6605,02090100104140,13,2,,,,,,,,,,,,1
6606,02090100104140,14,1,1.0,,,,,,17.0,15.0,70.0,15.0,28.0,1
6607,02090100104140,15,2,,,,,,,,,,,,1
6608,02090100104140,16,2,,,,,,,,,,,,1
6609,02090100104140,17,2,,,,,,,,,,,,1
6610,02090100104140,18,2,,,,,,,,,,,,1
6611,02090100104140,19,2,,,,,,,,,,,,1
6612,02090200123004,1,2,,,,,,,,,,,,1
6613,02090200123004,2,2,,,,,,,,,,,,1
6614,02090200123004,3,2,,,,,,,,,,,,1
6615,02090200123004,4,1,,1.0,,,,,15.0,1.0,1.0,5.0,150.0,1
6616,02090200123004,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6617,02090200123004,6,2,,,,,,,,,,,,1
6618,02090200123004,7,2,,,,,,,,,,,,1
6619,02090200123004,8,2,,,,,,,,,,,,1
6620,02090200123004,9,2,,,,,,,,,,,,1
6621,02090200123004,10,2,,,,,,,,,,,,1
6622,02090200123004,11,2,,,,,,,,,,,,1
6623,02090200123004,12,2,,,,,,,,,,,,1
6624,02090200123004,13,2,,,,,,,,,,,,1
6625,02090200123004,14,1,1.0,1.0,,,,,22.0,15.0,90.0,15.0,34.0,1
6626,02090200123004,15,2,,,,,,,,,,,,1
6627,02090200123004,16,2,,,,,,,,,,,,1
6628,02090200123004,17,2,,,,,,,,,,,,1
6629,02090200123004,18,2,,,,,,,,,,,,1
6630,02090200123004,19,2,,,,,,,,,,,,1
6631,02090200123018,1,2,,,,,,,,,,,,1
6632,02090200123018,2,2,,,,,,,,,,,,1
6633,02090200123018,3,2,,,,,,,,,,,,1
6634,02090200123018,4,2,,,,,,,,,,,,1
6635,02090200123018,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6636,02090200123018,6,2,,,,,,,,,,,,1
6637,02090200123018,7,2,,,,,,,,,,,,1
6638,02090200123018,8,2,,,,,,,,,,,,1
6639,02090200123018,9,2,,,,,,,,,,,,1
6640,02090200123018,10,2,,,,,,,,,,,,1
6641,02090200123018,11,2,,,,,,,,,,,,1
6642,02090200123018,12,2,,,,,,,,,,,,1
6643,02090200123018,13,2,,,,,,,,,,,,1
6644,02090200123018,14,1,1.0,1.0,,,,,44.0,15.0,,,60.0,1
6645,02090200123018,15,2,,,,,,,,,,,,1
6646,02090200123018,16,2,,,,,,,,,,,,1
6647,02090200123018,17,2,,,,,,,,,,,,1
6648,02090200123018,18,2,,,,,,,,,,,,1
6649,02090200123018,19,2,,,,,,,,,,,,1
6650,02090200123032,1,2,,,,,,,,,,,,1
6651,02090200123032,2,2,,,,,,,,,,,,1
6652,02090200123032,3,2,,,,,,,,,,,,1
6653,02090200123032,4,1,,1.0,,,,,30.0,1.0,1.0,2.0,350.0,1
6654,02090200123032,5,1,1.0,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6655,02090200123032,6,2,,,,,,,,,,,,1
6656,02090200123032,7,2,,,,,,,,,,,,1
6657,02090200123032,8,2,,,,,,,,,,,,1
6658,02090200123032,9,2,,,,,,,,,,,,1
6659,02090200123032,10,2,,,,,,,,,,,,1
6660,02090200123032,11,2,,,,,,,,,,,,1
6661,02090200123032,12,2,,,,,,,,,,,,1
6662,02090200123032,13,2,,,,,,,,,,,,1
6663,02090200123032,14,1,1.0,1.0,,,,,140.0,15.0,,,300.0,1
6664,02090200123032,15,2,,,,,,,,,,,,1
6665,02090200123032,16,2,,,,,,,,,,,,1
6666,02090200123032,17,2,,,,,,,,,,,,1
6667,02090200123032,18,2,,,,,,,,,,,,1
6668,02090200123032,19,2,,,,,,,,,,,,1
6669,02090200123046,1,2,,,,,,,,,,,,1
6670,02090200123046,2,2,,,,,,,,,,,,1
6671,02090200123046,3,2,,,,,,,,,,,,1
6672,02090200123046,4,1,,1.0,,,,,7.0,8.0,30.0,8.0,35.0,1
6673,02090200123046,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6674,02090200123046,6,2,,,,,,,,,,,,1
6675,02090200123046,7,2,,,,,,,,,,,,1
6676,02090200123046,8,2,,,,,,,,,,,,1
6677,02090200123046,9,2,,,,,,,,,,,,1
6678,02090200123046,10,2,,,,,,,,,,,,1
6679,02090200123046,11,2,,,,,,,,,,,,1
6680,02090200123046,12,2,,,,,,,,,,,,1
6681,02090200123046,13,2,,,,,,,,,,,,1
6682,02090200123046,14,1,1.0,,,,,,10.0,15.0,40.0,15.0,14.0,1
6683,02090200123046,15,2,,,,,,,,,,,,1
6684,02090200123046,16,2,,,,,,,,,,,,1
6685,02090200123046,17,2,,,,,,,,,,,,1
6686,02090200123046,18,2,,,,,,,,,,,,1
6687,02090200123046,19,2,,,,,,,,,,,,1
6688,02090200123060,1,2,,,,,,,,,,,,1
6689,02090200123060,2,1,,1.0,,,,,1.0,12.0,4.0,12.0,240.0,1
6690,02090200123060,3,2,,,,,,,,,,,,1
6691,02090200123060,4,1,,1.0,,,,,25.0,1.0,1.0,4.0,350.0,1
6692,02090200123060,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6693,02090200123060,6,2,,,,,,,,,,,,1
6694,02090200123060,7,2,,,,,,,,,,,,1
6695,02090200123060,8,2,,,,,,,,,,,,1
6696,02090200123060,9,2,,,,,,,,,,,,1
6697,02090200123060,10,2,,,,,,,,,,,,1
6698,02090200123060,11,2,,,,,,,,,,,,1
6699,02090200123060,12,2,,,,,,,,,,,,1
6700,02090200123060,13,2,,,,,,,,,,,,1
6701,02090200123060,14,1,1.0,,,,,,30.0,15.0,,,50.0,1
6702,02090200123060,15,2,,,,,,,,,,,,1
6703,02090200123060,16,2,,,,,,,,,,,,1
6704,02090200123060,17,2,,,,,,,,,,,,1
6705,02090200123060,18,2,,,,,,,,,,,,1
6706,02090200123060,19,2,,,,,,,,,,,,1
6707,02090200123074,1,2,,,,,,,,,,,,1
6708,02090200123074,2,2,,,,,,,,,,,,1
6709,02090200123074,3,2,,,,,,,,,,,,1
6710,02090200123074,4,1,,1.0,,,,,1.0,5.0,2.0,4.0,700.0,1
6711,02090200123074,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6712,02090200123074,6,2,,,,,,,,,,,,1
6713,02090200123074,7,2,,,,,,,,,,,,1
6714,02090200123074,8,2,,,,,,,,,,,,1
6715,02090200123074,9,2,,,,,,,,,,,,1
6716,02090200123074,10,2,,,,,,,,,,,,1
6717,02090200123074,11,2,,,,,,,,,,,,1
6718,02090200123074,12,2,,,,,,,,,,,,1
6719,02090200123074,13,2,,,,,,,,,,,,1
6720,02090200123074,14,1,1.0,1.0,,,,,115.0,15.0,,,246.0,1
6721,02090200123074,15,2,,,,,,,,,,,,1
6722,02090200123074,16,2,,,,,,,,,,,,1
6723,02090200123074,17,2,,,,,,,,,,,,1
6724,02090200123074,18,2,,,,,,,,,,,,1
6725,02090200123074,19,2,,,,,,,,,,,,1
6726,02090200123088,1,2,,,,,,,,,,,,1
6727,02090200123088,2,2,,,,,,,,,,,,1
6728,02090200123088,3,2,,,,,,,,,,,,1
6729,02090200123088,4,2,,,,,,,,,,,,1
6730,02090200123088,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6731,02090200123088,6,2,,,,,,,,,,,,1
6732,02090200123088,7,2,,,,,,,,,,,,1
6733,02090200123088,8,2,,,,,,,,,,,,1
6734,02090200123088,9,2,,,,,,,,,,,,1
6735,02090200123088,10,2,,,,,,,,,,,,1
6736,02090200123088,11,2,,,,,,,,,,,,1
6737,02090200123088,12,2,,,,,,,,,,,,1
6738,02090200123088,13,2,,,,,,,,,,,,1
6739,02090200123088,14,1,1.0,1.0,1.0,1.0,,,89.0,15.0,,,182.0,1
6740,02090200123088,15,2,,,,,,,,,,,,1
6741,02090200123088,16,2,,,,,,,,,,,,1
6742,02090200123088,17,2,,,,,,,,,,,,1
6743,02090200123088,18,2,,,,,,,,,,,,1
6744,02090200123088,19,2,,,,,,,,,,,,1
6745,02090200123102,1,2,,,,,,,,,,,,1
6746,02090200123102,2,1,,1.0,,,,,1.0,12.0,4.0,12.0,320.0,1
6747,02090200123102,3,2,,,,,,,,,,,,1
6748,02090200123102,4,1,,1.0,,,,,20.0,1.0,1.0,4.0,320.0,1
6749,02090200123102,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6750,02090200123102,6,2,,,,,,,,,,,,1
6751,02090200123102,7,2,,,,,,,,,,,,1
6752,02090200123102,8,2,,,,,,,,,,,,1
6753,02090200123102,9,2,,,,,,,,,,,,1
6754,02090200123102,10,2,,,,,,,,,,,,1
6755,02090200123102,11,2,,,,,,,,,,,,1
6756,02090200123102,12,2,,,,,,,,,,,,1
6757,02090200123102,13,2,,,,,,,,,,,,1
6758,02090200123102,14,1,1.0,1.0,,,,,45.0,15.0,,,84.0,1
6759,02090200123102,15,2,,,,,,,,,,,,1
6760,02090200123102,16,2,,,,,,,,,,,,1
6761,02090200123102,17,2,,,,,,,,,,,,1
6762,02090200123102,18,2,,,,,,,,,,,,1
6763,02090200123102,19,2,,,,,,,,,,,,1
6764,02090200123116,1,2,,,,,,,,,,,,1
6765,02090200123116,2,1,,1.0,,,,,1.0,12.0,5.0,12.0,320.0,1
6766,02090200123116,3,2,,,,,,,,,,,,1
6767,02090200123116,4,1,,1.0,,,,,25.0,1.0,1.0,4.0,250.0,1
6768,02090200123116,5,1,1.0,1.0,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6769,02090200123116,6,2,,,,,,,,,,,,1
6770,02090200123116,7,2,,,,,,,,,,,,1
6771,02090200123116,8,2,,,,,,,,,,,,1
6772,02090200123116,9,2,,,,,,,,,,,,1
6773,02090200123116,10,2,,,,,,,,,,,,1
6774,02090200123116,11,2,,,,,,,,,,,,1
6775,02090200123116,12,2,,,,,,,,,,,,1
6776,02090200123116,13,2,,,,,,,,,,,,1
6777,02090200123116,14,1,1.0,1.0,,,,,30.0,15.0,,,80.0,1
6778,02090200123116,15,2,,,,,,,,,,,,1
6779,02090200123116,16,2,,,,,,,,,,,,1
6780,02090200123116,17,2,,,,,,,,,,,,1
6781,02090200123116,18,2,,,,,,,,,,,,1
6782,02090200123116,19,2,,,,,,,,,,,,1
6783,02090200123130,1,2,,,,,,,,,,,,1
6784,02090200123130,2,2,,,,,,,,,,,,1
6785,02090200123130,3,2,,,,,,,,,,,,1
6786,02090200123130,4,1,,1.0,,,,,0.0,-88.0,0.0,-88.0,,1
6787,02090200123130,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6788,02090200123130,6,2,,,,,,,,,,,,1
6789,02090200123130,7,2,,,,,,,,,,,,1
6790,02090200123130,8,2,,,,,,,,,,,,1
6791,02090200123130,9,2,,,,,,,,,,,,1
6792,02090200123130,10,2,,,,,,,,,,,,1
6793,02090200123130,11,2,,,,,,,,,,,,1
6794,02090200123130,12,2,,,,,,,,,,,,1
6795,02090200123130,13,2,,,,,,,,,,,,1
6796,02090200123130,14,1,1.0,1.0,,,,,118.0,15.0,,,250.0,1
6797,02090200123130,15,2,,,,,,,,,,,,1
6798,02090200123130,16,2,,,,,,,,,,,,1
6799,02090200123130,17,2,,,,,,,,,,,,1
6800,02090200123130,18,2,,,,,,,,,,,,1
6801,02090200123130,19,2,,,,,,,,,,,,1
6802,02090200123144,1,2,,,,,,,,,,,,1
6803,02090200123144,2,1,,1.0,,,,,1.0,12.0,2.0,12.0,140.0,1
6804,02090200123144,3,2,,,,,,,,,,,,1
6805,02090200123144,4,1,,1.0,,,,,18.0,1.0,1.0,5.0,150.0,1
6806,02090200123144,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6807,02090200123144,6,2,,,,,,,,,,,,1
6808,02090200123144,7,2,,,,,,,,,,,,1
6809,02090200123144,8,2,,,,,,,,,,,,1
6810,02090200123144,9,2,,,,,,,,,,,,1
6811,02090200123144,10,2,,,,,,,,,,,,1
6812,02090200123144,11,2,,,,,,,,,,,,1
6813,02090200123144,12,2,,,,,,,,,,,,1
6814,02090200123144,13,2,,,,,,,,,,,,1
6815,02090200123144,14,1,1.0,,,,,,10.0,15.0,40.0,15.0,0.0,1
6816,02090200123144,15,2,,,,,,,,,,,,1
6817,02090200123144,16,2,,,,,,,,,,,,1
6818,02090200123144,17,2,,,,,,,,,,,,1
6819,02090200123144,18,2,,,,,,,,,,,,1
6820,02090200123144,19,2,,,,,,,,,,,,1
6821,02090200123158,1,2,,,,,,,,,,,,1
6822,02090200123158,2,2,,,,,,,,,,,,1
6823,02090200123158,3,2,,,,,,,,,,,,1
6824,02090200123158,4,1,,1.0,,,,,5.0,1.0,0.5,5.0,75.0,1
6825,02090200123158,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,1
6826,02090200123158,6,2,,,,,,,,,,,,1
6827,02090200123158,7,2,,,,,,,,,,,,1
6828,02090200123158,8,2,,,,,,,,,,,,1
6829,02090200123158,9,2,,,,,,,,,,,,1
6830,02090200123158,10,2,,,,,,,,,,,,1
6831,02090200123158,11,2,,,,,,,,,,,,1
6832,02090200123158,12,2,,,,,,,,,,,,1
6833,02090200123158,13,2,,,,,,,,,,,,1
6834,02090200123158,14,1,1.0,1.0,1.0,1.0,,,30.0,15.0,,,50.0,1
6835,02090200123158,15,2,,,,,,,,,,,,1
6836,02090200123158,16,2,,,,,,,,,,,,1
6837,02090200123158,17,2,,,,,,,,,,,,1
6838,02090200123158,18,2,,,,,,,,,,,,1
6839,02090200123158,19,2,,,,,,,,,,,,1
6840,02100100401006,1,2,,,,,,,,,,,,2
6841,02100100401006,2,2,,,,,,,,,,,,2
6842,02100100401006,3,1,1.0,1.0,,,,,2.0,12.0,5.0,12.0,0.0,2
6843,02100100401006,4,2,,,,,,,,,,,,2
6844,02100100401006,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
6845,02100100401006,6,2,,,,,,,,,,,,2
6846,02100100401006,7,2,,,,,,,,,,,,2
6847,02100100401006,8,2,,,,,,,,,,,,2
6848,02100100401006,9,2,,,,,,,,,,,,2
6849,02100100401006,10,2,,,,,,,,,,,,2
6850,02100100401006,11,2,,,,,,,,,,,,2
6851,02100100401006,12,2,,,,,,,,,,,,2
6852,02100100401006,13,2,,,,,,,,,,,,2
6853,02100100401006,14,2,,,,,,,,,,,,2
6854,02100100401006,15,2,,,,,,,,,,,,2
6855,02100100401006,16,2,,,,,,,,,,,,2
6856,02100100401006,17,2,,,,,,,,,,,,2
6857,02100100401006,18,2,,,,,,,,,,,,2
6858,02100100401006,19,2,,,,,,,,,,,,2
6859,02100100401026,1,2,,,,,,,,,,,,2
6860,02100100401026,2,2,,,,,,,,,,,,2
6861,02100100401026,3,1,1.0,1.0,,,,,2.0,12.0,5.0,12.0,0.0,2
6862,02100100401026,4,2,,,,,,,,,,,,2
6863,02100100401026,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
6864,02100100401026,6,2,,,,,,,,,,,,2
6865,02100100401026,7,2,,,,,,,,,,,,2
6866,02100100401026,8,2,,,,,,,,,,,,2
6867,02100100401026,9,2,,,,,,,,,,,,2
6868,02100100401026,10,2,,,,,,,,,,,,2
6869,02100100401026,11,2,,,,,,,,,,,,2
6870,02100100401026,12,2,,,,,,,,,,,,2
6871,02100100401026,13,2,,,,,,,,,,,,2
6872,02100100401026,14,2,,,,,,,,,,,,2
6873,02100100401026,15,2,,,,,,,,,,,,2
6874,02100100401026,16,2,,,,,,,,,,,,2
6875,02100100401026,17,2,,,,,,,,,,,,2
6876,02100100401026,18,2,,,,,,,,,,,,2
6877,02100100401026,19,2,,,,,,,,,,,,2
6878,02100100401046,1,2,,,,,,,,,,,,2
6879,02100100401046,2,2,,,,,,,,,,,,2
6880,02100100401046,3,1,1.0,1.0,,,,,2.0,12.0,5.0,12.0,0.0,2
6881,02100100401046,4,2,,,,,,,,,,,,2
6882,02100100401046,5,2,,,,,,,-88.0,-88.0,-88.0,-88.0,-88.0,2
6883,02100100401046,6,2,,,,,,,,,,,,2
6884,02100100401046,7,2,,,,,,,,,,,,2
6885,02100100401046,8,2,,,,,,,,,,,,2
6886,02100100401046,9,2,,,,,,,,,,,,2
6887,02100100401046,10,2,,,,,,,,,,,,2
6888,02100100401046,11,2,,,,,,,,,,,,2
6889,02100100401046,12,2,,,,,,,,,,,,2
6890,02100100401046,13,2,,,,,,,,,,,,2
6891,02100100401046,14,2,,,,,,,,,,,,2
6892,02100100401046,15,2,,,,,,,,,,,,2
6893,02100100401046,16,2,,,,,,,,,,,,2
6894,02100100401046,17,2,,,,,,,,,,,,2
6895,02100100401046,18,2,,,,,,,,,,,,2
6896,02100100401046,19,2,,,,,,,,,,,,2
6897,02100100401066,1,2,,,,,,,,,,,,2
6898,02100100401066,2,2,,,,,,,,,,,,2
6899,02100100401066,3,1,1.0,1.0,,,,,2.0,12.0,6.0,12.0,0.0,2
