,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,E1,E2,E3,E4,E5,E6,E7
2724,04331301403,4,33,13,14,3,2,5,11,11,0,39.0,,,
2725,04331301403,4,33,13,14,3,2,5,12,12,0,39.0,,,
2726,04331301403,4,33,13,14,3,2,5,13,13,0,39.0,,,
2727,04331301403,4,33,13,14,3,2,5,14,14,0,39.0,,,
2728,04331301403,4,33,13,14,3,2,5,15,15,0,39.0,,,
2729,04331301403,4,33,13,14,3,2,5,16,16,0,39.0,,,
2730,04331301403,4,33,13,14,3,2,5,17,17,0,39.0,,,
2731,04331301403,4,33,13,14,3,2,5,18,18,1,,1971.0,3.0,5.0
2732,04331301403,4,33,13,14,3,2,5,19,19,0,39.0,,,
2733,04331301403,4,33,13,14,3,2,5,20,20,0,39.0,,,
2734,04331301403,4,33,13,14,3,2,5,21,21,12,,1995.0,3.0,6.0
2735,04331301403,4,33,13,14,3,2,5,22,22,9,,1954.0,3.0,5.0
2736,04331301403,4,33,13,14,3,2,5,23,23,0,39.0,,,
2737,04340300103,4,34,3,1,3,1,1,1,1,0,13.0,,,
2738,04340300103,4,34,3,1,3,1,1,2,2,1,,1958.0,1.0,1.0
2739,04340300103,4,34,3,1,3,1,1,3,3,1,,1998.0,1.0,1.0
2740,04340300103,4,34,3,1,3,1,1,4,4,0,13.0,,,
2741,04340300103,4,34,3,1,3,1,1,5,5,0,13.0,,,
2742,04340300103,4,34,3,1,3,1,1,6,6,2,,2000.0,1.0,1.0
2743,04340300103,4,34,3,1,3,1,1,7,7,1,,1998.0,1.0,1.0
2744,04340300103,4,34,3,1,3,1,1,8,8,1,,2000.0,1.0,1.0
2745,04340300103,4,34,3,1,3,1,1,9,9,0,13.0,,,
2746,04340300103,4,34,3,1,3,1,1,10,10,1,,1950.0,3.0,555.0
2747,04340300103,4,34,3,1,3,1,1,11,11,0,13.0,,,
2748,04340300103,4,34,3,1,3,1,1,12,12,0,13.0,,,
2749,04340300103,4,34,3,1,3,1,1,13,13,2,,2000.0,1.0,1.0
2750,04340300103,4,34,3,1,3,1,1,14,14,1,,2005.0,1.0,1.0
2751,04340300103,4,34,3,1,3,1,1,15,15,0,13.0,,,
2752,04340300103,4,34,3,1,3,1,1,16,16,0,13.0,,,
2753,04340300103,4,34,3,1,3,1,1,17,17,0,13.0,,,
2754,04340300103,4,34,3,1,3,1,1,18,18,0,13.0,,,
2755,04340300103,4,34,3,1,3,1,1,19,19,32,,1980.0,1.0,1.0
2756,04340300103,4,34,3,1,3,1,1,20,20,0,13.0,,,
2757,04340300103,4,34,3,1,3,1,1,21,21,6,,2000.0,1.0,1.0
2758,04340300103,4,34,3,1,3,1,1,22,22,2,,1980.0,1.0,1.0
2759,04340300103,4,34,3,1,3,1,1,23,23,0,13.0,,,
2760,04340900114,4,34,9,1,14,1,2,1,1,2,,2005.0,1.0,1.0
2761,04340900114,4,34,9,1,14,1,2,2,2,1,,1974.0,1.0,1.0
2762,04340900114,4,34,9,1,14,1,2,3,3,1,,1974.0,1.0,1.0
2763,04340900114,4,34,9,1,14,1,2,4,4,1,,1997.0,1.0,1.0
2764,04340900114,4,34,9,1,14,1,2,5,5,0,0.1,,,
2765,04340900114,4,34,9,1,14,1,2,6,6,3,,2000.0,1.0,1.0
2766,04340900114,4,34,9,1,14,1,2,7,7,1,,1990.0,1.0,1.0
2767,04340900114,4,34,9,1,14,1,2,8,8,1,,1998.0,1.0,1.0
2768,04340900114,4,34,9,1,14,1,2,9,9,0,0.5,,,
2769,04340900114,4,34,9,1,14,1,2,10,10,1,,1990.0,1.0,1.0
2770,04340900114,4,34,9,1,14,1,2,11,11,0,10.0,,,
2771,04340900114,4,34,9,1,14,1,2,12,12,4,,2000.0,1.0,1.0
2772,04340900114,4,34,9,1,14,1,2,13,13,1,,2000.0,1.0,1.0
2773,04340900114,4,34,9,1,14,1,2,14,14,1,,2008.0,1.0,1.0
2774,04340900114,4,34,9,1,14,1,2,15,15,0,1.0,,,
2775,04340900114,4,34,9,1,14,1,2,16,16,1,,2008.0,1.0,1.0
2776,04340900114,4,34,9,1,14,1,2,17,17,1,,2000.0,1.0,1.0
2777,04340900114,4,34,9,1,14,1,2,18,18,0,10.0,,,
2778,04340900114,4,34,9,1,14,1,2,19,19,24,,1980.0,1.0,1.0
2779,04340900114,4,34,9,1,14,1,2,20,20,10,,2005.0,1.0,1.0
2780,04340900114,4,34,9,1,14,1,2,21,21,20,,1990.0,1.0,1.0
2781,04340900114,4,34,9,1,14,1,2,22,22,3,,1990.0,1.0,1.0
2782,04340900114,4,34,9,1,14,1,2,23,23,1,,1990.0,1.0,1.0
2783,04350204302,4,35,2,43,2,2,4,1,1,1,,1995.0,3.0,555.0
2784,04350204302,4,35,2,43,2,2,4,2,2,1,,2003.0,3.0,555.0
2785,04350204302,4,35,2,43,2,2,4,3,3,0,,,,
2786,04350204302,4,35,2,43,2,2,4,4,4,0,,,,
2787,04350204302,4,35,2,43,2,2,4,5,5,0,,,,
2788,04350204302,4,35,2,43,2,2,4,6,6,0,,,,
2789,04350204302,4,35,2,43,2,2,4,7,7,0,,,,
2790,04350204302,4,35,2,43,2,2,4,8,8,0,,,,
2791,04350204302,4,35,2,43,2,2,4,9,9,0,,,,
2792,04350204302,4,35,2,43,2,2,4,10,10,0,,,,
2793,04350204302,4,35,2,43,2,2,4,11,11,0,,,,
2794,04350204302,4,35,2,43,2,2,4,12,12,0,,,,
2795,04350204302,4,35,2,43,2,2,4,13,13,0,,,,
2796,04350204302,4,35,2,43,2,2,4,14,14,0,,,,
2797,04350204302,4,35,2,43,2,2,4,15,15,0,,,,
2798,04350204302,4,35,2,43,2,2,4,16,16,0,,,,
2799,04350204302,4,35,2,43,2,2,4,17,17,0,,,,
2800,04350204302,4,35,2,43,2,2,4,18,18,0,,,,
2801,04350204302,4,35,2,43,2,2,4,19,19,0,,,,
2802,04350204302,4,35,2,43,2,2,4,20,20,0,,,,
2803,04350204302,4,35,2,43,2,2,4,21,21,0,,,,
2804,04350204302,4,35,2,43,2,2,4,22,22,0,,,,
2805,04350204302,4,35,2,43,2,2,4,23,23,0,,,,
2806,04360100202,4,36,1,2,2,1,2,1,1,0,1.0,,,
2807,04360100202,4,36,1,2,2,1,2,2,2,2,,2005.0,1.0,1.0
2808,04360100202,4,36,1,2,2,1,2,3,3,0,1.0,,,
2809,04360100202,4,36,1,2,2,1,2,4,4,0,1.0,,,
2810,04360100202,4,36,1,2,2,1,2,5,5,1,,2009.0,1.0,1.0
2811,04360100202,4,36,1,2,2,1,2,6,6,5,,2004.0,1.0,1.0
2812,04360100202,4,36,1,2,2,1,2,7,7,0,2.0,,,
2813,04360100202,4,36,1,2,2,1,2,8,8,3,,2004.0,1.0,1.0
2814,04360100202,4,36,1,2,2,1,2,9,9,0,1.0,,,
2815,04360100202,4,36,1,2,2,1,2,10,10,0,2.0,,,
2816,04360100202,4,36,1,2,2,1,2,11,11,1,,2005.0,1.0,1.0
2817,04360100202,4,36,1,2,2,1,2,12,12,1,,2007.0,1.0,1.0
2818,04360100202,4,36,1,2,2,1,2,13,13,0,2.0,,,
2819,04360100202,4,36,1,2,2,1,2,14,14,0,2.0,,,
2820,04360100202,4,36,1,2,2,1,2,15,15,0,1.0,,,
2821,04360100202,4,36,1,2,2,1,2,16,16,3,,2000.0,1.0,1.0
2822,04360100202,4,36,1,2,2,1,2,17,17,0,2.0,,,
2823,04360100202,4,36,1,2,2,1,2,18,18,0,2.0,,,
2824,04360100202,4,36,1,2,2,1,2,19,19,2,,1990.0,1.0,1.0
2825,04360100202,4,36,1,2,2,1,2,20,20,3,,2005.0,1.0,1.0
2826,04360100202,4,36,1,2,2,1,2,21,21,30,,2000.0,1.0,1.0
2827,04360100202,4,36,1,2,2,1,2,22,22,3,,1990.0,1.0,1.0
2828,04360100202,4,36,1,2,2,1,2,23,23,0,2.0,,,
2829,04360100202,4,36,1,2,2,1,8,1,1,7,,2000.0,1.0,1.0
2830,04360100202,4,36,1,2,2,1,8,2,2,1,,1954.0,1.0,1.0
2831,04360100202,4,36,1,2,2,1,8,3,3,0,2.0,,,
2832,04360100202,4,36,1,2,2,1,8,4,4,0,2.0,,,
2833,04360100202,4,36,1,2,2,1,8,5,5,0,2.0,,,
2834,04360100202,4,36,1,2,2,1,8,6,6,1,,2009.0,1.0,1.0
2835,04360100202,4,36,1,2,2,1,8,7,7,0,0.1,,,
2836,04360100202,4,36,1,2,2,1,8,8,8,0,2.0,,,
2837,04360100202,4,36,1,2,2,1,8,9,9,0,1.0,,,
2838,04360100202,4,36,1,2,2,1,8,10,10,0,1.0,,,
2839,04360100202,4,36,1,2,2,1,8,11,11,1,,2005.0,1.0,1.0
2840,04360100202,4,36,1,2,2,1,8,12,12,0,2.0,,,
2841,04360100202,4,36,1,2,2,1,8,13,13,0,2.0,,,
2842,04360100202,4,36,1,2,2,1,8,14,14,1,,1997.0,1.0,1.0
2843,04360100202,4,36,1,2,2,1,8,15,15,0,2.0,,,
2844,04360100202,4,36,1,2,2,1,8,16,16,0,2.0,,,
2845,04360100202,4,36,1,2,2,1,8,17,17,1,,2008.0,1.0,1.0
2846,04360100202,4,36,1,2,2,1,8,18,18,0,2.0,,,
2847,04360100202,4,36,1,2,2,1,8,19,19,5,,1990.0,1.0,1.0
2848,04360100202,4,36,1,2,2,1,8,20,20,0,2.0,,,
2849,04360100202,4,36,1,2,2,1,8,21,21,0,2.0,,,
2850,04360100202,4,36,1,2,2,1,8,22,22,1,,1980.0,1.0,1.0
2851,04360100202,4,36,1,2,2,1,8,23,23,0,2.0,,,
2852,04360100513,4,36,1,5,13,1,5,1,1,0,1.0,,,
2853,04360100513,4,36,1,5,13,1,5,2,2,1,,1970.0,1.0,1.0
2854,04360100513,4,36,1,5,13,1,5,3,3,1,,1970.0,1.0,1.0
2855,04360100513,4,36,1,5,13,1,5,4,4,0,2.0,,,
2856,04360100513,4,36,1,5,13,1,5,5,5,1,,1998.0,1.0,1.0
2857,04360100513,4,36,1,5,13,1,5,6,6,2,,2000.0,1.0,1.0
2858,04360100513,4,36,1,5,13,1,5,7,7,1,,1990.0,1.0,1.0
2859,04360100513,4,36,1,5,13,1,5,8,8,2,,2000.0,1.0,1.0
2860,04360100513,4,36,1,5,13,1,5,9,9,0,2.0,,,
2861,04360100513,4,36,1,5,13,1,5,10,10,1,,1980.0,1.0,1.0
2862,04360100513,4,36,1,5,13,1,5,11,11,0,2.0,,,
2863,04360100513,4,36,1,5,13,1,5,12,12,5,,1990.0,1.0,1.0
2864,04360100513,4,36,1,5,13,1,5,13,13,1,,1990.0,1.0,1.0
2865,04360100513,4,36,1,5,13,1,5,14,14,1,,2005.0,1.0,1.0
2866,04360100513,4,36,1,5,13,1,5,15,15,0,2.0,,,
2867,04360100513,4,36,1,5,13,1,5,16,16,20,,2000.0,1.0,1.0
2868,04360100513,4,36,1,5,13,1,5,17,17,2,,1995.0,1.0,1.0
2869,04360100513,4,36,1,5,13,1,5,18,18,0,10.0,,,
2870,04360100513,4,36,1,5,13,1,5,19,19,0,1.0,,,
2871,04360100513,4,36,1,5,13,1,5,20,20,20,,2005.0,1.0,1.0
2872,04360100513,4,36,1,5,13,1,5,21,21,20,,2000.0,1.0,1.0
2873,04360100513,4,36,1,5,13,1,5,22,22,1,,2000.0,1.0,1.0
2874,04360100513,4,36,1,5,13,1,5,23,23,0,2.0,,,
2875,04360101005,4,36,1,10,5,1,5,1,1,4,,2005.0,1.0,1.0
2876,04360101005,4,36,1,10,5,1,5,2,2,3,,1990.0,1.0,1.0
2877,04360101005,4,36,1,10,5,1,5,3,3,0,2.0,,,
2878,04360101005,4,36,1,10,5,1,5,4,4,0,1.0,,,
2879,04360101005,4,36,1,10,5,1,5,5,5,0,0.55,,,
2880,04360101005,4,36,1,10,5,1,5,6,6,1,,2008.0,1.0,1.0
2881,04360101005,4,36,1,10,5,1,5,7,7,1,,1998.0,1.0,1.0
2882,04360101005,4,36,1,10,5,1,5,8,8,2,,2009.0,1.0,1.0
2883,04360101005,4,36,1,10,5,1,5,9,9,0,0.1,,,
2884,04360101005,4,36,1,10,5,1,5,10,10,0,1.0,,,
2885,04360101005,4,36,1,10,5,1,5,11,11,1,,2004.0,1.0,1.0
2886,04360101005,4,36,1,10,5,1,5,12,12,7,,2000.0,1.0,1.0
2887,04360101005,4,36,1,10,5,1,5,13,13,1,,1990.0,1.0,1.0
2888,04360101005,4,36,1,10,5,1,5,14,14,2,,1998.0,1.0,1.0
2889,04360101005,4,36,1,10,5,1,5,15,15,0,0.3,,,
2890,04360101005,4,36,1,10,5,1,5,16,16,1,,2006.0,1.0,1.0
2891,04360101005,4,36,1,10,5,1,5,17,17,0,0.2,,,
2892,04360101005,4,36,1,10,5,1,5,18,18,0,0.2,,,
2893,04360101005,4,36,1,10,5,1,5,19,19,3,,1991.0,1.0,1.0
2894,04360101005,4,36,1,10,5,1,5,20,20,10,,2005.0,1.0,1.0
2895,04360101005,4,36,1,10,5,1,5,21,21,20,,1995.0,1.0,1.0
2896,04360101005,4,36,1,10,5,1,5,22,22,1,,1995.0,1.0,1.0
2897,04360101005,4,36,1,10,5,1,5,23,23,0,0.2,,,
2898,04360101005,4,36,1,10,5,1,10,1,1,5,,1990.0,1.0,1.0
2899,04360101005,4,36,1,10,5,1,10,2,2,5,,2000.0,1.0,1.0
2900,04360101005,4,36,1,10,5,1,10,3,3,3,,1990.0,1.0,1.0
2901,04360101005,4,36,1,10,5,1,10,4,4,0,2.0,,,
2902,04360101005,4,36,1,10,5,1,10,5,5,0,1.0,,,
2903,04360101005,4,36,1,10,5,1,10,6,6,3,,2000.0,1.0,1.0
2904,04360101005,4,36,1,10,5,1,10,7,7,0,2.0,,,
2905,04360101005,4,36,1,10,5,1,10,8,8,3,,2000.0,1.0,1.0
2906,04360101005,4,36,1,10,5,1,10,9,9,0,,,,
2907,04360101005,4,36,1,10,5,1,10,10,10,0,1.0,,,
2908,04360101005,4,36,1,10,5,1,10,11,11,0,1.0,,,
2909,04360101005,4,36,1,10,5,1,10,12,12,7,,1995.0,1.0,1.0
2910,04360101005,4,36,1,10,5,1,10,13,13,0,1.0,,,
2911,04360101005,4,36,1,10,5,1,10,14,14,1,,1995.0,1.0,1.0
2912,04360101005,4,36,1,10,5,1,10,15,15,1,,1990.0,1.0,1.0
2913,04360101005,4,36,1,10,5,1,10,16,16,3,,2005.0,1.0,1.0
2914,04360101005,4,36,1,10,5,1,10,17,17,5,,1995.0,1.0,1.0
2915,04360101005,4,36,1,10,5,1,10,18,18,0,1.0,,,
2916,04360101005,4,36,1,10,5,1,10,19,19,10,,1990.0,1.0,1.0
2917,04360101005,4,36,1,10,5,1,10,20,20,20,,2000.0,1.0,1.0
2918,04360101005,4,36,1,10,5,1,10,21,21,20,,2000.0,1.0,1.0
2919,04360101005,4,36,1,10,5,1,10,22,22,5,,2000.0,1.0,1.0
2920,04360101005,4,36,1,10,5,1,10,23,23,0,1.0,,,
2921,04360101402,4,36,1,14,2,1,4,1,1,5,,2001.0,1.0,1.0
2922,04360101402,4,36,1,14,2,1,4,2,2,1,,1970.0,1.0,1.0
2923,04360101402,4,36,1,14,2,1,4,3,3,2,,1990.0,1.0,1.0
2924,04360101402,4,36,1,14,2,1,4,4,4,1,,1998.0,1.0,1.0
2925,04360101402,4,36,1,14,2,1,4,5,5,0,2.0,,,
2926,04360101402,4,36,1,14,2,1,4,6,6,3,,2000.0,1.0,1.0
2927,04360101402,4,36,1,14,2,1,4,7,7,0,1.0,,,
2928,04360101402,4,36,1,14,2,1,4,8,8,10,,2000.0,1.0,1.0
2929,04360101402,4,36,1,14,2,1,4,9,9,1,,2004.0,1.0,1.0
2930,04360101402,4,36,1,14,2,1,4,10,10,0,1.0,,,
2931,04360101402,4,36,1,14,2,1,4,11,11,0,1.0,,,
2932,04360101402,4,36,1,14,2,1,4,12,12,2,,2000.0,1.0,1.0
2933,04360101402,4,36,1,14,2,1,4,13,13,1,,1990.0,1.0,1.0
2934,04360101402,4,36,1,14,2,1,4,14,14,1,,2008.0,1.0,1.0
2935,04360101402,4,36,1,14,2,1,4,15,15,1,,1990.0,1.0,1.0
2936,04360101402,4,36,1,14,2,1,4,16,16,20,,2000.0,1.0,1.0
2937,04360101402,4,36,1,14,2,1,4,17,17,0,1.0,,,
2938,04360101402,4,36,1,14,2,1,4,18,18,0,10.0,,,
2939,04360101402,4,36,1,14,2,1,4,19,19,2,,1990.0,1.0,1.0
2940,04360101402,4,36,1,14,2,1,4,20,20,0,1.0,,,
2941,04360101402,4,36,1,14,2,1,4,21,21,10,,2000.0,1.0,1.0
2942,04360101402,4,36,1,14,2,1,4,22,22,3,,1980.0,1.0,1.0
2943,04360101402,4,36,1,14,2,1,4,23,23,0,1.0,,,
2944,04381000108,4,38,10,1,8,1,1,1,1,0,1.0,,,
2945,04381000108,4,38,10,1,8,1,1,2,2,1,,1990.0,1.0,1.0
2946,04381000108,4,38,10,1,8,1,1,3,3,1,,1980.0,1.0,1.0
2947,04381000108,4,38,10,1,8,1,1,4,4,1,,2007.0,1.0,1.0
2948,04381000108,4,38,10,1,8,1,1,5,5,0,1.0,,,
2949,04381000108,4,38,10,1,8,1,1,6,6,0,1.0,,,
2950,04381000108,4,38,10,1,8,1,1,7,7,1,,1990.0,1.0,1.0
2951,04381000108,4,38,10,1,8,1,1,8,8,0,1.0,,,
2952,04381000108,4,38,10,1,8,1,1,9,9,0,27.0,,,
2953,04381000108,4,38,10,1,8,1,1,10,10,1,,1990.0,1.0,1.0
2954,04381000108,4,38,10,1,8,1,1,11,11,0,27.0,,,
2955,04381000108,4,38,10,1,8,1,1,12,12,1,,2006.0,1.0,1.0
2956,04381000108,4,38,10,1,8,1,1,13,13,1,,2000.0,1.0,1.0
2957,04381000108,4,38,10,1,8,1,1,14,14,1,,2005.0,1.0,1.0
2958,04381000108,4,38,10,1,8,1,1,15,15,1,,1990.0,1.0,1.0
2959,04381000108,4,38,10,1,8,1,1,16,16,0,1.0,,,
2960,04381000108,4,38,10,1,8,1,1,17,17,1,,1996.0,1.0,1.0
2961,04381000108,4,38,10,1,8,1,1,18,18,0,2.0,,,
2962,04381000108,4,38,10,1,8,1,1,19,19,12,,1980.0,1.0,1.0
2963,04381000108,4,38,10,1,8,1,1,20,20,0,1.0,,,
2964,04381000108,4,38,10,1,8,1,1,21,21,4,,1998.0,1.0,1.0
2965,04381000108,4,38,10,1,8,1,1,22,22,5,,2000.0,1.0,1.0
2966,04381000108,4,38,10,1,8,1,1,23,23,0,1.0,,,
2967,04381001704,4,38,10,17,4,2,4,1,1,1,,1996.0,3.0,9.0
2968,04381001704,4,38,10,17,4,2,4,2,2,0,5.0,,,
2969,04381001704,4,38,10,17,4,2,4,3,3,0,1.0,,,
2970,04381001704,4,38,10,17,4,2,4,4,4,0,,,,
2971,04381001704,4,38,10,17,4,2,4,5,5,0,,,,
2972,04381001704,4,38,10,17,4,2,4,6,6,0,,,,
2973,04381001704,4,38,10,17,4,2,4,7,7,0,,,,
2974,04381001704,4,38,10,17,4,2,4,8,8,0,,,,
2975,04381001704,4,38,10,17,4,2,4,9,9,0,,,,
2976,04381001704,4,38,10,17,4,2,4,10,10,0,,,,
2977,04381001704,4,38,10,17,4,2,4,11,11,0,,,,
2978,04381001704,4,38,10,17,4,2,4,12,12,0,,,,
2979,04381001704,4,38,10,17,4,2,4,13,13,0,,,,
2980,04381001704,4,38,10,17,4,2,4,14,14,0,,,,
2981,04381001704,4,38,10,17,4,2,4,15,15,0,1.0,,,
2982,04381001704,4,38,10,17,4,2,4,16,16,0,,,,
2983,04381001704,4,38,10,17,4,2,4,17,17,0,,,,
2984,04381001704,4,38,10,17,4,2,4,18,18,0,,,,
2985,04381001704,4,38,10,17,4,2,4,19,19,0,,,,
2986,04381001704,4,38,10,17,4,2,4,20,20,1,,2004.0,3.0,9.0
2987,04381001704,4,38,10,17,4,2,4,21,21,0,,,,
2988,04381001704,4,38,10,17,4,2,4,22,22,0,,,,
2989,04381001704,4,38,10,17,4,2,4,23,23,0,,,,
2990,04381100101,4,38,11,1,1,1,1,1,1,4,,2000.0,1.0,1.0
2991,04381100101,4,38,11,1,1,1,1,2,2,2,,2000.0,1.0,1.0
2992,04381100101,4,38,11,1,1,1,1,3,3,1,,2000.0,1.0,1.0
2993,04381100101,4,38,11,1,1,1,1,4,4,0,4.0,,,
2994,04381100101,4,38,11,1,1,1,1,5,5,0,0.5,,,
2995,04381100101,4,38,11,1,1,1,1,6,6,2,,2000.0,1.0,1.0
2996,04381100101,4,38,11,1,1,1,1,7,7,1,,1990.0,1.0,1.0
2997,04381100101,4,38,11,1,1,1,1,8,8,5,,1900.0,1.0,1.0
2998,04381100101,4,38,11,1,1,1,1,9,9,0,4.0,,,
2999,04381100101,4,38,11,1,1,1,1,10,10,1,,1990.0,1.0,1.0
3000,04381100101,4,38,11,1,1,1,1,11,11,1,,2005.0,1.0,1.0
3001,04381100101,4,38,11,1,1,1,1,12,12,4,,2005.0,1.0,1.0
3002,04381100101,4,38,11,1,1,1,1,13,13,1,,1997.0,1.0,1.0
3003,04381100101,4,38,11,1,1,1,1,14,14,1,,1990.0,1.0,1.0
3004,04381100101,4,38,11,1,1,1,1,15,15,1,,1990.0,1.0,1.0
3005,04381100101,4,38,11,1,1,1,1,16,16,2,,2008.0,1.0,1.0
3006,04381100101,4,38,11,1,1,1,1,17,17,0,0.5,,,
3007,04381100101,4,38,11,1,1,1,1,18,18,0,10.0,,,
3008,04381100101,4,38,11,1,1,1,1,19,19,5,,1990.0,1.0,1.0
3009,04381100101,4,38,11,1,1,1,1,20,20,10,,2000.0,1.0,1.0
3010,04381100101,4,38,11,1,1,1,1,21,21,20,,2000.0,1.0,1.0
3011,04381100101,4,38,11,1,1,1,1,22,22,15,,1980.0,1.0,1.0
3012,04381100101,4,38,11,1,1,1,1,23,23,0,0.5,,,
3013,04381100116,4,38,11,1,16,1,11,1,1,10,,1990.0,1.0,1.0
3014,04381100116,4,38,11,1,16,1,11,2,2,4,,2004.0,1.0,1.0
3015,04381100116,4,38,11,1,16,1,11,3,3,1,,1990.0,1.0,1.0
3016,04381100116,4,38,11,1,16,1,11,4,4,1,,2000.0,1.0,1.0
3017,04381100116,4,38,11,1,16,1,11,5,5,1,,2001.0,1.0,1.0
3018,04381100116,4,38,11,1,16,1,11,6,6,5,,2005.0,1.0,1.0
3019,04381100116,4,38,11,1,16,1,11,7,7,1,,2005.0,1.0,1.0
3020,04381100116,4,38,11,1,16,1,11,8,8,10,,2001.0,1.0,1.0
3021,04381100116,4,38,11,1,16,1,11,9,9,0,7.0,,,
3022,04381100116,4,38,11,1,16,1,11,10,10,1,,1980.0,1.0,1.0
3023,04381100116,4,38,11,1,16,1,11,11,11,1,,2007.0,1.0,1.0
3024,04381100116,4,38,11,1,16,1,11,12,12,8,,2005.0,1.0,1.0
3025,04381100116,4,38,11,1,16,1,11,13,13,0,2.0,,,
3026,04381100116,4,38,11,1,16,1,11,14,14,1,,2004.0,1.0,1.0
3027,04381100116,4,38,11,1,16,1,11,15,15,1,,2006.0,1.0,1.0
3028,04381100116,4,38,11,1,16,1,11,16,16,10,,2000.0,1.0,1.0
3029,04381100116,4,38,11,1,16,1,11,17,17,0,1.0,,,
3030,04381100116,4,38,11,1,16,1,11,18,18,1,,1995.0,1.0,1.0
3031,04381100116,4,38,11,1,16,1,11,19,19,9,,1990.0,1.0,1.0
3032,04381100116,4,38,11,1,16,1,11,20,20,10,,2005.0,1.0,1.0
3033,04381100116,4,38,11,1,16,1,11,21,21,20,,2000.0,1.0,1.0
3034,04381100116,4,38,11,1,16,1,11,22,22,9,,1990.0,1.0,1.0
3035,04381100116,4,38,11,1,16,1,11,23,23,0,3.0,,,
3036,04381100116,4,38,11,1,16,1,111,1,1,2,,2007.0,1.0,1.0
3037,04381100116,4,38,11,1,16,1,111,2,2,2,,1990.0,1.0,1.0
3038,04381100116,4,38,11,1,16,1,111,3,3,1,,2006.0,1.0,1.0
3039,04381100116,4,38,11,1,16,1,111,4,4,0,2.0,,,
3040,04381100116,4,38,11,1,16,1,111,5,5,0,1.0,,,
3041,04381100116,4,38,11,1,16,1,111,6,6,4,,2003.0,1.0,1.0
3042,04381100116,4,38,11,1,16,1,111,7,7,0,1.0,,,
3043,04381100116,4,38,11,1,16,1,111,8,8,2,,2000.0,1.0,1.0
3044,04381100116,4,38,11,1,16,1,111,9,9,0,20.0,,,
3045,04381100116,4,38,11,1,16,1,111,10,10,1,,1900.0,1.0,1.0
3046,04381100116,4,38,11,1,16,1,111,11,11,0,20.0,,,
3047,04381100116,4,38,11,1,16,1,111,12,12,4,,2002.0,1.0,1.0
3048,04381100116,4,38,11,1,16,1,111,13,13,1,,2000.0,1.0,1.0
3049,04381100116,4,38,11,1,16,1,111,14,14,1,,2007.0,1.0,1.0
3050,04381100116,4,38,11,1,16,1,111,15,15,0,2.0,,,
3051,04381100116,4,38,11,1,16,1,111,16,16,0,2.0,,,
3052,04381100116,4,38,11,1,16,1,111,17,17,0,2.0,,,
3053,04381100116,4,38,11,1,16,1,111,18,18,1,,2004.0,1.0,1.0
3054,04381100116,4,38,11,1,16,1,111,19,19,10,,1990.0,1.0,1.0
3055,04381100116,4,38,11,1,16,1,111,20,20,10,,2000.0,1.0,1.0
3056,04381100116,4,38,11,1,16,1,111,21,21,10,,1995.0,1.0,1.0
3057,04381100116,4,38,11,1,16,1,111,22,22,6,,1990.0,1.0,1.0
3058,04381100116,4,38,11,1,16,1,111,23,23,0,2.0,,,
3059,04381100516,4,38,11,5,16,1,16,1,1,1,,1990.0,1.0,1.0
3060,04381100516,4,38,11,5,16,1,16,2,2,1,,2009.0,3.0,9.0
3061,04381100516,4,38,11,5,16,1,16,3,3,1,,2006.0,1.0,1.0
3062,04381100516,4,38,11,5,16,1,16,4,4,0,1.5,,,
3063,04381100516,4,38,11,5,16,1,16,5,5,0,1.0,,,
3064,04381100516,4,38,11,5,16,1,16,6,6,1,,2008.0,1.0,1.0
3065,04381100516,4,38,11,5,16,1,16,7,7,1,,2000.0,1.0,1.0
3066,04381100516,4,38,11,5,16,1,16,8,8,1,,2000.0,1.0,1.0
3067,04381100516,4,38,11,5,16,1,16,9,9,0,2.0,,,
3068,04381100516,4,38,11,5,16,1,16,10,10,0,1.0,,,
3069,04381100516,4,38,11,5,16,1,16,11,11,0,10.0,,,
3070,04381100516,4,38,11,5,16,1,16,12,12,1,,2008.0,1.0,1.0
3071,04381100516,4,38,11,5,16,1,16,13,13,0,1.0,,,
3072,04381100516,4,38,11,5,16,1,16,14,14,2,,2000.0,1.0,1.0
3073,04381100516,4,38,11,5,16,1,16,15,15,0,1.5,,,
3074,04381100516,4,38,11,5,16,1,16,16,16,0,2.0,,,
3075,04381100516,4,38,11,5,16,1,16,17,17,1,,2000.0,1.0,1.0
3076,04381100516,4,38,11,5,16,1,16,18,18,0,1.5,,,
3077,04381100516,4,38,11,5,16,1,16,19,19,5,,1990.0,1.0,1.0
3078,04381100516,4,38,11,5,16,1,16,20,20,0,1.0,,,
3079,04381100516,4,38,11,5,16,1,16,21,21,15,,1990.0,1.0,1.0
3080,04381100516,4,38,11,5,16,1,16,22,22,4,,1990.0,3.0,
3081,04381100516,4,38,11,5,16,1,16,23,23,1,,2006.0,1.0,1.0
3082,04381100606,4,38,11,6,6,1,6,1,1,1,,2000.0,1.0,1.0
3083,04381100606,4,38,11,6,6,1,6,2,2,1,,1990.0,1.0,1.0
3084,04381100606,4,38,11,6,6,1,6,3,3,0,1.0,,,
3085,04381100606,4,38,11,6,6,1,6,4,4,0,1.0,,,
3086,04381100606,4,38,11,6,6,1,6,5,5,0,0.5,,,
