,HHID,I35,I36_1,I36_2,HI_1o
2721,07540700202001,,112.0,0.0,12:46:18
2722,07540700202002,,50.0,0.0,14:38:35
2723,07540700202003,5.0,70.0,0.0,15:25:21
2724,07540700202004,5.0,40.0,0.0,16:55:21
2725,07540700202005,,64.0,0.0,20:05:39
2726,07540700202006,3.0,50.0,0.0,19:21:51
2727,07540700202007,3.0,40.0,20.0,14:16:39
2728,07540700202008,3.0,40.0,20.0,14:41:19
2729,07540700202009,3.0,80.0,40.0,16:28:07
2730,07540700202010,3.0,30.0,20.0,16:44:50
2731,07540700202011,3.0,6.0,20.0,17:03:48
2732,07540700202012,3.0,40.0,0.0,20:35:01
2733,07540700315002,3.0,40.0,30.0,12:50:50
2734,07540700315013,3.0,50.0,30.0,15:36:30
2735,07540700315024,3.0,50.0,40.0,14:07:59
2736,07540700315035,3.0,50.0,40.0,11:08:11
2737,07540700315046,3.0,50.0,40.0,12:04:20
2738,07540700315057,3.0,50.0,20.0,14:59:23
2739,07540700315068,3.0,50.0,40.0,16:21:33
2740,07540700315079,3.0,50.0,30.0,16:31:33
2741,07540700315090,3.0,50.0,30.0,12:48:39
2742,07540700315101,3.0,60.0,40.0,14:13:31
2743,07540700315112,3.0,30.0,30.0,13:29:36
2744,07540700315123,3.0,30.0,20.0,17:13:58
2745,07550200101001,,300.0,0.0,19:41:23
2746,07550200101009,,250.0,0.0,18:23:03
2747,07550200101015,,160.0,40.0,14:32:51
2748,07550200101017,,240.0,0.0,15:59:23
2749,07550200101025,,150.0,0.0,15:17:09
2750,07550200101033,,320.0,80.0,10:32:09
2751,07550200101041,,320.0,0.0,12:02:50
2752,07550200101049,,320.0,40.0,13:27:40
2753,07550200101054,,240.0,0.0,17:17:17
2754,07550200101057,,220.0,0.0,11:02:23
2755,07550200101065,,80.0,0.0,13:12:38
2756,07550200101093,,100.0,0.0,14:05:57
2757,07550200109015,5.0,72.0,72.0,09:23:36
2758,07550200109033,5.0,180.0,180.0,10:53:51
2759,07550200109051,5.0,150.0,150.0,15:40:35
2760,07550200109069,5.0,70.0,70.0,17:18:27
2761,07550200109087,3.0,50.0,0.0,14:32:07
2762,07550200109105,3.0,50.0,0.0,17:06:53
2763,07550200109123,3.0,50.0,40.0,09:45:58
2764,07550200109141,3.0,50.0,0.0,07:39:54
2765,07550200109159,5.0,140.0,0.0,10:41:27
2766,07550200109177,5.0,80.0,0.0,14:28:26
2767,07550200109195,5.0,200.0,0.0,15:40:13
2768,07550200109213,5.0,100.0,0.0,09:41:17
2769,07551300102003,1.0,60.0,40.0,14:47:28
2770,07551300102022,3.0,50.0,0.0,09:14:46
2771,07551300102041,3.0,50.0,40.0,12:07:19
2772,07551300102060,3.0,50.0,40.0,12:42:31
2773,07551300102079,3.0,2.0,50.0,11:19:47
2774,07551300102098,3.0,50.0,0.0,14:03:02
2775,07551300102117,3.0,50.0,30.0,14:23:10
2776,07551300102136,3.0,40.0,0.0,15:49:30
2777,07551300102155,3.0,50.0,0.0,17:27:54
2778,07551300102174,3.0,6.0,40.0,08:23:01
2779,07551300102193,,0.0,0.0,16:42:47
2780,07551300102212,3.0,50.0,0.0,13:37:37
2781,07551300206004,5.0,150.0,0.0,20:57:34
2782,07551300206021,5.0,250.0,0.0,22:23:32
2783,07551300206038,5.0,250.0,0.0,11:33:58
2784,07551300206055,5.0,200.0,0.0,10:40:50
2785,07551300206072,5.0,280.0,0.0,05:47:46
2786,07551300206089,5.0,130.0,0.0,06:24:29
2787,07551300206106,5.0,130.0,0.0,11:41:57
2788,07551300206123,5.0,200.0,0.0,12:33:30
2789,07551300206140,5.0,250.0,0.0,14:34:58
2790,07551300206157,5.0,120.0,0.0,09:04:42
2791,07551300206174,5.0,250.0,0.0,09:46:08
2792,07551300206191,5.0,250.0,0.0,10:37:23
2793,07551300314002,5.0,64.0,64.0,11:59:28
2794,07551300314019,5.0,112.0,112.0,12:52:54
2795,07551300314036,5.0,112.0,112.0,13:52:09
2796,07551300314053,5.0,80.0,80.0,12:28:50
2797,07551300314070,5.0,224.0,224.0,11:34:44
2798,07551300314087,5.0,100.0,100.0,10:38:47
2799,07551300314104,5.0,90.0,90.0,16:19:18
2800,07551300314121,5.0,200.0,200.0,15:24:38
2801,07551300314138,5.0,180.0,180.0,08:58:43
2802,07551300314155,5.0,336.0,336.0,09:02:34
2803,07551300314172,5.0,150.0,150.0,10:41:31
2804,07551300314189,5.0,90.0,90.0,13:39:18
2805,07560200303001,5.0,70.0,0.0,08:48:02
2806,07560200303005,5.0,120.0,0.0,10:55:27
2807,07560200303017,,0.0,0.0,14:04:51
2808,07560200303033,5.0,150.0,0.0,09:41:08
2809,07560200303049,5.0,100.0,0.0,16:07:31
2810,07560200303081,5.0,130.0,0.0,15:18:04
2811,07560200303097,1.0,50.0,0.0,08:35:36
2812,07560200303113,1.0,0.0,0.0,09:57:17
2813,07560200303129,1.0,50.0,0.0,11:39:24
2814,07560200303145,3.0,60.0,0.0,10:37:46
2815,07560200303161,3.0,50.0,30.0,15:47:59
2816,07560200303177,3.0,50.0,0.0,15:47:12
2817,07560201903003,,320.0,0.0,03:35:51
2818,07560201903010,,360.0,0.0,00:32:19
2819,07560201903017,,200.0,0.0,18:24:46
2820,07560201903024,,240.0,0.0,19:34:45
2821,07560201903031,,160.0,0.0,15:35:59
2822,07560201903038,,360.0,0.0,20:30:53
2823,07560201903045,,240.0,0.0,20:48:06
2824,07560201903050,,150.0,0.0,20:01:45
2825,07560201903052,,240.0,0.0,01:51:43
2826,07560201903059,,360.0,0.0,22:02:55
2827,07560201903118,,48.0,0.0,16:53:36
2828,07560201903186,,20.0,0.0,18:14:00
2829,07560202402004,,104.0,0.0,11:03:29
2830,07560202402006,,300.0,0.0,11:49:47
2831,07560202402021,,120.0,0.0,13:06:47
2832,07560202402029,,160.0,0.0,11:57:50
2833,07560202402038,,80.0,0.0,10:12:56
2834,07560202402052,,120.0,0.0,15:50:06
2835,07560202402055,,100.0,0.0,10:19:59
2836,07560202402072,,180.0,0.0,11:39:59
2837,07560202402089,,60.0,0.0,09:42:08
2838,07560202402106,,380.0,0.0,10:10:33
2839,07560202402123,,90.0,0.0,14:07:13
2840,07560202402140,,120.0,0.0,14:12:56
2841,07570900601001,2.0,55.0,50.0,17:40:45
2842,07570900601002,2.0,40.0,40.0,18:27:56
2843,07570900601003,2.0,40.0,40.0,20:05:40
2844,07570900601004,2.0,40.0,35.0,20:36:10
2845,07570900601005,1.0,0.0,0.0,08:24:54
2846,07570900601006,5.0,0.0,0.0,06:54:29
2847,07570900601007,1.0,0.0,0.0,06:01:26
2848,07570900601008,5.0,0.0,0.0,07:51:26
2849,07570900601009,1.0,0.0,0.0,04:01:07
2850,07570900601010,5.0,0.0,0.0,05:02:11
2851,07570900601011,1.0,0.0,0.0,10:13:00
2852,07570900601012,5.0,0.0,0.0,05:32:05
2853,07570901802001,2.0,50.0,40.0,16:55:29
2854,07570901802002,2.0,35.0,35.0,17:26:21
2855,07570901802003,2.0,25.0,20.0,19:13:23
2856,07570901802004,2.0,30.0,25.0,21:32:10
2857,07570901802005,1.0,0.0,0.0,08:29:10
2858,07570901802006,1.0,0.0,0.0,06:00:09
2859,07570901802007,1.0,0.0,0.0,03:56:39
2860,07570901802008,1.0,0.0,0.0,11:00:41
2861,07570901802009,5.0,25.0,0.0,04:30:18
2862,07570901802010,5.0,20.0,0.0,05:32:22
2863,07570901802011,5.0,20.0,0.0,03:22:28
2864,07570901802012,5.0,20.0,0.0,07:01:00
2865,07580100101001,1.0,50.0,0.0,16:27:19
2866,07580100101003,5.0,50.0,0.0,09:32:45
2867,07580100101005,5.0,70.0,0.0,15:33:19
2868,07580100101009,1.0,0.0,0.0,11:14:32
2869,07580100101021,5.0,200.0,100.0,10:25:51
2870,07580100101039,5.0,70.0,0.0,11:52:43
2871,07580100101057,5.0,50.0,0.0,12:26:14
2872,07580100101075,3.0,50.0,20.0,14:55:05
2873,07580100101093,3.0,50.0,0.0,09:40:25
2874,07580100101111,3.0,40.0,0.0,10:43:08
2875,07580100101129,3.0,40.0,0.0,12:54:03
2876,07580100101147,3.0,40.0,0.0,12:02:38
2877,07580600101004,,160.0,0.0,17:49:41
2878,07580600101022,,120.0,0.0,15:40:48
2879,07580600101040,,160.0,0.0,16:44:27
2880,07580600101058,,200.0,0.0,22:25:20
2881,07580600101076,,160.0,0.0,00:35:37
2882,07580600101094,,480.0,20.0,01:24:53
2883,07580600101112,,320.0,0.0,02:33:57
2884,07580600101130,,250.0,0.0,16:05:08
2885,07580600101148,,150.0,0.0,17:22:20
2886,07580600101166,,140.0,0.0,23:55:22
2887,07580600101184,,480.0,0.0,03:39:05
2888,07580600101202,,90.0,0.0,15:09:06
2889,07580601309004,,250.0,0.0,19:07:04
2890,07580601309023,,280.0,0.0,20:50:53
2891,07580601309042,,160.0,0.0,21:52:04
2892,07580601309061,,80.0,0.0,12:50:20
2893,07580601309080,,60.0,0.0,13:58:44
2894,07580601309099,,180.0,0.0,15:10:20
2895,07580601309118,,290.0,0.0,12:57:04
2896,07580601309137,,260.0,0.0,13:54:02
2897,07580601309156,,280.0,0.0,15:00:44
2898,07580601309175,,240.0,80.0,22:27:20
2899,07580601309194,,160.0,0.0,23:25:42
2900,07580601309213,,160.0,60.0,00:47:12
2901,07581600112007,1.0,20.0,0.0,09:37:06
2902,07581600112025,5.0,120.0,0.0,10:46:08
2903,07581600112043,5.0,120.0,0.0,11:50:22
2904,07581600112061,1.0,120.0,0.0,14:13:35
2905,07581600112079,5.0,120.0,0.0,15:06:17
2906,07581600112097,,0.0,0.0,09:45:55
2907,07581600112115,5.0,130.0,0.0,15:55:46
2908,07581600112133,5.0,80.0,0.0,15:56:57
2909,07581600112151,,0.0,0.0,17:04:55
2910,07581600112170,5.0,300.0,0.0,08:57:56
2911,07581600112187,5.0,145.0,0.0,12:08:07
2912,07581600112205,5.0,120.0,0.0,08:07:03
2913,07581600302008,3.0,6.0,40.0,10:42:03
2914,07581600302024,3.0,50.0,0.0,11:42:30
2915,07581600302040,3.0,50.0,0.0,09:21:50
2916,07581600302056,3.0,50.0,0.0,15:44:46
2917,07581600302072,3.0,5.0,50.0,10:54:32
2918,07581600302088,3.0,50.0,0.0,12:59:14
2919,07581600302104,1.0,100.0,0.0,09:03:53
2920,07581600302120,1.0,50.0,0.0,15:24:56
2921,07581600302136,1.0,100.0,0.0,10:10:33
2922,07581600302152,3.0,50.0,0.0,11:03:33
2923,07581600302168,3.0,100.0,0.0,11:47:33
2924,07581600302184,3.0,100.0,0.0,12:43:19
2925,07581600407008,,20.0,20.0,17:20:56
2926,07581600407023,2.0,0.0,0.0,09:31:51
2927,07581600407038,2.0,20.0,20.0,11:10:28
2928,07581600407053,2.0,40.0,40.0,12:20:55
2929,07581600407068,5.0,80.0,80.0,16:11:41
2930,07581600407083,5.0,140.0,140.0,17:32:55
2931,07581600407098,2.0,50.0,50.0,08:40:14
2932,07581600407113,5.0,32.0,32.0,15:23:56
2933,07581600407128,5.0,120.0,120.0,10:05:11
2934,07581600407143,2.0,91.0,92.0,11:22:37
2935,07581600407158,5.0,0.0,0.0,14:16:06
2936,07581600407173,5.0,150.0,150.0,11:11:53
2937,07590401603001,2.0,45.0,40.0,16:09:23
2938,07590401603002,2.0,40.0,45.0,17:06:01
2939,07590401603003,2.0,45.0,40.0,19:05:03
2940,07590401603004,2.0,45.0,40.0,08:59:40
2941,07590401603005,1.0,0.0,0.0,04:49:23
2942,07590401603006,1.0,0.0,0.0,07:10:28
2943,07590401603007,1.0,0.0,0.0,10:30:21
2944,07590401603008,1.0,0.0,0.0,08:39:34
2945,07590401603009,5.0,0.0,0.0,07:51:47
2946,07590401603010,5.0,0.0,0.0,10:00:36
2947,07590401603011,5.0,0.0,0.0,08:50:06
2948,07590401603012,5.0,0.0,0.0,06:53:20
2949,07590700102006,5.0,180.0,0.0,22:38:09
2950,07590700102023,5.0,70.0,0.0,23:24:34
2951,07590700102040,5.0,80.0,0.0,23:54:32
2952,07590700102057,,100.0,0.0,00:31:36
2953,07590700102074,5.0,70.0,0.0,01:10:57
2954,07590700102091,5.0,130.0,0.0,04:23:02
2955,07590700102108,3.0,50.0,30.0,08:15:35
2956,07590700102125,3.0,50.0,0.0,08:53:13
2957,07590700102142,3.0,50.0,30.0,12:56:16
2958,07590700102159,3.0,35.0,0.0,04:16:50
2959,07590700102176,1.0,50.0,0.0,15:13:04
2960,07590700102193,1.0,50.0,0.0,16:17:00
2961,07590800501001,1.0,0.0,0.0,03:07:28
2962,07590800501002,1.0,0.0,0.0,07:12:47
2963,07590800501003,1.0,0.0,0.0,05:12:37
2964,07590800501004,1.0,0.0,0.0,10:08:56
2965,07590800501005,2.0,40.0,35.0,03:22:13
2966,07590800501006,2.0,35.0,30.0,04:10:03
2967,07590800501007,2.0,50.0,40.0,06:19:36
2968,07590800501008,2.0,50.0,40.0,08:11:32
2969,07590800501009,1.0,0.0,0.0,05:12:37
2970,07590800501010,1.0,0.0,0.0,07:12:47
2971,07590800501011,1.0,0.0,0.0,03:07:28
2972,07590800501012,1.0,0.0,0.0,10:08:56
2973,07600102304001,,0.0,0.0,06:24:26
2974,07600102304002,,0.0,0.0,07:33:03
2975,07600102304003,,0.0,0.0,08:25:30
2976,07600102304004,,0.0,0.0,09:17:39
2977,07600102304005,,0.0,0.0,09:45:58
2978,07600102304006,,0.0,0.0,10:42:38
2979,07600102304007,,0.0,65.0,03:36:39
2980,07600102304008,,0.0,0.0,04:12:43
2981,07600102304009,,0.0,0.0,04:55:14
2982,07600102304010,,0.0,0.0,05:52:09
2983,07600102304011,,0.0,0.0,06:26:22
2984,07600102304012,,0.0,0.0,07:25:12
2985,07610101505006,,180.0,0.0,16:03:18
2986,07610101505009,,240.0,0.0,17:38:24
2987,07610101505015,,240.0,0.0,21:58:47
2988,07610101505024,,240.0,0.0,20:06:14
2989,07610101505033,,320.0,0.0,19:55:06
2990,07610101505042,,480.0,0.0,03:22:00
2991,07610101505051,,480.0,0.0,22:23:54
2992,07610101505058,,240.0,0.0,18:50:47
2993,07610101505060,,480.0,0.0,23:44:16
2994,07610101505069,5.0,45.0,40.0,21:16:19
2995,07610101505078,,160.0,30.0,01:44:30
2996,07610101505107,,200.0,0.0,15:45:51
2997,07610101604003,,140.0,0.0,17:03:52
2998,07610101604024,,190.0,0.0,17:39:41
2999,07610101604045,,150.0,0.0,16:13:41
3000,07610101604066,,80.0,0.0,16:10:31
3001,07610101604087,,70.0,0.0,14:06:47
3002,07610101604108,,30.0,0.0,17:05:02
3003,07610101604129,,130.0,0.0,12:18:42
3004,07610101604150,,30.0,0.0,11:05:28
3005,07610101604171,,220.0,0.0,11:46:13
3006,07610101604192,,160.0,0.0,10:43:49
3007,07610101604213,,120.0,0.0,12:31:11
3008,07610101604234,,60.0,0.0,13:18:42
3009,07620300101001,3.0,60.0,0.0,10:12:15
3010,07620300101002,3.0,30.0,0.0,12:43:08
3011,07620300101004,1.0,60.0,40.0,10:53:10
3012,07620300101007,1.0,50.0,0.0,15:37:48
3013,07620300101020,3.0,50.0,0.0,10:56:34
3014,07620300101038,3.0,30.0,0.0,11:49:58
3015,07620300101056,5.0,140.0,0.0,09:54:06
3016,07620300101074,5.0,140.0,0.0,11:02:42
3017,07620300101092,5.0,120.0,0.0,11:41:53
3018,07620300101110,5.0,70.0,0.0,12:19:27
3019,07620300101128,5.0,100.0,0.0,13:30:43
3020,07620300101146,5.0,70.0,0.0,12:53:17
3021,07630101203007,,190.0,0.0,15:53:56
3022,07630101203023,,280.0,0.0,17:00:59
3023,07630101203039,,240.0,0.0,18:58:06
3024,07630101203055,,290.0,0.0,18:03:34
3025,07630101203071,,160.0,0.0,10:51:46
3026,07630101203087,,220.0,0.0,13:11:02
3027,07630101203103,,220.0,0.0,11:49:25
3028,07630101203119,,250.0,0.0,14:26:09
3029,07630101203135,,400.0,120.0,10:11:20
3030,07630101203151,,200.0,60.0,11:16:40
3031,07630101203167,,300.0,180.0,13:45:50
3032,07630101203183,,300.0,120.0,12:26:26
3033,07630102501005,,200.0,0.0,16:22:26
3034,07630102501023,,120.0,0.0,17:17:46
3035,07630102501041,,210.0,0.0,19:27:52
3036,07630102501059,,200.0,0.0,18:34:42
3037,07630102501077,,300.0,0.0,10:47:06
3038,07630102501095,,240.0,52.0,11:53:57
3039,07630102501113,,300.0,100.0,14:26:09
3040,07630102501131,,300.0,0.0,13:15:31
3041,07630102501149,,200.0,0.0,16:26:36
3042,07630102501167,,160.0,0.0,12:51:37
3043,07630102501185,,240.0,0.0,14:18:31
3044,07630102501203,,100.0,0.0,15:24:12
3045,07640101801005,,140.0,0.0,12:05:31
3046,07640101801008,,120.0,0.0,16:45:07
3047,07640101801023,,120.0,0.0,16:04:02
3048,07640101801024,,180.0,0.0,13:45:54
3049,07640101801038,,180.0,0.0,22:19:05
3050,07640101801043,,130.0,0.0,15:12:46
3051,07640101801062,,180.0,0.0,15:14:21
3052,07640101801081,,180.0,0.0,13:58:08
3053,07640101801100,,120.0,0.0,12:16:14
3054,07640101801119,,260.0,0.0,21:23:39
3055,07640101801138,,110.0,0.0,18:46:03
3056,07640101801157,,210.0,0.0,19:56:37
3057,07640300502002,,120.0,80.0,11:22:03
3058,07640300502005,,60.0,30.0,13:05:34
3059,07640300502006,,220.0,0.0,16:25:44
3060,07640300502008,,230.0,0.0,14:50:40
3061,07640300502011,,230.0,140.0,20:10:03
3062,07640300502014,,220.0,120.0,18:53:31
3063,07640300502017,,260.0,0.0,17:16:56
3064,07640300502020,,240.0,45.0,13:47:15
3065,07640300502023,,160.0,45.0,11:21:46
3066,07640300502026,,160.0,60.0,12:29:21
3067,07640300502062,,250.0,60.0,22:03:23
3068,07640300502118,,240.0,60.0,15:10:26
3069,07650101206007,,480.0,75.0,13:36:26
3070,07650101206025,,360.0,60.0,14:38:14
3071,07650101206043,,360.0,45.0,15:44:14
3072,07650101206061,,240.0,60.0,16:47:51
3073,07650101206079,,230.0,40.0,18:56:54
3074,07650101206097,,220.0,100.0,20:37:03
3075,07650101206115,,260.0,70.0,21:41:43
3076,07650101206133,,240.0,50.0,22:47:00
3077,07650101206151,,160.0,0.0,12:29:36
3078,07650101206169,,140.0,20.0,13:50:18
3079,07650101206187,,200.0,40.0,15:10:52
3080,07650101206205,,80.0,40.0,16:16:33
3081,07650105703009,,240.0,0.0,16:31:46
3082,07650105703027,,240.0,60.0,17:53:10
3083,07650105703045,,260.0,0.0,20:16:21
3084,07650105703063,,230.0,20.0,19:07:36
3085,07650105703081,,160.0,0.0,12:48:03
3086,07650105703099,,150.0,0.0,14:13:59
3087,07650105703117,,260.0,0.0,11:29:39
3088,07650105703135,,200.0,0.0,09:56:28
3089,07650105703153,,240.0,80.0,21:55:19
3090,07650105703171,,240.0,60.0,23:24:05
3091,07650105703189,,240.0,40.0,00:43:13
3092,07650105703207,,320.0,80.0,02:10:40
3093,07661900106001,5.0,40.0,40.0,09:45:51
3094,07661900106002,,30.0,50.0,10:51:21
3095,07661900106003,1.0,80.0,0.0,17:12:15
3096,07661900106004,,45.0,45.0,12:42:54
3097,07661900106005,2.0,80.0,80.0,10:29:11
3098,07661900106006,,48.0,0.0,11:14:37
3099,07661900106007,,120.0,0.0,12:03:06
3100,07661900106008,2.0,200.0,0.0,14:14:38
3101,07661900106009,5.0,120.0,0.0,10:58:24
3102,07661900106010,5.0,120.0,0.0,09:44:56
3103,07661900106011,2.0,60.0,0.0,11:59:05
3104,07661900106012,,157.0,0.0,12:44:47
3105,07661900421004,3.0,200.0,50.0,13:28:39
3106,07661900421013,3.0,150.0,120.0,16:41:52
3107,07661900421022,3.0,120.0,50.0,16:56:32
3108,07661900421031,3.0,150.0,50.0,07:16:50
3109,07661900421040,3.0,4.0,40.0,10:07:28
3110,07661900421049,3.0,12.0,1.0,11:34:14
3111,07661900421058,3.0,2.0,3.0,15:38:07
3112,07661900421067,3.0,50.0,30.0,16:39:22
3113,07661900421076,3.0,50.0,40.0,16:01:50
3114,07661900421085,3.0,50.0,40.0,14:19:27
3115,07661900421094,3.0,100.0,50.0,12:20:08
3116,07661900421103,3.0,50.0,40.0,09:39:19
3117,07661900703002,3.0,50.0,0.0,05:11:29
3118,07661900703011,,40.0,40.0,10:38:09
3119,07661900703012,5.0,200.0,200.0,11:21:39
3120,07661900703020,5.0,400.0,400.0,12:29:52
3121,07661900703038,5.0,400.0,400.0,13:29:50
3122,07661900703056,5.0,220.0,220.0,18:25:22
3123,07661900703074,5.0,250.0,250.0,08:25:30
3124,07661900703092,5.0,220.0,220.0,09:39:47
3125,07661900703146,5.0,90.0,90.0,10:24:49
3126,07661900703164,5.0,240.0,240.0,11:25:42
3127,07661900703182,5.0,314.0,314.0,13:38:29
3128,07661900703200,5.0,120.0,120.0,14:27:59
3129,12670300101001,3.0,100.0,0.0,20:13:10
3130,12670300101002,2.0,160.0,0.0,18:57:21
3131,12670300101003,2.0,240.0,0.0,19:37:26
3132,12670300101004,3.0,240.0,0.0,20:08:12
3133,12670300101005,3.0,100.0,0.0,20:37:08
3134,12670300101006,3.0,120.0,0.0,12:11:06
3135,12670300101007,3.0,200.0,0.0,13:04:55
3136,12670300101008,2.0,80.0,0.0,19:08:48
3137,12670300101009,1.0,320.0,0.0,20:11:10
3138,12670300101010,,0.0,0.0,14:40:13
3139,12670300101011,1.0,0.0,0.0,20:47:31
3140,12670300101012,2.0,0.0,0.0,21:14:16
3141,12670500701001,1.0,0.0,0.0,05:41:56
3142,12670500701002,1.0,0.0,0.0,03:15:01
3143,12670500701003,1.0,0.0,0.0,08:46:46
3144,12670500701004,1.0,0.0,0.0,10:02:02
3145,12670500701005,5.0,60.0,0.0,03:04:16
3146,12670500701006,5.0,60.0,0.0,05:02:01
3147,12670500701007,5.0,60.0,0.0,03:54:41
3148,12670500701008,5.0,60.0,0.0,06:01:42
3149,12670500701009,2.0,40.0,30.0,20:01:14
3150,12670500701010,2.0,40.0,30.0,06:45:12
3151,12670500701011,2.0,40.0,30.0,04:55:03
3152,12670500701012,2.0,50.0,40.0,03:32:21
3153,12670600303001,1.0,0.0,200.0,13:25:53
3154,12670600303002,1.0,0.0,0.0,13:57:27
3155,12670600303003,2.0,80.0,0.0,16:06:49
3156,12670600303004,3.0,150.0,0.0,14:37:46
3157,12670600303005,1.0,150.0,0.0,15:04:54
3158,12670600303006,2.0,60.0,150.0,16:49:13
3159,12670600303007,3.0,150.0,120.0,17:29:58
3160,12670600303008,1.0,150.0,0.0,17:55:00
3161,12670600303009,2.0,120.0,0.0,18:20:11
3162,12670600303010,3.0,150.0,0.0,18:39:31
3163,12670600303011,1.0,150.0,120.0,19:16:59
3164,12670600303012,2.0,150.0,60.0,19:37:42
3165,12680100101001,3.0,200.0,0.0,13:31:05
3166,12680100101002,3.0,120.0,0.0,14:08:18
3167,12680100101003,3.0,120.0,0.0,14:41:02
3168,12680100101004,3.0,100.0,0.0,15:36:41
3169,12680100101005,3.0,180.0,0.0,16:54:44
3170,12680100101006,3.0,300.0,0.0,17:49:57
3171,12680100101007,3.0,0.0,0.0,18:18:45
3172,12680100101008,3.0,120.0,0.0,18:43:59
3173,12680100101009,,0.0,0.0,14:46:19
3174,12680100101010,2.0,120.0,0.0,19:18:37
3175,12680100101011,3.0,240.0,0.0,13:56:35
3176,12680100101012,3.0,160.0,0.0,14:28:41
3177,12690101901001,2.0,40.0,35.0,16:15:17
3178,12690101901002,2.0,45.0,45.0,20:55:46
3179,12690101901003,2.0,30.0,30.0,19:51:34
3180,12690101901004,1.0,0.0,0.0,09:17:39
3181,12690101901005,1.0,0.0,0.0,15:40:38
3182,12690101901006,1.0,0.0,0.0,11:06:37
3183,12690101901007,5.0,80.0,0.0,06:05:39
3184,12690101901008,5.0,70.0,0.0,04:14:02
3185,12690101901009,5.0,0.0,0.0,05:21:04
3186,12690101901010,2.0,55.0,50.0,17:20:34
3187,12690101901011,1.0,0.0,0.0,14:23:25
3188,12690101901012,5.0,0.0,0.0,06:57:50
3189,13700100405001,,0.0,0.0,01:05:56
3190,13700100405002,1.0,0.0,0.0,13:13:55
3191,13700100405003,,0.0,0.0,13:12:35
3192,13700100405004,1.0,0.0,0.0,18:30:59
3193,13700100405005,1.0,0.0,0.0,17:13:19
3194,13700100405006,,0.0,0.0,14:15:39
3195,13700100405007,,0.0,0.0,17:46:18
3196,13700100405008,,0.0,0.0,11:56:42
3197,13700100405009,,0.0,0.0,12:37:34
3198,13700100405010,1.0,0.0,0.0,18:15:06
3199,13700100405011,,0.0,0.0,16:22:38
3200,13700100405012,,0.0,0.0,13:25:42
3201,13700100901001,3.0,400.0,400.0,03:29:22
3202,13700100901002,4.0,360.0,48.0,04:32:21
3203,13700100901003,1.0,0.0,0.0,09:01:20
3204,13700100901004,3.0,150.0,150.0,09:21:12
3205,13700100901005,3.0,57.0,57.0,08:05:17
3206,13700100901006,4.0,150.0,20.0,06:55:08
3207,13700100901007,3.0,360.0,360.0,05:47:38
3208,13700100901008,4.0,360.0,360.0,03:42:43
3209,13700100901009,4.0,360.0,60.0,04:54:44
3210,13700100901010,3.0,80.0,80.0,02:36:13
3211,13700100901011,3.0,300.0,300.0,06:59:45
3212,13700100901012,,0.0,0.0,07:31:38
3213,13700101407001,3.0,10.0,10.0,06:30:51
3214,13700101407002,3.0,360.0,129.0,03:15:50
3215,13700101407003,,0.0,0.0,03:56:49
3216,13700101407004,3.0,87.0,87.0,03:58:03
3217,13700101407005,3.0,32.0,32.0,04:40:07
3218,13700101407006,3.0,360.0,360.0,05:40:54
3219,13700101407007,4.0,350.0,350.0,09:25:29
3220,13700101407008,3.0,180.0,180.0,06:42:15
3221,13700101407009,3.0,60.0,60.0,02:56:05
3222,13700101407010,3.0,12.0,12.0,08:53:14
3223,13700101407011,3.0,131.0,131.0,06:46:05
3224,13700101407012,3.0,31.0,31.0,02:45:19
3225,13700101901001,1.0,0.0,0.0,09:30:11
3226,13700101901002,3.0,20.0,20.0,04:20:28
3227,13700101901003,1.0,240.0,70.0,10:49:57
3228,13700101901004,1.0,0.0,0.0,07:11:40
3229,13700101901005,1.0,0.0,300.0,08:03:19
3230,13700101901006,1.0,0.0,0.0,08:59:00
3231,13700101901007,1.0,0.0,0.0,04:07:01
3232,13700101901008,1.0,0.0,0.0,03:19:30
3233,13700101901009,1.0,0.0,150.0,03:32:35
3234,13700101901010,1.0,0.0,0.0,05:39:42
3235,13700101901011,1.0,280.0,180.0,04:21:22
3236,13700101901012,1.0,0.0,180.0,05:07:48
3237,14720100113001,3.0,300.0,300.0,11:08:22
3238,14720100113002,3.0,0.0,0.0,15:56:36
3239,14720100113003,2.0,150.0,0.0,18:02:31
3240,14720100113004,3.0,0.0,0.0,14:47:07
3241,14720100113006,1.0,75.0,50.0,12:35:41
3242,14720100113007,1.0,60.0,30.0,14:52:53
3243,14720100113008,3.0,80.0,0.0,14:05:58
3244,14720100113009,1.0,150.0,80.0,13:46:15
3245,14720100113010,3.0,0.0,0.0,13:47:14
3246,14720100113011,1.0,0.0,0.0,13:32:58
3247,14720100113012,2.0,0.0,0.0,11:49:56
3248,14720100113013,1.0,150.0,150.0,14:19:58
3249,14720100113014,3.0,300.0,0.0,12:54:20
3250,14720100113015,,0.0,0.0,13:02:25
3251,14720100113016,2.0,0.0,0.0,14:18:39
3252,14720100113017,1.0,95.0,0.0,13:01:30
3253,14720100113018,2.0,80.0,85.0,12:26:08
3254,14720100113019,1.0,100.0,0.0,21:07:17
3255,14720100113020,1.0,180.0,150.0,16:42:29
3256,14720100211001,2.0,50.0,0.0,16:08:43
3257,14720100211002,1.0,50.0,50.0,16:47:41
3258,14720100211003,5.0,40.0,60.0,14:01:56
3259,14720100211004,5.0,300.0,0.0,11:32:18
