,HHID,M_a,M_b,M1
926,01020801604014,0.0,,12
927,01020801604014,0.0,,13
928,01020801604014,0.0,,14
929,01020801604014,0.0,,15
930,01020801604024,0.0,,1
931,01020801604024,0.0,,2
932,01020801604024,0.0,,3
933,01020801604024,0.0,,4
934,01020801604024,0.0,,5
935,01020801604024,0.0,,6
936,01020801604024,0.0,,7
937,01020801604024,4.0,,8
938,01020801604024,0.0,,9
939,01020801604024,0.0,,10
940,01020801604024,0.0,,11
941,01020801604024,0.0,,12
942,01020801604024,0.0,,13
943,01020801604024,0.0,,14
944,01020801604024,0.0,,15
945,01020801604034,0.0,,1
946,01020801604034,0.0,,2
947,01020801604034,0.0,,3
948,01020801604034,0.0,,4
949,01020801604034,0.0,,5
950,01020801604034,0.0,,6
951,01020801604034,0.0,,7
952,01020801604034,0.0,,8
953,01020801604034,0.0,,9
954,01020801604034,0.0,,10
955,01020801604034,0.0,,11
956,01020801604034,0.0,,12
957,01020801604034,0.0,,13
958,01020801604034,0.0,,14
959,01020801604034,0.0,,15
960,01020801604044,0.0,,1
961,01020801604044,0.0,,2
962,01020801604044,0.0,,3
963,01020801604044,0.0,,4
964,01020801604044,0.0,,5
965,01020801604044,0.0,,6
966,01020801604044,0.0,,7
967,01020801604044,3.0,,8
968,01020801604044,0.0,,9
969,01020801604044,1.0,,10
970,01020801604044,0.0,,11
971,01020801604044,0.0,,12
972,01020801604044,0.0,,13
973,01020801604044,0.0,,14
974,01020801604044,0.0,,15
975,01020801604054,0.0,,1
976,01020801604054,0.0,,2
977,01020801604054,0.0,,3
978,01020801604054,0.0,,4
979,01020801604054,0.0,,5
980,01020801604054,0.0,,6
981,01020801604054,0.0,,7
982,01020801604054,2.0,,8
983,01020801604054,0.0,,9
984,01020801604054,1.0,,10
985,01020801604054,0.0,,11
986,01020801604054,0.0,,12
987,01020801604054,0.0,,13
988,01020801604054,0.0,,14
989,01020801604054,0.0,,15
990,01020801604064,0.0,,1
991,01020801604064,0.0,,2
992,01020801604064,0.0,,3
993,01020801604064,0.0,,4
994,01020801604064,0.0,,5
995,01020801604064,0.0,,6
996,01020801604064,0.0,,7
997,01020801604064,4.0,,8
998,01020801604064,0.0,,9
999,01020801604064,1.0,,10
1000,01020801604064,5.0,,11
1001,01020801604064,8.0,,12
1002,01020801604064,0.0,,13
1003,01020801604064,0.0,,14
1004,01020801604064,0.0,,15
1005,01020801604074,0.0,,1
1006,01020801604074,0.0,,2
1007,01020801604074,0.0,,3
1008,01020801604074,0.0,,4
1009,01020801604074,0.0,,5
1010,01020801604074,0.0,,6
1011,01020801604074,0.0,,7
1012,01020801604074,8.0,,8
1013,01020801604074,0.0,,9
1014,01020801604074,2.0,,10
1015,01020801604074,0.0,,11
1016,01020801604074,8.0,,12
1017,01020801604074,0.0,,13
1018,01020801604074,0.0,,14
1019,01020801604074,0.0,,15
1020,01020801604074,10.0,,17
1021,01020801604084,0.0,,1
1022,01020801604084,0.0,,2
1023,01020801604084,0.0,,3
1024,01020801604084,0.0,,4
1025,01020801604084,0.0,,5
1026,01020801604084,0.0,,6
1027,01020801604084,0.0,,7
1028,01020801604084,8.0,,8
1029,01020801604084,0.0,,9
1030,01020801604084,2.0,,10
1031,01020801604084,4.0,,11
1032,01020801604084,8.0,,12
1033,01020801604084,0.0,,13
1034,01020801604084,0.0,,14
1035,01020801604084,0.0,,15
1036,01020801604100,0.0,,1
1037,01020801604100,0.0,,2
1038,01020801604100,0.0,,3
1039,01020801604100,0.0,,4
1040,01020801604100,0.0,,5
1041,01020801604100,0.0,,6
1042,01020801604100,0.0,,7
1043,01020801604100,5.0,,8
1044,01020801604100,0.0,,9
1045,01020801604100,1.0,,10
1046,01020801604100,5.0,,11
1047,01020801604100,4.0,,12
1048,01020801604100,0.0,,13
1049,01020801604100,0.0,,14
1050,01020801604100,0.0,,15
1051,01020801604135,0.0,,1
1052,01020801604135,0.0,,2
1053,01020801604135,0.0,,3
1054,01020801604135,0.0,,4
1055,01020801604135,0.0,,5
1056,01020801604135,0.0,,6
1057,01020801604135,0.0,,7
1058,01020801604135,4.0,,8
1059,01020801604135,0.0,,9
1060,01020801604135,2.0,,10
1061,01020801604135,5.0,,11
1062,01020801604135,6.0,,12
1063,01020801604135,0.0,,13
1064,01020801604135,0.0,,14
1065,01020801604135,0.0,,15
1066,01020801604170,0.0,,1
1067,01020801604170,0.0,,2
1068,01020801604170,0.0,,3
1069,01020801604170,0.0,,4
1070,01020801604170,0.0,,5
1071,01020801604170,0.0,,6
1072,01020801604170,0.0,,7
1073,01020801604170,6.0,,8
1074,01020801604170,0.0,,9
1075,01020801604170,2.0,,10
1076,01020801604170,5.0,,11
1077,01020801604170,8.0,,12
1078,01020801604170,0.0,,13
1079,01020801604170,0.0,,14
1080,01020801604170,0.0,,15
1081,01020901705002,0.0,,1
1082,01020901705002,0.0,,2
1083,01020901705002,0.0,,3
1084,01020901705002,0.0,,4
1085,01020901705002,0.0,,5
1086,01020901705002,0.0,,6
1087,01020901705002,0.0,,7
1088,01020901705002,8.0,,8
1089,01020901705002,0.0,,9
1090,01020901705002,2.0,,10
1091,01020901705002,10.0,,11
1092,01020901705002,8.0,,12
1093,01020901705002,0.0,,13
1094,01020901705002,0.0,,14
1095,01020901705002,0.0,,15
1096,01020901705018,0.0,,1
1097,01020901705018,0.0,,2
1098,01020901705018,0.0,,3
1099,01020901705018,0.0,,4
1100,01020901705018,0.0,,5
1101,01020901705018,0.0,,6
1102,01020901705018,0.0,,7
1103,01020901705018,8.0,,8
1104,01020901705018,0.0,,9
1105,01020901705018,2.0,,10
1106,01020901705018,10.0,,11
1107,01020901705018,10.0,,12
1108,01020901705018,0.0,,13
1109,01020901705018,0.0,,14
1110,01020901705018,0.0,,15
1111,01020901705034,0.0,,1
1112,01020901705034,0.0,,2
1113,01020901705034,0.0,,3
1114,01020901705034,0.0,,4
1115,01020901705034,0.0,,5
1116,01020901705034,0.0,,6
1117,01020901705034,0.0,,7
1118,01020901705034,6.0,,8
1119,01020901705034,0.0,,9
1120,01020901705034,2.0,,10
1121,01020901705034,8.0,,11
1122,01020901705034,10.0,,12
1123,01020901705034,0.0,,13
1124,01020901705034,0.0,,14
1125,01020901705034,0.0,,15
1126,01020901705050,0.0,,1
1127,01020901705050,0.0,,2
1128,01020901705050,0.0,,3
1129,01020901705050,0.0,,4
1130,01020901705050,0.0,,5
1131,01020901705050,0.0,,6
1132,01020901705050,0.0,,7
1133,01020901705050,6.0,,8
1134,01020901705050,0.0,,9
1135,01020901705050,1.0,,10
1136,01020901705050,3.0,,11
1137,01020901705050,0.0,,12
1138,01020901705050,0.0,,13
1139,01020901705050,0.0,,14
1140,01020901705050,0.0,,15
1141,01020901705066,0.0,,1
1142,01020901705066,0.0,,2
1143,01020901705066,0.0,,3
1144,01020901705066,0.0,,4
1145,01020901705066,0.0,,5
1146,01020901705066,0.0,,6
1147,01020901705066,0.0,,7
1148,01020901705066,5.0,,8
1149,01020901705066,0.0,,9
1150,01020901705066,1.0,,10
1151,01020901705066,0.0,,11
1152,01020901705066,0.0,,12
1153,01020901705066,0.0,,13
1154,01020901705066,0.0,,14
1155,01020901705066,0.0,,15
1156,01020901705082,0.0,,1
1157,01020901705082,0.0,,2
1158,01020901705082,0.0,,3
1159,01020901705082,0.0,,4
1160,01020901705082,0.0,,5
1161,01020901705082,0.0,,6
1162,01020901705082,0.0,,7
1163,01020901705082,5.0,,8
1164,01020901705082,0.0,,9
1165,01020901705082,1.0,,10
1166,01020901705082,0.0,,11
1167,01020901705082,0.0,,12
1168,01020901705082,0.0,,13
1169,01020901705082,0.0,,14
1170,01020901705082,0.0,,15
1171,01020901705098,0.0,,1
1172,01020901705098,0.0,,2
1173,01020901705098,0.0,,3
1174,01020901705098,0.0,,4
1175,01020901705098,0.0,,5
1176,01020901705098,0.0,,6
1177,01020901705098,0.0,,7
1178,01020901705098,6.0,,8
1179,01020901705098,0.0,,9
1180,01020901705098,2.0,,10
1181,01020901705098,0.0,,11
1182,01020901705098,10.0,,12
1183,01020901705098,0.0,,13
1184,01020901705098,0.0,,14
1185,01020901705098,0.0,,15
1186,01020901705114,0.0,,1
1187,01020901705114,0.0,,2
1188,01020901705114,0.0,,3
1189,01020901705114,0.0,,4
1190,01020901705114,0.0,,5
1191,01020901705114,0.0,,6
1192,01020901705114,0.0,,7
1193,01020901705114,8.0,,8
1194,01020901705114,0.0,,9
1195,01020901705114,2.0,,10
1196,01020901705114,0.0,,11
1197,01020901705114,15.0,,12
1198,01020901705114,0.0,,13
1199,01020901705114,0.0,,14
1200,01020901705114,0.0,,15
1201,01020901705130,0.0,,1
1202,01020901705130,0.0,,2
1203,01020901705130,0.0,,3
1204,01020901705130,0.0,,4
1205,01020901705130,0.0,,5
1206,01020901705130,0.0,,6
1207,01020901705130,0.0,,7
1208,01020901705130,6.0,,8
1209,01020901705130,0.0,,9
1210,01020901705130,2.0,,10
1211,01020901705130,0.0,,11
1212,01020901705130,15.0,,12
1213,01020901705130,0.0,,13
1214,01020901705130,0.0,,14
1215,01020901705130,0.0,,15
1216,01020901705146,0.0,,1
1217,01020901705146,0.0,,2
1218,01020901705146,0.0,,3
1219,01020901705146,0.0,,4
1220,01020901705146,0.0,,5
1221,01020901705146,0.0,,6
1222,01020901705146,0.0,,7
1223,01020901705146,4.0,,8
1224,01020901705146,0.0,,9
1225,01020901705146,1.0,,10
1226,01020901705146,0.0,,11
1227,01020901705146,5.0,,12
1228,01020901705146,0.0,,13
1229,01020901705146,0.0,,14
1230,01020901705146,0.0,,15
1231,01020901705162,0.0,,1
1232,01020901705162,0.0,,2
1233,01020901705162,0.0,,3
1234,01020901705162,0.0,,4
1235,01020901705162,0.0,,5
1236,01020901705162,0.0,,6
1237,01020901705162,0.0,,7
1238,01020901705162,5.0,,8
1239,01020901705162,0.0,,9
1240,01020901705162,1.0,,10
1241,01020901705162,5.0,,11
1242,01020901705162,4.0,,12
1243,01020901705162,0.0,,13
1244,01020901705162,0.0,,14
1245,01020901705162,0.0,,15
1246,01020901705178,0.0,,1
1247,01020901705178,0.0,,2
1248,01020901705178,0.0,,3
1249,01020901705178,0.0,,4
1250,01020901705178,0.0,,5
1251,01020901705178,0.0,,6
1252,01020901705178,0.0,,7
1253,01020901705178,5.0,,8
1254,01020901705178,0.0,,9
1255,01020901705178,1.0,,10
1256,01020901705178,0.0,,11
1257,01020901705178,0.0,,12
1258,01020901705178,0.0,,13
1259,01020901705178,0.0,,14
1260,01020901705178,0.0,,15
1261,01021200418002,0.0,,1
1262,01021200418002,0.0,,2
1263,01021200418002,0.0,,3
1264,01021200418002,0.0,,4
1265,01021200418002,0.0,,5
1266,01021200418002,0.0,,6
1267,01021200418002,0.0,,7
1268,01021200418002,0.0,,8
1269,01021200418002,0.0,,9
1270,01021200418002,0.0,,10
1271,01021200418002,0.0,,11
1272,01021200418002,0.0,,12
1273,01021200418002,0.0,,13
1274,01021200418002,0.0,,14
1275,01021200418002,0.0,,15
1276,01021200418013,0.0,,1
1277,01021200418013,0.0,,2
1278,01021200418013,0.0,,3
1279,01021200418013,0.0,,4
1280,01021200418013,0.0,,5
1281,01021200418013,0.0,,6
1282,01021200418013,0.0,,7
1283,01021200418013,0.0,,8
1284,01021200418013,0.0,,9
1285,01021200418013,0.0,,10
1286,01021200418013,0.0,,11
1287,01021200418013,0.0,,12
1288,01021200418013,0.0,,13
1289,01021200418013,0.0,,14
1290,01021200418013,0.0,,15
1291,01021200418024,0.0,,1
1292,01021200418024,0.0,,2
1293,01021200418024,0.0,,3
1294,01021200418024,0.0,,4
1295,01021200418024,0.0,,5
1296,01021200418024,0.0,,6
1297,01021200418024,0.0,,7
1298,01021200418024,0.0,,8
1299,01021200418024,0.0,,9
1300,01021200418024,0.0,,10
1301,01021200418024,0.0,,11
1302,01021200418024,0.0,,12
1303,01021200418024,0.0,,13
1304,01021200418024,0.0,,14
1305,01021200418024,0.0,,15
1306,01021200418035,0.0,,1
1307,01021200418035,0.0,,2
1308,01021200418035,0.0,,3
1309,01021200418035,0.0,,4
1310,01021200418035,0.0,,5
1311,01021200418035,0.0,,6
1312,01021200418035,0.0,,7
1313,01021200418035,0.0,,8
1314,01021200418035,0.0,,9
1315,01021200418035,0.0,,10
1316,01021200418035,0.0,,11
1317,01021200418035,0.0,,12
1318,01021200418035,0.0,,13
1319,01021200418035,0.0,,14
1320,01021200418035,0.0,,15
1321,01021200418046,0.0,,1
1322,01021200418046,0.0,,2
1323,01021200418046,0.0,,3
1324,01021200418046,0.0,,4
1325,01021200418046,0.0,,5
1326,01021200418046,0.0,,6
1327,01021200418046,0.0,,7
1328,01021200418046,0.0,,8
1329,01021200418046,0.0,,9
1330,01021200418046,0.0,,10
1331,01021200418046,0.0,,11
1332,01021200418046,0.0,,12
1333,01021200418046,0.0,,13
1334,01021200418046,0.0,,14
1335,01021200418046,0.0,,15
1336,01021200418057,0.0,,1
1337,01021200418057,0.0,,2
1338,01021200418057,0.0,,3
1339,01021200418057,0.0,,4
1340,01021200418057,0.0,,5
1341,01021200418057,0.0,,6
1342,01021200418057,0.0,,7
1343,01021200418057,0.0,,8
1344,01021200418057,0.0,,9
1345,01021200418057,0.0,,10
1346,01021200418057,0.0,,11
1347,01021200418057,0.0,,12
1348,01021200418057,0.0,,13
1349,01021200418057,0.0,,14
1350,01021200418057,0.0,,15
1351,01021200418068,0.0,,1
1352,01021200418068,0.0,,2
1353,01021200418068,0.0,,3
1354,01021200418068,0.0,,4
1355,01021200418068,0.0,,5
1356,01021200418068,0.0,,6
1357,01021200418068,0.0,,7
1358,01021200418068,0.0,,8
1359,01021200418068,0.0,,9
1360,01021200418068,0.0,,10
1361,01021200418068,0.0,,11
1362,01021200418068,0.0,,12
1363,01021200418068,0.0,,13
1364,01021200418068,0.0,,14
1365,01021200418068,0.0,,15
1366,01021200418079,0.0,,1
1367,01021200418079,0.0,,2
1368,01021200418079,0.0,,3
1369,01021200418079,0.0,,4
1370,01021200418079,0.0,,5
1371,01021200418079,0.0,,6
1372,01021200418079,0.0,,7
1373,01021200418079,0.0,,8
1374,01021200418079,0.0,,9
1375,01021200418079,0.0,,10
1376,01021200418079,0.0,,11
1377,01021200418079,0.0,,12
1378,01021200418079,0.0,,13
1379,01021200418079,0.0,,14
1380,01021200418079,0.0,,15
1381,01021200418090,0.0,,1
1382,01021200418090,0.0,,2
1383,01021200418090,0.0,,3
1384,01021200418090,0.0,,4
1385,01021200418090,0.0,,5
1386,01021200418090,0.0,,6
1387,01021200418090,0.0,,7
1388,01021200418090,0.0,,8
1389,01021200418090,0.0,,9
1390,01021200418090,0.0,,10
1391,01021200418090,0.0,,11
1392,01021200418090,0.0,,12
1393,01021200418090,0.0,,13
1394,01021200418090,0.0,,14
1395,01021200418090,0.0,,15
1396,01021200418101,0.0,,1
1397,01021200418101,0.0,,2
1398,01021200418101,0.0,,3
1399,01021200418101,0.0,,4
1400,01021200418101,0.0,,5
1401,01021200418101,0.0,,6
1402,01021200418101,0.0,,7
1403,01021200418101,0.0,,8
1404,01021200418101,0.0,,9
1405,01021200418101,0.0,,10
1406,01021200418101,0.0,,11
1407,01021200418101,0.0,,12
1408,01021200418101,0.0,,13
1409,01021200418101,0.0,,14
1410,01021200418101,0.0,,15
1411,01021200418112,0.0,,1
1412,01021200418112,0.0,,2
1413,01021200418112,0.0,,3
1414,01021200418112,0.0,,4
1415,01021200418112,0.0,,5
1416,01021200418112,0.0,,6
1417,01021200418112,0.0,,7
1418,01021200418112,0.0,,8
1419,01021200418112,0.0,,9
1420,01021200418112,0.0,,10
1421,01021200418112,0.0,,11
1422,01021200418112,0.0,,12
1423,01021200418112,0.0,,13
1424,01021200418112,0.0,,14
1425,01021200418112,0.0,,15
1426,01021200418123,0.0,,1
1427,01021200418123,0.0,,2
1428,01021200418123,0.0,,3
1429,01021200418123,0.0,,4
1430,01021200418123,0.0,,5
1431,01021200418123,0.0,,6
1432,01021200418123,0.0,,7
1433,01021200418123,0.0,,8
1434,01021200418123,0.0,,9
1435,01021200418123,0.0,,10
1436,01021200418123,0.0,,11
1437,01021200418123,0.0,,12
1438,01021200418123,0.0,,13
1439,01021200418123,0.0,,14
1440,01021200418123,0.0,,15
1441,01030300103004,0.0,,1
1442,01030300103004,0.0,,2
1443,01030300103004,1.0,12.0,3
1444,01030300103004,0.0,,4
1445,01030300103004,0.0,,5
1446,01030300103004,0.0,,6
1447,01030300103004,0.0,,7
1448,01030300103004,0.0,,8
1449,01030300103004,0.0,,9
1450,01030300103004,0.0,,10
1451,01030300103004,0.0,,11
1452,01030300103004,0.0,,12
1453,01030300103004,0.0,,13
1454,01030300103004,0.0,,14
1455,01030300103004,0.0,,15
1456,01030300103017,0.0,,1
1457,01030300103017,0.0,,2
1458,01030300103017,0.0,,3
1459,01030300103017,0.0,,4
1460,01030300103017,0.0,,5
1461,01030300103017,0.0,,6
1462,01030300103017,0.0,,7
1463,01030300103017,0.0,,8
1464,01030300103017,0.0,,9
1465,01030300103017,0.0,,10
1466,01030300103017,0.0,,11
1467,01030300103017,0.0,,12
1468,01030300103017,0.0,,13
1469,01030300103017,0.0,,14
1470,01030300103017,0.0,,15
1471,01030300103030,0.0,,1
1472,01030300103030,0.0,,2
1473,01030300103030,0.0,,3
1474,01030300103030,0.0,,4
1475,01030300103030,0.0,,5
1476,01030300103030,0.0,,6
1477,01030300103030,0.0,,7
1478,01030300103030,0.0,,8
1479,01030300103030,0.0,,9
1480,01030300103030,0.0,,10
1481,01030300103030,0.0,,11
1482,01030300103030,0.0,,12
1483,01030300103030,0.0,,13
1484,01030300103030,0.0,,14
1485,01030300103030,0.0,,15
1486,01030300103043,0.0,,1
1487,01030300103043,0.0,,2
1488,01030300103043,0.0,,3
1489,01030300103043,0.0,,4
1490,01030300103043,0.0,,5
1491,01030300103043,0.0,,6
1492,01030300103043,0.0,,7
1493,01030300103043,0.0,,8
1494,01030300103043,0.0,,9
1495,01030300103043,0.0,,10
1496,01030300103043,0.0,,11
1497,01030300103043,0.0,,12
1498,01030300103043,0.0,,13
1499,01030300103043,0.0,,14
1500,01030300103043,0.0,,15
1501,01030300103056,0.0,,1
1502,01030300103056,0.0,,2
1503,01030300103056,0.0,,3
1504,01030300103056,0.0,,4
1505,01030300103056,0.0,,5
1506,01030300103056,0.0,,6
1507,01030300103056,0.0,,7
1508,01030300103056,0.0,,8
1509,01030300103056,0.0,,9
1510,01030300103056,0.0,,10
1511,01030300103056,0.0,,11
1512,01030300103056,0.0,,12
1513,01030300103056,0.0,,13
1514,01030300103056,0.0,,14
1515,01030300103056,0.0,,15
1516,01030300103069,0.0,,1
1517,01030300103069,0.0,,2
1518,01030300103069,0.0,,3
1519,01030300103069,0.0,,4
1520,01030300103069,0.0,,5
1521,01030300103069,0.0,,6
1522,01030300103069,0.0,,7
1523,01030300103069,0.0,,8
1524,01030300103069,0.0,,9
1525,01030300103069,0.0,,10
1526,01030300103069,0.0,,11
1527,01030300103069,0.0,,12
1528,01030300103069,0.0,,13
1529,01030300103069,0.0,,14
1530,01030300103069,0.0,,15
1531,01030300103082,0.0,,1
1532,01030300103082,0.0,,2
1533,01030300103082,1.0,12.0,3
1534,01030300103082,0.0,,4
1535,01030300103082,0.0,,5
1536,01030300103082,0.0,,6
1537,01030300103082,0.0,,7
1538,01030300103082,0.0,,8
1539,01030300103082,0.0,,9
1540,01030300103082,0.0,,10
1541,01030300103082,0.0,,11
1542,01030300103082,0.0,,12
1543,01030300103082,0.0,,13
1544,01030300103082,0.0,,14
1545,01030300103082,0.0,,15
1546,01030300103095,0.0,,1
1547,01030300103095,0.0,,2
1548,01030300103095,0.0,,3
1549,01030300103095,0.0,,4
1550,01030300103095,0.0,,5
1551,01030300103095,0.0,,6
1552,01030300103095,0.0,,7
1553,01030300103095,0.0,,8
1554,01030300103095,0.0,,9
1555,01030300103095,0.0,,10
1556,01030300103095,0.0,,11
1557,01030300103095,0.0,,12
1558,01030300103095,0.0,,13
1559,01030300103095,0.0,,14
1560,01030300103095,0.0,,15
1561,01030300103108,0.0,,1
1562,01030300103108,0.0,,2
1563,01030300103108,0.0,,3
1564,01030300103108,0.0,,4
1565,01030300103108,0.0,,5
1566,01030300103108,0.0,,6
1567,01030300103108,0.0,,7
1568,01030300103108,0.0,,8
1569,01030300103108,0.0,,9
1570,01030300103108,0.0,,10
1571,01030300103108,0.0,,11
1572,01030300103108,0.0,,12
1573,01030300103108,0.0,,13
1574,01030300103108,0.0,,14
1575,01030300103108,0.0,,15
1576,01030300103121,0.0,,1
1577,01030300103121,0.0,,2
1578,01030300103121,0.0,,3
1579,01030300103121,0.0,,4
1580,01030300103121,0.0,,5
1581,01030300103121,0.0,,6
1582,01030300103121,0.0,,7
1583,01030300103121,0.0,,8
1584,01030300103121,0.0,,9
1585,01030300103121,0.0,,10
1586,01030300103121,0.0,,11
1587,01030300103121,0.0,,12
1588,01030300103121,0.0,,13
1589,01030300103121,0.0,,14
1590,01030300103121,0.0,,15
1591,01030300103134,0.0,,1
1592,01030300103134,0.0,,2
1593,01030300103134,0.0,,3
1594,01030300103134,0.0,,4
1595,01030300103134,0.0,,5
1596,01030300103134,0.0,,6
1597,01030300103134,0.0,,7
1598,01030300103134,0.0,,8
1599,01030300103134,0.0,,9
1600,01030300103134,0.0,,10
1601,01030300103134,0.0,,11
1602,01030300103134,0.0,,12
1603,01030300103134,0.0,,13
1604,01030300103134,0.0,,14
1605,01030300103134,0.0,,15
1606,01030300103147,0.0,,1
1607,01030300103147,0.0,,2
1608,01030300103147,0.0,,3
1609,01030300103147,0.0,,4
1610,01030300103147,0.0,,5
1611,01030300103147,0.0,,6
1612,01030300103147,0.0,,7
1613,01030300103147,4.0,,8
1614,01030300103147,0.0,,9
1615,01030300103147,0.0,,10
1616,01030300103147,0.0,,11
1617,01030300103147,0.0,,12
1618,01030300103147,0.0,,13
1619,01030300103147,0.0,,14
1620,01030300103147,0.0,,15
1621,01030600403012,0.0,,1
1622,01030600403012,0.0,,2
1623,01030600403012,0.0,,3
1624,01030600403012,0.0,,4
1625,01030600403012,0.0,,5
1626,01030600403012,0.0,,6
1627,01030600403012,0.0,,7
1628,01030600403012,4.0,,8
1629,01030600403012,0.0,,9
1630,01030600403012,2.0,,10
1631,01030600403012,10.0,,11
1632,01030600403012,0.0,,12
1633,01030600403012,0.0,,13
1634,01030600403012,0.0,,14
1635,01030600403012,0.0,,15
1636,01030600403017,0.0,,1
1637,01030600403017,0.0,,2
1638,01030600403017,0.0,,3
1639,01030600403017,0.0,,4
1640,01030600403017,0.0,,5
1641,01030600403017,0.0,,6
1642,01030600403017,0.0,,7
1643,01030600403017,2.0,,8
1644,01030600403017,0.0,,9
1645,01030600403017,0.0,,10
1646,01030600403017,0.0,,11
1647,01030600403017,0.0,,12
1648,01030600403017,0.0,,13
1649,01030600403017,0.0,,14
1650,01030600403017,0.0,,15
1651,01030600403036,0.0,,1
1652,01030600403036,0.0,,2
1653,01030600403036,0.0,,3
1654,01030600403036,0.0,,4
1655,01030600403036,0.0,,5
1656,01030600403036,0.0,,6
1657,01030600403036,0.0,,7
1658,01030600403036,4.0,,8
1659,01030600403036,0.0,,9
1660,01030600403036,2.0,,10
1661,01030600403036,8.0,,11
1662,01030600403036,0.0,,12
1663,01030600403036,0.0,,13
1664,01030600403036,0.0,,14
1665,01030600403036,0.0,,15
1666,01030600403049,0.0,,1
1667,01030600403049,0.0,,2
1668,01030600403049,0.0,,3
1669,01030600403049,0.0,,4
1670,01030600403049,0.0,,5
1671,01030600403049,0.0,,6
1672,01030600403049,0.0,,7
1673,01030600403049,3.0,,8
1674,01030600403049,0.0,,9
1675,01030600403049,1.0,,10
1676,01030600403049,10.0,,11
1677,01030600403049,0.0,,12
1678,01030600403049,0.0,,13
1679,01030600403049,0.0,,14
1680,01030600403049,0.0,,15
