,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KE_a,KE_b,KE_73,KE_74,KE_75
1184,04291501302,4,29,15,13,2,2,2,5,2,,2.0,1.0,
1185,04291501302,4,29,15,13,2,2,2,6,2,,2.0,1.0,
1186,04291501302,4,29,15,13,2,2,2,7,2,,2.0,1.0,
1187,04291501302,4,29,15,13,2,2,2,8,2,,2.0,1.0,
1188,04291501302,4,29,15,13,2,2,2,9,2,,2.0,1.0,
1189,04291501302,4,29,15,13,2,2,2,10,2,,2.0,1.0,
1190,04291801901,4,29,18,19,1,2,1,1,2,,2.0,1.0,
1191,04291801901,4,29,18,19,1,2,1,2,2,,2.0,1.0,
1192,04291801901,4,29,18,19,1,2,1,3,2,,2.0,1.0,
1193,04291801901,4,29,18,19,1,2,1,4,2,,2.0,1.0,
1194,04291801901,4,29,18,19,1,2,1,5,2,,2.0,1.0,
1195,04291801901,4,29,18,19,1,2,1,6,2,,2.0,1.0,
1196,04291801901,4,29,18,19,1,2,1,7,2,,2.0,1.0,
1197,04291801901,4,29,18,19,1,2,1,8,2,,2.0,1.0,
1198,04291801901,4,29,18,19,1,2,1,9,2,,2.0,1.0,
1199,04291801901,4,29,18,19,1,2,1,10,2,,2.0,1.0,
1200,04292500402,4,29,25,4,2,1,4,1,1,14.0,,,1.0
1201,04292500402,4,29,25,4,2,1,4,2,2,,2.0,1.0,
1202,04292500402,4,29,25,4,2,1,4,3,1,1.0,,,1.0
1203,04292500402,4,29,25,4,2,1,4,4,2,,2.0,1.0,
1204,04292500402,4,29,25,4,2,1,4,5,2,,2.0,1.0,
1205,04292500402,4,29,25,4,2,1,4,6,2,,2.0,1.0,
1206,04292500402,4,29,25,4,2,1,4,7,1,2.0,,,1.0
1207,04292500402,4,29,25,4,2,1,4,8,2,,2.0,1.0,
1208,04292500402,4,29,25,4,2,1,4,9,2,,2.0,1.0,
1209,04292500402,4,29,25,4,2,1,4,10,2,,2.0,1.0,
1210,04300800105,4,30,8,1,5,2,5,1,1,1.0,,,1.0
1211,04300800105,4,30,8,1,5,2,5,2,1,1.0,,,1.0
1212,04300800105,4,30,8,1,5,2,5,3,1,1.0,,,1.0
1213,04300800105,4,30,8,1,5,2,5,4,2,,2.0,1.0,
1214,04300800105,4,30,8,1,5,2,5,5,2,,2.0,1.0,
1215,04300800105,4,30,8,1,5,2,5,6,2,,2.0,1.0,
1216,04300800105,4,30,8,1,5,2,5,7,2,,2.0,1.0,
1217,04300800105,4,30,8,1,5,2,5,8,2,,2.0,1.0,
1218,04300800105,4,30,8,1,5,2,5,9,2,,2.0,1.0,
1219,04300800105,4,30,8,1,5,2,5,10,2,,2.0,1.0,
1220,04301301004,4,30,13,10,4,2,4,1,2,,1.0,1.0,
1221,04301301004,4,30,13,10,4,2,4,2,2,,2.0,1.0,
1222,04301301004,4,30,13,10,4,2,4,3,2,,2.0,1.0,
1223,04301301004,4,30,13,10,4,2,4,4,2,,2.0,1.0,
1224,04301301004,4,30,13,10,4,2,4,5,2,,2.0,1.0,
1225,04301301004,4,30,13,10,4,2,4,6,2,,2.0,1.0,
1226,04301301004,4,30,13,10,4,2,4,7,2,,2.0,1.0,
1227,04301301004,4,30,13,10,4,2,4,8,2,,2.0,1.0,
1228,04301301004,4,30,13,10,4,2,4,9,2,,2.0,1.0,
1229,04301301004,4,30,13,10,4,2,4,10,2,,2.0,1.0,
1230,04311103311,4,31,11,33,11,2,10,1,1,1.0,,,2.0
1231,04311103311,4,31,11,33,11,2,10,2,2,,1.0,3.0,
1232,04311103311,4,31,11,33,11,2,10,3,2,,2.0,4.0,
1233,04311103311,4,31,11,33,11,2,10,4,2,,2.0,1.0,
1234,04311103311,4,31,11,33,11,2,10,5,2,,2.0,1.0,
1235,04311103311,4,31,11,33,11,2,10,6,2,,1.0,1.0,
1236,04311103311,4,31,11,33,11,2,10,7,2,,2.0,1.0,
1237,04311103311,4,31,11,33,11,2,10,8,2,,2.0,2.0,
1238,04311103311,4,31,11,33,11,2,10,9,2,,2.0,2.0,
1239,04311103311,4,31,11,33,11,2,10,10,2,,2.0,1.0,
1240,04311200105,4,31,12,1,5,1,10,1,1,5.0,,,1.0
1241,04311200105,4,31,12,1,5,1,10,2,2,,1.0,4.0,
1242,04311200105,4,31,12,1,5,1,10,3,1,3.0,,,1.0
1243,04311200105,4,31,12,1,5,1,10,4,2,,1.0,4.0,
1244,04311200105,4,31,12,1,5,1,10,5,2,,2.0,4.0,
1245,04311200105,4,31,12,1,5,1,10,6,2,,2.0,1.0,
1246,04311200105,4,31,12,1,5,1,10,7,2,,1.0,3.0,
1247,04311200105,4,31,12,1,5,1,10,8,2,,1.0,1.0,
1248,04311200105,4,31,12,1,5,1,10,9,2,,2.0,1.0,
1249,04311200105,4,31,12,1,5,1,10,10,2,,2.0,4.0,
1250,04320400608,4,32,4,6,8,2,3,1,2,,2.0,1.0,
1251,04320400608,4,32,4,6,8,2,3,2,2,,2.0,1.0,
1252,04320400608,4,32,4,6,8,2,3,3,2,,2.0,1.0,
1253,04320400608,4,32,4,6,8,2,3,4,2,,2.0,1.0,
1254,04320400608,4,32,4,6,8,2,3,5,2,,2.0,1.0,
1255,04320400608,4,32,4,6,8,2,3,6,2,,2.0,1.0,
1256,04320400608,4,32,4,6,8,2,3,7,2,,2.0,1.0,
1257,04320400608,4,32,4,6,8,2,3,8,2,,2.0,1.0,
1258,04320400608,4,32,4,6,8,2,3,9,2,,2.0,1.0,
1259,04320400608,4,32,4,6,8,2,3,10,2,,2.0,1.0,
1260,04320501610,4,32,5,16,10,2,10,1,2,,2.0,1.0,
1261,04320501610,4,32,5,16,10,2,10,2,2,,2.0,1.0,
1262,04320501610,4,32,5,16,10,2,10,3,2,,1.0,2.0,
1263,04320501610,4,32,5,16,10,2,10,4,2,,2.0,1.0,
1264,04320501610,4,32,5,16,10,2,10,5,2,,2.0,2.0,
1265,04320501610,4,32,5,16,10,2,10,6,2,,2.0,2.0,
1266,04320501610,4,32,5,16,10,2,10,7,2,,2.0,2.0,
1267,04320501610,4,32,5,16,10,2,10,8,2,,2.0,2.0,
1268,04320501610,4,32,5,16,10,2,10,9,2,,2.0,3.0,
1269,04320501610,4,32,5,16,10,2,10,10,2,,2.0,2.0,
1270,04320600302,4,32,6,3,2,2,2,1,2,,2.0,1.0,
1271,04320600302,4,32,6,3,2,2,2,2,2,,2.0,1.0,
1272,04320600302,4,32,6,3,2,2,2,3,2,,2.0,1.0,
1273,04320600302,4,32,6,3,2,2,2,4,2,,2.0,1.0,
1274,04320600302,4,32,6,3,2,2,2,5,2,,2.0,1.0,
1275,04320600302,4,32,6,3,2,2,2,6,2,,2.0,1.0,
1276,04320600302,4,32,6,3,2,2,2,7,2,,2.0,1.0,
1277,04320600302,4,32,6,3,2,2,2,8,2,,2.0,1.0,
1278,04320600302,4,32,6,3,2,2,2,9,2,,2.0,1.0,
1279,04320600302,4,32,6,3,2,2,2,10,2,,2.0,1.0,
1280,04321200208,4,32,12,2,8,1,2,1,1,2.0,,,1.0
1281,04321200208,4,32,12,2,8,1,2,2,2,,1.0,1.0,
1282,04321200208,4,32,12,2,8,1,2,3,1,3.0,,,1.0
1283,04321200208,4,32,12,2,8,1,2,4,2,,1.0,1.0,
1284,04321200208,4,32,12,2,8,1,2,5,2,,2.0,1.0,
1285,04321200208,4,32,12,2,8,1,2,6,2,,2.0,1.0,
1286,04321200208,4,32,12,2,8,1,2,7,2,,2.0,1.0,
1287,04321200208,4,32,12,2,8,1,2,8,2,,2.0,1.0,
1288,04321200208,4,32,12,2,8,1,2,9,2,,2.0,1.0,
1289,04321200208,4,32,12,2,8,1,2,10,2,,2.0,1.0,
1290,04321600405,4,32,16,4,5,2,5,1,2,,2.0,1.0,
1291,04321600405,4,32,16,4,5,2,5,2,2,,2.0,1.0,
1292,04321600405,4,32,16,4,5,2,5,3,2,,2.0,1.0,
1293,04321600405,4,32,16,4,5,2,5,4,2,,2.0,1.0,
1294,04321600405,4,32,16,4,5,2,5,5,2,,2.0,1.0,
1295,04321600405,4,32,16,4,5,2,5,6,2,,2.0,1.0,
1296,04321600405,4,32,16,4,5,2,5,7,2,,2.0,1.0,
1297,04321600405,4,32,16,4,5,2,5,8,2,,2.0,1.0,
1298,04321600405,4,32,16,4,5,2,5,9,2,,2.0,1.0,
1299,04321600405,4,32,16,4,5,2,5,10,2,,2.0,1.0,
1300,04330600803,4,33,6,8,3,2,6,1,2,,1.0,1.0,
1301,04330600803,4,33,6,8,3,2,6,2,2,,2.0,1.0,
1302,04330600803,4,33,6,8,3,2,6,3,2,,1.0,1.0,
1303,04330600803,4,33,6,8,3,2,6,4,2,,1.0,1.0,
1304,04330600803,4,33,6,8,3,2,6,5,2,,1.0,1.0,
1305,04330600803,4,33,6,8,3,2,6,6,2,,1.0,1.0,
1306,04330600803,4,33,6,8,3,2,6,7,2,,2.0,1.0,
1307,04330600803,4,33,6,8,3,2,6,8,2,,2.0,1.0,
1308,04330600803,4,33,6,8,3,2,6,9,2,,1.0,1.0,
1309,04330600803,4,33,6,8,3,2,6,10,2,,1.0,1.0,
1310,04330801809,4,33,8,18,9,2,7,1,2,,2.0,1.0,
1311,04330801809,4,33,8,18,9,2,7,2,2,,2.0,1.0,
1312,04330801809,4,33,8,18,9,2,7,3,2,,2.0,1.0,
1313,04330801809,4,33,8,18,9,2,7,4,2,,2.0,1.0,
1314,04330801809,4,33,8,18,9,2,7,5,2,,2.0,1.0,
1315,04330801809,4,33,8,18,9,2,7,6,2,,2.0,1.0,
1316,04330801809,4,33,8,18,9,2,7,7,2,,2.0,1.0,
1317,04330801809,4,33,8,18,9,2,7,8,2,,2.0,1.0,
1318,04330801809,4,33,8,18,9,2,7,9,2,,2.0,1.0,
1319,04330801809,4,33,8,18,9,2,7,10,2,,2.0,1.0,
1320,04340900114,4,34,9,1,14,1,2,1,1,20.0,,,1.0
1321,04340900114,4,34,9,1,14,1,2,2,1,24.0,,,1.0
1322,04340900114,4,34,9,1,14,1,2,3,1,53.0,,,1.0
1323,04340900114,4,34,9,1,14,1,2,4,1,1.0,,,1.0
1324,04340900114,4,34,9,1,14,1,2,5,1,2.0,,,1.0
1325,04340900114,4,34,9,1,14,1,2,6,1,1.0,,,1.0
1326,04340900114,4,34,9,1,14,1,2,7,1,2.0,,,1.0
1327,04340900114,4,34,9,1,14,1,2,8,2,,2.0,1.0,
1328,04340900114,4,34,9,1,14,1,2,9,2,,2.0,1.0,
1329,04340900114,4,34,9,1,14,1,2,10,2,,2.0,1.0,
1330,04360100202,4,36,1,2,2,1,8,1,1,7.0,,,1.0
1331,04360100202,4,36,1,2,2,1,8,2,1,1.0,,,1.0
1332,04360100202,4,36,1,2,2,1,8,3,1,12.0,,,1.0
1333,04360100202,4,36,1,2,2,1,8,4,2,,2.0,1.0,
1334,04360100202,4,36,1,2,2,1,8,5,2,,2.0,1.0,
1335,04360100202,4,36,1,2,2,1,8,6,2,,2.0,1.0,
1336,04360100202,4,36,1,2,2,1,8,7,2,,2.0,1.0,
1337,04360100202,4,36,1,2,2,1,8,8,2,,2.0,1.0,
1338,04360100202,4,36,1,2,2,1,8,9,2,,2.0,1.0,
1339,04360100202,4,36,1,2,2,1,8,10,2,,1.0,1.0,
1340,04360101005,4,36,1,10,5,1,5,1,1,30.0,,,1.0
1341,04360101005,4,36,1,10,5,1,5,1,1,7.0,,,1.0
1342,04360101005,4,36,1,10,5,1,5,2,2,,2.0,1.0,
1343,04360101005,4,36,1,10,5,1,5,2,2,,2.0,1.0,
1344,04360101005,4,36,1,10,5,1,5,3,1,1.0,,,1.0
1345,04360101005,4,36,1,10,5,1,5,3,2,,2.0,1.0,
1346,04360101005,4,36,1,10,5,1,5,4,2,,2.0,1.0,
1347,04360101005,4,36,1,10,5,1,5,4,2,,2.0,1.0,
1348,04360101005,4,36,1,10,5,1,5,5,2,,2.0,1.0,
1349,04360101005,4,36,1,10,5,1,5,5,2,,2.0,1.0,
1350,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
1351,04360101005,4,36,1,10,5,1,5,6,2,,2.0,1.0,
1352,04360101005,4,36,1,10,5,1,5,7,2,,2.0,1.0,
1353,04360101005,4,36,1,10,5,1,5,7,2,,2.0,1.0,
1354,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
1355,04360101005,4,36,1,10,5,1,5,8,2,,2.0,1.0,
1356,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
1357,04360101005,4,36,1,10,5,1,5,9,2,,2.0,1.0,
1358,04360101005,4,36,1,10,5,1,5,10,2,,2.0,1.0,
1359,04360101005,4,36,1,10,5,1,5,10,2,,2.0,1.0,
1360,04360101402,4,36,1,14,2,1,4,1,1,26.0,,,1.0
1361,04360101402,4,36,1,14,2,1,4,2,1,1.0,,,1.0
1362,04360101402,4,36,1,14,2,1,4,3,1,7.0,,,1.0
1363,04360101402,4,36,1,14,2,1,4,4,2,,1.0,1.0,
1364,04360101402,4,36,1,14,2,1,4,5,2,,2.0,1.0,
1365,04360101402,4,36,1,14,2,1,4,6,2,,2.0,1.0,
1366,04360101402,4,36,1,14,2,1,4,7,2,,2.0,1.0,
1367,04360101402,4,36,1,14,2,1,4,8,2,,2.0,1.0,
1368,04360101402,4,36,1,14,2,1,4,9,2,,2.0,1.0,
1369,04360101402,4,36,1,14,2,1,4,10,2,,2.0,1.0,
1370,04381000108,4,38,10,1,8,1,1,1,1,5.0,,,1.0
1371,04381000108,4,38,10,1,8,1,1,2,1,1.0,,,1.0
1372,04381000108,4,38,10,1,8,1,1,3,1,28.0,,,2.0
1373,04381000108,4,38,10,1,8,1,1,4,2,,1.0,1.0,
1374,04381000108,4,38,10,1,8,1,1,5,2,,2.0,1.0,
1375,04381000108,4,38,10,1,8,1,1,6,2,,2.0,1.0,
1376,04381000108,4,38,10,1,8,1,1,7,2,,2.0,1.0,
1377,04381000108,4,38,10,1,8,1,1,8,2,,2.0,1.0,
1378,04381000108,4,38,10,1,8,1,1,9,2,,2.0,1.0,
1379,04381000108,4,38,10,1,8,1,1,10,2,,2.0,1.0,
1380,04381001704,4,38,10,17,4,2,4,1,2,,2.0,1.0,
1381,04381001704,4,38,10,17,4,2,4,2,2,,2.0,1.0,
1382,04381001704,4,38,10,17,4,2,4,3,2,,2.0,1.0,
1383,04381001704,4,38,10,17,4,2,4,4,2,,2.0,1.0,
1384,04381001704,4,38,10,17,4,2,4,5,2,,2.0,1.0,
1385,04381001704,4,38,10,17,4,2,4,6,2,,2.0,1.0,
1386,04381001704,4,38,10,17,4,2,4,7,2,,2.0,1.0,
1387,04381001704,4,38,10,17,4,2,4,8,2,,2.0,1.0,
1388,04381001704,4,38,10,17,4,2,4,9,2,,2.0,1.0,
1389,04381001704,4,38,10,17,4,2,4,10,2,,2.0,1.0,
1390,04381100516,4,38,11,5,16,1,16,1,2,,1.0,3.0,
1391,04381100516,4,38,11,5,16,1,16,2,2,,1.0,3.0,
1392,04381100516,4,38,11,5,16,1,16,3,2,,1.0,3.0,
1393,04381100516,4,38,11,5,16,1,16,4,2,,1.0,3.0,
1394,04381100516,4,38,11,5,16,1,16,5,2,,1.0,3.0,
1395,04381100516,4,38,11,5,16,1,16,6,2,,1.0,3.0,
1396,04381100516,4,38,11,5,16,1,16,7,2,,1.0,3.0,
1397,04381100516,4,38,11,5,16,1,16,8,2,,2.0,1.0,
1398,04381100516,4,38,11,5,16,1,16,9,2,,2.0,3.0,
1399,04381100516,4,38,11,5,16,1,16,10,2,,1.0,1.0,
1400,04381100606,4,38,11,6,6,1,6,1,1,12.0,,,1.0
1401,04381100606,4,38,11,6,6,1,6,2,1,1.0,,,1.0
1402,04381100606,4,38,11,6,6,1,6,3,1,2.0,,,1.0
1403,04381100606,4,38,11,6,6,1,6,4,2,,2.0,1.0,
1404,04381100606,4,38,11,6,6,1,6,5,2,,2.0,1.0,
1405,04381100606,4,38,11,6,6,1,6,6,2,,2.0,1.0,
1406,04381100606,4,38,11,6,6,1,6,7,1,1.0,,,1.0
1407,04381100606,4,38,11,6,6,1,6,8,2,,2.0,1.0,
1408,04381100606,4,38,11,6,6,1,6,9,2,,2.0,1.0,
1409,04381100606,4,38,11,6,6,1,6,10,2,,2.0,1.0,
1410,04390300402,4,39,3,4,2,2,1,1,2,,2.0,1.0,
1411,04390300402,4,39,3,4,2,2,1,2,2,,2.0,1.0,
1412,04390300402,4,39,3,4,2,2,1,3,2,,2.0,1.0,
1413,04390300402,4,39,3,4,2,2,1,4,2,,2.0,1.0,
1414,04390300402,4,39,3,4,2,2,1,5,2,,2.0,1.0,
1415,04390300402,4,39,3,4,2,2,1,6,2,,2.0,1.0,
1416,04390300402,4,39,3,4,2,2,1,7,2,,2.0,1.0,
1417,04390300402,4,39,3,4,2,2,1,8,2,,2.0,1.0,
1418,04390300402,4,39,3,4,2,2,1,9,2,,2.0,1.0,
1419,04390300402,4,39,3,4,2,2,1,10,2,,2.0,1.0,
1420,04390300601,4,39,3,6,1,2,1,1,2,,2.0,1.0,
1421,04390300601,4,39,3,6,1,2,1,2,2,,2.0,1.0,
1422,04390300601,4,39,3,6,1,2,1,3,2,,2.0,1.0,
1423,04390300601,4,39,3,6,1,2,1,4,2,,2.0,1.0,
1424,04390300601,4,39,3,6,1,2,1,5,2,,2.0,1.0,
1425,04390300601,4,39,3,6,1,2,1,6,2,,2.0,1.0,
1426,04390300601,4,39,3,6,1,2,1,7,1,1.0,,,1.0
1427,04390300601,4,39,3,6,1,2,1,8,2,,2.0,1.0,
1428,04390300601,4,39,3,6,1,2,1,9,2,,2.0,1.0,
1429,04390300601,4,39,3,6,1,2,1,10,2,,2.0,1.0,
1430,04390302201,4,39,3,22,1,2,1,1,2,,2.0,1.0,
1431,04390302201,4,39,3,22,1,2,1,2,2,,2.0,1.0,
1432,04390302201,4,39,3,22,1,2,1,3,2,,2.0,3.0,
1433,04390302201,4,39,3,22,1,2,1,4,2,,2.0,1.0,
1434,04390302201,4,39,3,22,1,2,1,5,2,,2.0,1.0,
1435,04390302201,4,39,3,22,1,2,1,6,2,,2.0,1.0,
1436,04390302201,4,39,3,22,1,2,1,7,2,,2.0,1.0,
1437,04390302201,4,39,3,22,1,2,1,8,2,,2.0,1.0,
1438,04390302201,4,39,3,22,1,2,1,9,2,,2.0,1.0,
1439,04390302201,4,39,3,22,1,2,1,10,2,,2.0,1.0,
1440,04391000302,4,39,10,3,2,2,1,1,2,,2.0,1.0,
1441,04391000302,4,39,10,3,2,2,1,2,2,,2.0,1.0,
1442,04391000302,4,39,10,3,2,2,1,3,2,,1.0,3.0,
1443,04391000302,4,39,10,3,2,2,1,4,2,,2.0,1.0,
1444,04391000302,4,39,10,3,2,2,1,5,2,,2.0,1.0,
1445,04391000302,4,39,10,3,2,2,1,6,2,,2.0,1.0,
1446,04391000302,4,39,10,3,2,2,1,7,2,,1.0,3.0,
1447,04391000302,4,39,10,3,2,2,1,8,2,,2.0,1.0,
1448,04391000302,4,39,10,3,2,2,1,9,2,,2.0,1.0,
1449,04391000302,4,39,10,3,2,2,1,10,2,,2.0,1.0,
1450,05400100401,5,40,1,4,1,2,6,1,2,,2.0,1.0,
1451,05400100401,5,40,1,4,1,2,6,2,2,,2.0,5.0,
1452,05400100401,5,40,1,4,1,2,6,3,2,,2.0,5.0,
1453,05400100401,5,40,1,4,1,2,6,4,2,,2.0,5.0,
1454,05400100401,5,40,1,4,1,2,6,5,2,,2.0,5.0,
1455,05400100401,5,40,1,4,1,2,6,6,2,,2.0,5.0,
1456,05400100401,5,40,1,4,1,2,6,7,2,,2.0,5.0,
1457,05400100401,5,40,1,4,1,2,6,8,2,,2.0,5.0,
1458,05400100401,5,40,1,4,1,2,6,9,2,,2.0,5.0,
1459,05400100401,5,40,1,4,1,2,6,10,2,,2.0,3.0,
1460,05400101101,5,40,1,11,1,2,8,1,2,,1.0,3.0,
1461,05400101101,5,40,1,11,1,2,8,2,2,,1.0,3.0,
1462,05400101101,5,40,1,11,1,2,8,3,2,,1.0,3.0,
1463,05400101101,5,40,1,11,1,2,8,4,2,,1.0,3.0,
1464,05400101101,5,40,1,11,1,2,8,5,2,,2.0,3.0,
1465,05400101101,5,40,1,11,1,2,8,6,2,,2.0,3.0,
1466,05400101101,5,40,1,11,1,2,8,7,2,,2.0,3.0,
1467,05400101101,5,40,1,11,1,2,8,8,2,,1.0,3.0,
1468,05400101101,5,40,1,11,1,2,8,9,2,,2.0,3.0,
1469,05400101101,5,40,1,11,1,2,8,10,2,,2.0,1.0,
1470,05400101201,5,40,1,12,1,2,7,1,2,,1.0,5.0,
1471,05400101201,5,40,1,12,1,2,7,2,2,,1.0,5.0,
1472,05400101201,5,40,1,12,1,2,7,3,2,,1.0,5.0,
1473,05400101201,5,40,1,12,1,2,7,4,2,,1.0,1.0,
1474,05400101201,5,40,1,12,1,2,7,5,2,,2.0,1.0,
1475,05400101201,5,40,1,12,1,2,7,6,2,,1.0,1.0,
1476,05400101201,5,40,1,12,1,2,7,7,2,,1.0,1.0,
1477,05400101201,5,40,1,12,1,2,7,8,2,,2.0,5.0,
1478,05400101201,5,40,1,12,1,2,7,9,2,,2.0,1.0,
1479,05400101201,5,40,1,12,1,2,7,10,2,,2.0,1.0,
1480,05400300103,5,40,3,1,3,1,3,1,2,,1.0,5.0,
1481,05400300103,5,40,3,1,3,1,3,2,2,,2.0,1.0,
1482,05400300103,5,40,3,1,3,1,3,3,2,,1.0,5.0,
1483,05400300103,5,40,3,1,3,1,3,4,2,,1.0,5.0,
1484,05400300103,5,40,3,1,3,1,3,5,2,,2.0,5.0,
1485,05400300103,5,40,3,1,3,1,3,6,2,,2.0,3.0,
1486,05400300103,5,40,3,1,3,1,3,7,2,,2.0,3.0,
1487,05400300103,5,40,3,1,3,1,3,8,2,,2.0,3.0,
1488,05400300103,5,40,3,1,3,1,3,9,2,,2.0,3.0,
1489,05400300103,5,40,3,1,3,1,3,10,2,,2.0,1.0,
1490,05400301101,5,40,3,11,1,2,1,1,2,,1.0,3.0,
1491,05400301101,5,40,3,11,1,2,1,2,2,,1.0,3.0,
1492,05400301101,5,40,3,11,1,2,1,3,2,,1.0,3.0,
1493,05400301101,5,40,3,11,1,2,1,4,2,,1.0,3.0,
1494,05400301101,5,40,3,11,1,2,1,5,2,,1.0,3.0,
1495,05400301101,5,40,3,11,1,2,1,6,2,,1.0,3.0,
1496,05400301101,5,40,3,11,1,2,1,7,2,,1.0,3.0,
1497,05400301101,5,40,3,11,1,2,1,8,2,,2.0,1.0,
1498,05400301101,5,40,3,11,1,2,1,9,2,,1.0,3.0,
1499,05400301101,5,40,3,11,1,2,1,10,2,,1.0,1.0,
1500,05400401501,5,40,4,15,1,2,2,1,2,,1.0,3.0,
1501,05400401501,5,40,4,15,1,2,2,2,2,,1.0,3.0,
1502,05400401501,5,40,4,15,1,2,2,3,2,,1.0,3.0,
1503,05400401501,5,40,4,15,1,2,2,4,2,,2.0,3.0,
1504,05400401501,5,40,4,15,1,2,2,5,2,,1.0,3.0,
1505,05400401501,5,40,4,15,1,2,2,6,2,,1.0,3.0,
1506,05400401501,5,40,4,15,1,2,2,7,2,,1.0,3.0,
1507,05400401501,5,40,4,15,1,2,2,8,2,,2.0,1.0,
1508,05400401501,5,40,4,15,1,2,2,9,2,,2.0,1.0,
1509,05400401501,5,40,4,15,1,2,2,10,2,,1.0,1.0,
1510,05410415801,5,41,4,158,1,2,1,1,2,,1.0,3.0,
1511,05410415801,5,41,4,158,1,2,1,2,2,,2.0,3.0,
1512,05410415801,5,41,4,158,1,2,1,3,2,,1.0,3.0,
1513,05410415801,5,41,4,158,1,2,1,4,2,,1.0,3.0,
1514,05410415801,5,41,4,158,1,2,1,5,2,,2.0,3.0,
1515,05410415801,5,41,4,158,1,2,1,6,2,,2.0,3.0,
1516,05410415801,5,41,4,158,1,2,1,7,2,,2.0,3.0,
1517,05410415801,5,41,4,158,1,2,1,8,2,,1.0,2.0,
1518,05410415801,5,41,4,158,1,2,1,9,2,,2.0,3.0,
1519,05410415801,5,41,4,158,1,2,1,10,2,,2.0,1.0,
1520,05410603406,5,41,6,34,6,2,4,1,2,,2.0,1.0,
1521,05410603406,5,41,6,34,6,2,4,2,2,,2.0,1.0,
1522,05410603406,5,41,6,34,6,2,4,3,2,,2.0,1.0,
1523,05410603406,5,41,6,34,6,2,4,4,2,,2.0,1.0,
1524,05410603406,5,41,6,34,6,2,4,5,2,,2.0,1.0,
1525,05410603406,5,41,6,34,6,2,4,6,2,,2.0,1.0,
1526,05410603406,5,41,6,34,6,2,4,7,2,,2.0,1.0,
1527,05410603406,5,41,6,34,6,2,4,8,2,,2.0,1.0,
1528,05410603406,5,41,6,34,6,2,4,9,2,,2.0,5.0,
1529,05410603406,5,41,6,34,6,2,4,10,2,,2.0,1.0,
1530,05410700901,5,41,7,9,1,2,2,1,2,,2.0,5.0,
1531,05410700901,5,41,7,9,1,2,2,2,2,,2.0,5.0,
1532,05410700901,5,41,7,9,1,2,2,3,2,,2.0,5.0,
1533,05410700901,5,41,7,9,1,2,2,4,2,,2.0,5.0,
1534,05410700901,5,41,7,9,1,2,2,5,2,,2.0,5.0,
1535,05410700901,5,41,7,9,1,2,2,6,2,,2.0,5.0,
1536,05410700901,5,41,7,9,1,2,2,7,2,,2.0,5.0,
1537,05410700901,5,41,7,9,1,2,2,8,2,,2.0,5.0,
1538,05410700901,5,41,7,9,1,2,2,9,2,,2.0,5.0,
1539,05410700901,5,41,7,9,1,2,2,10,2,,2.0,2.0,
1540,05420299912,5,42,2,999,12,1,5,1,1,4.0,,,1.0
1541,05420299912,5,42,2,999,12,1,5,2,2,,2.0,4.0,
1542,05420299912,5,42,2,999,12,1,5,3,1,5.0,,,1.0
1543,05420299912,5,42,2,999,12,1,5,4,2,,2.0,4.0,
1544,05420299912,5,42,2,999,12,1,5,5,2,,2.0,2.0,
1545,05420299912,5,42,2,999,12,1,5,6,1,3.0,,,1.0
1546,05420299912,5,42,2,999,12,1,5,7,2,,1.0,1.0,
1547,05420299912,5,42,2,999,12,1,5,8,2,,2.0,1.0,
1548,05420299912,5,42,2,999,12,1,5,9,2,,2.0,1.0,
1549,05420299912,5,42,2,999,12,1,5,10,2,,2.0,1.0,
1550,06460301303,6,46,3,13,3,2,13,1,2,,2.0,1.0,
1551,06460301303,6,46,3,13,3,2,13,2,2,,2.0,1.0,
1552,06460301303,6,46,3,13,3,2,13,3,2,,2.0,1.0,
1553,06460301303,6,46,3,13,3,2,13,4,2,,2.0,1.0,
1554,06460301303,6,46,3,13,3,2,13,5,2,,2.0,1.0,
1555,06460301303,6,46,3,13,3,2,13,6,2,,2.0,1.0,
1556,06460301303,6,46,3,13,3,2,13,7,2,,2.0,1.0,
1557,06460301303,6,46,3,13,3,2,13,8,2,,2.0,1.0,
1558,06460301303,6,46,3,13,3,2,13,9,2,,2.0,1.0,
1559,06460301303,6,46,3,13,3,2,13,10,2,,2.0,1.0,
1560,06460500108,6,46,5,1,8,1,5,1,1,2.0,,,1.0
1561,06460500108,6,46,5,1,8,1,5,2,2,,1.0,1.0,
1562,06460500108,6,46,5,1,8,1,5,3,2,,1.0,1.0,
1563,06460500108,6,46,5,1,8,1,5,4,2,,1.0,1.0,
1564,06460500108,6,46,5,1,8,1,5,5,2,,2.0,1.0,
1565,06460500108,6,46,5,1,8,1,5,6,2,,2.0,1.0,
1566,06460500108,6,46,5,1,8,1,5,7,2,,2.0,2.0,
1567,06460500108,6,46,5,1,8,1,5,8,2,,2.0,1.0,
1568,06460500108,6,46,5,1,8,1,5,9,2,,2.0,2.0,
1569,06460500108,6,46,5,1,8,1,5,10,2,,2.0,2.0,
1570,06460701104,6,46,7,11,4,2,12,1,2,,2.0,1.0,
