,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Facility,K4,K5,K6,K7,K10,K11,K12,K13,K15,K16_am,K17_pm,K18,K19,K20,K21,K22,K23,K24,K25,K26_hour,K26_minute,K27,K28,K29,K30,K31,K32_c,K32_u,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,K55,K56,K57
0,07500601802,7,50,6,18,2,2,1,4,2,1,555.0,1.0,555,0,0.0,,,,,2,555.0,,0.0,2,888.0,,,,,,2,555.0,555.0,,,,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
1,04311200105,4,31,12,1,5,1,10,4,1,2,6.0,20.0,10,0,100.0,,,,,1,,1.0,18.0,2,2.0,1.0,60.0,3.0,0.0,2.0,2,3.0,3.0,50.0,1.0,1.0,2.0,,,,,,,,,,,,2,2,3,1,4.0,1.0,1,1,5.0,1.0,2.0,2.0,1.0
2,06470300204,6,47,3,2,4,1,1,4,1,2,6.0,45.0,10,0,30.0,,,,,2,2.0,,9.0,2,3.0,1.0,5.0,4.0,0.0,3.0,2,1.0,4.0,-888.0,-888.0,1.0,1.0,,,,,,,,,,,,1,2,3,2,,2.0,2,2,,,,,
3,06460500108,6,46,5,1,8,1,5,2,1,3,3.0,5.0,7,20,25.0,,,         2,,1,,3.0,13.0,2,2.0,2.0,,,,,2,2.0,3.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,1,2,3,1,3.0,2.0,2,2,,,,,
4,07501400105,7,50,14,1,5,1,1,3,1,3,7.0,12.0,14,17,6.0,,,,,1,,1.0,20.0,2,1.0,1.0,60.0,2.0,25.0,1.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
5,01030600403,1,3,6,4,3,2,10,2,2,5,3.0,2.0,9,3,2.0,,,,,1,,1.0,24.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,1,4.0,7.0,2,2,,,,,
6,07511100128,7,51,11,1,28,1,1,2,2,5,3.0,5.0,7,25,45.0,,,,,1,,1.0,15.0,1,,1.0,22.0,1.0,15.0,3.0,2,1.0,1.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,1,3.0,3.0,2,2,,,,,
7,07510100104,7,51,1,1,4,1,1,3,1,4,7.0,4.0,14,27,16.0,,,,,1,,1.0,18.0,2,2.0,1.0,50.0,3.0,60.0,2.0,2,1.0,1.0,700.0,1.0,1.0,1.0,,,,,,,,,,,,2,2,2,1,6.0,3.0,2,2,,,,,
8,07510100104,7,51,1,1,4,1,1,1,1,6,3.0,2.0,8,100,70.0,,,,,1,,1.0,12.0,1,,1.0,60.0,5.0,60.0,3.0,2,1.0,1.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,2,1,3.0,3.0,1,1,1.0,1.0,4.0,1.0,1.0
9,07511100224,7,51,11,2,24,1,1,4,1,5,7.0,15.0,14,26,6.0,,,,,1,,1.0,20.0,2,1.0,1.0,90.0,5.0,60.0,1.0,2,1.0,1.0,750.0,1.0,1.0,1.0,,,,,,,,,,,,2,2,2,2,,3.0,2,2,,,,,
10,04360101005,4,36,1,10,5,1,5,4,1,1,555.0,1.0,555,0,,,,,,2,555.0,,888.0,2,888.0,,,,,,2,555.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
11,07511100224,7,51,11,2,24,1,1,2,1,6,4.0,3.0,7,60,70.0,,,,,1,,1.0,16.0,2,3.0,1.0,90.0,2.0,40.0,3.0,2,1.0,1.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,1,3.0,3.0,2,2,,,,,
12,02070101804,2,7,1,18,4,2,1,3,1,1,6.0,8.0,9,1,30.0,,,         1,         1,2,7.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
13,02100100401,2,10,1,4,1,2,6,3,1,5,6.0,4.0,10,1,10.0,,,         1,         1,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
14,04290100110,4,29,1,1,10,1,2,2,1,6,5.0,3.0,7,3,15.0,,,         2,         1,2,555.0,,22.0,2,888.0,2.0,,,,,2,2.0,3.0,,,,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
15,02080300404,2,8,3,4,4,2,8,3,1,1,6.0,8.0,10,1,15.0,,,         1,         1,1,,1.0,6.0,2,3.0,1.0,20.0,12.0,0.0,3.0,2,555.0,3.0,-888.0,-888.0,1.0,1.0,,,,,,,,,,,,1,2,3,2,,3.0,2,2,,,,,
16,04290100110,4,29,1,1,10,1,3,1,1,3,6.0,6.0,10,7,100.0,,,         1,         1,2,6.0,,0.0,2,3.0,,,,,,2,,,,,,,,,,,,,,,,,,2,2,3,2,,6.0,2,2,,,,,
17,02100100501,2,10,1,5,1,2,7,3,1,5,6.0,5.0,10,1,20.0,,,         1,         1,2,555.0,,0.0,2,1.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
18,04320600302,4,32,6,3,2,2,2,2,2,6,10.0,5.0,12,25,35.0,,,         2,         1,2,1.0,,6.0,2,888.0,,,,,,2,555.0,555.0,5.0,0.53,1.0,2.0,,,,,,,,,,,,2,2,1,2,,1.0,2,2,,,,,
19,04381100516,4,38,11,5,16,1,16,3,1,2,6.0,4.0,10,2,50.0,,,         6,         1,1,,1.0,24.0,2,3.0,1.0,7.0,1.0,40.0,2.0,2,1.0,1.0,200.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
20,02070101901,2,7,1,19,1,2,2,3,1,1,6.0,10.0,10,1,15.0,,,         2,         1,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
21,13700101407,13,70,1,14,7,1,1,3,1,6,6.0,8.0,10,7,150.0,,,        12,         1,1,,1.0,6.0,1,,1.0,3.0,4.0,0.0,1.0,2,1.0,1.0,1800.0,-888.0,1.0,1.0,,,,,,,,,,,,2,2,2,1,3.0,4.0,2,2,,,,,
22,07520100101,7,52,1,1,1,1,1,1,1,6,3.0,5.0,7,20,55.0,,,         1,         1,1,,1.0,15.0,2,3.0,1.0,25.0,3.0,25.0,3.0,2,1.0,1.0,350.0,1.0,1.0,2.0,,,,,,,,,,,,2,2,2,1,3.0,3.0,2,2,,,,,
23,03111802013,3,11,18,20,13,1,5,1,1,1,1.0,1.0,1,1,1.0,,,         1,         1,1,,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,2,1.0,,,,,1.0,,,,,,,,,,,,1,1,1,1,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
24,02070501103,2,7,5,11,3,2,3,3,1,2,6.0,25.0,9,1,6.0,,,         2,         1,1,,1.0,8.0,2,2.0,1.0,6.0,8.0,45.0,2.0,2,3.0,3.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,2,2,,2.0,2,2,,,,,
25,03160600803,3,16,6,8,3,2,1,4,1,5,6.0,45.0,1,5,59.0,,,        12,         1,2,1.0,,888.0,2,888.0,,,,,,2,555.0,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
26,02100200904,2,10,2,9,4,2,5,3,1,1,6.0,1.0,10,1,15.0,,,         1,         1,2,555.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
27,03141700416,3,14,17,4,16,1,3,2,1,1,1.0,1.0,1,1,1.0,,,         1,         1,1,,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,2,1.0,,,,,1.0,,,,,,,,,,,,1,1,1,1,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
28,04320600302,4,32,6,3,2,2,2,3,1,6,8.0,4.0,12,21,10.0,,,         2,         1,2,1.0,,0.0,2,888.0,,,,,,2,555.0,555.0,9.0,23.0,555.0,2.0,,,,,,,,,,,,2,2,1,2,,1.0,2,2,,,,,
29,07640300502,7,64,3,5,2,2,23,3,1,1,6.0,49.0,10,0,75.0,,,        12,         2,2,7.0,,0.0,2,1.0,,,,,,2,1.0,9.0,16.0,8.0,3.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
30,03160600803,3,16,6,8,3,2,1,2,2,5,3.0,5.0,7,14,58.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
31,03180302503,3,18,3,25,3,2,14,3,1,1,6.0,20.0,10,1,35.0,,,        11,         2,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,1,2,3,2,,,2,2,,,,,
32,03170403702,3,17,4,37,2,2,6,3,1,5,1.0,5.0,1,14,450.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,555.0,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
33,03160600803,3,16,6,8,3,2,1,3,1,5,8.0,4.0,12,4,40.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
34,04311103311,4,31,11,33,11,2,10,4,1,2,8.0,5.0,555,20,4.0,,,         4,         2,2,1.0,,4.0,2,1.0,,,,,,2,555.0,555.0,95.0,0.4,1.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
35,04300802504,4,30,8,25,4,2,4,4,2,2,555.0,3.0,555,23,12.0,,,         2,         2,2,555.0,,888.0,2,888.0,,,,,,2,555.0,555.0,-888.0,145.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
36,01020801604,1,2,8,16,4,2,12,3,1,1,6.0,10.0,10,1,50.0,,,        12,         2,1,,1.0,8.0,2,888.0,1.0,3.0,2.0,0.0,1.0,2,1.0,1.0,50.0,14.0,1.0,1.0,,,,,,,,,,,,1,2,3,2,,5.0,2,2,,,,,
37,04381001704,4,38,10,17,4,2,4,2,2,3,15.0,4.0,7,2,4.0,,,         2,         2,2,1.0,,4.0,2,1.0,,,,,,2,555.0,555.0,136.0,15.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
38,04380100203,4,38,1,2,3,1,3,1,1,5,1.0,1.0,1,53,1700.0,,,2,         2,1,,1.0,24.0,2,2.0,1.0,3.0,1.0,0.0,2.0,2,1.0,1.0,600.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,2,,4.0,2,2,,,,,
39,14720100326,14,72,1,3,26,1,3,3,1,5,6.0,6.0,10,12,65.0,,,         4,         2,1,,1.0,18.0,1,,1.0,1.0,5.0,30.0,2.0,2,1.0,1.0,150.0,2.0,1.0,1.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
40,03160600803,3,16,6,8,3,2,1,1,1,5,1.0,3.0,1,6,400.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
41,04360101402,4,36,1,14,2,1,4,4,1,6,8.0,2.0,12,3,5.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
42,03170601005,3,17,6,10,5,2,4,1,1,5,1.0,6.0,1,15,458.0,,,2,         2,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,2,2,,,2,2,,,,,
43,04291500905,4,29,15,9,5,2,5,4,1,1,6.0,4.0,10,3,100.0,,,        11,         2,1,,1.0,,2,1.0,1.0,3.0,30.0,30.0,1.0,2,1.0,1.0,1997.0,23.0,1.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
44,04280201505,4,28,2,15,5,2,5,2,1,1,6.0,6.0,10,2,2.0,,,        11,         3,2,1.0,,888.0,2,1.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
45,04291501302,4,29,15,13,2,2,2,2,1,1,6.0,10.0,10,2,30.0,,,        12,         3,2,1.0,,0.0,2,888.0,,,,,,2,555.0,555.0,4.0,12.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
46,04300800105,4,30,8,1,5,2,5,3,2,2,6.0,15.0,555,2,50.0,,,        12,         3,2,1.0,,0.0,2,1.0,,,,,,2,555.0,555.0,50.0,7.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,1.0,2,2,,,,,
47,04280203203,4,28,2,32,3,2,4,2,1,1,6.0,15.0,10,2,35.0,,,        11,         3,2,1.0,,0.0,2,1.0,,,,,,2,555.0,555.0,150.0,15.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
48,04271800107,4,27,18,1,7,1,2,3,1,3,6.0,8.0,10,38,800.0,,,         4,         3,1,,1.0,24.0,2,2.0,1.0,2.0,2.0,0.0,2.0,2,1.0,1.0,1500.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
49,04300800105,4,30,8,1,5,2,5,2,1,1,6.0,6.0,555,1,20.0,,,        12,         3,2,1.0,,5.0,2,1.0,,,,,,2,555.0,555.0,-888.0,35.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
50,07500600204,7,50,6,2,4,2,2,3,1,1,6.0,30.0,10,2,80.0,,,        12,         3,2,6.0,,0.0,2,1.0,,,,,,2,4.0,8.0,40.0,2.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
51,14750400317,14,75,4,3,17,1,7,1,1,5,2.0,15.0,1,52,1500.0,,,2,         3,1,,1.0,24.0,1,,1.0,1.0,1.0,59.0,1.0,2,2.0,3.0,150.0,0.27,,1.0,,,,,,,,,,,,1,2,3,2,,7.0,2,2,,,,,
52,04280900226,4,28,9,2,26,1,4,3,1,1,6.0,5.0,10,2,20.0,,,         4,         3,2,555.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
53,03130401201,3,13,4,12,1,2,17,3,1,1,6.0,10.0,10,41,50.0,,,         5,         3,1,,1.0,24.0,2,1.0,1.0,1.0,24.0,0.0,1.0,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,1,5.0,7.0,2,2,,,,,
54,03150300101,3,15,3,1,1,2,2,3,1,1,6.0,50.0,10,5,20.0,,,         4,         3,2,6.0,,888.0,2,2.0,,,,,,2,4.0,8.0,-888.0,2.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
55,04300800105,4,30,8,1,5,2,5,4,1,2,8.0,4.0,12,20,25.0,,,        12,         3,2,1.0,,9.0,2,1.0,,,,,,2,555.0,555.0,100.0,25.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
56,04391000302,4,39,10,3,2,2,1,2,1,3,6.0,8.0,11,3,300.0,,,         2,         3,1,,3.0,5.0,2,2.0,2.0,,,,,2,,8.0,900.0,45.0,2.0,2.0,,,,,,,,,,,,2,2,3,2,,6.0,2,2,,,,,
57,03151900506,3,15,19,5,6,2,6,3,1,1,6.0,40.0,10,9,30.0,,,         4,         3,2,6.0,,888.0,2,2.0,,,,,,2,4.0,8.0,-888.0,-888.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,5.0,2,2,,,,,
58,04301301004,4,30,13,10,4,2,4,4,1,1,6.0,7.0,10,2,30.0,,,        11,         3,2,555.0,,0.0,2,1.0,,,,,,2,555.0,555.0,150.0,15.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
59,04291801901,4,29,18,19,1,2,1,4,1,1,6.0,15.0,10,2,35.0,,,        11,         3,2,1.0,,0.0,2,888.0,,,,,,2,555.0,555.0,1999.0,15.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
60,03180201302,3,18,2,13,2,2,13,3,1,1,6.0,15.0,10,24,20.0,,,        11,         3,1,,3.0,4.0,2,2.0,2.0,,,,,2,1.0,7.0,500.0,-888.0,2.0,2.0,,,,,,,,,,,,1,2,3,1,5.0,1.0,1,2,,,,,
61,05410700901,5,41,7,9,1,2,2,3,1,2,6.0,10.0,10,5,80.0,,,        12,         4,2,6.0,,3.0,2,1.0,,,,,,2,4.0,8.0,-888.0,5.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
62,03200100113,3,20,1,1,13,2,9,3,1,1,6.0,10.0,10,0,30.0,,,         4,         4,2,7.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
63,14720100211,14,72,1,2,11,1,4,3,1,2,6.0,8.0,10,45,290.0,,,        12,         4,1,,1.0,21.0,1,,1.0,1.0,1.0,25.0,2.0,2,1.0,1.0,395.0,-888.0,1.0,1.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
64,03200100807,3,20,1,8,7,2,7,3,1,1,6.0,4.0,10,0,80.0,,,         4,         4,1,,1.0,24.0,1,,1.0,1.0,7.0,0.0,3.0,2,1.0,5.0,60.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
65,04340900114,4,34,9,1,14,1,2,3,1,5,6.0,20.0,10,5,100.0,,,         4,         4,1,,1.0,24.0,1,,1.0,3.0,1.0,0.0,2.0,2,1.0,1.0,200.0,0.27,1.0,1.0,,,,,,,,,,,,1,1,3,2,,3.0,2,2,,,,,
66,04381100116,4,38,11,1,16,1,1,3,1,1,6.0,40.0,10,0,30.0,,,         4,         4,2,1.0,,0.0,2,3.0,,,,,,2,4.0,8.0,-888.0,15.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
67,05400300103,5,40,3,1,3,1,3,3,1,1,6.0,9.0,10,2,85.0,,,        12,         4,2,6.0,,0.0,1,,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
68,04321200208,4,32,12,2,8,1,2,3,1,3,6.0,3.0,10,3,100.0,,,         4,         4,1,,1.0,24.0,1,,1.0,0.0,,,,2,1.0,1.0,200.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,2,,3.0,2,2,,,,,
69,05420299912,5,42,2,999,12,1,5,3,1,1,6.0,16.0,10,5,230.0,,,        11,         4,2,3.0,,5.0,2,2.0,1.0,10.0,1.0,10.0,3.0,2,3.0,3.0,200.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,1.0,2,2,,,,,
70,03170400206,3,17,4,2,6,2,7,3,1,6,1.0,5.0,1,10,205.0,,,2,         4,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
71,04271800107,4,27,18,1,7,1,2,4,1,5,8.0,2.0,12,4,20.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,2.0,2.0,0.0,2.0,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
72,03151900506,3,15,19,5,6,2,6,1,1,6,1.0,6.0,1,23,817.0,,,2,         5,2,7.0,,0.0,2,1.0,,,,,,2,4.0,8.0,-888.0,-888.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
73,03130202504,3,13,2,25,4,2,16,4,1,5,8.0,2.0,12,4,10.0,,,2,         5,2,7.0,,0.0,2,888.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,555.0,2,2,,,,,
74,04292500402,4,29,25,4,2,1,4,1,1,6,1.0,9.0,1,50,1393.0,,,2,         5,1,,1.0,24.0,2,1.0,1.0,7.0,1.0,30.0,1.0,2,1.0,1.0,300.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,6.0,3.0,2,2,,,,,
75,03130401201,3,13,4,12,1,2,17,1,1,5,1.0,1.0,1,23,750.0,,,2,         5,1,,1.0,24.0,2,888.0,1.0,0.0,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,1,7.0,7.0,2,2,,,,,
76,04360101005,4,36,1,10,5,1,5,4,2,5,7.0,1.0,14,4,5.0,,,2,         5,2,2.0,,24.0,2,1.0,2.0,,,,,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
77,04381000108,4,38,10,1,8,1,1,2,1,6,9.0,10.0,7,33,60.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,2.0,2.0,30.0,2.0,2,1.0,1.0,400.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,3.0,3.0,2,2,,,,,
78,04290500106,4,29,5,1,6,1,6,1,1,5,1.0,6.0,1,55,2100.0,,,2,         5,1,,1.0,24.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
79,03130200801,3,13,2,8,1,2,15,1,1,6,1.0,11.0,1,24,950.0,,,2,         5,2,1.0,,888.0,2,888.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,1,2,3,2,,555.0,2,2,,,,,
80,07550200101,7,55,2,1,1,2,16,4,1,1,16.0,3.0,18,0,10.0,,,         3,         5,2,5.0,,0.0,2,1.0,,,,,,2,1.0,7.0,25.0,25.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
81,04380100203,4,38,1,2,3,1,3,2,1,6,10.0,4.0,7,33,100.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,3.0,3.0,30.0,2.0,2,1.0,1.0,300.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
82,04360100202,4,36,1,2,2,1,8,1,1,4,1.0,3.0,1,27,423.0,,,2,         5,1,,1.0,24.0,2,2.0,1.0,1.0,1.0,0.0,2.0,2,1.0,1.0,100.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,1,3.0,3.0,1,2,,,,,
83,03140901602,3,14,9,16,2,2,21,3,1,1,6.0,28.0,10,1,20.0,,,2,         5,2,7.0,,0.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,555.0,2,2,,,,,
84,03141202605,3,14,12,26,5,2,2,3,1,3,6.0,33.0,10,1,100.0,,,2,         5,1,,1.0,24.0,1,,1.0,3.0,2.0,0.0,3.0,2,1.0,1.0,500.0,0.27,1.0,1.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
85,03130200801,3,13,2,8,1,2,15,4,1,6,8.0,8.0,12,4,10.0,,,         2,         5,2,7.0,,888.0,2,888.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,555.0,2,2,,,,,
86,01020901705,1,2,9,17,5,2,11,4,1,5,8.0,2.0,12,8,20.0,,,2,         5,2,1.0,,0.0,2,888.0,,,,,,2,555.0,555.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,2,2,,555.0,2,2,,,,,
87,03200100113,3,20,1,1,13,2,9,1,1,5,1.0,1.0,1,19,650.0,,,2,         5,2,1.0,,0.0,2,888.0,,,,,,2,4.0,8.0,100.0,4.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
88,03200100113,3,20,1,1,13,2,9,4,1,5,11.0,1.0,12,1,2.0,,,2,         5,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
89,04292500402,4,29,25,4,2,1,4,4,1,5,7.0,4.0,14,4,0.0,,,2,         5,1,,1.0,24.0,2,1.0,1.0,0.0,,,,2,3.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
90,01030600403,1,3,6,4,3,2,10,1,1,6,1.0,1.0,1,15,200.0,,,2,         5,1,,4.0,8.0,2,1.0,2.0,,,,,1,,,,,,,2004.0,1.0,1.0,1.0,2000.0,2.0,2.0,2.0,3.0,1.0,1.0,1,2,3,2,,6.0,2,2,,,,,
91,04340900114,4,34,9,1,14,1,2,4,1,6,8.0,8.0,16,13,5.0,,,2,         5,1,,1.0,24.0,1,2.0,1.0,2.0,4.0,0.0,2.0,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
92,03150300101,3,15,3,1,1,2,2,1,1,5,1.0,1.0,1,24,641.0,,,2,         5,2,7.0,,1.0,2,3.0,,,,,,2,4.0,8.0,800.0,15.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,2.0,2,2,,,,,
93,03150300905,3,15,3,9,5,2,5,4,1,5,10.0,2.0,12,1,3.0,,,2,         5,2,1.0,,888.0,2,3.0,,,,,,2,4.0,,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
94,04381000108,4,38,10,1,8,1,1,1,1,6,1.0,1.0,1,59,1866.0,,,2,         5,1,,1.0,24.0,1,,1.0,2.0,6.0,0.0,1.0,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,2,2,3,2,,3.0,2,2,,,,,
95,04381100516,4,38,11,5,16,1,16,1,1,5,1.0,2.0,1,21,1132.0,,,2,         5,2,7.0,,888.0,2,888.0,,,,,,2,,,100.0,5.0,4.0,2.0,,,,,,,,,,,,2,2,3,2,,6.0,2,2,,,,,
96,04290500106,4,29,5,1,6,1,6,4,1,5,7.0,2.0,12,2,8.0,,,         5,         5,2,1.0,,888.0,2,888.0,,,,,,2,4.0,8.0,-888.0,-888.0,555.0,2.0,,,,,,,,,,,,2,2,3,2,,7.0,2,2,,,,,
97,04340900114,4,34,9,1,14,1,2,1,1,4,1.0,5.0,2,82,2231.0,,,2,         5,1,,1.0,24.0,1,,1.0,2.0,1.0,0.0,2.0,2,1.0,1.0,1200.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,1,3.0,2.0,2,2,,,,,
98,03170403702,3,17,4,37,2,2,6,4,1,2,6.0,13.0,1,5,50.0,,,         3,         5,2,1.0,,888.0,2,888.0,,,,,,2,,,-888.0,-888.0,,2.0,,,,,,,,,,,,2,2,3,2,,,2,2,,,,,
99,04340300103,4,34,3,1,3,1,3,4,1,5,8.0,25.0,12,4,15.0,,,2,         5,1,,1.0,24.0,1,2.0,1.0,2.0,4.0,0.0,3.0,2,1.0,1.0,-888.0,0.27,1.0,2.0,,,,,,,,,,,,1,2,3,2,,2.0,2,2,,,,,
