,HHID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,HI_7new,HI_14,eaid,A0,zone_csa,wereda_name
960,03180302503003,3,18,3,25,3,2,3,21/02/17,3080388802503.0,2,8,DEHENA
961,03180302503019,3,18,3,25,3,2,19,21/02/17,3080388802503.0,3,8,DEHENA
962,03180302503035,3,18,3,25,3,2,35,21/02/17,3080388802503.0,3,8,DEHENA
963,03180302503051,3,18,3,25,3,2,51,21/02/17,3080388802503.0,3,8,DEHENA
964,03180302503067,3,18,3,25,3,2,67,21/02/17,3080388802503.0,3,8,DEHENA
965,03180302503083,3,18,3,25,3,2,83,21/02/17,3080388802503.0,4,8,DEHENA
966,03180302503099,3,18,3,25,3,2,99,21/02/17,3080388802503.0,7,8,DEHENA
967,03180302503115,3,18,3,25,3,2,115,21/02/17,3080388802503.0,4,8,DEHENA
968,03180302503131,3,18,3,25,3,2,131,21/02/17,3080388802503.0,4,8,DEHENA
969,03180302503147,3,18,3,25,3,2,147,21/02/17,3080388802503.0,3,8,DEHENA
970,03180302503163,3,18,3,25,3,2,163,21/02/17,3080388802503.0,2,8,DEHENA
971,03180302503179,3,18,3,25,3,2,179,21/02/17,3080388802503.0,5,8,DEHENA
972,03180700305005,3,18,7,3,5,1,5,22/02/17,3080710100305.0,2,8,SEKOTA TOWN WOREDA
973,03180700305017,3,18,7,3,5,1,17,24/02/17,3080710100305.0,2,8,SEKOTA TOWN WOREDA
974,03180700305029,3,18,7,3,5,1,29,24/02/17,3080710100305.0,3,8,SEKOTA TOWN WOREDA
975,03180700305041,3,18,7,3,5,1,41,24/02/17,3080710100305.0,3,8,SEKOTA TOWN WOREDA
976,03180700305053,3,18,7,3,5,1,53,25/02/17,3080710100305.0,5,8,SEKOTA TOWN WOREDA
977,03180700305065,3,18,7,3,5,1,65,25/02/17,3080710100305.0,3,8,SEKOTA TOWN WOREDA
978,03180700305077,3,18,7,3,5,1,77,23/02/17,3080710100305.0,3,8,SEKOTA TOWN WOREDA
979,03180700305089,3,18,7,3,5,1,89,23/02/17,3080710100305.0,4,8,SEKOTA TOWN WOREDA
980,03180700305101,3,18,7,3,5,1,101,23/02/17,3080710100305.0,2,8,SEKOTA TOWN WOREDA
981,03180700305113,3,18,7,3,5,1,113,23/02/17,3080710100305.0,3,8,SEKOTA TOWN WOREDA
982,03180700305125,3,18,7,3,5,1,125,23/02/17,3080710100305.0,5,8,SEKOTA TOWN WOREDA
983,03180700305137,3,18,7,3,5,1,137,23/02/17,3080710100305.0,2,8,SEKOTA TOWN WOREDA
984,03190201401010,3,19,2,14,1,2,10,12/02/17,3090288801401.0,6,9,BANJA SHEKUDAD
985,03190201401028,3,19,2,14,1,2,28,12/02/17,3090288801401.0,2,9,BANJA SHEKUDAD
986,03190201401046,3,19,2,14,1,2,46,12/02/17,3090288801401.0,5,9,BANJA SHEKUDAD
987,03190201401064,3,19,2,14,1,2,64,12/02/17,3090288801401.0,6,9,BANJA SHEKUDAD
988,03190201401082,3,19,2,14,1,2,82,11/02/17,3090288801401.0,5,9,BANJA SHEKUDAD
989,03190201401100,3,19,2,14,1,2,100,12/02/17,3090288801401.0,3,9,BANJA SHEKUDAD
990,03190201401118,3,19,2,14,1,2,118,12/02/17,3090288801401.0,6,9,BANJA SHEKUDAD
991,03190201401136,3,19,2,14,1,2,136,12/02/17,3090288801401.0,6,9,BANJA SHEKUDAD
992,03190201401154,3,19,2,14,1,2,154,11/02/17,3090288801401.0,2,9,BANJA SHEKUDAD
993,03190201401172,3,19,2,14,1,2,172,12/02/17,3090288801401.0,8,9,BANJA SHEKUDAD
994,03190201401190,3,19,2,14,1,2,190,12/02/17,3090288801401.0,5,9,BANJA SHEKUDAD
995,03190201401208,3,19,2,14,1,2,208,12/02/17,3090288801401.0,5,9,BANJA SHEKUDAD
996,03190202501009,3,19,2,25,1,2,9,08/02/17,3090288802501.0,1,9,BANJA SHEKUDAD
997,03190202501030,3,19,2,25,1,2,30,09/02/17,3090288802501.0,6,9,BANJA SHEKUDAD
998,03190202501051,3,19,2,25,1,2,51,09/02/17,3090288802501.0,5,9,BANJA SHEKUDAD
999,03190202501072,3,19,2,25,1,2,72,09/02/17,3090288802501.0,3,9,BANJA SHEKUDAD
1000,03190202501093,3,19,2,25,1,2,93,09/02/17,3090288802501.0,7,9,BANJA SHEKUDAD
1001,03190202501114,3,19,2,25,1,2,114,09/02/17,3090288802501.0,5,9,BANJA SHEKUDAD
1002,03190202501135,3,19,2,25,1,2,135,09/02/17,3090288802501.0,2,9,BANJA SHEKUDAD
1003,03190202501156,3,19,2,25,1,2,156,09/02/17,3090288802501.0,5,9,BANJA SHEKUDAD
1004,03190202501177,3,19,2,25,1,2,177,09/02/17,3090288802501.0,3,9,BANJA SHEKUDAD
1005,03190202501198,3,19,2,25,1,2,198,09/02/17,3090288802501.0,1,9,BANJA SHEKUDAD
1006,03190202501219,3,19,2,25,1,2,219,09/02/17,3090288802501.0,4,9,BANJA SHEKUDAD
1007,03190202501240,3,19,2,25,1,2,240,09/02/17,3090288802501.0,6,9,BANJA SHEKUDAD
1008,03190402004013,3,19,4,20,4,2,13,14/02/17,3090488802004.0,4,9,GUANGUA
1009,03190402004031,3,19,4,20,4,2,31,14/02/17,3090488802004.0,3,9,GUANGUA
1010,03190402004046,3,19,4,20,4,2,46,14/02/17,3090488802004.0,5,9,GUANGUA
1011,03190402004067,3,19,4,20,4,2,67,14/02/17,3090488802004.0,8,9,GUANGUA
1012,03190402004082,3,19,4,20,4,2,82,14/02/17,3090488802004.0,2,9,GUANGUA
1013,03190402004100,3,19,4,20,4,2,100,14/02/17,3090488802004.0,6,9,GUANGUA
1014,03190402004118,3,19,4,20,4,2,118,14/02/17,3090488802004.0,4,9,GUANGUA
1015,03190402004136,3,19,4,20,4,2,136,14/02/17,3090488802004.0,3,9,GUANGUA
1016,03190402004154,3,19,4,20,4,2,154,14/02/17,3090488802004.0,5,9,GUANGUA
1017,03190402004172,3,19,4,20,4,2,172,14/02/17,3090488802004.0,7,9,GUANGUA
1018,03190402004190,3,19,4,20,4,2,190,14/02/17,3090488802004.0,4,9,GUANGUA
1019,03190402004208,3,19,4,20,4,2,208,14/02/17,3090488802004.0,4,9,GUANGUA
1020,03200100113021,3,20,1,1,13,2,21,15/03/17,3100188800113.0,3,10,DAWA CHEFA
1021,03200100113042,3,20,1,1,13,2,42,15/03/17,3100188800113.0,8,10,DAWA CHEFA
1022,03200100113063,3,20,1,1,13,2,63,15/03/17,3100188800113.0,6,10,DAWA CHEFA
1023,03200100113084,3,20,1,1,13,2,84,15/03/17,3100188800113.0,5,10,DAWA CHEFA
1024,03200100113105,3,20,1,1,13,2,105,15/03/17,3100188800113.0,2,10,DAWA CHEFA
1025,03200100113126,3,20,1,1,13,2,126,15/03/17,3100188800113.0,7,10,DAWA CHEFA
1026,03200100113147,3,20,1,1,13,2,147,15/03/17,3100188800113.0,9,10,DAWA CHEFA
1027,03200100113168,3,20,1,1,13,2,168,15/03/17,3100188800113.0,5,10,DAWA CHEFA
1028,03200100113189,3,20,1,1,13,2,189,15/03/17,3100188800113.0,5,10,DAWA CHEFA
1029,03200100113210,3,20,1,1,13,2,210,15/03/17,3100188800113.0,2,10,DAWA CHEFA
1030,03200100113231,3,20,1,1,13,2,231,15/03/17,3100188800113.0,4,10,DAWA CHEFA
1031,03200100113252,3,20,1,1,13,2,252,15/03/17,3100188800113.0,5,10,DAWA CHEFA
1032,03200100807010,3,20,1,8,7,2,10,12/03/17,3100188800807.0,3,10,DAWA CHEFA
1033,03200100807020,3,20,1,8,7,2,20,12/03/17,3100188800807.0,1,10,DAWA CHEFA
1034,03200100807048,3,20,1,8,7,2,48,12/03/17,3100188800807.0,6,10,DAWA CHEFA
1035,03200100807076,3,20,1,8,7,2,76,12/03/17,3100188800807.0,4,10,DAWA CHEFA
1036,03200100807082,3,20,1,8,7,2,82,12/03/17,3100188800807.0,2,10,DAWA CHEFA
1037,03200100807104,3,20,1,8,7,2,104,12/03/17,3100188800807.0,2,10,DAWA CHEFA
1038,03200100807132,3,20,1,8,7,2,132,12/03/17,3100188800807.0,8,10,DAWA CHEFA
1039,03200100807154,3,20,1,8,7,2,154,12/03/17,3100188800807.0,3,10,DAWA CHEFA
1040,03200100807160,3,20,1,8,7,2,160,12/03/17,3100188800807.0,7,10,DAWA CHEFA
1041,03200100807188,3,20,1,8,7,2,188,12/03/17,3100188800807.0,2,10,DAWA CHEFA
1042,03200100807216,3,20,1,8,7,2,216,12/03/17,3100188800807.0,6,10,DAWA CHEFA
1043,03200100807244,3,20,1,8,7,2,244,12/03/17,3100188800807.0,8,10,DAWA CHEFA
1044,03200200209001,3,20,2,2,9,1,1,24/01/17,3100210100209.0,5,10,BATI WOREDA
1045,03200200209010,3,20,2,2,9,1,10,24/01/17,3100210100209.0,5,10,BATI WOREDA
1046,03200200209019,3,20,2,2,9,1,19,24/01/17,3100210100209.0,5,10,BATI WOREDA
1047,03200200209028,3,20,2,2,9,1,28,24/01/17,3100210100209.0,6,10,BATI WOREDA
1048,03200200209037,3,20,2,2,9,1,37,25/01/17,3100210100209.0,6,10,BATI WOREDA
1049,03200200209046,3,20,2,2,9,1,46,25/01/17,3100210100209.0,4,10,BATI WOREDA
1050,03200200209055,3,20,2,2,9,1,55,25/01/17,3100210100209.0,3,10,BATI WOREDA
1051,03200200209064,3,20,2,2,9,1,64,26/01/17,3100210100209.0,4,10,BATI WOREDA
1052,03200200209073,3,20,2,2,9,1,73,26/01/17,3100210100209.0,3,10,BATI WOREDA
1053,03200200209082,3,20,2,2,9,1,82,26/01/17,3100210100209.0,3,10,BATI WOREDA
1054,03200200209091,3,20,2,2,9,1,91,27/01/17,3100210100209.0,2,10,BATI WOREDA
1055,03200200209100,3,20,2,2,9,1,100,27/01/17,3100210100209.0,4,10,BATI WOREDA
1056,03210100412010,3,21,1,4,12,1,10,30/01/17,3110110100412.0,5,11,BAHIRDAR
1057,03210100412027,3,21,1,4,12,1,27,30/01/17,3110110100412.0,2,11,BAHIRDAR
1058,03210100412044,3,21,1,4,12,1,44,30/01/17,3110110100412.0,2,11,BAHIRDAR
1059,03210100412061,3,21,1,4,12,1,61,30/01/17,3110110100412.0,4,11,BAHIRDAR
1060,03210100412078,3,21,1,4,12,1,78,31/01/17,3110110100412.0,5,11,BAHIRDAR
1061,03210100412095,3,21,1,4,12,1,95,31/01/17,3110110100412.0,1,11,BAHIRDAR
1062,03210100412112,3,21,1,4,12,1,112,31/01/17,3110110100412.0,2,11,BAHIRDAR
1063,03210100412129,3,21,1,4,12,1,129,31/01/17,3110110100412.0,3,11,BAHIRDAR
1064,03210100412146,3,21,1,4,12,1,146,01/02/17,3110110100412.0,3,11,BAHIRDAR
1065,03210100412163,3,21,1,4,12,1,163,01/02/17,3110110100412.0,2,11,BAHIRDAR
1066,03210100412180,3,21,1,4,12,1,180,01/02/17,3110110100412.0,1,11,BAHIRDAR
1067,03210100412197,3,21,1,4,12,1,197,01/02/17,3110110100412.0,3,11,BAHIRDAR
1068,03210100808015,3,21,1,8,8,1,15,03/02/17,3110110100808.0,3,11,BAHIRDAR
1069,03210100808032,3,21,1,8,8,1,32,03/02/17,3110110100808.0,2,11,BAHIRDAR
1070,03210100808049,3,21,1,8,8,1,49,04/02/17,3110110100808.0,2,11,BAHIRDAR
1071,03210100808066,3,21,1,8,8,1,66,04/02/17,3110110100808.0,1,11,BAHIRDAR
1072,03210100808083,3,21,1,8,8,1,83,04/02/17,3110110100808.0,3,11,BAHIRDAR
1073,03210100808100,3,21,1,8,8,1,100,04/02/17,3110110100808.0,2,11,BAHIRDAR
1074,03210100808117,3,21,1,8,8,1,117,05/02/17,3110110100808.0,2,11,BAHIRDAR
1075,03210100808134,3,21,1,8,8,1,134,05/02/17,3110110100808.0,3,11,BAHIRDAR
1076,03210100808151,3,21,1,8,8,1,151,05/02/17,3110110100808.0,4,11,BAHIRDAR
1077,03210100808168,3,21,1,8,8,1,168,05/02/17,3110110100808.0,1,11,BAHIRDAR
1078,03210100808185,3,21,1,8,8,1,185,05/02/17,3110110100808.0,3,11,BAHIRDAR
1079,03210100808202,3,21,1,8,8,1,202,05/02/17,3110110100808.0,1,11,BAHIRDAR
1080,03210101214002,3,21,1,12,14,1,2,25/01/17,3110110101214.0,4,11,BAHIRDAR
1081,03210101214015,3,21,1,12,14,1,15,25/01/17,3110110101214.0,4,11,BAHIRDAR
1082,03210101214028,3,21,1,12,14,1,28,25/01/17,3110110101214.0,5,11,BAHIRDAR
1083,03210101214041,3,21,1,12,14,1,41,25/01/17,3110110101214.0,2,11,BAHIRDAR
1084,03210101214054,3,21,1,12,14,1,54,26/01/17,3110110101214.0,3,11,BAHIRDAR
1085,03210101214067,3,21,1,12,14,1,67,26/01/17,3110110101214.0,4,11,BAHIRDAR
1086,03210101214080,3,21,1,12,14,1,80,26/01/17,3110110101214.0,2,11,BAHIRDAR
1087,03210101214093,3,21,1,12,14,1,93,26/01/17,3110110101214.0,1,11,BAHIRDAR
1088,03210101214106,3,21,1,12,14,1,106,27/01/17,3110110101214.0,2,11,BAHIRDAR
1089,03210101214119,3,21,1,12,14,1,119,27/01/17,3110110101214.0,3,11,BAHIRDAR
1090,03210101214132,3,21,1,12,14,1,132,27/01/17,3110110101214.0,1,11,BAHIRDAR
1091,03210101214145,3,21,1,12,14,1,145,27/01/17,3110110101214.0,1,11,BAHIRDAR
1092,03210300832020,3,21,3,8,32,1,20,11/03/17,,3,11,BAHIRDAR ZURIA
1093,03210300832067,3,21,3,8,32,1,67,11/03/17,,5,11,BAHIRDAR ZURIA
1094,03210300832114,3,21,3,8,32,1,114,12/03/17,,5,11,BAHIRDAR ZURIA
1095,03210300832161,3,21,3,8,32,1,161,12/03/17,,5,11,BAHIRDAR ZURIA
1096,03210300832208,3,21,3,8,32,1,208,11/03/17,,5,11,BAHIRDAR ZURIA
1097,03210300832255,3,21,3,8,32,1,255,11/03/17,,5,11,BAHIRDAR ZURIA
1098,03210300832302,3,21,3,8,32,1,302,12/03/17,,5,11,BAHIRDAR ZURIA
1099,03210300832349,3,21,3,8,32,1,349,12/03/17,,2,11,BAHIRDAR ZURIA
1100,03210300832396,3,21,3,8,32,1,396,12/03/17,,4,11,BAHIRDAR ZURIA
1101,03210300832443,3,21,3,8,32,1,443,12/03/17,,1,11,BAHIRDAR ZURIA
1102,03210300832490,3,21,3,8,32,1,490,11/03/17,,4,11,BAHIRDAR ZURIA
1103,03210300832537,3,21,3,8,32,1,537,11/03/17,,8,11,BAHIRDAR ZURIA
1104,04220201601001,4,22,2,16,1,2,1,08/02/17,4010288801601.0,5,1,NEJO
1105,04220201601002,4,22,2,16,1,2,2,08/02/17,4010288801601.0,5,1,NEJO
1106,04220201601003,4,22,2,16,1,2,3,08/02/17,4010288801601.0,3,1,NEJO
1107,04220201601004,4,22,2,16,1,2,4,10/02/17,4010288801601.0,5,1,NEJO
1108,04220201601005,4,22,2,16,1,2,5,10/02/17,4010288801601.0,8,1,NEJO
1109,04220201601006,4,22,2,16,1,2,6,10/02/17,4010288801601.0,7,1,NEJO
1110,04220201601007,4,22,2,16,1,2,7,09/02/17,4010288801601.0,7,1,NEJO
1111,04220201601008,4,22,2,16,1,2,8,09/02/17,4010288801601.0,8,1,NEJO
1112,04220201601009,4,22,2,16,1,2,9,09/02/17,4010288801601.0,6,1,NEJO
1113,04220201601010,4,22,2,16,1,2,10,10/02/17,4010288801601.0,8,1,NEJO
1114,04220201601011,4,22,2,16,1,2,11,10/02/17,4010288801601.0,3,1,NEJO
1115,04220201601012,4,22,2,16,1,2,12,10/02/17,4010288801601.0,2,1,NEJO
1116,04220202602001,4,22,2,26,2,2,1,09/02/17,4010288802602.0,5,1,NEJO
1117,04220202602002,4,22,2,26,2,2,2,09/02/17,4010288802602.0,4,1,NEJO
1118,04220202602003,4,22,2,26,2,2,3,09/02/17,4010288802602.0,8,1,NEJO
1119,04220202602004,4,22,2,26,2,2,4,10/02/17,4010288802602.0,7,1,NEJO
1120,04220202602005,4,22,2,26,2,2,5,09/02/17,4010288802602.0,4,1,NEJO
1121,04220202602006,4,22,2,26,2,2,6,09/02/17,4010288802602.0,6,1,NEJO
1122,04220202602007,4,22,2,26,2,2,7,09/02/17,4010288802602.0,6,1,NEJO
1123,04220202602008,4,22,2,26,2,2,8,09/02/17,4010288802602.0,4,1,NEJO
1124,04220202602009,4,22,2,26,2,2,9,09/02/17,4010288802602.0,8,1,NEJO
1125,04220202602010,4,22,2,26,2,2,10,09/02/17,4010288802602.0,5,1,NEJO
1126,04220202602011,4,22,2,26,2,2,11,09/02/17,4010288802602.0,3,1,NEJO
1127,04220202602012,4,22,2,26,2,2,12,10/02/17,4010288802602.0,7,1,NEJO
1128,04220800303001,4,22,8,3,3,2,1,08/02/17,4010888800303.0,8,1,JARSO
1129,04220800303002,4,22,8,3,3,2,2,08/02/17,4010888800303.0,4,1,JARSO
1130,04220800303003,4,22,8,3,3,2,3,10/02/17,4010888800303.0,5,1,JARSO
1131,04220800303004,4,22,8,3,3,2,4,08/02/17,4010888800303.0,8,1,JARSO
1132,04220800303005,4,22,8,3,3,2,5,10/02/17,4010888800303.0,6,1,JARSO
1133,04220800303006,4,22,8,3,3,2,6,08/02/17,4010888800303.0,9,1,JARSO
1134,04220800303007,4,22,8,3,3,2,7,09/02/17,4010888800303.0,3,1,JARSO
1135,04220800303008,4,22,8,3,3,2,8,09/02/17,4010888800303.0,4,1,JARSO
1136,04220800303009,4,22,8,3,3,2,9,09/02/17,4010888800303.0,2,1,JARSO
1137,04220800303010,4,22,8,3,3,2,10,09/02/17,4010888800303.0,4,1,JARSO
1138,04220800303011,4,22,8,3,3,2,11,10/02/17,4010888800303.0,2,1,JARSO
1139,04220800303012,4,22,8,3,3,2,12,10/02/17,4010888800303.0,6,1,JARSO
1140,04221700103001,4,22,17,1,3,1,1,07/02/17,4011710100103.0,5,1,GIMBI TOWN WOREDA
1141,04221700103002,4,22,17,1,3,1,2,07/02/17,4011710100103.0,8,1,GIMBI TOWN WOREDA
1142,04221700103003,4,22,17,1,3,1,3,08/02/17,4011710100103.0,3,1,GIMBI TOWN WOREDA
1143,04221700103004,4,22,17,1,3,1,4,08/02/17,4011710100103.0,4,1,GIMBI TOWN WOREDA
1144,04221700103005,4,22,17,1,3,1,5,09/02/17,4011710100103.0,6,1,GIMBI TOWN WOREDA
1145,04221700103006,4,22,17,1,3,1,6,09/02/17,4011710100103.0,4,1,GIMBI TOWN WOREDA
1146,04221700103007,4,22,17,1,3,1,7,09/02/17,4011710100103.0,4,1,GIMBI TOWN WOREDA
1147,04221700103008,4,22,17,1,3,1,8,10/02/17,4011710100103.0,4,1,GIMBI TOWN WOREDA
1148,04221700103009,4,22,17,1,3,1,9,10/02/17,4011710100103.0,3,1,GIMBI TOWN WOREDA
1149,04221700103010,4,22,17,1,3,1,10,10/02/17,4011710100103.0,4,1,GIMBI TOWN WOREDA
1150,04221700103011,4,22,17,1,3,1,11,10/02/17,4011710100103.0,3,1,GIMBI TOWN WOREDA
1151,04221700103012,4,22,17,1,3,1,12,10/02/17,4011710100103.0,3,1,GIMBI TOWN WOREDA
1152,04230200302001,4,23,2,3,2,2,1,05/02/17,4020288800302.0,10,2,EBANTU
1153,04230200302002,4,23,2,3,2,2,2,06/02/17,4020288800302.0,10,2,EBANTU
1154,04230200302003,4,23,2,3,2,2,3,05/02/17,4020288800302.0,8,2,EBANTU
1155,04230200302004,4,23,2,3,2,2,4,06/02/17,4020288800302.0,5,2,EBANTU
1156,04230200302005,4,23,2,3,2,2,5,06/02/17,4020288800302.0,2,2,EBANTU
1157,04230200302006,4,23,2,3,2,2,6,06/02/17,4020288800302.0,7,2,EBANTU
1158,04230200302007,4,23,2,3,2,2,7,06/02/17,4020288800302.0,11,2,EBANTU
1159,04230200302008,4,23,2,3,2,2,8,06/02/17,4020288800302.0,3,2,EBANTU
1160,04230200302009,4,23,2,3,2,2,9,05/02/17,4020288800302.0,7,2,EBANTU
1161,04230200302010,4,23,2,3,2,2,10,05/02/17,4020288800302.0,5,2,EBANTU
1162,04230200302011,4,23,2,3,2,2,11,06/02/17,4020288800302.0,8,2,EBANTU
1163,04230200302012,4,23,2,3,2,2,12,06/02/17,4020288800302.0,10,2,EBANTU
1164,04231300304001,4,23,13,3,4,2,1,04/02/17,4021388800304.0,4,2,GUTO GIDA
1165,04231300304002,4,23,13,3,4,2,2,04/02/17,4021388800304.0,5,2,GUTO GIDA
1166,04231300304003,4,23,13,3,4,2,3,04/02/17,4021388800304.0,5,2,GUTO GIDA
1167,04231300304004,4,23,13,3,4,2,4,03/02/17,4021388800304.0,5,2,GUTO GIDA
1168,04231300304005,4,23,13,3,4,2,5,03/02/17,4021388800304.0,5,2,GUTO GIDA
1169,04231300304006,4,23,13,3,4,2,6,04/02/17,4021388800304.0,8,2,GUTO GIDA
1170,04231300304007,4,23,13,3,4,2,7,04/02/17,4021388800304.0,6,2,GUTO GIDA
1171,04231300304008,4,23,13,3,4,2,8,04/02/17,4021388800304.0,3,2,GUTO GIDA
1172,04231300304009,4,23,13,3,4,2,9,04/02/17,4021388800304.0,4,2,GUTO GIDA
1173,04231300304010,4,23,13,3,4,2,10,04/02/17,4021388800304.0,5,2,GUTO GIDA
1174,04231300304011,4,23,13,3,4,2,11,03/02/17,4021388800304.0,5,2,GUTO GIDA
1175,04231300304012,4,23,13,3,4,2,12,03/02/17,4021388800304.0,3,2,GUTO GIDA
1176,04231301905001,4,23,13,19,5,2,1,03/02/17,4021388801905.0,5,2,GUTO GIDA
1177,04231301905002,4,23,13,19,5,2,2,03/02/17,4021388801905.0,9,2,GUTO GIDA
1178,04231301905003,4,23,13,19,5,2,3,03/02/17,4021388801905.0,7,2,GUTO GIDA
1179,04231301905004,4,23,13,19,5,2,4,03/02/17,4021388801905.0,4,2,GUTO GIDA
1180,04231301905005,4,23,13,19,5,2,5,03/02/17,4021388801905.0,6,2,GUTO GIDA
1181,04231301905006,4,23,13,19,5,2,6,03/02/17,4021388801905.0,9,2,GUTO GIDA
1182,04231301905007,4,23,13,19,5,2,7,03/02/17,4021388801905.0,6,2,GUTO GIDA
1183,04231301905008,4,23,13,19,5,2,8,03/02/17,4021388801905.0,6,2,GUTO GIDA
1184,04231301905009,4,23,13,19,5,2,9,03/02/17,4021388801905.0,7,2,GUTO GIDA
1185,04231301905010,4,23,13,19,5,2,10,03/02/17,4021388801905.0,5,2,GUTO GIDA
1186,04231301905011,4,23,13,19,5,2,11,03/02/17,4021388801905.0,5,2,GUTO GIDA
1187,04231301905012,4,23,13,19,5,2,12,03/02/17,4021388801905.0,7,2,GUTO GIDA
1188,04231700111001,4,23,17,1,11,1,1,29/01/17,4021710100111.0,4,2,NEKEMTE TOWN WOREDA
1189,04231700111002,4,23,17,1,11,1,2,29/01/17,4021710100111.0,10,2,NEKEMTE TOWN WOREDA
1190,04231700111003,4,23,17,1,11,1,3,29/01/17,4021710100111.0,6,2,NEKEMTE TOWN WOREDA
1191,04231700111004,4,23,17,1,11,1,4,29/01/17,4021710100111.0,6,2,NEKEMTE TOWN WOREDA
1192,04231700111005,4,23,17,1,11,1,5,30/01/17,4021710100111.0,1,2,NEKEMTE TOWN WOREDA
1193,04231700111006,4,23,17,1,11,1,6,30/01/17,4021710100111.0,1,2,NEKEMTE TOWN WOREDA
1194,04231700111007,4,23,17,1,11,1,7,30/01/17,4021710100111.0,7,2,NEKEMTE TOWN WOREDA
1195,04231700111008,4,23,17,1,11,1,8,30/01/17,4021710100111.0,4,2,NEKEMTE TOWN WOREDA
1196,04231700111009,4,23,17,1,11,1,9,01/02/17,4021710100111.0,5,2,NEKEMTE TOWN WOREDA
1197,04231700111010,4,23,17,1,11,1,10,31/01/17,4021710100111.0,3,2,NEKEMTE TOWN WOREDA
1198,04231700111011,4,23,17,1,11,1,11,31/01/17,4021710100111.0,5,2,NEKEMTE TOWN WOREDA
1199,04231700111012,4,23,17,1,11,1,12,01/02/17,4021710100111.0,4,2,NEKEMTE TOWN WOREDA
1200,04231700304001,4,23,17,3,4,1,1,26/01/17,4021710100304.0,6,2,NEKEMTE TOWN WOREDA
1201,04231700304002,4,23,17,3,4,1,2,26/01/17,4021710100304.0,2,2,NEKEMTE TOWN WOREDA
1202,04231700304003,4,23,17,3,4,1,3,26/01/17,4021710100304.0,4,2,NEKEMTE TOWN WOREDA
1203,04231700304004,4,23,17,3,4,1,4,26/01/17,4021710100304.0,6,2,NEKEMTE TOWN WOREDA
1204,04231700304005,4,23,17,3,4,1,5,27/01/17,4021710100304.0,4,2,NEKEMTE TOWN WOREDA
1205,04231700304006,4,23,17,3,4,1,6,27/01/17,4021710100304.0,1,2,NEKEMTE TOWN WOREDA
1206,04231700304007,4,23,17,3,4,1,7,27/01/17,4021710100304.0,2,2,NEKEMTE TOWN WOREDA
1207,04231700304008,4,23,17,3,4,1,8,28/01/17,4021710100304.0,1,2,NEKEMTE TOWN WOREDA
1208,04231700304009,4,23,17,3,4,1,9,28/01/17,4021710100304.0,10,2,NEKEMTE TOWN WOREDA
1209,04231700304010,4,23,17,3,4,1,10,28/01/17,4021710100304.0,1,2,NEKEMTE TOWN WOREDA
1210,04231700304011,4,23,17,3,4,1,11,28/01/17,4021710100304.0,2,2,NEKEMTE TOWN WOREDA
1211,04231700304012,4,23,17,3,4,1,12,28/01/17,4021710100304.0,2,2,NEKEMTE TOWN WOREDA
1212,04231700417001,4,23,17,4,17,1,1,10/02/17,4021710100417.0,4,2,NEKEMTE TOWN WOREDA
1213,04231700417002,4,23,17,4,17,1,2,10/02/17,4021710100417.0,3,2,NEKEMTE TOWN WOREDA
1214,04231700417003,4,23,17,4,17,1,3,10/02/17,4021710100417.0,6,2,NEKEMTE TOWN WOREDA
1215,04231700417004,4,23,17,4,17,1,4,10/02/17,4021710100417.0,5,2,NEKEMTE TOWN WOREDA
1216,04231700417005,4,23,17,4,17,1,5,11/02/17,4021710100417.0,4,2,NEKEMTE TOWN WOREDA
1217,04231700417006,4,23,17,4,17,1,6,11/02/17,4021710100417.0,4,2,NEKEMTE TOWN WOREDA
1218,04231700417007,4,23,17,4,17,1,7,11/02/17,4021710100417.0,7,2,NEKEMTE TOWN WOREDA
1219,04231700417008,4,23,17,4,17,1,8,11/02/17,4021710100417.0,5,2,NEKEMTE TOWN WOREDA
1220,04231700417009,4,23,17,4,17,1,9,12/02/17,4021710100417.0,3,2,NEKEMTE TOWN WOREDA
1221,04231700417010,4,23,17,4,17,1,10,13/02/17,4021710100417.0,4,2,NEKEMTE TOWN WOREDA
1222,04231700417011,4,23,17,4,17,1,11,12/02/17,4021710100417.0,3,2,NEKEMTE TOWN WOREDA
1223,04231700417012,4,23,17,4,17,1,12,12/02/17,4021710100417.0,5,2,NEKEMTE TOWN WOREDA
1224,04231700602001,4,23,17,6,2,1,1,04/02/17,4021710100602.0,2,2,NEKEMTE TOWN WOREDA
1225,04231700602002,4,23,17,6,2,1,2,04/02/17,4021710100602.0,2,2,NEKEMTE TOWN WOREDA
1226,04231700602004,4,23,17,6,2,1,4,04/02/17,4021710100602.0,5,2,NEKEMTE TOWN WOREDA
1227,04231700602005,4,23,17,6,2,1,5,04/02/17,4021710100602.0,3,2,NEKEMTE TOWN WOREDA
1228,04231700602006,4,23,17,6,2,1,6,04/02/17,4021710100602.0,5,2,NEKEMTE TOWN WOREDA
1229,04231700602007,4,23,17,6,2,1,7,05/02/17,4021710100602.0,6,2,NEKEMTE TOWN WOREDA
1230,04231700602008,4,23,17,6,2,1,8,05/02/17,4021710100602.0,3,2,NEKEMTE TOWN WOREDA
1231,04231700602009,4,23,17,6,2,1,9,06/02/17,4021710100602.0,4,2,NEKEMTE TOWN WOREDA
