Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949027721099733,0.000882963224581696,0.00160766534838108,0.002097388751005,0.00185455354714275,0.139119681570507,0.200389921275388,0.0369179790558002,0.0296201676316362,0.0415966315217576,0.0350055107685269,0.0346124857263932,0.0609452887169349,0.0643956280904802,0.0821031499241705,0.097712143634273,0.136724090784796,0.217419377560724,0.294186549412528,0.414899175515192,0.504108971287531,0.553981997988667,0.588395943006206,0.835485256306575,1.06271502529925,1.50393462800377,..,..,..,..,..
"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,2000000,3000000,3000000,252000000,406000000,82000000,64000000,98000000,101000000,107000000,201000000,221000000,301000000,379000000,550000000,926000000,1306000000,1874000000,2504000000,2881000000,3124000000,4494000000,5801000000,8260000000,..,..,..,..,..
"Korea, Rep.",KOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.0377143616365,3.07889276411637,2.49107745731648,2.95731813891705,1.45211542741277,1.66281143210463,1.3968065941117,1.30338474837246,2.01000606287806,1.80690673865431,1.4248282650437,1.37738284320544,1.04122448484554,1.49275476338249,1.26318832989646,1.04466914513476,0.99883163049693,1.06995691527453,0.985727672457291,1.03769073406601,1.24537463913126,1.43812265288346,1.33594507802273,1.63285870185595,1.56686805919401,1.89466631222848,..,..,..,..,..
"Korea, Rep.",KOR,Time required to get electricity (days),IC.ELC.TIME,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,18,18,18,18,18,18,13,13,13,13,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99.75,99.75,99.68,99.86,99.8,99.8,100,100,..
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kosovo,XKX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.89,100,99.86,99.93,99.8,100,100,99.9,..
Kosovo,XKX,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.0821917808219,78.2407407407407,78.1395348837209,78.3185840707964,79.4160583941606,77.1428571428571,76.4530551415797,76.8465909090909,76.1213720316623,78.1212841854935,78.1859931113662,76.3341067285383,76.7527675276753,77.2563176895307,75.1351351351351,..,..,..,..,..,..
Kosovo,XKX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.598917822117,97.9679144385027,97.9542395693136,97.8512396694215,96.5948064674179,96.8820098698968,97.0681100586378,97.4146845915202,97.8884153428904,97.2869774919614,96.5363777089783,97.8279606964316,98.1490829547367,97.5785440613027,96.9462840323768,97.4669063572479,..,..,..,..,..
Kosovo,XKX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75853905985796,1.3903743315508,1.39973082099596,1.43250688705234,2.76825085742283,2.51233737101839,2.27785295444294,1.94415718717684,1.47229755908563,2.41157556270096,3.01857585139319,1.81003275297363,1.61534578495709,2.19157088122605,2.77777777777778,2.2879555482922,..,..,..,..,..
Kosovo,XKX,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Kosovo,XKX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.642543118025025,0.641711229946524,0.646029609690444,0.716253443526171,0.636942675159236,0.605652759084791,0.65403698691926,0.641158221302999,0.639287098024022,0.301446945337621,0.425696594427245,0.362006550594725,0.235571260306243,0.229885057471264,0.275938189845475,0.245138094459879,..,..,..,..,..
Kosovo,XKX,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.241460940142,98.6096256684492,98.600269179004,98.5674931129477,97.2317491425772,97.4876626289816,97.7221470455571,98.0558428128232,98.5277024409144,97.588424437299,96.9620743034056,98.1899672470264,98.3846542150429,97.8084291187739,97.2222222222222,97.7120444517078,..,..,..,..,..
Kosovo,XKX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0.0193498452012384,0,0,0,0,0,..,..,..,..,..
Kosovo,XKX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,..,..,..,..,..
Kosovo,XKX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,1.75853905985796,1.3903743315508,1.39973082099596,1.43250688705234,2.76825085742283,2.51233737101839,2.27785295444294,1.94415718717684,1.47229755908563,2.41157556270096,3.03792569659443,1.81003275297363,1.61534578495709,2.19157088122605,2.77777777777778,2.2879555482922,..,..,..,..,..
Kosovo,XKX,Time required to get electricity (days),IC.ELC.TIME,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58,58,58,46,46,46,36,36,36,36,36,..
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kuwait,KWT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kuwait,KWT,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,43.0506058446187,43.495145631068,43.2,44.3666454487587,46.6225165562914,47.6624165148755,47.929320817228,47.3,48.2623975009762,44.1922058267121,41.4269704893538,42.5272187396899,43.5359456957729,46.9449485783424,46.1077844311377,46.180641950734,44.9698655540102,41.4596866641192,38.6094674556213,74.6043165467626,62.1134020618557,54.5248868778281,56.8551236749117,64.7365196078431,63.9764996907854,66.8256997455471,68.425897514575,67.4819773429454,72.3976608187134,69.8206956146036,72.9390681003584,74.071237073918,70.2884975646309,71.718249733191,68.9372876119864,69.8469311933422,71.832864128019,71.6361604024032,71.9076766131089,69.4816162141094,69.7349042709867,69.5535921878633,69.4887039239001,67.3907992565056,..,..,..,..,..,..
Kuwait,KWT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kuwait,KWT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kuwait,KWT,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,86.0846359130766,82.3834196891192,90.2492467817036,85.7914110429448,72.7508090614887,70.2238517946739,67.1395193591455,66.1893169125018,67.8853296193129,56.1454061841959,52.4613080379431,32.0198307547654,32.6586126890151,31.905858644019,27.2296815203996,33.8765869501033,34.0481980986071,31.0985254349712,35.0912971306616,44.5689235265465,9.87940630797774,37.9153094462541,62.3352165725047,55.0565739847382,53.4985668521329,62.4573110893032,58.9994012872324,41.832310565635,32.3315176083101,32.9393930018872,30.7093501268259,21.9899895495297,24.619365861012,27.6977894124491,25.092605295651,31.4092465393745,31.8954730990913,35.6702544976715,28.8390709561034,34.6297497764295,38.0179960666237,36.2221690208283,39.1262995638057,33.748848633712,36.4189169292382,..,..,..,..,..
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Kuwait,KWT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,13.9153640869234,17.6165803108808,9.75075321829636,14.2085889570552,27.2491909385113,29.7761482053261,32.8604806408545,33.8106830874982,32.1146703806871,43.8545938158041,47.5386919620569,67.9801692452346,67.3413873109849,68.094141355981,72.7703184796004,66.1234130498967,65.9518019013929,68.9014745650288,64.9087028693384,55.4310764734535,90.1205936920223,62.0846905537459,37.6647834274953,44.9434260152618,46.5014331478671,37.5426889106968,41.0005987127675,58.167689434365,67.6684823916899,67.0606069981128,69.2906498731741,78.0100104504703,75.380634138988,72.3022105875509,74.907394704349,68.5907534606255,68.1045269009087,64.3297455023285,71.1609290438966,65.3702502235705,61.9820039333763,63.7778309791717,60.8737004361943,66.251151366288,63.5810830707618,..,..,..,..,..
Kuwait,KWT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..
Kuwait,KWT,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kuwait,KWT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kuwait,KWT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kuwait,KWT,Time required to get electricity (days),IC.ELC.TIME,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65,65,65,65,65,65,65,65,65,65,49,..
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,99.553825378418,99.5655822753906,99.5714111328125,99.5701217651367,100,99.54150390625,99.5118255615234,99.4423076923077,98.89,99.54,99.51,99.5,99,98.32,99.8,98.93,99.8,98.69,99.71,100,100,99.8817520141602,..
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.6885462629564,99.4349189805484,99.4779770551212,99.5191048337973,99.5537324820788,100,99.5811276595659,99.5627075295028,99.259518731177,99.0972262524064,99.5127357787724,99.5808807677636,99.5109042624035,98.9235965979508,97.7840986693423,99.8,98.9189840761136,99.7446360775502,98.7067122356693,99.8110040867579,100,100,99.987218220477,..
Kyrgyz Republic,KGZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,99.7698287963867,99.7261505126953,99.6672897338867,99.6001663208008,100,99.4688568115234,99.4185333251953,99.7774810858923,98.51,99.59,99.38,99.48,99.14,99.3,99.8,98.95,99.9,98.66,99.53,100,100,99.7285842895508,..
Kyrgyz Republic,KGZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.215634606939,19.2364170337739,20.3759398496241,15.5102040816327,18.8383045525903,49.3273542600897,44.8462929475588,44.6296296296296,31.6433566433566,37.8787878787879,45.1685393258427,47.0744680851064,34.1772151898734,31.7490494296578,31.9845857418112,42.5357873210634,39.9590163934426,32.3825503355705,32.6676176890157,32.6687116564417,27.8145695364238,24.5492371705964,19.644723092999,18.8063063063063,25.8373205741627,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.068904144419,12.4475257600814,7.81057364565958,8.49559067493233,5.21891953847329,4.74623731186559,5.25780405620192,6.29331466573329,7.04134885588117,3.8273788468341,4.29308150827138,4.52915782541889,4.76430129172958,3.6302688823907,3.46080179644673,10.1000604391915,10.321558906562,10.7552258934592,11.3241157010773,3.48281151312821,4.99173553719008,4.1892070193957,4.79957805907173,5.6098779530369,7.36343672797145,13.2156561780507,..,..,..,..,..
Kyrgyz Republic,KGZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.4757182812103,63.9740491031675,66.7198491551236,79.3241945341832,89.5850844349354,77.8298914945747,77.9134083539958,76.5418270913546,79.8313930148535,85.9002476123099,85.8951175406872,85.9076607887612,85.9084046300956,85.9068540047072,85.8794003038109,85.8773755959976,85.8775735040969,85.8799730276467,85.8766646874205,92.1862311648471,91.801652892562,93.2774772397414,93.479694092827,93.476554136036,91.2572055997804,85.1880276285495,..,..,..,..,..
Kyrgyz Republic,KGZ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.4553775743707,23.5784251367511,25.4695771992168,12.1802147908845,5.19599602659127,17.4238711935597,16.8287875898023,17.1648582429121,13.1272581292654,10.272373540856,9.81180095104146,9.56318138581986,9.3272940781748,10.4628771129021,10.6597978997424,3.03539050433148,2.92639261860497,2.59608900876601,1.8831113750106,0.721826220337454,1.49586776859504,1.00936799050007,0.534018987341772,0.192705731211191,0.802909689816086,1.30468150422103,..,..,..,..,..
Kyrgyz Republic,KGZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987173460479484,0.874474970736074,0.768712070128119,0.916108236491645,3.60913110168727,1.71074380165289,1.52394775036284,1.18670886075949,0.720862179715937,0.576447982432061,0.291634689178818,..,..,..,..,..
Kyrgyz Republic,KGZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.5242817187897,36.0259508968325,33.2801508448764,20.6758054658168,10.4149155650646,22.1701085054253,22.0865916460042,23.4581729086454,20.1686069851465,14.0997523876901,14.1048824593128,14.0923392112387,14.0915953699044,14.0931459952928,14.1205996961892,14.1226244040024,14.1224264959031,14.1200269723533,14.1233353125795,7.81376883515294,8.19834710743802,6.72252276025861,6.520305907173,6.52344586396403,8.7427944002196,14.8119723714505,..,..,..,..,..
Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Kyrgyz Republic,KGZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.4757182812103,63.9740491031675,66.7198491551236,79.3241945341832,89.5850844349354,77.8298914945747,77.9134083539958,76.5418270913546,79.8313930148535,85.9002476123099,85.8951175406872,85.9076607887612,85.9084046300956,85.9068540047072,85.8794003038109,85.8773755959976,85.8775735040969,85.8799730276467,85.8766646874205,92.1862311648471,91.801652892562,93.2774772397414,93.479694092827,93.476554136036,91.2572055997804,85.1880276285495,..,..,..,..,..
Kyrgyz Republic,KGZ,Time required to get electricity (days),IC.ELC.TIME,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258,258,258,136,136,136,111,111,111,111,111,..
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31,25.6057929992676,25,31.2476997375488,34.0638961791992,36.8760108947754,39.6832847595215,42.4846229553223,45.2788467407227,46.3,48,53.6070899963379,57.2,57.0410587037665,54.96,66,67.3480453491211,70.1183013916016,70,76.3666277465237,79.5102386474609,83.1792297363281,89.7,90.7725372314453,93.6,98.0746002197266,100,..
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9675439949302,11.4641151430092,10.1661515071985,16.8817407634259,19.4707121923206,22.0834009552285,24.7239019576492,27.3934152688564,30.0969582617595,30.5079852763417,31.5567151636002,38.4047416985051,44.1323165453883,42.7965189219125,38.1878209076124,52.5910660833525,54.9565212730932,58.4950550154505,57.9221423360833,66.7856968240377,71.039149414959,76.1530292387946,85.6909275255422,86.7205323806048,90.5104828268998,97.2378394853204,100,..
Lao PDR,LAO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,95.3711013793945,95.5260620117188,95.6683883666992,95.7949142456055,95.9024887084961,95.989631652832,96.0615768432617,96.1252746582031,96.1876373291016,97,96.3360900878906,92.2,94.1318814277072,97.42,99,96.9973068237305,97.1567306518555,97.3150253295898,97.4309445624879,97.6176223754883,97.7807540893555,97.8,98.7314529418945,99.5,99.6283111572266,99.8476333618164,..
Lao PDR,LAO,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
